gene	direction	mean_log2fc	meta_pvalue	meta_fdr	pathways	is_known_target
SPRY1	up	0.22906302821323843	0.001855596805070354	0.012000973003925844	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
PPP2CB	down	-0.2331205013327966	0.0018771384434090907	0.012115291249713054	REACTOME_SIGNALING_BY_WNT; REACTOME_SIGNALING_BY_WNT_IN_CANCER; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
NUMA1	down	-0.02912949921310215	0.0019076547441939774	0.012283052962457967	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_BMP	False
OSR1	down	-0.4703408694767685	0.0019182731284136329	0.01234353169207555	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
GGCX	up	0.1773417641274324	0.001980365159148197	0.012673092484277199	GOBP_WOUND_HEALING	False
CDH6	down	-0.20618635714500438	0.001983358841176596	0.012686602438642888	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
HBB	up	0.5968195987365368	0.0020406782350553174	0.012989671178351803	GOBP_WOUND_HEALING	False
SHISA3	down	-0.4243821959781914	0.0020641364825025417	0.013106220920544588	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
PTCH1	down	-0.3739002082843885	0.0020712966849581542	0.013135303841151415	HALLMARK_WNT_BETA_CATENIN_SIGNALING	False
PRDM16	up	0.579862277374388	0.0020740285046813153	0.013146487558773628	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
RSU1	up	0.2653605129924945	0.0020913076910542435	0.013241589440699744	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	False
PHLDB2	up	0.46051271949060957	0.002116205393276529	0.013382592466843592	GOBP_BASEMENT_MEMBRANE_ASSEMBLY; GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY; GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS; GOBP_POSITIVE_REGULATION_OF_BASEMENT_MEMBRANE_ASSEMBLY_INVOLVED_IN_EMBRYONIC_BODY_MORPHOGENESIS; GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY; GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	False
GNA13	down	-0.25350449711304934	0.002129875865470344	0.013460683281976424	GOBP_WOUND_HEALING	False
COL11A1	down	-0.015881423391236417	0.002147886394042301	0.013559781246455517	GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_PROTEOGLYCAN_METABOLIC_PROCESS; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
GSK3B	down	-0.13828854632275678	0.0021646446733559928	0.01363809850504815	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_HIPPOCAMPUS_DEVELOPMENT; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_SIGNALING_BY_WNT_IN_CANCER; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
HMOX1	down	-0.5073868307391103	0.0021712754764901714	0.01367141640259664	GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE	False
ACAT1	down	-0.4657268282620928	0.0021943542338544284	0.01379753576001213	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
CREB3L2	up	0.3258854939850959	0.0022190602841710727	0.013929753549779166	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
TMEM67	up	0.3649700515124478	0.002226967840657092	0.013972405127178785	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
HELLS	up	0.3563635149243558	0.0022334156722354924	0.014004052576177088	REACTOME_SIGNALING_BY_TGFBR3; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_TGFBR3_EXPRESSION	False
CCL21	down	-0.5753778900115716	0.0022436098836436137	0.014059495043164873	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	False
GHR	down	-0.5677509788322939	0.00224770074098443	0.014076467801626354	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
ANGPTL7	up	0.041607752261661884	0.002254910906350211	0.014106440030326647	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	False
PLXNA4	up	0.38814562991522555	0.0022771447498448703	0.014217145915187196	REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	False
CSNK2A1	down	-0.08966947354563404	0.0022953880816791792	0.014320071579561392	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT; REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	False
P2RX1	up	0.26200717857153566	0.002307101544773549	0.014373334371629885	GOBP_WOUND_HEALING	False
PITX1	up	0.6403199202408192	0.002326244175349221	0.014468251297957624	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
GRB10	up	0.13820417723678613	0.0024081172868638807	0.01492051008952534	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
RYK	up	0.14560375264267988	0.002509953459318556	0.015457427321585036	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
TIMP3	up	0.4157971881570546	0.0025342681998733237	0.01558595988483168	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
P2RY1	down	-0.39334040752284494	0.0025949900065938406	0.01589699698429543	GOBP_WOUND_HEALING	False
CHST14	up	0.37733868655389124	0.0025971581477653195	0.01590788656763564	GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS; GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	False
ADAMTS5	up	0.4418613038334429	0.00265223445314336	0.01620624268608391	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
FERMT1	up	0.3294208318388554	0.0027621730102762986	0.016769836198326754	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_INTEGRIN_ACTIVATION; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION; GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_INTEGRIN_ACTIVATION; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	False
RARG	up	0.13128819416962456	0.0027648358850242485	0.016783501530373723	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_WNT_SIGNALING_PATHWAY	False
KAT5	down	-0.17023410285302187	0.002802461933417361	0.016979648980740822	REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
TAB1	down	-0.21714991490283897	0.0028505449207102407	0.01721144318268152	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
PTK2	up	0.021486102313756472	0.0029440401021113807	0.01768942933164195	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS; REACTOME_INTEGRIN_SIGNALING; REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	False
SRF	up	0.29009113740151893	0.002945037490654496	0.017690203077619662	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_HIPPOCAMPUS_DEVELOPMENT; GOBP_WOUND_HEALING	False
ADNP	down	-0.11901923931679259	0.0029507738460218037	0.017722046637593646	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
HECW1	up	0.1325624359101174	0.002958229301045644	0.017753734476232675	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
GPC5	up	0.2591119719084524	0.002961553606981672	0.017771066811958964	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
WTIP	up	0.3106294663225635	0.002978796182744771	0.017856118633636498	GOBP_HIPPO_SIGNALING; GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING; GOBP_REGULATION_OF_HIPPO_SIGNALING	False
HDAC11	down	-0.225181255821286	0.00300539068272874	0.01798641981911652	HALLMARK_WNT_BETA_CATENIN_SIGNALING	False
CAPN11	up	0.32795965522668985	0.003053829565516324	0.018230776178017133	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
VTN	down	-0.18331444344064607	0.003058991877377997	0.018257083396017587	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
ZEB2	up	0.4127254089019503	0.0031164613951500317	0.01852099341614608	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_MYOFIBROBLAST_DIFFERENTIATION; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
WNT6	up	0.3755711550278633	0.003158613536996427	0.01873822408810639	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING; GOBP_WNT_SIGNALING_PATHWAY; HALLMARK_WNT_BETA_CATENIN_SIGNALING; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	False
BMPER	down	-0.3732836726162054	0.003199623983083806	0.018937385073956637	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_RESPONSE_TO_BMP; GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	False
ELK1	up	0.19110389742449452	0.003206258760539306	0.018965630530683564	GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS; KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY	False
TGFB2	up	0.4222507820749773	0.0032182048652028596	0.01901144605793225	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_INTEGRIN_BIOSYNTHETIC_PROCESS; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_INTEGRIN_BIOSYNTHETIC_PROCESS; GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA; KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_SIGNALING_BY_TGFBR3; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGFBR3_REGULATES_TGF_BETA_SIGNALING; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	False
CHMP1A	down	-0.1783045870104032	0.0032201228561807745	0.019020018007244097	GOBP_WOUND_HEALING	False
ACVR2B	down	-0.04702773919866454	0.003328258656079762	0.019570756688240345	GOBP_RESPONSE_TO_BMP; KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR; KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_BMP; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	False
SPIN4	up	0.2920520976020843	0.0033456227381987373	0.0196473335311867	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
UCHL5	down	-0.1211834234551552	0.003361431034592977	0.019703239156863023	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	False
GPX1	up	0.14266781209586776	0.0033769847643590496	0.01978017593066908	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING; GOBP_WOUND_HEALING	False
GPRC5B	up	0.7568204503649532	0.003396898185302323	0.019879663345364115	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
ITGB3	up	0.2057816509254322	0.0034168149240093536	0.019981867262706243	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING; GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_WOUND_HEALING; GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_INTEGRIN_SIGNALING; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS; REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	False
FBLN1	up	0.47388722641317904	0.0034230727483759204	0.020015589891881708	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_WOUND_HEALING; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
CCNY	down	-0.11928339397052268	0.003472663214426664	0.02027063887217353	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
F12	up	0.21724789384296805	0.003492511498430909	0.020366540305644876	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
CTBP1	down	-0.1436341203792253	0.0035111882776272386	0.02045740536751719	REACTOME_REPRESSION_OF_WNT_TARGET_GENES; REACTOME_SIGNALING_BY_WNT; REACTOME_SIGNALING_BY_WNT_IN_CANCER; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
ITGB8	down	-0.07022337523231137	0.003524532199719065	0.020511679605508922	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	False
TNC	up	0.9126859279554287	0.003615132465370479	0.02095199919412847	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	True
