gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
MRPL33,51,12,-0.9282554737678118,-0.9312748922861451,-0.013502862050045663,-0.6423508954552306,0.6153451713551392,296.0,0.8679340392475489,0.9768994973167217,False
QTRT2,51,12,0.0162619819256688,-0.00483227261221765,-0.013475065228667881,-0.6423230804555367,0.6153729499982008,309.0,0.9650967062050154,0.9951982789302922,False
BMAL2,51,12,-0.0918374518918896,-0.0609537948170423,-0.013387431084769074,-0.6422353892466558,0.6154605270771177,293.0,0.8268107054784457,0.9674044216777472,False
AKR1A1,51,12,-0.0205387710226112,-0.02344252514715445,-0.01337978294844042,-0.6422277361477329,0.615468170250852,321.0,0.7996494822299014,0.9609732680510275,False
RPP38,51,12,-0.5733661202211998,-0.4874087068133789,-0.01335537532330792,-0.6422033127043559,0.6154925620577402,278.0,0.6302704106906538,0.9133631900728907,False
VPS13B,51,12,0.0726386838949189,0.0323235205837558,-0.013342755465917186,-0.6421906846795375,0.6155051737477031,311.0,0.9372189431595431,0.9886906673375715,False
TF,51,12,-0.0809141772980571,-0.061779565098870295,-0.013310117705365745,-0.6421580258320053,0.6155377904212739,302.0,0.9511503515151365,0.9913343081213953,False
PSMA6,51,12,-3.175682389694755,-3.169806016374542,-0.013245249901475733,-0.6420931162708983,0.6156026164679469,286.0,0.7328639950131208,0.9417318219403541,False
HGH1,51,12,-0.0705699821651798,-0.0987037612969262,-0.013073289569520828,-0.6419210462304762,0.6157744670914346,303.0,0.9650967062050154,0.9951982789302922,False
BMP8B,38,11,-0.17705675547912186,-0.0979099210858717,-0.01306693138564931,-0.6841267228329735,0.6579928600616749,176.0,0.43612405796275633,0.8471484786484162,False
REXO5,51,12,-0.0869880390804381,-0.06516372828594535,-0.013034992197235497,-0.6418827246201563,0.6158127402256853,277.0,0.6178852154163545,0.9113038413441706,False
RBPJL,51,12,-0.1127717684107401,-0.1559733774432294,-0.012982084116568636,-0.641829783171453,0.6158656149383157,307.0,0.9930172025151393,0.9983493658793117,False
SLC39A8,51,12,0.0158996509247239,-0.007271491867673251,-0.01285896206366264,-0.6417065839933773,0.615988659866052,311.0,0.9372189431595431,0.9886906673375715,False
