gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
DYNLT2,82,16,0.050800148403712456,0.06953905229749491,-0.32848399582336213,-0.8661205193003985,0.20915252765367415,550.0,0.31055978756285263,0.7716059423635228,False
DKK1,82,16,-0.1554858889377937,-0.14142697401820892,-0.3284705762429886,-0.8661069390274939,0.20916578654151674,540.0,0.26692731378586154,0.7459286929000972,False
SERPINB6,82,16,0.0344782131382647,0.0658942888279551,-0.32838633802233713,-0.86602169224659,0.20924901620191577,529.0,0.22402432446911225,0.7169342676020329,False
GJB3,82,16,-0.08465126558052005,-0.05781792577257945,-0.3283715613090278,-0.8660067386423693,0.20926361602431376,503.0,0.1427016456070252,0.6339246179850542,False
KTN1,82,16,0.1804170532067777,0.2334220507411619,-0.3283434538293879,-0.865978294712038,0.20929138705326222,531.0,0.23143406996046634,0.7242290292728386,False
ERCC2,82,16,-1.0092695804558778,-0.9264880549808986,-0.328274551669415,-0.8659085679039565,0.20935946456512655,505.0,0.14801444938764866,0.6397893101477781,False
SSTR5,82,16,0.016630010838127,0.05545248169262525,-0.32818595061821276,-0.8658189066930827,0.20944700545665718,513.0,0.17078498428131572,0.6616755642369337,False
TOM1L1,82,16,-0.037613770060575744,0.003647435795802151,-0.32803570111490593,-0.8656668600222639,0.2095954577924521,506.0,0.15072689456996757,0.6416896298985192,False
SMIM18,82,16,0.04848428757141285,0.08074298411920475,-0.3277029185283163,-0.8653300998582136,0.2099242628015811,530.0,0.22770771935350143,0.7195305034892041,False
CLPX,82,16,-0.1934542569485816,-0.19422974397704268,-0.32769828140992735,-0.8653254073430683,0.20992884452321364,575.0,0.439077247805008,0.8311906137407065,False
RBM8A,82,16,-1.416581102434377,-1.3119905221794186,-0.3275812166257205,-0.8652069443168202,0.21004451106537925,536.0,0.25071528191449,0.7355788093424742,False
RNH1,82,16,-0.12663008090633954,-0.04321217348427765,-0.32757052151014154,-0.865196121481655,0.21005507846137195,554.0,0.3292623249555463,0.7804622833134731,False
FAM219B,82,16,0.00948413130859445,0.0283179545203397,-0.32756278924338744,-0.8651882968798225,0.21006271839304758,545.0,0.28818698488163896,0.7604186174291222,False
ADAMTS13,82,16,-0.0386034276380033,-0.01346808855732925,-0.3275262196865274,-0.8651512906558982,0.21009885128284345,520.0,0.19277864170600711,0.685105634370579,False
REPS2,82,16,0.0964418721181787,0.1381218113213932,-0.32735972822626724,-0.8649828117784613,0.21026335532592677,509.0,0.1590916368066857,0.6497733510632648,False
KIF26B,82,16,-0.0502127006758284,-0.0300661589553917,-0.3271464489662648,-0.8647669880585624,0.21047409012603285,518.0,0.18629248537441234,0.6787350342799411,False
PURB,82,16,0.05571731659760555,0.0802800644320926,-0.32698858818461324,-0.8646072450296067,0.2106300686603802,536.0,0.25071528191449,0.7355788093424742,False
