gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
KRTAP13-1,16,23,-0.10550359647379545,-0.1048293982992992,-0.03973624761616242,-0.6778497864376744,0.5983772912053494,184.0,1.0,1.0,False
RPA3,16,23,-1.996153433309843,-2.004949127173077,-0.03969796376030642,-0.6778113852280809,0.5984154577074681,184.0,1.0,1.0,False
HIBCH,16,23,-0.10307716525341515,-0.121549579701521,-0.039617054843348105,-0.6777302286683791,0.5984961189816829,187.0,0.9430953027425057,0.9954210865108563,False
ITGB4,16,23,-0.0697689852515884,-0.1066339749780522,-0.03959339343816797,-0.6777064949367901,0.5985197080604543,182.0,0.9658386292978394,0.9977531885106928,False
APAF1,16,23,0.07290301098145499,0.0614856456647881,-0.039559935393381505,-0.6776729346936973,0.5985530639069342,195.0,0.7643326702073521,0.9715010150763306,False
SLC24A1,16,23,0.03552822804609825,0.039352545524196,-0.03941864893501628,-0.6775312176254205,0.598693919755388,200.0,0.6580867814457259,0.9556980389920906,False
MTHFSD,16,23,-0.0332250034822378,-0.0323057173744701,-0.03927410984395721,-0.67738623960511,0.5988380199171957,177.0,0.8527678033366721,0.9811242508376059,False
MGAT4C,16,23,0.0197474130109753,0.0497155262938202,-0.03911292052409986,-0.6772245626947654,0.5989987216465656,162.0,0.5393023866079938,0.9281128947363342,False
OMA1,16,23,-0.06648864456955045,-0.045680035030808,-0.039031574813150505,-0.6771429716778847,0.5990798220515838,180.0,0.920398277731613,0.9925502707658663,False
SCT,16,23,0.0273155715488381,0.0204534694064848,-0.038985863027952226,-0.6770971222684272,0.5991253962125227,171.0,0.721166557028784,0.9676666830017335,False
HERC1,16,23,0.03758505730105565,0.04492317362759,-0.03889551024789996,-0.677006497938011,0.5992154774422112,181.0,0.9430953027425057,0.9954210865108563,False
NPR1,16,23,0.01994028197184705,-0.028745988902007,-0.03883844220142946,-0.6769492587012316,0.5992723742983725,194.0,0.7862032859201677,0.9715971546350326,False
ESX1,16,23,-0.04164557732528705,-0.0395009402818574,-0.03873270162909438,-0.676843201597031,0.5993777983388423,174.0,0.7862032859201677,0.9715971546350326,False
SYTL3,16,23,0.13609314725804572,0.1241088935931334,-0.03863844139952938,-0.6767486599291042,0.5994717771300453,182.0,0.9658386292978394,0.9977531885106928,False
