gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
ASAH1,21,46,0.0659982651291276,0.06997232363845379,-0.031513571513459515,-0.5477161042635508,0.4846889612366318,464.0,0.8025520334535251,0.9840072391974806,False
IPMK,21,46,-0.1039428204371129,-0.10151718318067404,-0.03142921192113143,-0.5476315972290455,0.48477317338678266,475.0,0.919256857703593,0.9940917879361508,False
SH3BGRL3,21,46,-0.1318958657542397,-0.09722774646147085,-0.031396043059970555,-0.5475983705041813,0.4848062843842401,465.0,0.8130216758985656,0.9852978503241662,False
TCL1B,21,46,-0.0246658909108307,-0.021949991345333653,-0.031362977700219966,-0.5475652475220942,0.4848392921216543,501.0,0.8130216758985656,0.9852978503241662,False
CACNA2D1,21,46,-0.0190498137579648,-0.0597590152431484,-0.03134936209020309,-0.5475516082020749,0.4848528840216687,494.0,0.8871449258970601,0.9895056623146051,False
C9orf72,21,46,0.0226143656478164,0.028464302775360502,-0.031339526495813605,-0.5475417554865452,0.4848627024949179,474.0,0.9085356035340653,0.9928194863955532,False
TAS2R4,21,46,0.0377391811096947,0.0391477691806957,-0.03132091963230931,-0.5475231162481599,0.4848812769835412,483.0,1.0,1.0,False
RAMP3,21,46,0.0582617755577284,0.06179166806464245,-0.03129545666479062,-0.5474976090076867,0.4849066956781055,474.0,0.9085356035340653,0.9928194863955532,False
PDE7B,21,46,0.0145469049248023,0.0333843875354592,-0.03127685432174063,-0.5474789743431421,0.48492526569966077,465.0,0.8130216758985656,0.9852978503241662,False
TMEM106C,21,46,0.0789298982049359,0.0777779376670035,-0.0311410346337724,-0.5473429192513529,0.48506084998380816,468.0,0.8446244594462016,0.9873462979598139,False
SUCLG2,21,46,0.0374053720100145,0.020884887301177747,-0.0311239221756158,-0.5473257772064025,0.4850779328551709,462.0,0.7817204981434152,0.9821616515135216,False
PCDHGB2,21,46,-0.0277959935841252,-0.0032416646305161,-0.031041195699553804,-0.5472429079287077,0.48516051652960007,461.0,0.7713621461196309,0.9794559175492487,False
C1QTNF5,21,46,-0.1229542558432679,-0.15886779465379375,-0.030985165129665204,-0.5471867808552603,0.4852164505959299,508.0,0.7405375619595973,0.9749050118107732,False
PARP1,21,46,-0.1989963408030327,-0.21855585847692705,-0.030959513746935313,-0.5471610853503635,0.4852420578564929,497.0,0.8552172255918655,0.9873462979598139,False
ZFYVE28,21,46,-0.0562451481695687,-0.0758452747656814,-0.030917798839741627,-0.5471192987686452,0.4852837010891619,481.0,0.983824818103462,0.9979636178845895,False
