gene,n_structural,n_contact,median_structural,median_contact,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
MBOAT1,68,142,-0.0489553933139933,-0.05071339341585985,0.12007619794569531,-0.16919260933111296,0.40934500522250356,4927.0,0.8110675592448044,,0.9908915359970523,False
RAMP1,68,142,0.07099845562918475,0.0590586996540282,0.12011050753539057,-0.16915843002199757,0.4093794450927787,5151.0,0.43381901990965865,,0.9521185858017245,False
OR6B3,55,125,-0.0337431663570465,-0.0425964311950254,0.12011538987063439,-0.1972650291875562,0.437495808928825,3685.0,0.44306411239816,,0.9560398080959539,False
CCBE1,68,142,0.03612108272361055,0.0268739495387071,0.12013212315870431,-0.16913689649673957,0.4094011428141482,5157.0,0.4253147927640558,,0.9505570919920585,False
CCL16,68,142,-0.07352022373403219,-0.07908564961509455,0.12019649212655761,-0.16907277209530167,0.40946575634841686,5092.0,0.5225064876985461,,0.9699158901008881,False
CD58,68,142,-0.08453230955550234,-0.10153733841194454,0.12019844664508861,-0.16907082500490433,0.40946771829508155,5133.0,0.45991358398095084,,0.9588774658832415,False
CDC42BPA,68,142,0.008878666076408,-0.004806719347001149,0.12022062573583851,-0.1690487302140789,0.40948998168575595,5265.0,0.28944536005125643,,0.922756201489505,False
ZNF343,68,142,0.0287874276232609,0.016581340653793,0.12022697630238528,-0.16904240378809382,0.40949635639286436,5135.0,0.45697149853741836,,0.9584695216135746,False
RBMS3,68,142,0.12522670813574854,0.10815730162430465,0.12023011631836225,-0.16903927570880564,0.40949950834553017,5156.0,0.42672536557716134,,0.9515747456988036,False
MTA2,68,142,-0.1651270673840428,-0.18940753720067635,0.12023103992768339,-0.1690383556106205,0.40950043546598724,5193.0,0.37637090720450894,,0.9412422227453348,False
DNAAF6,68,142,0.1159033622066825,0.098267904929681,0.12026966769495152,-0.16899987471239447,0.4095392101022975,5372.0,0.18716350805511384,,0.9052934661469995,False
OR10H2,56,127,-0.25142483371994,-0.2583582807675372,0.12031597010764734,-0.19432211170569874,0.4349540519209934,3885.0,0.3198497760151091,,0.9320281313891438,False
KCNJ13,68,142,0.0037625647734502504,0.0062985768771596,0.12036951252536737,-0.1689004097264637,0.40963943477719844,4985.0,0.7040872938556356,,0.9851727870562155,False
NLRP9,68,142,0.0856465261112471,0.08079260771857319,0.12037511811564666,-0.16889482547113116,0.4096450617024245,5237.0,0.32149708245384223,,0.9320281313891438,False
TFR2,68,142,-0.04236756608106485,-0.04926903403943755,0.12039403797003367,-0.16887597763327072,0.40966405357333807,5045.0,0.5992895148038933,,0.9733516984786648,False
RALYL,68,142,0.032789287789354804,0.0113506044887362,0.12039614204086393,-0.1688738815720731,0.409666165653801,5268.0,0.28614355038949835,,0.922756201489505,False
RBMXL3,68,142,0.06740614045601201,0.058197412461323,0.1204000489559187,-0.16886998952996546,0.4096700874418029,5116.0,0.4853448376949613,,0.9595058748300277,False
AMELX,68,142,0.0771592298093518,0.061329516933332245,0.12043953511817908,-0.16883065371171319,0.4097097239480713,5112.0,0.4914374262564267,,0.962004857009169,False
CCDC62,68,142,-0.13837138039061603,-0.1673139942315847,0.12044754824570761,-0.16882267110026586,0.4097177675916811,5265.0,0.28944536005125643,,0.922756201489505,False
SCG5,68,142,-0.2692666731624749,-0.2724481148760656,0.12047749437654731,-0.16879283903005132,0.40974782778314595,5053.0,0.5858651807122616,,0.971619363240063,False
DMTF1,68,142,0.015630975138917452,-0.0111122919315763,0.12050354662481515,-0.16876688603418177,0.4097739792838121,5156.0,0.42672536557716134,,0.9515747456988036,False
SSBP2,68,142,-0.039311203546213605,-0.0459348673989792,0.12051375210181811,-0.1687567194432749,0.40978422364691114,5076.0,0.5480689922437534,,0.9699158901008881,False
CLDN11,68,142,-0.06189603180320345,-0.05382397858802395,0.12051477190500258,-0.16875570352604385,0.40978524733604904,5148.0,0.43810773036125583,,0.9555661979208951,False
SHROOM3,68,142,-0.0733229233631861,-0.10665697241360106,0.12052868796566335,-0.16874184049572322,0.4097992164270499,5353.0,0.20305147711046245,,0.9052934661469995,False
INPP5B,68,142,-0.11118372341943895,-0.14032514615358138,0.12054436579737592,-0.16872622241530671,0.4098149540100586,5145.0,0.4424207206019499,,0.9560398080959539,False
IQSEC3,68,142,-0.04986885945783335,-0.0375200193405104,0.12057455155762888,-0.16869615172076707,0.4098452548360248,5099.0,0.5115186991579808,,0.9684268185265678,False
EPB41L3,68,142,0.0812671736208527,0.05290157674034345,0.1205994136900475,-0.16867138438241897,0.409870211762514,5254.0,0.30177085723547825,,0.9273441715663,False
SLC13A1,68,142,0.1066280725779451,0.10121070582316935,0.12060149121477488,-0.1686693147797389,0.40987229720928864,5059.0,0.5758894341421243,,0.9701497034575753,False
FGD5,68,142,-0.1369797624938423,-0.15148460448026702,0.12061853139122274,-0.1686523395862799,0.4098894023687254,5281.0,0.27213051189947746,,0.922756201489505,False
NMB,68,142,0.08547738098136784,0.0922135684996553,0.12071519167343903,-0.1685560480930881,0.40998643143996616,5157.0,0.4253147927640558,,0.9505570919920585,False
ARHGAP8,68,142,-0.0317709969925068,-0.04069993851654845,0.12073032245529135,-0.16854097506657068,0.4100016199771534,5297.0,0.2555383979898841,,0.9142008971523761,False
NIPSNAP3A,68,142,0.0455396788077671,0.0538277099115159,0.120751497337552,-0.16851988102256607,0.41002287569767004,5256.0,0.29950425272441006,,0.9264120675524231,False
KARS1,68,142,-1.7756694319625494,-1.8013180243037468,0.12088548647104709,-0.16838640374063124,0.4101573766827254,5092.0,0.5225064876985461,,0.9699158901008881,False
ZSWIM5,68,142,-0.07925823548809695,-0.0907700101068512,0.12089220587126358,-0.16837971002410235,0.41016412176662953,5316.0,0.23676527265055325,,0.9113337584573094,False
SUDS3,68,142,-0.4731412364907311,-0.5285430240720553,0.12098569333624364,-0.16828658004585378,0.4102579667183411,5299.0,0.2535149120042236,,0.9142008971523761,False
ZNF787,68,142,0.0169659808848621,0.01277639828067825,0.12098650291647198,-0.16828577356258442,0.41025877939552835,5041.0,0.606053528182236,,0.9733516984786648,False
ATXN1,68,142,0.009448982593440701,0.0010061691789844001,0.12100841691660508,-0.16826394339987583,0.410280777233086,5179.0,0.3949769937229767,,0.9446011872637892,False
ZNF507,68,142,0.058211541461011096,0.0425524784537368,0.12116848319324372,-0.16810448995611318,0.41044145634260065,5236.0,0.3226830985256709,,0.9320281313891438,False
DNAJC14,68,142,-0.06146972187919735,-0.07161785777050035,0.12134444148608228,-0.16792920627387212,0.4106180892460367,5067.0,0.5627145727912296,,0.9699158901008881,False
KRT6A,67,140,-0.148854522669021,-0.1820779072510396,0.12138039420104184,-0.1700143647430874,0.4127751531451711,5110.0,0.2981661637039644,,0.9261149514549419,False
ZCCHC24,68,142,0.0829832230122931,0.0748470952288148,0.12138287478558003,-0.16789092045475085,0.4106566700259109,5018.0,0.6455906062788426,,0.9784489127099688,False
KCNE5,68,142,0.1454043453378125,0.1271828367431958,0.12138435170307373,-0.16788944920557358,0.410658152611721,5302.0,0.25050064799656857,,0.91326312187387,False
RIOK1,68,142,-1.0078647188322964,-1.0373186567075394,0.12139139065219202,-0.1678824372724455,0.4106652185768295,5194.0,0.37506292511872763,,0.9405948685739727,False
EPS8L3,68,142,-0.23360967525233556,-0.25723201658138983,0.12140464405749428,-0.16786923473890575,0.41067852285389433,5141.0,0.44820898257193265,,0.9573935132108343,False
C1QTNF9B,55,125,-0.2077674955729966,-0.2306253288019241,0.12140821498711792,-0.19597745310437337,0.43879388307860917,3676.0,0.4598579129764726,,0.9588774658832415,False
G0S2,67,140,0.0710606397196566,0.0620130324082243,0.12141514006809295,-0.16997975319206943,0.41281003332825533,4945.0,0.5279303495005225,,0.9699158901008881,False
CYB561,68,142,-0.18607692936655465,-0.19656118059700894,0.1214174203546678,-0.16785650748741576,0.41069134819675135,5246.0,0.3109511980115872,,0.9300526991736064,False
ADRA1A,68,142,0.15595587643752115,0.1299728357397429,0.12143261849751764,-0.1678413676939477,0.41070660468898296,5242.0,0.315609755292374,,0.9314019950868266,False
SELENOS,68,142,-0.00413559584153125,-0.00610855685112625,0.12143562814733952,-0.16783836959977141,0.4107096258944505,5094.0,0.5193547908226548,,0.9699158901008881,False
TPGS1,68,142,-0.1376379970774535,-0.1412634848233075,0.12146307317780773,-0.16781102995855696,0.41073717631417245,5100.0,0.5099589207391807,,0.9678316477322447,False
TBL2,68,142,-0.16230319836821044,-0.1450277655642242,0.12161322984757364,-0.16766145031316346,0.4108879100083107,4770.0,0.8890183991886156,,0.9953227089757479,False
ANO7,68,142,0.0821556657369804,0.05807273852837995,0.12162294875765294,-0.16765176877558685,0.41089766629089275,5303.0,0.24950147662514244,,0.91326312187387,False
PRELID3A,68,142,0.10493692725183659,0.08826681717647974,0.12165872169093772,-0.16761613342703852,0.41093357680891396,5228.0,0.3322738075138919,,0.9336754982909935,False
NOX3,68,142,0.09537671591268596,0.09177165492892944,0.12168496678601343,-0.16758998929778174,0.4109599228698086,4869.0,0.9217026556422568,,0.9976060595813264,False
CLEC14A,68,142,-0.0764726854750739,-0.0856628577460114,0.12173553390860095,-0.16753961677002824,0.4110106845872301,5033.0,0.619682924314989,,0.9740124926272851,False
ROM1,68,142,0.060988579570404,0.07028664684985755,0.12174887794408559,-0.16752632409916365,0.4110240799873348,4982.0,0.7094996245508205,,0.9858890051987951,False
LCTL,68,142,-0.00824719176074555,-0.02055256203033455,0.12187611407005841,-0.16739957802003622,0.411151806160153,5315.0,0.23772835180657093,,0.9113337584573094,False
FAM193A,68,142,0.0287436157566563,-0.00014516366284947896,0.1218818557523325,-0.16739385846376265,0.41115756996842767,5204.0,0.36213805826071166,,0.9393168700524839,False
PRR5,68,142,0.0594299799538461,0.05696143243501095,0.12191316620303541,-0.16736266868852553,0.41118900109459633,5145.0,0.4424207206019499,,0.9560398080959539,False
ARHGAP36,68,142,0.1014976608338227,0.0967771782578549,0.12196295344080876,-0.1673130734024264,0.41123898028404393,5028.0,0.6282685560915197,,0.9761271535635594,False
DUSP14,68,142,-0.09007891736403525,-0.09913282816737465,0.12198774057084824,-0.16728838186683795,0.41126386300853446,5271.0,0.28286728223825364,,0.922756201489505,False
PRPF31,68,142,-2.122271396181714,-2.1328413815709317,0.12201201012954323,-0.16726420592531122,0.41128822618439764,5050.0,0.590882943955988,,0.9724756372716677,False
INAFM1,68,142,-0.06981039807203435,-0.1067120124073147,0.12202573010279688,-0.16725053888358027,0.41130199908917403,5172.0,0.4044849997744384,,0.94548566431436,False
AFDN,68,142,-0.07773494136323045,-0.070465207382851,0.1220260549208496,-0.1672502153187444,0.4113023251604436,5110.0,0.49449905028739904,,0.9627429392728938,False
NINJ1,68,142,-0.00923795523166075,-0.0233645931400972,0.12207078609644985,-0.16720565675730786,0.41134722895020753,5213.0,0.35074735085825304,,0.9341041258259296,False
USP32,68,142,-0.23841529517907023,-0.22697769726427686,0.12208130006842,-0.16719518336711386,0.41135778350395386,4937.0,0.7923055070969934,,0.9896781642463385,False
CEP19,68,142,-0.0330558832879531,-0.030244575365517397,0.12209715224351882,-0.16717939238475765,0.41137369687179526,5138.0,0.45257826076283414,,0.9576564543000211,False
FLACC1,68,142,0.02333850494617245,0.022007186268431553,0.1221129014696058,-0.16716370396186359,0.4113895069010752,5065.0,0.5659946146541786,,0.9699546146014512,False
PRRG1,68,142,0.0887281779828797,0.07711674500983945,0.12218440161536942,-0.1670924799558809,0.41146128318661973,5168.0,0.4099790860493351,,0.9478255533716642,False
FYN,68,142,0.06287469538856526,0.0445147463928406,0.12224246470763613,-0.16703464122706024,0.41151957064233247,5179.0,0.3949769937229767,,0.9446011872637892,False
ATR,68,142,-1.0494362109368585,-1.1072246156565533,0.12224445368010452,-0.1670326599421289,0.4115215673023379,5312.0,0.24063417949391397,DDR,0.9113337584573094,False
PCP4,68,142,0.1050802999587664,0.0893519653740633,0.12227321751292512,-0.1670040072977756,0.41155044232362586,5184.0,0.3882690315430535,,0.9427811108505699,False
CRMP1,68,142,-0.06187155833163205,-0.08171566344859335,0.12236464583793778,-0.16691293256834216,0.4116422242442177,5241.0,0.3167815201244095,,0.9319457649468067,False
ECI2,68,142,-0.059687796123054346,-0.04939893705797765,0.12238912044727832,-0.1668885526583964,0.411666793552953,5043.0,0.6026672487949529,,0.9733516984786648,False
SPIRE2,68,142,0.04346412229807095,0.0224779096197219,0.12238980768903647,-0.16688786807604983,0.41166748345412274,5181.0,0.39228544201799886,,0.9437904549610543,False
TAB3,68,142,0.1065118167757068,0.08887594590486254,0.1224203092604748,-0.1668574845512063,0.41169810307215593,5578.0,0.06891800878379672,,0.8422837020385732,False
LDOC1,68,142,0.0310208552973554,-0.0118483469463895,0.12242649307213917,-0.16685132467559133,0.41170431081986963,5238.0,0.3203139164919143,,0.9320281313891438,False
TDRD3,68,142,0.05796014480667855,0.04972987368498445,0.12244706371187412,-0.16683083366854723,0.4117249610922955,4988.0,0.6986899089618472,,0.9844375640045762,False
PCSK7,68,142,-0.0025468394593517497,-0.017728931331269848,0.12245273070511332,-0.16682518861561718,0.4117306500258438,4985.0,0.7040872938556356,,0.9851727870562155,False
LBR,68,142,0.0669893926944789,0.05917703218362745,0.12248570611044335,-0.16679234089785056,0.41176375311873725,5118.0,0.48231394779197456,,0.958905798631544,False
PIP4P1,68,142,-0.02576020195921765,-0.053172620237497456,0.12250153645404924,-0.1667765718647907,0.4117796447728892,5267.0,0.2872413144895488,,0.922756201489505,False
SERGEF,68,142,0.0271193577995823,0.00228593843132205,0.12256056859132425,-0.1667177684273355,0.411838905609984,5217.0,0.3457585383575805,,0.9336754982909935,False
SNAP47,68,142,0.09321303188135825,0.08067851009739921,0.12258946337411532,-0.1666889856275935,0.4118679123758241,5285.0,0.2679149373002354,,0.9224237213384258,False
TRMT5,68,142,-0.7332276753951166,-0.7630100775571822,0.12267773379540631,-0.16660105746557768,0.4119565250563903,5150.0,0.4352458867257798,,0.9533830924602928,False
OPRD1,68,142,0.07201467059347155,0.06608277718436625,0.12268634414846426,-0.16659248051142383,0.4119651688083523,4924.0,0.816717936865733,,0.9911056805411732,False
CFAP95,68,142,-0.0261960728269092,-0.02919506909045355,0.12272558369393868,-0.16655339320279364,0.41200456059067103,5079.0,0.5432293319538688,,0.9699158901008881,False
SSC5D,68,142,-0.051612298671426846,-0.05319496139435785,0.12273436525913993,-0.16654464571390293,0.4120133762321828,5166.0,0.4127426845370398,,0.9488887979235613,False
TATDN1,68,142,0.09099010129455914,0.0506654544662984,0.12275835428586368,-0.16652074978749348,0.41203745835922084,5137.0,0.45404001618940415,,0.9582617149590638,False
ARL6IP6,68,142,-0.13783079163889855,-0.1486344249940286,0.12276824739284985,-0.16651089508049294,0.41204738986619266,5195.0,0.3737577557310675,,0.9405948685739727,False
TLNRD1,68,142,0.0206509636940442,0.00948679712785725,0.1228248706320829,-0.16645449168318216,0.412104232947348,5095.0,0.5177826302370028,,0.969342278427615,False
LIMS2,68,142,-0.02240451121734215,-0.030472990919011803,0.12284708636041203,-0.16643236223592284,0.4121265349567469,5149.0,0.43667545797962337,,0.9545322000527401,False
INTS12,68,142,-0.4869203038895267,-0.46236472156889896,0.12289036360064189,-0.1663892531198401,0.41216998032112384,5037.0,0.6128514891596902,,0.9740124926272851,False
FIP1L1,68,142,-0.865955700797681,-0.9106257386341562,0.12290819839389377,-0.16637148762869347,0.412187884416481,5187.0,0.38427777091113524,,0.9427811108505699,False
VPREB3,68,142,0.05138729577200985,0.0340607570165018,0.1229202909483187,-0.1663594420690015,0.4122000239656389,5068.0,0.5610779994571953,,0.9699158901008881,False
NCDN,68,142,-0.1608186293970778,-0.1661662269338101,0.12293877318886334,-0.16634103166404904,0.41221857804177575,4941.0,0.7848335760461747,,0.9884513702585467,False
UBALD2,68,142,-0.0616292896986025,-0.103822088678823,0.12297866710651649,-0.16630129284028283,0.41225862705331584,5298.0,0.25452525612868526,,0.9142008971523761,False
OGFOD2,68,142,0.11815486366224315,0.08877259275810445,0.122986268293786,-0.16629372120952363,0.41226625779709564,5328.0,0.225423034994236,,0.9077498716772963,False
AKR1B1,68,142,0.13643062843688308,0.11458477486497029,0.12301296636773612,-0.16626712696300555,0.4122930596984778,5187.0,0.38427777091113524,,0.9427811108505699,False
PARD6A,68,142,0.05238377845959105,0.0288385630538964,0.12306041141975473,-0.16621986647786507,0.4123406893173745,5215.0,0.3482472663303867,,0.9336754982909935,False
SPACA3,68,142,-0.02343370707439285,-0.0373678693117622,0.12307111178495202,-0.16620920774817682,0.41235143131808083,5139.0,0.4511191675376911,,0.9573935132108343,False
IL9,68,142,0.0622242239466473,0.03022039562813655,0.12314528421766874,-0.1661353240224402,0.41242589245777767,5479.0,0.11440617050977689,,0.8798218034498009,False
HEBP2,68,142,0.05161719141368125,0.0414754670551533,0.12316224371605376,-0.16611843056118852,0.4124429179932961,5297.0,0.2555383979898841,,0.9142008971523761,False
LRRC47,68,142,0.00768647937093665,0.0084433860636587,0.1231701820796424,-0.16611052311123115,0.412450887270516,4966.0,0.7386075393846577,,0.9874807212226971,False
SSR1,68,142,-0.00603410960791355,-0.0018335378054863,0.12317858461567179,-0.16610215329858358,0.4124593225299271,5031.0,0.6231110443959179,,0.9750908674938092,False
CCL24,68,142,0.03178908477989275,0.023605640977803502,0.12319236979694367,-0.16608842180804387,0.41247316140193124,4977.0,0.7185527186338352,,0.9864009185288087,False
PTCD1,68,142,-0.37627740256673914,-0.40948362342706446,0.12320278265732092,-0.1660780495078092,0.41248361482245105,5139.0,0.4511191675376911,,0.9573935132108343,False
FAHD1,68,142,-0.01371594108416405,-0.014056211647227049,0.1232097301970838,-0.1660711290319859,0.4124905894261535,5107.0,0.49911054122637066,,0.9652908344210035,False
IRS2,68,142,-0.2675511939908093,-0.287749106467996,0.12324542052379654,-0.16603557775992284,0.41252641880751595,5100.0,0.5099589207391807,,0.9678316477322447,False
MTFMT,68,142,-0.1845681095373106,-0.22839884431341834,0.123271040383921,-0.1660100577432514,0.4125521385110934,5302.0,0.25050064799656857,,0.91326312187387,False
CHDH,68,142,-0.0133263760214468,0.0011624559054041,0.12332640599763753,-0.1659549079662734,0.41260771996154844,4625.0,0.6231110443959179,,0.9750908674938092,False
PTBP2,68,142,0.04762564711531315,0.03809822802821555,0.12335366707827995,-0.16592775319549696,0.41263508735205684,5090.0,0.5256679824049073,,0.9699158901008881,False
OR4C3,56,127,-0.0393041912234522,-0.0448952936945055,0.12336004880618413,-0.1912904048371593,0.43801050244952755,3855.0,0.3660376274679813,,0.939901393945159,False
PDP1,68,142,0.04132307878688585,0.03531140653450295,0.12338082299987355,-0.1659007031970036,0.4126623491967507,5071.0,0.5561821464905391,,0.9699158901008881,False
UMOD,68,142,-0.1181133143330742,-0.133289560862761,0.12338231665084809,-0.16589921537276858,0.41266384867446476,5086.0,0.5320201876962649,,0.9699158901008881,False
MEP1A,68,142,0.00843355932677485,-0.00670488209023755,0.1234065214046748,-0.1658751050516185,0.4126881478609681,5128.0,0.4673149798001115,,0.9588774658832415,False
CAPZA1,68,142,-0.001717355040653,0.012281802594577049,0.12341225142228394,-0.16586939739186635,0.41269390023643426,4959.0,0.7514639356901198,,0.9874807212226971,False
OR7G2,56,127,-0.28976615079966517,-0.31382093602069,0.12346307442480264,-0.19118780333733731,0.4381139521869426,3924.0,0.2657656466536118,,0.9224237213384258,False
OR2G2,56,127,0.1258614107445391,0.1185887742769958,0.12347719795727108,-0.1911737379738382,0.43812813388838034,3816.0,0.43197281866509074,,0.9521185858017245,False
ACAP3,68,142,-0.1341605823544894,-0.1413284287837375,0.12347972451509098,-0.16580218764911064,0.4127616366792926,4993.0,0.6897281421389599,,0.9844375640045762,False
MISP,68,142,0.051360780771890505,0.046679707182989,0.12354746980079265,-0.16573470692041206,0.4128296465219974,5143.0,0.44530949067076053,,0.9560398080959539,False
HSPBP1,68,142,0.06278278788853806,0.06979893356067345,0.12355731294448778,-0.16572490222794073,0.4128395281169163,4839.0,0.9796701989892246,,0.9994837242316453,False
AARS2,68,142,-0.6081189139585323,-0.6440321404967968,0.12360922403318032,-0.16567319397514624,0.41289164204150686,5086.0,0.5320201876962649,,0.9699158901008881,False
MALT1,68,142,0.112575296908101,0.124733500607738,0.12364203312062087,-0.16564051312886047,0.41292457937010224,4779.0,0.9063019216451542,,0.995521916014412,False
CTDSPL2,68,142,-0.06819253256155974,-0.12736400582444105,0.12370128057872631,-0.1655814973378688,0.41298405849532144,5346.0,0.20914587357186631,,0.9059514978880614,False
KRT6B,68,142,0.01147559215323615,-0.00732688330410425,0.12372413678835162,-0.16555873052932482,0.4130070041060281,5148.0,0.43810773036125583,,0.9555661979208951,False
OR1E2,56,127,-0.3384576799581291,-0.3614997401468288,0.12374259351775503,-0.19090943670279215,0.4383946237383022,3802.0,0.4572242344942401,,0.9588774658832415,False
ATG7,68,142,0.06913896268976905,0.04051631616182095,0.12378815462000978,-0.1654949631884353,0.41307127242845487,5270.0,0.2839565351839297,,0.922756201489505,False
FBXL14,68,142,0.01968616545457055,-0.006883366695172951,0.12380821642601052,-0.16547497990745336,0.4130914127594744,5173.0,0.40311839109948844,,0.94548566431436,False
SLIT3,68,142,0.1134077963559213,0.10947395178333205,0.12383088808111263,-0.16545239700801434,0.41311417317023963,5139.0,0.4511191675376911,,0.9573935132108343,False
LCE1D,56,127,0.08138686620921909,0.0669322003708823,0.12385907845610568,-0.19079343280043976,0.4385115897126511,3952.0,0.23105071743545702,,0.9077498716772963,False
TMEM134,68,142,-0.060589626812407094,-0.06350551887087094,0.12387504489327059,-0.16540841310881696,0.41315850289535816,5164.0,0.4155172919007524,,0.9488887979235613,False
CIAPIN1,68,142,-1.0769652035493604,-1.1106095896871686,0.12390189329844419,-0.16538166986897412,0.4131854564658625,5186.0,0.3856053933764586,,0.9427811108505699,False
LRP2BP,68,142,0.07034816231092475,0.061850576057865744,0.12390985125425268,-0.1653737430888878,0.4131934455973932,5172.0,0.4044849997744384,,0.94548566431436,False
FABP3,68,142,-0.013492762504632199,-0.0195219386137368,0.12391814990895031,-0.16536547694674783,0.4132017767646484,5035.0,0.6162630523931278,,0.9740124926272851,False
ATP1A3,68,142,-0.06901801535162905,-0.06847661078934235,0.12392552769335075,-0.16535812806893485,0.41320918345563634,4974.0,0.7240036946361089,,0.9867955889782478,False
YWHAQ,68,142,0.1100727471754307,0.1050620917176438,0.1239686482187774,-0.16531517652659522,0.41325247296415,5284.0,0.26896459986081944,,0.9225755148159475,False
TRIM29,68,142,0.028952674535249148,0.0366978834772853,0.12398056511624043,-0.16530330634007656,0.41326443657255746,5005.0,0.6683986869229327,,0.9812556783375721,False
ADAM33,68,142,-0.07025655968904054,-0.0682530840789583,0.12404622524408784,-0.16523790366217153,0.41333035415034725,5011.0,0.65783219891224,,0.9812556783375721,False
NICN1,68,142,0.00511699096131265,-0.0019672020086089,0.12407693042572097,-0.16520731892065432,0.4133611797720963,5286.0,0.2668680931751276,,0.9224237213384258,False
SPRY3,68,142,0.13466123439955935,0.12546270602801296,0.1240943629977636,-0.16518995474057468,0.4133786807361019,5171.0,0.40585437610233677,,0.9458506391852093,False
MATCAP1,68,142,-0.09914856077441316,-0.1397281050298193,0.12409918762535982,-0.16518514904278958,0.4133835242935092,5361.0,0.19624602573416772,,0.9052934661469995,False
GPR75,68,142,-0.10943124453701145,-0.1211536683754117,0.12414794245696659,-0.16513658554587862,0.4134324704598118,5243.0,0.31444084074708123,,0.9314019950868266,False
FUNDC2,68,142,0.012880952271899601,0.006568382408108,0.12414803577881947,-0.16513649259033233,0.41343256414797125,5136.0,0.4555044300495982,,0.9584695216135746,False
AGRP,68,142,-0.02270433311435295,-0.049412070396080546,0.12432613599859565,-0.16495909194972752,0.41361136394691883,5185.0,0.3869358142383943,,0.9427811108505699,False
PBK,68,142,0.08003539722914305,0.0679628320039809,0.1243298139834444,-0.16495542842258581,0.4136150563894746,5074.0,0.551307226495024,,0.9699158901008881,False
CLVS1,68,142,-0.0505336585683894,-0.0601987543417428,0.12434241372388458,-0.16494287821341555,0.4136277056611847,5162.0,0.41830288636748425,,0.9488887979235613,False
NKX2-3,68,142,-0.035530877480273004,-0.0584111670354626,0.1245430294594882,-0.1647430518002359,0.4138291107192123,5229.0,0.3310649983423656,,0.9336754982909935,False
CD83,68,142,-0.0597119082635041,-0.05241862854278805,0.12455434022456466,-0.16473178557518361,0.4138404660243129,4958.0,0.7533063036134969,,0.9874807212226971,False
THBS2,68,142,0.06988765616450285,0.0708847677147902,0.12457922070643597,-0.16470700308296982,0.41386544449584173,4840.0,0.9777345082689629,,0.9994837242316453,False
PPP1R35,68,142,-0.07948710679426575,-0.11124108914161834,0.12463152679421785,-0.16465490306197278,0.4139179566504085,5237.0,0.32149708245384223,,0.9320281313891438,False
OR6S1,56,127,0.01376081148177325,-0.0037613059347305,0.12465946117360012,-0.18999636756135124,0.43931528990855145,3738.0,0.5825800909900611,,0.971619363240063,False
SEMA4C,68,142,-0.10371696865042829,-0.119696888409261,0.12479234472733053,-0.1644947192333821,0.41407940868804316,5103.0,0.5052945594835092,,0.966137422275411,False
AIG1,68,142,-0.0056187401285324005,-0.018323776525050753,0.12479419619151345,-0.16449287507426874,0.4140812674572956,5094.0,0.5193547908226548,,0.9699158901008881,False
THAP10,68,142,-0.0001858204454916,0.006145484626391201,0.12484040310859516,-0.16444685050455798,0.41412765672174834,4965.0,0.7404397947191086,,0.9874807212226971,False
GAL3ST1,68,142,-0.0741794043870489,-0.0868714045801183,0.12484298414133774,-0.16444427965938882,0.4141302479420643,5136.0,0.4555044300495982,,0.9584695216135746,False
FBXO10,68,142,0.03637684323916915,0.02451933863560005,0.12493317719674059,-0.1643544427363161,0.41422079712979726,5342.0,0.21268732674727042,,0.9063200721756068,False
TMEM247,68,142,-0.03846086044175215,-0.0226301186120343,0.12494443059961718,-0.1643432337861473,0.41423209498538166,4984.0,0.7058897555593896,,0.9853880270093744,False
EHD4,68,142,-0.0067273735668369,-0.0095065713294106,0.12499994654897839,-0.16428793719199825,0.41428783028995503,4988.0,0.6986899089618472,,0.9844375640045762,False
ANGPTL7,68,142,0.0103663946668752,-0.0057162971969664,0.1250185297603526,-0.16426942742853828,0.4143064869492435,5285.0,0.2679149373002354,,0.9224237213384258,False
KIDINS220,68,142,-0.01657473846399675,-0.04954365491726815,0.12515687009656815,-0.16413163420850466,0.414445374401641,5281.0,0.27213051189947746,,0.922756201489505,False
ARHGEF5,68,142,-0.3328640735026025,-0.3407342859736518,0.12516084934363275,-0.16412767070772866,0.41444936939499416,5027.0,0.62999178424514,,0.9763246020990595,False
SPATA31E1,68,142,0.06826972830904984,0.04250761681806585,0.12520631335185065,-0.16408238664072652,0.41449501334442784,5374.0,0.18554603992218677,,0.9052934661469995,False
SWAP70,68,142,0.06312392838438965,0.06780757078305555,0.12523415348739214,-0.16405465672538466,0.41452296370016894,5004.0,0.6701662453471673,,0.9818660103765813,False
SYNGR4,68,142,-0.0125270284613506,-0.01089319347800985,0.12524184621426174,-0.16404699445863927,0.41453068688716277,5130.0,0.46434652450705494,,0.9588774658832415,False
ACSL6,68,142,-0.0143393031178452,-0.02832935481028155,0.12528641878229285,-0.164002598416929,0.4145754359815147,5239.0,0.3191336007426572,,0.9320281313891438,False
COG5,68,142,-0.1454283630674035,-0.1499649656347244,0.12535589119145019,-0.16393340127308415,0.4146451836559845,4971.0,0.7294687025394843,,0.98680522861075,False
HAUS5,68,142,-1.6645882053042285,-1.7519642736105396,0.125359357731804,-0.1639299484719331,0.4146486639355411,5311.0,0.24160832612548333,,0.9113337584573094,False
ATP6V1B2,68,142,-2.2088395077923235,-2.2543164103652007,0.1254167188550665,-0.1638728147474327,0.4147062524575657,5021.0,0.6403732113744416,,0.9775695601187734,False
