gene,n_R175H,n_other_mut,median_R175H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
CDC25A,29,766,-0.3329664355917022,-0.3169746770857834,0.18963789043215534,-0.1812609400569516,0.5605367209212623,11779.0,0.5801399404758636,,0.9839893271275432,False
ZMAT5,29,766,-0.8999918787921081,-0.9763553406842258,0.18965268788113387,-0.18124616088781748,0.5605515366500853,12390.0,0.2907303124038122,,0.9703041375622421,False
ISL2,29,766,0.043241282929223,0.02981082430969985,0.18965319121087507,-0.1812456581798835,0.5605520406016337,12786.0,0.16674311327331592,,0.9641225477761958,False
MYCBPAP,29,766,-0.1623469966887964,-0.2002816666446702,0.18967199090529877,-0.18122688171154563,0.5605708635221431,12586.0,0.22322957231914675,,0.965401187056068,False
CHPF2,29,766,0.0182185497137827,-0.0120589433830671,0.18967419967336452,-0.18122467567245387,0.5605730750191829,12374.0,0.2967908051700211,,0.9703041375622421,False
LILRA4,29,766,-0.0410711317980009,-0.0282528233872544,0.18976453016895203,-0.1811344568090785,0.5606635171469826,11998.0,0.46319739427192985,,0.9804894932204153,False
VTCN1,29,766,-0.1090685031340628,-0.1361961971481633,0.18977782399874532,-0.18112117941254674,0.5606768274100373,12142.0,0.39409256620552113,,0.9749337809332346,False
YBX3,29,766,-0.2056523971139072,-0.2244649522050696,0.18983767728190468,-0.18106140013169594,0.5607367546955053,12206.0,0.3654960911065206,,0.9710639220078561,False
ADCYAP1R1,29,766,0.0097847452693337,0.01852025302838475,0.18991107797563683,-0.18098809022206108,0.5608102461733347,11432.0,0.7892209153644159,,0.9938128237807856,False
ADM5,29,766,-0.0381793128646799,-0.08942443410929021,0.1899703288875688,-0.18092891261895036,0.5608695703940879,12741.0,0.17840769214957186,,0.9641225477761958,False
NFKBIZ,29,766,0.0511543780477211,0.04030502152503965,0.19011683961059184,-0.1807825832660015,0.5610162624871852,11934.0,0.4959543829430296,,0.9804894932204153,False
SLC66A3,29,766,0.0572849086948706,0.0662720501231086,0.19015513983493482,-0.18074433047770871,0.5610546101475784,12246.0,0.3482989060386933,,0.9703041375622421,False
B3GALT2,29,766,0.0285337841155096,0.0381287365084279,0.1901950196667989,-0.18070450004843733,0.5610945393820351,12455.0,0.2669698399886318,,0.9701734918790057,False
NDUFA12,29,766,-0.0754330971771565,-0.10167202047084456,0.19019515416232674,-0.18070436571953824,0.5610946740441918,12575.0,0.22669224169068325,,0.9664802925210778,False
MAP3K5,29,766,0.0794418399261962,0.039921280688636304,0.1902775611567134,-0.18062206084268673,0.5611771831561135,12634.0,0.2085626635220006,,0.9641225477761958,False
ARHGAP39,29,766,0.0224894740094218,0.02037084750259305,0.190283478295537,-0.18061615103799555,0.5611831076290695,11854.0,0.5385777241546519,,0.9833519290347225,False
OAZ3,29,766,0.0683574218564163,0.04117807542921985,0.1903098643156946,-0.1805897977253659,0.5612095263567551,12558.0,0.2321187090532102,,0.9664802925210778,False
TRIP12,29,766,-0.1683743782402594,-0.22678110371318405,0.1903398796474636,-0.18055981960544956,0.5612395789003768,12424.0,0.27812987403086953,,0.9703041375622421,False
GNAI3,29,766,-0.0683332819463638,-0.11263815370783284,0.19044292158269452,-0.18045690546226864,0.5613427486276577,12589.0,0.22229181004943532,,0.9653461966569205,False
SSPN,29,766,0.0074523850291087,-0.025258317011251752,0.1904429714416589,-0.1804568556651558,0.5613427985484736,12431.0,0.27558251989065796,,0.9703041375622421,False
GRINA,29,766,-0.0757902808571873,-0.1063923515158586,0.19051511781185687,-0.18038479881165798,0.5614150344353717,12755.0,0.17471540971825683,,0.9641225477761958,False
CDHR1,29,766,-0.0365999100104392,-0.0735469466098444,0.19051677205570464,-0.1803831466207357,0.561416690732145,12368.0,0.2990851203002577,,0.9703041375622421,False
CNTNAP1,29,766,-0.1768136699457789,-0.21360601834977533,0.19051839467527923,-0.18038152601485793,0.5614183153654164,12738.0,0.1792063952820645,,0.9641225477761958,False
RAB36,16,256,0.0504896848312113,0.0239274526885791,0.1905433275945644,-0.3147815730223853,0.6958682282115141,2327.0,0.3615921862107313,,0.9703041375622421,False
ORC2,29,766,-0.1615179539101874,-0.1839094684313092,0.19067198120062356,-0.18022813017043965,0.5615720925716867,12111.0,0.4084177572017452,,0.9761848579558109,False
TMEM266,29,766,0.042319204616791,0.05091154206529615,0.1906891650679707,-0.18021096764677944,0.5615892977827208,11772.0,0.5840945205974168,,0.9839893271275432,False
UTF1,29,766,-0.0015391532132337,-0.01841805220023405,0.19073432473679833,-0.18016586407890298,0.5616345135524996,11868.0,0.5309881261470267,,0.9831685967095628,False
GNAI1,29,766,0.0182562960632409,-0.0103421382144521,0.190763818345614,-0.1801364071165727,0.5616640438078007,12286.0,0.33162503137511545,,0.9703041375622421,False
RBBP8,29,766,-0.814475683367976,-0.8836490778451476,0.1908358323780221,-0.18006448258704472,0.5617361473430889,12679.0,0.1954587791038448,,0.9641225477761958,False
MRGPRD,29,766,-0.1158764711762767,-0.10336291502150605,0.19090738101403953,-0.1799930229089211,0.5618077849370002,11960.0,0.48249973123410916,,0.9804894932204153,False
GOLGA3,29,766,-0.0235767884968623,-0.030488662004047602,0.19091148581870782,-0.17998892320885185,0.5618118948462675,11711.0,0.6190747729549138,,0.9862541710006836,False
SELL,29,766,0.0431851471326452,0.046256367328776096,0.19095022252712618,-0.17995023467752158,0.5618506797317739,11501.0,0.7458135029206862,,0.9929458170570392,False
ZNF330,29,766,-0.0917907663863606,-0.11590058768797054,0.19096675950179842,-0.179933718272964,0.5618672372765608,12361.0,0.30177674305236024,,0.9703041375622421,False
EFCAB3,29,766,-0.1109866394821204,-0.1155534875209209,0.19096876688278056,-0.17993171338905653,0.5618692471546176,11677.0,0.6389603270460429,,0.9879449533726475,False
PRUNE1,29,766,-0.3404302458344065,-0.3484814553351592,0.19099911679405182,-0.1799014012346495,0.5618996348227532,11840.0,0.5462213421184898,,0.9833519290347225,False
SFXN1,29,766,-0.0521753174532949,-0.060673507869799,0.1910074106244085,-0.1798931177232913,0.5619079389721083,11964.0,0.4804475355081831,,0.9804894932204153,False
IFITM2,29,766,-0.3910990191677599,-0.38422381104545866,0.19102869956530422,-0.17987185527167016,0.5619292544022786,12014.0,0.45520069333255153,,0.9804894932204153,False
MED13,29,766,0.0079507451292929,-0.03951265365274485,0.19103870291400163,-0.17986186437089782,0.5619392701989011,12270.0,0.3382316537791926,,0.9703041375622421,False
TMEM225,29,766,0.1275949454963302,0.1206133792807487,0.19111405605825613,-0.17978660501520757,0.5620147171317198,11829.0,0.5522645227541549,,0.9833519290347225,False
GEM,29,766,0.1403234719630078,0.11585988244707285,0.19134580043761487,-0.17955514930897357,0.5622467501842033,12238.0,0.3516965510222476,,0.9703041375622421,False
CHCT1,29,766,0.1546818506906252,0.1340263025874725,0.19137907409333307,-0.17952191712939233,0.5622800653160585,12162.0,0.38501401238418187,,0.9749337809332346,False
TXLNG,29,766,-0.0161491193231608,-0.038645758133322744,0.19138154908224134,-0.17951944522588478,0.5622825433903674,12266.0,0.3398964258732178,,0.9703041375622421,False
TRERF1,29,766,-0.0597662902951549,-0.08551464066080525,0.19145970464716588,-0.17944138711271052,0.5623607964070423,12294.0,0.3283532169759258,,0.9703041375622421,False
POLR3K,29,766,-1.5553161462582237,-1.6184552175153786,0.1915310453517707,-0.1793701353971572,0.5624322261006987,11979.0,0.472794337839467,,0.9804894932204153,False
IGFBP7,29,766,-0.0842831184032399,-0.10288309324825826,0.19156507745926515,-0.17933614575234486,0.5624663006708752,12642.0,0.20618769483358956,,0.9641225477761958,False
CASP14,29,766,-0.0166286216231479,-0.0302003368256203,0.1916347362291308,-0.17926657392091772,0.5625360463791793,12065.0,0.4302367810269203,,0.9788828474297308,False
SYNE3,29,766,0.0755528999700348,0.05140145010685725,0.19168721958755727,-0.17921415608582256,0.5625885952609371,12295.0,0.32794571718444177,,0.9703041375622421,False
