gene,n_R248W,n_other_mut,median_R248W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
CPN1,69,726,0.0055302102985763,0.02033979972429595,-0.03224032919919651,-0.27915548290932407,0.21467482451093106,23963.0,0.5522525263905056,,0.974937906968663,False
PWWP3A,69,726,0.0383122678811852,0.02499940148550385,-0.03221951799078685,-0.2791346651378315,0.21469562915625776,25891.0,0.6435589326630022,,0.9813551749863859,False
CEP164,69,726,0.1380164870052422,0.14409818143138114,-0.032208263292716394,-0.2791234068922124,0.21470688030677962,24457.0,0.746400772180581,,0.9846141703822358,False
GJB1,69,726,0.0974928720100526,0.09649901876507115,-0.0321344864475313,-0.27904960682281177,0.21478063392774918,24750.0,0.8707905183103042,,0.9868628987373318,False
UNC79,69,726,-0.0671931787130839,-0.0610127855421057,-0.03212728344434802,-0.2790424015550485,0.21478783466635243,23598.0,0.4268343239396094,,0.9646931805781737,False
SLC39A9,69,726,-0.0526365320952552,-0.05720789224308795,-0.03208560472355164,-0.279000709740685,0.21482950029358178,24681.0,0.8410844176812162,,0.9855497901217778,False
CDCA3,69,726,-0.3188761046356953,-0.2923076927547683,-0.03204869608958336,-0.2789637895258851,0.21486639734671834,23530.0,0.40545184976213644,,0.9630618808539324,False
WDR18,69,726,-1.434657004932123,-1.426642147422686,-0.03201748859163449,-0.278932572246351,0.21489759506308198,24333.0,0.6954920079244303,,0.982517665309694,False
EFNA3,69,726,-0.2480220288061281,-0.2204802758770625,-0.03201220239494324,-0.2789272843937137,0.21490287960382723,23764.0,0.48170938526324125,,0.9664171269925627,False
LMAN2L,69,726,-0.0583073572946871,-0.0540461912664032,-0.03200827345740493,-0.2789233542255795,0.21490680731076964,23555.0,0.41323760003780075,,0.9631905988047983,False
GPBP1L1,69,726,-0.1161286591644898,-0.09966830029712981,-0.03199431215211503,-0.27890938854864356,0.21492076424441348,23874.0,0.5200865991154235,,0.9727415050316742,False
IPO13,69,726,-1.2809340948570225,-1.2405895071310513,-0.03198544066845235,-0.27890051428808066,0.21492963295117595,23896.0,0.5279469452957025,,0.9733615477456946,False
STYX,69,726,-0.0033879354960336,0.0023231374619571,-0.03198099822576078,-0.2788960704551309,0.21493407400360934,24409.0,0.7265482666569272,,0.9838032569467552,False
SLC2A9,69,726,0.1431014791763346,0.14577022545841734,-0.03196273936517219,-0.27887780588247707,0.2149523271521327,25052.0,0.9980303304654946,,0.9996945849066347,False
CLEC12A,69,726,-0.0233658921719485,-0.0141724485416206,-0.03195147261539691,-0.2788665356096619,0.21496359037886806,24820.0,0.9011143802900211,,0.9920632310186879,False
PLA2G4F,69,726,-0.1439172117069484,-0.12734975802520598,-0.03194529003722647,-0.278860351098767,0.21496977102431403,23574.0,0.4192135557099077,,0.9640280692908827,False
MGAT5,69,726,-0.0471431504015376,-0.0501033120061945,-0.031934817268120586,-0.27884987505664116,0.21498024052040002,24986.0,0.9735237212633799,,0.9978423371426585,False
ETFA,69,726,0.0731186598991388,0.0774280390004571,-0.03189528033717106,-0.27881032577901826,0.21501976510467616,24956.0,0.9604039835402632,,0.9967001906857773,False
PKHD1,69,726,-0.1118675259916014,-0.10182372792939245,-0.03186690511833231,-0.27878194170853565,0.21504813147187105,24008.0,0.5688798420583945,,0.9764127929500404,False
VWA8,69,726,-0.0860887935042555,-0.09229895797342494,-0.031859170095743954,-0.27877420427437505,0.21505586408288713,24982.0,0.9717739312604013,,0.9973601031097394,False
SYP,69,726,0.0129312615499052,0.0194075527550918,-0.031821426054586203,-0.2787364484740368,0.2150935963648644,24835.0,0.9076327225242039,,0.9929409871171,False
SLC36A4,69,726,0.1229466536172224,0.1309385735240437,-0.03181316395132854,-0.2787281837985751,0.21510185589591801,24622.0,0.8158601124244966,,0.9855497901217778,False
YPEL3,69,726,-0.2920530670934935,-0.2571447078841775,-0.03173959006411888,-0.2786545870353885,0.2151754069071507,24610.0,0.8107521144738159,,0.9855497901217778,False
MGAT4B,69,726,-0.0135502131848163,-0.0069521761557279505,-0.0317327259750232,-0.2786477208147755,0.21518226886472913,24550.0,0.785336951474372,,0.9855497901217778,False
CLGN,69,726,0.0159914548104277,0.02385418140897965,-0.03169009207441079,-0.27860507368530946,0.21522488953648788,24054.0,0.5861199903171095,,0.9790821435749955,False
LACRT,69,726,-0.0357238382228276,-0.0410016359209405,-0.03168178487894482,-0.27859676391427785,0.2152331941563882,24953.0,0.9590925406301669,,0.9967001906857773,False
KCNJ2,69,726,0.0128008025592923,0.030327571172174952,-0.031658875455773255,-0.27857384739175983,0.2152560964802133,24831.0,0.9058938711588121,,0.9929409871171,False
CLU,69,726,0.0306936422112888,0.02603665347259605,-0.03159902641158789,-0.27851397982532805,0.2153159270021523,25257.0,0.9085023147590374,,0.9929409871171,False
IDUA,69,726,-0.0054251689646971,-0.0078800522439411,-0.031584714787683044,-0.27849966377741503,0.21533023420204894,24753.0,0.8720865497397154,,0.9870559196802824,False
CDK3,69,726,-0.1124230144889225,-0.1176131505146556,-0.03157877692644804,-0.278493724081257,0.2153361702283609,25716.0,0.7138228162117433,,0.9832851227599945,False
IFNA16,69,726,0.0837012523445839,0.09297565389642659,-0.03156574780252622,-0.2784806909322729,0.2153491953272205,25217.0,0.9259158111438263,,0.993676569290429,False
FAM210A,69,726,-0.3259971894313964,-0.2950788892453198,-0.031558121271595505,-0.27847306204606337,0.21535681950287233,24113.0,0.6085803809748028,,0.9813551749863859,False
VPS37D,69,726,-0.0708864582698247,-0.05435383929843775,-0.03155606034623586,-0.27847100048433193,0.2153588797918602,24135.0,0.6170524577872905,,0.9813551749863859,False
ZNF30,69,726,0.1241289994139565,0.1190816567644794,-0.031512194227197865,-0.2784271208301858,0.21540273237579005,25523.0,0.7942077611866789,,0.9855497901217778,False
PERP,69,726,-0.0577692429878476,-0.07755346304625685,-0.03141891142890594,-0.27833380931161383,0.21549598645380197,25618.0,0.7543066452053804,,0.9846141703822358,False
PQBP1,69,726,-0.1960028285544425,-0.17430139610104575,-0.03141810917631655,-0.27833300681239304,0.21549678845975992,24243.0,0.6593684277792976,,0.981824886107838,False
CCDC66,69,726,-0.0215354927218998,-0.01847055127019375,-0.031407135304299894,-0.27832202956738017,0.21550775895878035,24425.0,0.7331461451634345,,0.9838032569467552,False
CXCL14,69,726,-0.0550398907724398,-0.04968565948902085,-0.03137323429952778,-0.2782881181500311,0.2155416495509756,24392.0,0.7195601878709557,,0.9838032569467552,False
CFAP58,69,726,-0.0871245111734115,-0.08413452053125305,-0.0313690558564565,-0.27828393842434385,0.21554582671143085,24177.0,0.6333680337616514,,0.9813551749863859,False
MAGEA4,69,726,0.0753483912241178,0.06181403967433785,-0.03136659489175799,-0.2782814767043069,0.21554828692079092,25109.0,0.9730862614865496,,0.9977932037922641,False
REG1A,69,726,-0.0777426355732835,-0.07680038820750185,-0.03136083979088947,-0.27827571983726934,0.2155540402554904,25020.0,0.9884012317241209,,0.9990422855248943,False
FSD2,69,726,0.0125799587404552,0.0126823186781628,-0.031333404363242,-0.2782482759944845,0.21558146726800048,24738.0,0.8656098955856011,,0.9864783931451261,False
SYCN,69,726,-0.0072341950213904,-0.00848902781542685,-0.03131368658220259,-0.27822855217005305,0.21560117900564785,25052.0,0.9980303304654946,,0.9996945849066347,False
JPT2,69,726,-0.0783721011920924,-0.06300930003111815,-0.03129577706379998,-0.2782106371657778,0.21561908303817784,24216.0,0.6486797898648088,,0.9813551749863859,False
EIF2S1,69,726,-2.160810730795185,-2.187509405192455,-0.03128712308553896,-0.27820198053783746,0.21562773436675953,24915.0,0.9424917034997206,,0.9939704964319397,False
CYBB,69,726,0.0559114663871387,0.06198573465987845,-0.0312558159075259,-0.27817066378029764,0.21565903196524583,24221.0,0.6506537991248,,0.9813551749863859,False
ERAS,68,716,0.1230260810272816,0.10801670494898455,-0.03123864136228949,-0.27995453989467545,0.21747725717009647,24903.0,0.7543224551946871,,0.9846141703822358,False
RBMS1,69,726,-0.039939532234316,-0.04361474342323855,-0.031197278774579576,-0.2781121087615961,0.2157175512124369,24661.0,0.8325141373992138,,0.9855497901217778,False
EPHX1,69,726,0.0255134371935695,0.0140874499221906,-0.031193588784983482,-0.27810841764566374,0.2157212400756968,24897.0,0.9346364166820806,,0.9939704964319397,False
LIN7A,69,726,-0.0040776426823845,-0.00258243009248655,-0.03118993914669062,-0.27810476689348257,0.21572488860010133,25238.0,0.9167687640627721,,0.9933288210660062,False
ARF1,69,726,-0.3829122729633222,-0.35606889472370595,-0.031150041439696543,-0.2780648570180038,0.21576477413861073,24853.0,0.9154629134787013,,0.9933288210660062,False
SCML4,69,726,0.0073022963854537,0.0013344350072901998,-0.031149147141942415,-0.2780639624476744,0.21576566816378956,25345.0,0.8703585847506998,,0.9868628987373318,False
SPMIP9,69,726,-0.0435993649799031,-0.0296812477885261,-0.031143043243460584,-0.278057856688979,0.2157717702020578,23980.0,0.558505846024981,,0.9757108970025951,False
PCCB,69,726,-0.0396224272436631,-0.0544076825115149,-0.03112495004415114,-0.27803975797775893,0.21578985788945668,25444.0,0.8278088865606738,,0.9855497901217778,False
SLC1A6,69,726,0.0052149428902486,-0.0124878456739761,-0.031119902304643322,-0.27803470870107977,0.21579490409179314,26169.0,0.5384000256446022,,0.9744754007319513,False
TRPC6,69,726,0.0015294294430697,-0.001432853928383,-0.031108289294126932,-0.27802309215503823,0.21580651356678435,25036.0,0.9954041251658404,,0.9994566478358565,False
YY2,69,726,0.1246137206989655,0.1148852261456709,-0.031081450305680092,-0.27799624500063935,0.21583334438927915,24959.0,0.9617155336070605,,0.9967001906857773,False
SUSD5,69,726,0.0088311150929458,-0.0012104960967227502,-0.031072429474402124,-0.2779872214262923,0.21584236247748803,25955.0,0.6185983721583602,,0.9813551749863859,False
TRMT6,69,726,-0.4092746483736687,-0.4033187594012677,-0.0310696434458567,-0.2779844345507276,0.2158451476590142,24132.0,0.6158941342436662,,0.9813551749863859,False
SUPT7L,69,726,-0.0559012590175791,-0.0540165432322242,-0.031061963877171177,-0.2779767526476631,0.21585282489332072,24953.0,0.9590925406301669,,0.9967001906857773,False
DTD1,69,726,-0.1225124041360318,-0.1177537946319907,-0.031057342285499032,-0.2779721296514315,0.2158574450804334,24005.0,0.5677639520464877,,0.9759765291291704,False
IWS1,69,726,-0.1867181491882855,-0.16862861976225685,-0.031044275591310056,-0.27795905898724155,0.21587050780462141,24135.0,0.6170524577872905,,0.9813551749863859,False
SLC12A2,69,726,0.0484683629593535,0.0525448183670892,-0.03104375664829846,-0.2779585398865961,0.21587102658999918,25082.0,0.984900086357904,,0.9990422855248943,False
TAAR8,69,726,0.057499378563428,0.0786360334149688,-0.03103072359532883,-0.27794550287557696,0.21588405568491928,24435.0,0.7372798893286309,,0.9845956427758755,False
OR6C74,61,640,-0.0140329633492882,0.0012386651489995999,-0.03100873442567629,-0.2936485044192928,0.2316310355679402,18869.0,0.6668742767132788,,0.9822617193046083,False
DTX4,69,726,-0.0128525605132444,-0.00899760393015725,-0.03099532828245617,-0.2779100968217745,0.21591944025686213,24695.0,0.8470949030715278,,0.9855497901217778,False
CC2D1A,69,726,-0.0011033579524815,0.0041485114173722,-0.030921048765593057,-0.27783579480418064,0.21599369727299453,24721.0,0.8582806062394377,,0.9861377149450969,False
NOL6,69,726,-1.227306496462596,-1.177390819081261,-0.030918993847524785,-0.2778337392644045,0.21599575156935497,24313.0,0.6874010015229752,,0.982517665309694,False
PLBD2,69,726,0.048574563078063,0.0347014536407383,-0.030910062847611136,-0.2778248055629301,0.21600467986770783,25071.0,0.9897142224475611,,0.9990422855248943,False
SRPRB,69,726,-0.5844636859982152,-0.5732014629196247,-0.030892119233473965,-0.2778068565233428,0.2160226180563949,24362.0,0.7072855961082778,,0.982517665309694,False
LNPEP,69,726,-0.0621204493802588,-0.05021000806066685,-0.030852800961023375,-0.27776752637359237,0.2160619244515456,24094.0,0.6013055616349605,,0.9813551749863859,False
IQGAP2,69,726,0.0842242651423393,0.09184943214953384,-0.03081692796390104,-0.277731642553118,0.21609778662531592,24055.0,0.5864974529919372,,0.9790821435749955,False
VCF2,69,726,-0.2368305764542359,-0.23146581713983716,-0.030813042950856816,-0.2777277563686702,0.21610167046695655,24350.0,0.7023967737320795,,0.982517665309694,False
TP63,69,726,0.0419293215800293,0.00788553413499705,-0.03077635844521744,-0.27769106080925243,0.21613834391881753,25161.0,0.950352587815155,,0.9955466642585467,False
CLEC1B,69,726,0.1186130763827724,0.13898551574259338,-0.030759160804275914,-0.2776738579908496,0.21615553638229776,24149.0,0.6224705382726333,,0.9813551749863859,False
PLAU,69,726,-0.036761148397154,-0.032335261609881705,-0.030748525898894437,-0.2776632198852089,0.21616616808742006,24717.0,0.856557817009211,,0.9860487986838807,False
CDRT15L2,69,726,-0.0010138384865503,0.00240181893295365,-0.030698774609227195,-0.27761345363906526,0.2162159044206109,24611.0,0.8111774765510567,,0.9855497901217778,False
DSEL,69,726,0.1083123891354013,0.10595913223851275,-0.03069556810186871,-0.27761024616858154,0.21621910996484414,24023.0,0.5744749520473129,,0.9771611017224141,False
IL1R1,69,726,0.0198697506249503,0.009388388662084999,-0.030679703503142985,-0.27759437680615284,0.21623496979986687,25064.0,0.9927779696567657,,0.9992984042840162,False
SLC5A8,69,726,-0.0014726400531637,-0.0021225967498499,-0.030674904409102116,-0.27758957627156106,0.21623976745335682,24397.0,0.7216131039565501,,0.9838032569467552,False
CSTL1,69,726,0.0100689949862048,0.016115979440273452,-0.030659632933648998,-0.27757430021354684,0.21625503434624888,24784.0,0.8854983621449899,,0.9893987494779295,False
NAPRT,69,726,-0.16926164082152,-0.1750012747101744,-0.03061395237984759,-0.2775286059658554,0.21630070120616018,24862.0,0.9193811355620153,,0.9933288210660062,False
NR2F6,69,726,-0.0893607607286594,-0.10093379140946275,-0.030603428828777854,-0.2775180792629812,0.21631122160542554,25043.0,0.9984680341917863,,0.9996945849066347,False
LY6G5B,69,726,-0.0210362868786836,-0.01188284318159465,-0.030582675898321105,-0.27749732012019546,0.21633196832355325,23829.0,0.504198644907062,,0.9701361101359871,False
SLURP1,69,726,-0.0013299756474676,0.0054854727220734,-0.03054398410280242,-0.27745861675365335,0.21637064854804852,24090.0,0.5997790363934918,,0.9813551749863859,False
PCDHB12,69,726,0.0900524017354608,0.0927111587815382,-0.030537217011666,-0.2774518476402809,0.21637741361694893,24513.0,0.7697757166392706,,0.9855497901217778,False
PTPRN2,69,726,0.0509583204353941,0.0411062702078082,-0.030536896973894296,-0.2774515275068822,0.2163777335590936,24858.0,0.9176394561182312,,0.9933288210660062,False
SEC22C,69,726,-0.0111872442440783,-0.0027544123340833,-0.03052841756714633,-0.2774430455668594,0.21638621043256676,23784.0,0.4885704880295739,,0.9669109002141754,False
CCDC125,69,726,-0.0923910743079439,-0.08659158009421865,-0.030455448599535244,-0.2773700548283967,0.21645915762932624,24364.0,0.708101581125699,,0.9825702845537101,False
REN,69,726,-0.0604117435735402,-0.056023620561453547,-0.03043600446079331,-0.27735060489713764,0.21647859597555102,24739.0,0.8660413968304698,,0.9865743164542347,False
LRRC27,69,726,0.1444251459846377,0.1589928084770654,-0.03040320734115542,-0.2773177980154372,0.2165113833331264,24086.0,0.5982542677858769,,0.9810025108729616,False
CFAP46,69,726,0.038989276663887,0.06712295268351676,-0.030394494757781464,-0.2773090828405322,0.21652009332496924,23458.0,0.38352385159512103,,0.9565443247449509,False
VASP,69,726,-0.0837307303677323,-0.0979390511971869,-0.030373883416142274,-0.2772884653710698,0.21654069853878527,25686.0,0.7261365660527718,,0.9838032569467552,False
SPINK5,69,726,0.0731937926338165,0.0642350189765653,-0.030364556617772917,-0.2772791358011771,0.21655002256563122,25183.0,0.9407455736395568,,0.9939704964319397,False
CST7,69,726,0.0784488892024878,0.0831951719186636,-0.03035955492214397,-0.27727413261960987,0.21655502277532196,24715.0,0.8556966780903155,,0.9860487986838807,False
VGLL4,69,726,0.1801977140206505,0.18309601178137255,-0.030341076601237096,-0.2772556488111586,0.21657349560868439,25277.0,0.8998114972946577,,0.9916030932455159,False
THNSL2,69,726,-0.0649046459407244,-0.048217378517967105,-0.030323735582744912,-0.2772383026459077,0.21659083148041786,24632.0,0.820122772517438,,0.9855497901217778,False
MRC1,69,726,-0.0004516782197051,0.01981078886894495,-0.030321764642646024,-0.27723633112102636,0.2165928018357343,23883.0,0.5232948868748782,,0.9733525298159795,False
TGOLN2,69,726,-0.1436636877198122,-0.12679973789719165,-0.030314003449264514,-0.27722856762525033,0.2166005607267213,24463.0,0.7488945260418887,,0.9846141703822358,False
ARHGEF40,69,726,-0.0588717255501136,-0.06891953470120049,-0.030308131618498206,-0.27722269405296945,0.21660643081597306,25441.0,0.8290915315709353,,0.9855497901217778,False
PTBP1,69,726,-0.4449544365132302,-0.46994987927739884,-0.030290318173461426,-0.27720487532674265,0.2166242389798198,24811.0,0.8972065445571318,,0.9911780266437021,False
HMGA1,69,726,-0.712353726749789,-0.7395663523400807,-0.030285608405522968,-0.2772001641630082,0.21662894735196228,25217.0,0.9259158111438263,,0.993676569290429,False
KRTAP13-2,69,726,-0.063704768000365,-0.047191108971658846,-0.03024789179463962,-0.2771624363821852,0.21666665279290592,23513.0,0.40020796386760116,,0.9624157182516353,False
ZNF879,69,726,0.0753793792169662,0.07577891269866766,-0.030216956036745568,-0.27713149147292093,0.21669757939942982,24907.0,0.9389997285680581,,0.9939704964319397,False
ART4,69,726,0.0223358248017362,0.039631717196726104,-0.030215006881962457,-0.2771295417418554,0.21669952797793046,24490.0,0.7601485981376797,,0.984621283310883,False
UGT2B4,69,726,0.0660378964743624,0.07600574813865299,-0.03020510144429792,-0.277119633376147,0.21670943048755115,24080.0,0.5959704201765437,,0.9807505264175916,False
SKIDA1,69,726,0.0433607455098695,0.03919857334357185,-0.030196963104860527,-0.2771114926317378,0.21671756642201673,25365.0,0.8617282021604193,,0.9863925909346835,False
SNAPC1,69,726,-1.8355978819309833,-1.8639000780249195,-0.030175161493328904,-0.2770896845807754,0.21673936159411755,25151.0,0.9547218836557646,,0.9965142380715708,False
KRTAP19-2,69,726,0.0355532939925554,0.04284589936697445,-0.030166425404874585,-0.27708094591329235,0.21674809510354318,24006.0,0.5681357989543405,,0.9759765291291704,False
CCN2,69,726,0.1285934520472259,0.14131626844267714,-0.030145206974207084,-0.2770597212217246,0.21676930727331042,24407.0,0.7257249445498283,,0.9838032569467552,False
SELE,69,726,0.0517251785943018,0.0514633367145869,-0.03013752917116994,-0.2770520411542916,0.2167769828119517,25291.0,0.8937350017640046,,0.990822450638702,False
DBI,69,726,-0.125413776107531,-0.1294511692575493,-0.030091614289765898,-0.2770061127433606,0.2168228841638288,24647.0,0.8265267006168696,,0.9855497901217778,False
UPB1,69,726,0.0411071843614059,0.032397121486329755,-0.030085049863875522,-0.27699954638484636,0.21682944665709533,25083.0,0.9844624622511227,,0.9990422855248943,False
OR13C2,60,630,0.11222953766239975,0.10906080027612161,-0.030071261218637416,-0.29488135275083105,0.23473883031355625,18585.0,0.8311942659362634,,0.9855497901217778,False
ZNF695,69,726,-0.1940704729132856,-0.1744173775623254,-0.030059219603255593,-0.27697370852366765,0.21685526931715646,22961.0,0.2525958860908927,,0.9363499347425216,False
HMCN1,69,726,-0.084123249989115,-0.0737818574816426,-0.030018130826358815,-0.27693260766984273,0.2168963460171251,24680.0,0.8406554471658289,,0.9855497901217778,False
KISS1R,69,726,-0.0402118319584777,-0.029390156962444902,-0.02998970969026434,-0.27690417818979335,0.21692475880926468,24853.0,0.9154629134787013,,0.9933288210660062,False
SNX32,69,726,-0.2515548551464676,-0.23554681301497715,-0.029969159128749742,-0.27688362159991214,0.2169453033424127,24453.0,0.7447397420115894,,0.9846141703822358,False
EPS8L3,69,726,-0.2519534273663935,-0.246954373218099,-0.02992811236441579,-0.27684256280716024,0.21698633807832865,24958.0,0.9612783385638988,,0.9967001906857773,False
MEAK7,69,726,-0.1142110824399323,-0.09627061511895516,-0.029898464317605587,-0.27681290608248676,0.21701597744727558,24123.0,0.6124249087148856,,0.9813551749863859,False
ZNF284,69,726,-0.1780187118017398,-0.17898192411169506,-0.029862601508818528,-0.2767770327882946,0.21705182977065754,24607.0,0.8094763639586979,,0.9855497901217778,False
PTDSS2,69,726,0.0611581712197047,0.0769828724326391,-0.029832636512039476,-0.27674705904013597,0.21708178601605704,23723.0,0.4678095034661849,,0.965086619004918,False
IL22RA2,69,726,0.0432845521698792,0.05321420667636665,-0.029803863851293706,-0.27671827798450455,0.21711055028191711,24113.0,0.6085803809748028,,0.9813551749863859,False
GRHL2,69,726,-0.1332773610749095,-0.1237187003127633,-0.02976340746182273,-0.27667780980493445,0.21715099488128897,24152.0,0.623634234298223,,0.9813551749863859,False
EHD4,69,726,-0.0263770538971456,-0.01227329612758635,-0.029748173635810168,-0.27666257154351853,0.2171662242718982,24450.0,0.7434947474871378,,0.9846141703822358,False
TNFRSF14,69,726,0.0076488225265571,0.00960879861631765,-0.029735496341556436,-0.27664989055993927,0.21717889787682637,24218.0,0.6494690983917972,,0.9813551749863859,False
WWC1,69,726,0.0610748189215453,0.07022581865003219,-0.02972347709064634,-0.2766378678126585,0.2171909136313658,23795.0,0.4923664296692625,,0.9669109002141754,False
CCDC9B,69,726,-0.0425480123445891,-0.0310675060022515,-0.029683410908977487,-0.276597789986045,0.21723096816809004,24660.0,0.8320861365816254,,0.9855497901217778,False
MAPK8,69,726,0.1581169112195285,0.16413586842594,-0.029644626805704823,-0.2765589946254156,0.21726974101400595,24701.0,0.8496735721519805,,0.9855497901217778,False
HYLS1,69,726,-0.0386219936858963,-0.036464024023835404,-0.02964053479874057,-0.27655490143157613,0.21727383183409496,24833.0,0.9067632409799857,,0.9929409871171,False
DNAJB13,69,726,-0.0947127695058612,-0.0915892074321856,-0.029607275832845142,-0.27652163282508746,0.21730708115939718,24790.0,0.888098113164314,,0.98964275644315,False
MMUT,69,726,0.0318824179234915,0.0187789849879606,-0.029601270908956503,-0.2765156261617381,0.21731308434382507,26007.0,0.5986352949624643,,0.9810025108729616,False
SLC6A12,69,726,-0.0625785492052349,-0.0559808284112482,-0.029547883933893102,-0.27646222373745344,0.2173664558696672,24506.0,0.7668418892455117,,0.9855497901217778,False
SOX30,69,726,-0.09878476009961,-0.0963768322375316,-0.02953641680211467,-0.27645075329093355,0.21737791968670422,24435.0,0.7372798893286309,,0.9845956427758755,False
GSDMB,69,726,-0.1445167688919094,-0.13975236560058024,-0.029522163855653018,-0.27643649622624356,0.21739216851493753,24209.0,0.6459203212345052,,0.9813551749863859,False
RMND5A,69,726,-0.4060456739834506,-0.38953252997242427,-0.029499430138195174,-0.2764137559442479,0.21741489566785754,24777.0,0.882466878266629,,0.9890221207039283,False
FREM3,69,726,-0.0437646235449283,-0.05570440286502265,-0.02947664001001184,-0.27639095924031326,0.21743767922028956,24678.0,0.8397976481911839,,0.9855497901217778,False
DHX33,69,726,-1.248671441027667,-1.2422793037271456,-0.029455841055448073,-0.27637015428895695,0.21745847217806083,24297.0,0.6809538190970876,,0.9822637146632276,False
CDK20,69,726,-0.0002135024791737,-0.01681933537987315,-0.029420509416620205,-0.2763348124729488,0.2174937936397084,26081.0,0.5707419838038557,,0.9771611017224141,False
HMBOX1,69,726,0.1743027387534664,0.16841071229472931,-0.029410552588672537,-0.27632485277917057,0.2175037476018255,25860.0,0.6557976760685136,,0.9813551749863859,False
BTNL8,69,726,-0.0213818320517967,-0.022729745792522002,-0.029407308916401816,-0.2763216081734972,0.2175069903406936,25096.0,0.9787738222302792,,0.9985999093263804,False
FSIP2,69,726,-0.0620724572545609,-0.049970182961311,-0.029380591881517776,-0.2762948834544065,0.21753369969137093,23797.0,0.4930582961221015,,0.9669109002141754,False
CAPN11,69,726,-0.0420941610765228,-0.0316913294235878,-0.02936526710574513,-0.27627955427415807,0.21754902006266782,24262.0,0.6669321426004262,,0.9822617193046083,False
TULP1,69,726,-0.1866901184109168,-0.15646635044242557,-0.029348692359179685,-0.2762629747664509,0.2175655900480915,23021.0,0.2665029187163992,,0.9413366814923659,False
PKNOX2,69,726,0.1953367477244944,0.18870968279854794,-0.02934126982806815,-0.2762555501040682,0.21757301044793192,25172.0,0.9455480908722682,,0.9947560911423751,False
NSD1,69,726,-0.0999601502731206,-0.0858668044187559,-0.02930211391651484,-0.27621638295839057,0.21761215512536092,24198.0,0.6415938532737562,,0.9813551749863859,False
ADAP1,69,726,-0.0459465528742961,-0.048489051552090504,-0.029298216629248728,-0.27621248455378444,0.217616051295287,24234.0,0.6557976760685136,,0.9813551749863859,False
KIF27,69,726,-0.2162229496249914,-0.21061712709601677,-0.02929468785742888,-0.27620895477040497,0.2176195790555472,25374.0,0.857849845321333,,0.9861377149450969,False
LRRIQ1,69,726,-0.00307523393302,-0.0077504958113444,-0.029288266839596292,-0.2762025319122326,0.21762599823304002,25070.0,0.9901518923881228,,0.9990422855248943,False
GRIN2A,69,726,-0.1265618961910691,-0.1231412239816561,-0.02920008179172636,-0.27611432163029764,0.2177141580468449,24621.0,0.8154341437274852,,0.9855497901217778,False
SECISBP2,69,726,-0.0900226612456136,-0.09641400756749005,-0.02913242697249091,-0.27604664750328245,0.21778179355830066,24637.0,0.8222561053861409,,0.9855497901217778,False
OLFM2,69,726,-0.0351363583551609,-0.0362571586235569,-0.029127544913947118,-0.276041764053197,0.21778667422530282,25653.0,0.7397637976956101,,0.9846141703822358,False
GRIN3A,69,726,0.034890169331276,0.02764375501932145,-0.0291052782093076,-0.2760194910047973,0.21780893458618206,24728.0,0.8612971071757911,,0.9863925909346835,False
SLC25A42,69,726,-0.1698174170067234,-0.18619065056888107,-0.029078392972282926,-0.27599259811466237,0.21783581217009654,24967.0,0.9652134973757908,,0.9967084844233778,False
HOXA1,69,726,-0.019899930763288,-0.0309750267454202,-0.029055232875868246,-0.2759694314312006,0.21785896567946414,25638.0,0.7459854038161002,,0.9846141703822358,False
COA8,69,726,-0.1414501275041996,-0.11558611687495585,-0.029015841739440884,-0.27593002910345155,0.21789834562456978,24069.0,0.5917937216750966,,0.9795383129394515,False
TTYH2,69,726,-0.072516992546612,-0.09120538337868846,-0.029015502580052182,-0.275929689847771,0.21789868468766663,25542.0,0.7861806102872617,,0.9855497901217778,False
MAPK12,69,726,-0.0168257702136018,0.0132240047988002,-0.029009025939257513,-0.2759232113683882,0.2179051594898732,23226.0,0.3179435320138184,,0.9460537800805741,False
CDIN1,69,726,-0.1606811303507194,-0.16886754411943183,-0.029007594562993275,-0.2759217795858404,0.21790659045985383,24740.0,0.8664729380081349,,0.9865743164542347,False
AHNAK,69,726,-0.2084487388694549,-0.20800290461134785,-0.029007132022934236,-0.2759213169144977,0.21790705286862927,24334.0,0.6958974791596001,,0.982517665309694,False
KLHDC3,69,726,0.0238087687983642,0.0128084837920361,-0.02900668414197528,-0.27592086890641787,0.2179075006224673,25538.0,0.7878686803817443,,0.9855497901217778,False
SOX11,69,726,-0.0084567996657879,-0.00076538296019685,-0.0289780968744106,-0.27589227352906154,0.21793607978024032,23651.0,0.44394671384703555,,0.965086619004918,False
PCLAF,69,726,0.0009910332140345,0.00662304859780485,-0.028973344144611262,-0.2758875194517571,0.2179408311625346,24295.0,0.6801495458639237,,0.9822617193046083,False
POMGNT2,69,726,-0.071922114558671,-0.06415234708425749,-0.02892919370328287,-0.27584335650335534,0.2179849690967896,23653.0,0.4446000433530358,,0.965086619004918,False
ARMCX3,69,726,0.0295383081632206,0.02603389927063925,-0.028925456683539807,-0.2758396184258533,0.21798870505877369,25775.0,0.6898245982162028,,0.982517665309694,False
PKD2,69,726,0.0728344611309116,0.07813269939243815,-0.0288955680066735,-0.2758097212939494,0.2180185852806024,24732.0,0.8630217337669728,,0.9863925909346835,False
