gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
PPP1R3G,17,778,0.0212504821855512,0.0249973218177646,-0.05347457200165994,-0.5340083193283515,0.4270591753250316,6364.0,0.7907741421623649,,0.9989860638479046,False
PRKAB1,17,778,-0.0638000523749957,-0.05365583577622635,-0.053418898372374714,-0.533952630738574,0.42711483399382455,6563.0,0.9578533584474779,,0.999748066762134,False
AASS,17,778,0.0362889762255087,0.03258244391235755,-0.05339104183282781,-0.5339247667193298,0.4271426830536741,6797.0,0.8446808593711634,,0.9989860638479046,False
PPP3CC,17,778,0.040379411898046,0.0551135327004961,-0.05337907503270126,-0.5339127967072224,0.4271546466418198,6419.0,0.8363332272717461,,0.9989860638479046,False
TP73,17,778,-0.0433130712118857,-0.06441128406229446,-0.05332638314709365,-0.5338600906872735,0.4272073243930862,6539.0,0.9374536877595699,,0.9990732419190087,False
PLS1,17,778,0.0272881302698111,-0.01015545188683725,-0.053297341401793916,-0.5338310411576341,0.42723635835404633,6787.0,0.8530459693669801,,0.9989860638479046,False
PGBD2,17,778,-0.1403425537057318,-0.11621529840501185,-0.05327033466345167,-0.5338040271842202,0.4272633578573168,6413.0,0.8313334174307085,,0.9989860638479046,False
PLIN4,17,778,-0.2251757327027323,-0.19328961919792514,-0.053136951769413125,-0.5336706086108476,0.4273967050720213,6278.0,0.7210008773563447,,0.9989860638479046,False
ZNF880,17,778,0.1193202710236679,0.13442080549845814,-0.053034244220573276,-0.5335678736491484,0.42749938520800185,6260.0,0.7066650663016885,,0.9989860638479046,False
IFRD2,17,778,-0.1530886091879398,-0.10884987048189454,-0.05302886265920628,-0.5335624906528937,0.4275047653344811,6058.0,0.5538508862100601,,0.9989860638479046,False
EIF1AX,17,778,-2.2130377094909828,-2.0946199469110094,-0.053028548769003564,-0.5335621766790029,0.42750507914099567,6037.0,0.5389379968023681,,0.9989860638479046,False
PAH,17,778,0.0547110820691683,0.051922500923433645,-0.0530180392178675,-0.5335516643261377,0.4275155858904026,6744.0,0.8891930084097719,,0.9990732419190087,False
FNBP1,17,778,-0.120494508191035,-0.09676239668613695,-0.05296024957028008,-0.5334938592823966,0.42757336014183644,6352.0,0.7809225356569836,,0.9989860638479046,False
SGSM2,17,778,0.044107904563769,0.047648029381999746,-0.052954457160934096,-0.5334880653307792,0.427579151008911,6279.0,0.7218002486901177,,0.9989860638479046,False
BLOC1S5,17,778,0.0489333544498946,0.055756025188246655,-0.05294867937997439,-0.5334822860116111,0.4275849272516623,6482.0,0.8891930084097719,,0.9990732419190087,False
WDR3,17,778,-1.211454467990691,-1.1760747822169608,-0.052820433029628015,-0.5333540055616725,0.4277131395024164,6024.0,0.5298081542083544,,0.9989860638479046,False
TAF1L,17,778,0.0374854887500804,0.0388920176587006,-0.05277081410518479,-0.5333043734661731,0.4277627452558035,6572.0,0.9655110791935347,,0.999748066762134,False
CYP8B1,17,778,-0.0438337098775543,-0.0535856806025757,-0.05276745681325586,-0.5333010152835176,0.42776610165700585,6653.0,0.9663621463946228,,0.999748066762134,False
AGFG2,17,778,-0.098550010164139,-0.0852034556808981,-0.0527529788682216,-0.5332865334979738,0.42778057576153067,6432.0,0.8471885988855885,,0.9989860638479046,False
CLCC1,17,778,-0.3928525552366374,-0.3361163134073005,-0.05269122110254838,-0.5332247593618882,0.42784231715679144,6081.0,0.5704124827868038,,0.9989860638479046,False
DLGAP5,17,778,-0.2207356555517093,-0.1863332645159782,-0.05267868483521515,-0.5332122197738507,0.42785485010342045,6266.0,0.7114324159912946,,0.9989860638479046,False
CLDN20,17,778,0.0529970954159582,0.06787524780706565,-0.052500556945754846,-0.5330340447858618,0.42803293089435207,6210.0,0.6673992268052809,,0.9989860638479046,False
RAET1L,12,678,-0.1203765090736292,-0.11080190596407996,-0.05249304488302863,-0.6232776866739856,0.5182915969079284,3976.0,0.8936554294261455,,0.9990732419190087,False
TMEM232,17,778,0.06990588675065,0.10498024149180285,-0.05247870732572728,-0.5330121893995928,0.42805477474813824,5912.0,0.45453664513405523,,0.9966596513898347,False
FAM174C,17,778,-0.1230957393682922,-0.1203682026211628,-0.052409509103925195,-0.5329429729318167,0.42812395472396625,6352.0,0.7809225356569836,,0.9989860638479046,False
CD9,17,778,-0.0760880640815398,-0.06893619303619411,-0.05239022330996316,-0.5329236820569256,0.42814323543699934,6374.0,0.7990095005205489,,0.9989860638479046,False
DPRX,17,778,-0.1394758498464742,-0.11008750146097701,-0.05234995549918254,-0.532883403643438,0.4281834926450729,6434.0,0.8488612869233888,,0.9989860638479046,False
CGRRF1,17,778,-0.0601490426747467,-0.05333488633885175,-0.05232045293735198,-0.5328538933186162,0.42821298744391223,6436.0,0.8505346557478322,,0.9989860638479046,False
TTC38,17,778,-0.0602212688167656,-0.05969770065559575,-0.052303785290121356,-0.5328372212875723,0.42822965070732955,6411.0,0.8296683193644697,,0.9989860638479046,False
CST3,17,778,-0.0612879946070145,-0.07712521906720635,-0.05229794494520759,-0.5328313794069004,0.42823548951648516,6910.0,0.7515838578238212,,0.9989860638479046,False
VAMP2,17,778,-0.074778416093785,-0.052061035054366,-0.05228613186421253,-0.5328195632201002,0.4282472994916751,6304.0,0.7418812226627522,,0.9989860638479046,False
ARPP21,17,778,0.0612606045766061,0.08105462606976585,-0.052275243095798354,-0.5328086715895155,0.4282581853979188,6507.0,0.910320156413666,,0.9990732419190087,False
PIPOX,17,778,-0.0726383321014463,-0.09001989139134961,-0.05224433729978458,-0.5327777576729965,0.42828908307342733,6404.0,0.8238465454998267,,0.9989860638479046,False
LCA5,17,778,0.1250726085392434,0.10938961451157095,-0.05216662843729848,-0.5327000284137057,0.4283667715391087,6957.0,0.7138203428745606,,0.9989860638479046,False
ZXDC,17,778,0.0121759243872689,0.025820059787731352,-0.05214235479023076,-0.5326757484015818,0.42839103882112034,6220.0,0.67518407168119,,0.9989860638479046,False
PDIK1L,17,778,-0.0352420894466196,-0.02292221327465865,-0.05213735404525305,-0.5326707463456726,0.42839603825516653,6468.0,0.8773951148828087,,0.9990732419190087,False
MFNG,17,778,-0.1028919853246148,-0.11590321074468975,-0.05207277607631509,-0.5326061514590932,0.428460599306463,6696.0,0.9298136608771866,,0.9990732419190087,False
ALS2,17,778,0.0604569173389311,0.0541181387701744,-0.05206977160183188,-0.5326031461980312,0.4284636029943675,6658.0,0.9621072129398057,,0.999748066762134,False
RARB,17,778,-0.0210379885059739,-0.0358755808038316,-0.05199928382391201,-0.5325326399792609,0.42853407233143687,6414.0,0.8321662509587537,,0.9989860638479046,False
FGF6,17,778,-0.0277219168551248,-0.0376709185751297,-0.05197221964760711,-0.5325055687291251,0.42856112943391095,6499.0,0.9035518367609146,,0.9990732419190087,False
ATP5ME,17,778,-0.5969018335092373,-0.5607063110014172,-0.051952613806707175,-0.5324859577660983,0.42858073015268394,6398.0,0.8188641439413937,,0.9989860638479046,False
MZF1,17,778,-0.3217063740438789,-0.31636705730374703,-0.05191857238827425,-0.5324519074587601,0.4286147626822116,6449.0,0.8614276384413995,,0.9989860638479046,False
HAUS7,17,778,-1.3246448253063772,-1.3424944242927617,-0.051911681048603234,-0.5324450143203295,0.4286216522231231,6240.0,0.6908577399431748,,0.9989860638479046,False
FOXA3,17,778,-0.0632589663019988,-0.06410077692702609,-0.051903968898032615,-0.5324373001570366,0.4286293623609713,6146.0,0.6184499861895779,,0.9989860638479046,False
CCL19,17,778,-0.063353545875111,-0.0607417941263099,-0.0519027951373303,-0.5324361260900315,0.4286305358153709,6987.0,0.6900708319474977,,0.9989860638479046,False
GJA10,17,778,0.0113596533349734,-0.017385921589959753,-0.05189986655075202,-0.5324331967392444,0.42863346363774035,6957.0,0.7138203428745606,,0.9989860638479046,False
YWHAH,17,778,0.0108328673986405,0.02262313031242225,-0.051875317265313775,-0.532408641049414,0.4286580065187865,6369.0,0.7948889642112053,,0.9989860638479046,False
BABAM2,17,778,0.1090546664115426,0.07097896764318735,-0.0518527020907862,-0.5323860199777445,0.42868061579617206,6642.0,0.9757262015226357,,1.0,False
ATAD1,17,778,0.0281101721155289,0.0075181699657646504,-0.05181078950637093,-0.5323440964709856,0.4287225174582437,6600.0,0.9893522704055525,,1.0,False
KRTAP13-1,17,778,-0.1076741154608151,-0.07542525018574045,-0.05178696050819909,-0.532320261266958,0.4287463402505598,6232.0,0.684571896310151,,0.9989860638479046,False
EXOSC5,17,778,-0.9005222661111612,-0.8746296007434456,-0.051732938856056225,-0.5322662255563702,0.42880034784425775,6163.0,0.6312994629439286,,0.9989860638479046,False
AP1G1,17,778,-0.1109233083023442,-0.11884372658699369,-0.05160905137182046,-0.5321423058874056,0.42892420314376467,6179.0,0.6434958282759813,,0.9989860638479046,False
OR56B4,13,688,0.0471949943577812,0.037437516222418046,-0.05153834748813197,-0.6002528689290824,0.4971761739528184,4851.0,0.6007895445730977,,0.9989860638479046,False
RDH14,17,778,0.036246000174436,0.0167821197292095,-0.0515374804890049,-0.5320707164463568,0.42899575546834706,6611.0,0.9987222350678732,,1.0,False
SPINDOC,17,778,-0.0989303221072666,-0.08021011194262295,-0.0515182454071741,-0.5320514763812861,0.4290149855669379,6167.0,0.634339326311137,,0.9989860638479046,False
ZIC3,17,778,0.0332953062306557,0.0478238049749913,-0.05144257918263806,-0.5319757905719238,0.4290906322066477,5850.0,0.41560707629555094,,0.9966557426224194,False
GZMM,17,778,-0.0355047143724322,-0.046712827970922896,-0.05144200117500555,-0.5319752124147954,0.42909121006478435,6831.0,0.8163756699199072,,0.9989860638479046,False
POLR3D,17,778,-0.4741729848589363,-0.4552224216554517,-0.05142479125885299,-0.5319579980482371,0.42910841553053114,6275.0,0.7186045948535571,,0.9989860638479046,False
ZNF829,17,778,-0.0127345496513224,-0.0467261846215647,-0.05132540087850409,-0.531858581995122,0.4292077802381139,6622.0,0.9927594283365252,,1.0,False
TMEM86A,17,778,-0.001007656245351,0.00177577256823845,-0.05130615501948961,-0.5318393311705972,0.429227021131618,6641.0,0.976577664604692,,1.0,False
SPOCK3,17,778,0.080440624585493,0.07707755027034804,-0.051293977589677096,-0.5318271505999199,0.4292391954205657,6455.0,0.8664642039108434,,0.9989860638479046,False
GTDC1,17,778,0.080144622193351,0.07616086410407674,-0.05126127326860769,-0.531794437847275,0.42927189131005966,6461.0,0.8715061973621127,,0.9989860638479046,False
PLGRKT,17,778,0.1770425055444752,0.21929719456986355,-0.05123837782626473,-0.531771536505406,0.42929478085287653,6061.0,0.5559976784960936,,0.9989860638479046,False
MSANTD2,17,778,-0.0547932415163935,-0.0139557991277332,-0.05117484513461851,-0.5317079874569351,0.42935829718769813,6246.0,0.6955861792329234,,0.9989860638479046,False
TBC1D28,16,768,-0.2843558400382763,-0.34725406197539405,-0.051150559980982835,-0.5462257923390543,0.4439246723770886,6824.0,0.4485184279153369,,0.9966596513898347,False
CACNA1I,17,778,-0.0339173421660333,-0.01376866055284125,-0.05108993996623732,-0.5316230604609551,0.42944318052848046,6318.0,0.753204835809441,,0.9989860638479046,False
MIGA1,17,778,-0.0482626931424717,-0.0218221979392322,-0.05107926988068548,-0.5316123876348788,0.42945384787350793,6032.0,0.5354172060702894,,0.9989860638479046,False
TMEM163,17,778,-0.0192162225083622,-0.0213856111600356,-0.05107709145648339,-0.5316102086512366,0.4294560257382699,6312.0,0.7483451943283846,,0.9989860638479046,False
SBK2,17,778,-0.0444147121250723,-0.0467012336193623,-0.051049723517005444,-0.5315828336854436,0.42948338665143265,6561.0,0.9561521458472836,,0.999748066762134,False
UVRAG,17,778,-0.2087485101828001,-0.13690087773310644,-0.050990108845768,-0.5315232037220529,0.4295429860305168,6522.0,0.9230279299805856,,0.9990732419190087,False
ITGA10,17,778,-0.089243528750691,-0.07579748493069699,-0.050988143611847635,-0.5315212379843215,0.42954495076062627,5961.0,0.4867047736053025,,0.9968906738210357,False
MGME1,17,778,0.0023890961721273,0.031304173223505496,-0.05098172275568114,-0.5315148154822281,0.42955136997086585,6067.0,0.5603034056254319,,0.9989860638479046,False
ABCA6,17,778,0.0835763534893626,0.0923749917842602,-0.050974989816291894,-0.5315080808171349,0.4295581011845511,6420.0,0.8371671779105798,,0.9989860638479046,False
ZNF442,17,778,-0.0510059013883721,-0.08705455431653855,-0.050963066216057014,-0.5314961541613492,0.42957002172923514,7078.0,0.6199557493578929,,0.9989860638479046,False
LRRC10,17,778,-0.0340677102017839,-0.03636300074567195,-0.05094633283945241,-0.5314794164978421,0.4295867508189374,6774.0,0.8639452301251822,,0.9989860638479046,False
ZNF132,17,778,-0.1238791601063356,-0.12005303206732786,-0.05093840291249538,-0.531471484539819,0.42959467871482815,6334.0,0.766211288120019,,0.9989860638479046,False
COX7B2,17,778,0.0545652079365747,0.058374776970854095,-0.050923974129263715,-0.5314570520618013,0.4296091038032739,6433.0,0.8480248573468027,,0.9989860638479046,False
ITGB5,17,778,-0.3388081704263059,-0.3889075857964645,-0.05090882469789883,-0.5314418987522401,0.42962424935644244,6195.0,0.6557889960765475,,0.9989860638479046,False
MIF,17,778,-0.0759838437806135,-0.04384407406644935,-0.05088278073112821,-0.5314158481210108,0.42965028665875443,6127.0,0.6042257817556401,,0.9989860638479046,False
HDGFL1,17,778,0.027405005778775,0.0194308371029748,-0.05086314780151272,-0.531396210169728,0.4296699145667026,6741.0,0.891724416353028,,0.9990732419190087,False
LDAH,17,778,0.1440066266302911,0.17395340482274804,-0.05085568785307773,-0.5313887483137121,0.42967737260755656,6229.0,0.6822202974540115,,0.9989860638479046,False
RPP25,17,778,0.2046669649240445,0.207720361092257,-0.05085253472104702,-0.531385594375479,0.42968052493338504,6385.0,0.8080942535831106,,0.9989860638479046,False
FAM168A,17,778,-0.2163214345375586,-0.16699722661758537,-0.05081016604264365,-0.5313432148689733,0.429722882783686,5488.0,0.2299268387586213,,0.9915320609368711,False
ADA,17,778,0.0012899222728709,-0.00247617180535545,-0.05077746849246114,-0.5313105089684949,0.4297555719835726,6446.0,0.8589114539134569,,0.9989860638479046,False
DST,17,778,0.0308904330564538,0.02925815210990895,-0.050766135431514016,-0.5312991730145665,0.4297669021515385,6396.0,0.8172049568879736,,0.9989860638479046,False
CIRSR,17,778,-0.3544171379404068,-0.3459737219509851,-0.05073102568936048,-0.531264054314077,0.42980200293535603,6530.0,0.9298136608771866,,0.9990732419190087,False
RHO,17,778,-0.0527362144400664,-0.05546277804427995,-0.050729389730127084,-0.5312624179375758,0.42980363847732156,6090.0,0.5769567399996008,,0.9989860638479046,False
MID1,17,778,0.157958523527765,0.1598543994743769,-0.050718556762845785,-0.5312515822075767,0.4298144686818851,6637.0,0.9799837741327908,,1.0,False
ANKRD13A,17,778,-0.0392951902782108,-0.03876526618672415,-0.050717217226221245,-0.5312502423293728,0.42981580787693036,6530.0,0.9298136608771866,,0.9990732419190087,False
RPP21,17,778,-1.6779628001376985,-1.6592429939667197,-0.05068614980944429,-0.5312191669929941,0.42984686737410555,6450.0,0.8622666805550361,,0.9989860638479046,False
FNTB,17,778,-0.972758057286994,-0.9569662587341767,-0.050590147928651276,-0.5311231406703892,0.42994284481308664,6258.0,0.7050784923396939,,0.9989860638479046,False
FBXW4,17,778,-0.091222787597765,-0.09585854907490504,-0.050587810753487394,-0.5311208029007648,0.42994518139378995,6422.0,0.8388356272865995,,0.9989860638479046,False
MOB3A,17,778,-0.07822837377881,-0.038783493505390496,-0.0505855074348474,-0.5311184989963025,0.42994748412660766,6209.0,0.6666226902414605,,0.9989860638479046,False
HCN4,17,778,0.0458833132450127,0.03676288255650205,-0.05050835588637876,-0.5310413278406464,0.43002461606788883,6369.0,0.7948889642112053,,0.9989860638479046,False
TXLNG,17,778,-0.0066705475782236,-0.038645758133322744,-0.05047676433023223,-0.5310097282645015,0.43005619960403707,6831.0,0.8163756699199072,,0.9989860638479046,False
SLC66A3,17,778,0.0621346206947855,0.0665234401382368,-0.05045036888947772,-0.5309833261267094,0.430082588347754,6369.0,0.7948889642112053,,0.9989860638479046,False
VAPA,17,778,-0.1249457347327283,-0.13602839903244623,-0.05044780092041019,-0.530980757506285,0.4300851556654647,6334.0,0.766211288120019,,0.9989860638479046,False
DCC,17,778,0.0936390809547622,0.09515230376509626,-0.05043898920439006,-0.5309719435554546,0.4300939651466745,6768.0,0.8689845347023031,,0.9989860638479046,False
SMOX,17,778,-0.0029855622752501,-0.011588737363437851,-0.050386344444462446,-0.5309192854519977,0.43014659656307286,6918.0,0.7451109649976486,,0.9989860638479046,False
KLK1,17,778,0.0111183428870601,0.007168219976235599,-0.05036094792854208,-0.5308938825039681,0.4301719866468839,6320.0,0.7548269024185437,,0.9989860638479046,False
TTLL1,17,778,0.0226850594168762,0.02347201639434585,-0.050352457116696205,-0.5308853895423996,0.4301804753090072,6264.0,0.7098420343557341,,0.9989860638479046,False
RAB13,17,778,-0.2298501193876766,-0.2535929260842526,-0.050338072376186316,-0.5308710011607565,0.4301948564083839,6629.0,0.986797025986055,,1.0,False
PAX4,17,778,0.0030092162741181,0.02442201999795565,-0.050328905477674796,-0.5308618319424193,0.43020402098706967,6051.0,0.5488575436814647,,0.9989860638479046,False
DYRK2,17,778,-0.0595737442443398,-0.0444391156812906,-0.05027138206114658,-0.5308042939783426,0.4302615298560495,5972.0,0.49409165444659875,,0.9974249105425649,False
TMED6,17,778,-0.0695757948797775,-0.044189113953441994,-0.05022671607096781,-0.530759616703705,0.4303061845617694,6232.0,0.684571896310151,,0.9989860638479046,False
TUSC1,17,778,0.0769647511141255,0.06161541018005105,-0.050207758043363665,-0.5307406538895586,0.4303251378028312,6440.0,0.8538834063258656,,0.9989860638479046,False
NIP7,17,778,-2.1892729754306353,-2.1776954900397785,-0.05019971370362316,-0.5307326075193209,0.43033318011207466,6338.0,0.769473384826249,,0.9989860638479046,False
DKK1,17,778,-0.1413412532323318,-0.1334952385745216,-0.05008602146749828,-0.5306188866205735,0.430446843685577,6474.0,0.8824481776763367,,0.9990732419190087,False
RCL1,17,778,-0.9438110928976204,-0.9372112141234993,-0.04987807755078438,-0.5304108904478473,0.4306547353462785,6344.0,0.7743741725459639,,0.9989860638479046,False
TP53I3,17,778,-0.2091689391912355,-0.22342340442365144,-0.04986459246176809,-0.5303974019775535,0.43066821705401725,6508.0,0.9111666644113976,,0.9990732419190087,False
EFCAB3,17,778,-0.1201605063457425,-0.11538161694474905,-0.049863637808440595,-0.530396447084889,0.43066917146800776,6592.0,0.9825385991811019,,1.0,False
HEATR6,17,778,-0.2339494598319039,-0.19200390653437038,-0.04984065991133296,-0.530373463428475,0.4306921436058091,6243.0,0.6932204659933818,,0.9989860638479046,False
CPSF1,17,778,-1.373751899177618,-1.3198012077418761,-0.04978882718870049,-0.530321617723952,0.430743963346551,6132.0,0.6079547440668209,,0.9989860638479046,False
C1QB,17,778,-0.0905038313450705,-0.08324936189191759,-0.049723524466525344,-0.5302562986654537,0.4308092497324029,6595.0,0.985093603327436,,1.0,False
TOP6BL,17,778,-0.0347145285681095,-0.05388593276700655,-0.04969160902930115,-0.5302243752519685,0.43084115719336624,6826.0,0.8205241425131251,,0.9989860638479046,False
TMPRSS12,17,778,-0.0668017010671726,-0.0609615812857312,-0.04965540820383275,-0.5301881653854399,0.4308773489777744,6545.0,0.9425502838115097,,0.9996104985989948,False
AKR1E2,17,778,0.1465082326763409,0.1413146046155013,-0.049651796674403906,-0.5301845529544026,0.43088095960559475,6367.0,0.7932423435563306,,0.9989860638479046,False
FBXL17,17,778,0.017073005017077,0.0206880836717899,-0.04960089468444569,-0.5301336382638769,0.4309318488949856,6475.0,0.8832908258377691,,0.9990732419190087,False
FANCM,17,778,-0.4014663711361892,-0.3620824901142024,-0.04957221346403831,-0.5301049498929494,0.43096052296487286,5910.0,0.4532496133289249,,0.9966596513898347,False
CFAP20,17,778,-0.626539178936322,-0.6102229056279207,-0.04957217219763759,-0.5301049086162636,0.43096056422098844,6347.0,0.7768279557275576,,0.9989860638479046,False
PROZ,17,778,-0.0555001281271832,-0.03972040607054625,-0.049557602263681465,-0.5300903350514619,0.4309751305240989,6378.0,0.8023099701710704,,0.9989860638479046,False
RS1,17,778,0.1045330418665832,0.1056281862607517,-0.04947301896921955,-0.5300057306998206,0.4310596927613815,6255.0,0.7027010364307309,,0.9989860638479046,False
IRX2,17,778,0.0377793285229705,0.0276629404082141,-0.04947130055590382,-0.5300040118590752,0.4310614107472676,6804.0,0.8388356272865995,,0.9989860638479046,False
C10orf120,17,778,0.1097033416212256,0.11548578686524111,-0.0494100984092326,-0.529942794498966,0.4311225976805008,6421.0,0.8380013115524707,,0.9989860638479046,False
AMIGO3,17,778,-0.0415041021981921,-0.0183062365401239,-0.04932202970943112,-0.5298547039403698,0.4312106445215076,6052.0,0.5495695159264204,,0.9989860638479046,False
GPIHBP1,17,778,-0.1587217416841018,-0.1534326005541801,-0.0493187467028215,-0.5298514201196666,0.43121392671402353,6410.0,0.828836056637236,,0.9989860638479046,False
SH3BP2,17,778,0.0259771406996463,0.0206225288175373,-0.04927233677670932,-0.5298049986909903,0.4312603251375716,6645.0,0.9731719821111968,,0.999748066762134,False
FBXL14,17,778,0.0155704832587932,-0.0018914364775289498,-0.04923653294475938,-0.5297691859925653,0.43129612010304647,6535.0,0.9340573671379164,,0.9990732419190087,False
UBQLNL,17,778,0.0592401284617254,0.06899761409642925,-0.04920086657841193,-0.5297335108001926,0.4313317776433688,6787.0,0.8530459693669801,,0.9989860638479046,False
CCL14,17,778,0.006837280520166,-0.0059006071957932,-0.04918815961239948,-0.5297208006912503,0.4313444814664513,6680.0,0.9433999508981455,,0.9996104985989948,False
ZPR1,17,778,-1.5813782735473525,-1.4808655458211375,-0.0491692105563614,-0.5297018469498771,0.43136342583715426,6247.0,0.6963754105880395,,0.9989860638479046,False
CDR2L,17,778,-0.0821970516334407,-0.05760172169400365,-0.049138818069827145,-0.52967144695228,0.4313938108126256,6705.0,0.922180097139826,,0.9990732419190087,False
FANCB,17,778,0.1805836691823844,0.2030993849596217,-0.049114404945937,-0.5296470277984033,0.4314182179065293,6104.0,0.5872064494392626,,0.9989860638479046,False
KRTAP3-1,17,778,0.0653708094069269,0.0608891873868379,-0.049001051545798015,-0.5295336464394867,0.4315315433478907,6378.0,0.8023099701710704,,0.9989860638479046,False
TBC1D10A,17,778,-0.1561320064701203,-0.14272922930985726,-0.04896434880173117,-0.5294969346564806,0.4315682370530183,6454.0,0.8656243939636966,,0.9989860638479046,False
SCRIB,17,778,-0.0648365699920585,-0.06608091567251184,-0.04895535445282866,-0.5294879380935352,0.4315772291878779,6448.0,0.8605887526787648,,0.9989860638479046,False
EXOC3L4,17,778,-0.0164673995517623,-0.0401102593690732,-0.04894811943379035,-0.5294807012938245,0.4315844624262439,6534.0,0.9332084720591566,,0.9990732419190087,False
PINK1,17,778,0.0081573400223281,0.0137314600501116,-0.04894316183895346,-0.5294757424789837,0.4315894188010767,6770.0,0.8673041646367528,,0.9989860638479046,False
ZNF229,17,778,-0.0126516351078208,-0.006414337694891199,-0.04889574227883362,-0.5294283112557281,0.4316368266980608,6412.0,0.8305007732640138,,0.9989860638479046,False
ACTL7B,17,778,0.0291200326865737,0.0286161628008313,-0.048883194549621985,-0.5294157604422159,0.431649371342972,6441.0,0.8547210079581837,,0.9989860638479046,False
ZNF90,17,778,0.1043443477623679,0.14799257891714604,-0.04881962773034298,-0.5293521780100278,0.4317129225493418,5637.0,0.2976570920722318,,0.9915320609368711,False
TDRD10,17,778,-0.0988359588200689,-0.09245791280045065,-0.0487965634813404,-0.5293291081011425,0.4317359811384617,6542.0,0.9400016786218468,,0.9996104985989948,False
SSX2IP,17,778,0.048160588604603,0.01387019525703545,-0.048784129811110605,-0.5293166713808448,0.43174841175862366,6918.0,0.7451109649976486,,0.9989860638479046,False
LY6E,17,778,0.0627074524028146,0.047504577179181204,-0.04878237523488654,-0.5293149163742733,0.4317501659045002,6610.0,0.9978703933980463,,1.0,False
CDKL5,17,778,0.0673152303693335,0.0787059472616008,-0.04873029260633401,-0.5292628209783874,0.4318022357657194,6355.0,0.7833822105582603,,0.9989860638479046,False
GEMIN2,17,778,-0.6642205131442026,-0.734075589065899,-0.048681629964462875,-0.5292141464198693,0.4318508864909436,6433.0,0.8480248573468027,,0.9989860638479046,False
POU3F2,17,778,0.0823945250386391,0.0919226849274012,-0.04866510714219613,-0.5291976195541541,0.4318674052697618,6605.0,0.9936112408782406,,1.0,False
BORCS6,17,778,0.0137526794031387,0.02548689136151005,-0.04854263918763154,-0.5290751216721448,0.4319898432968817,6405.0,0.8246776422210936,,0.9989860638479046,False
HTRA1,17,778,-0.0204027443785319,-0.0092505126885654,-0.04853009770872226,-0.5290625771327357,0.43200238171529126,6131.0,0.6072081310564975,,0.9989860638479046,False
SOX2,17,778,-0.1229108905965513,-0.10891823497296085,-0.04838406207423555,-0.528916505919358,0.4321483817708869,6362.0,0.7891298378051671,,0.9989860638479046,False
CACNA1H,17,778,-0.0300147474022757,-0.0380832587656187,-0.04835698313715584,-0.5288894203967786,0.43217545412246683,6777.0,0.8614276384413995,,0.9989860638479046,False
ENC1,17,778,0.0074313899866257,0.03597788973198475,-0.048349323558568046,-0.5288817589560778,0.4321831118389417,6393.0,0.8147177135736104,,0.9989860638479046,False
FAM167A,17,778,-0.0360865759245944,-0.03457422933897215,-0.04833244901808767,-0.5288648803142844,0.4321999822781091,6678.0,0.9450994773257632,,0.9996104985989948,False
PBRM1,17,778,-0.1910637356666273,-0.16709008918636395,-0.04829906120276303,-0.5288314843883569,0.4322333619828309,6414.0,0.8321662509587537,,0.9989860638479046,False
BLTP3A,17,778,-0.1850661854748843,-0.18940837240705155,-0.04822979612509651,-0.5287622025026198,0.4323026102524268,6538.0,0.9366044984809488,,0.9990732419190087,False
CDC42,17,778,-1.2184653169553998,-1.2281803272442056,-0.048170810119399506,-0.5287032022022197,0.43236158196342067,6465.0,0.8748704425136704,,0.9990732419190087,False
CALM3,17,778,0.007192894072358,0.01976197645433505,-0.04813017877793062,-0.5286625610243026,0.43240220346844144,6278.0,0.7210008773563447,,0.9989860638479046,False
WDFY3,17,778,-0.0202400242728849,-0.037773156888789156,-0.048116812456593674,-0.5286491914689252,0.4324155665557378,6526.0,0.9264201263894242,,0.9990732419190087,False
CDKN2C,17,778,0.2082805223498958,0.2143346677560121,-0.04809557848303199,-0.5286279523595566,0.4324367953934926,6521.0,0.922180097139826,,0.9990732419190087,False
MRAP2,17,778,0.0448053394073063,0.07295520983482001,-0.04804480146042153,-0.5285771630648293,0.43248756014398626,6282.0,0.7242001830559293,,0.9989860638479046,False
GPR18,17,778,-0.039544447919499,-0.02134083623613955,-0.04797527060024501,-0.5285076154210164,0.43255707422052647,6312.0,0.7483451943283846,,0.9989860638479046,False
NSFL1C,17,778,-0.140281676509061,-0.13250790235916135,-0.04795040015638744,-0.528482738979734,0.4325819386669591,6354.0,0.7825620770235526,,0.9989860638479046,False
PCF11,17,778,-1.005416941405593,-1.0152138657756526,-0.04792401501900517,-0.5284563474830632,0.43260831744505285,6534.0,0.9332084720591566,,0.9990732419190087,False
LSM4,17,778,-1.6072371465299886,-1.5532665604416882,-0.04788771779174539,-0.5284200415132438,0.43264460592975307,6394.0,0.8155465885171793,,0.9989860638479046,False
BUD23,17,778,-1.4567927145646584,-1.4897782574683045,-0.04779423965149579,-0.528326540888321,0.43273806158532946,6661.0,0.9595547630284663,,0.999748066762134,False
TMEM158,17,778,-0.00835084524492,0.024947370060488153,-0.047785531131529745,-0.5283178302758967,0.43274676801283724,6118.0,0.5975396663456072,,0.9989860638479046,False
DPY30,17,778,-0.3274783821425228,-0.37752199883155585,-0.047692969170669175,-0.5282252460980766,0.4328393077567383,6779.0,0.8597500241940039,,0.9989860638479046,False
