gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
MTERF1,53,18,0.0472065948404218,0.1560560893156539,-0.9599366367258527,-1.517451705399266,-0.40242156805243934,234.0,0.0013494514219938283,0.24002692443004225,False
CFAP20,53,18,-0.5529363332570756,-0.28852557214955143,-0.9586621114537145,-1.516117849771804,-0.401206373135625,231.0,0.001174907458700775,0.24002692443004225,False
SLC38A4,53,18,0.0225146298658764,0.0879201741682541,-0.9578421502822854,-1.5152597569693507,-0.40042454359521995,268.0,0.0058539073841432105,0.3264058013848128,False
HNRNPM,53,18,-1.055664952513076,-0.6946794144473553,-0.9548408051570453,-1.512119092839869,-0.3975625174742218,234.0,0.0013494514219938283,0.24002692443004225,False
AMDHD1,53,18,-0.0543815066763277,0.06248200312918905,-0.9546693347858193,-1.511939675163781,-0.39739899440785753,263.0,0.004773382526622273,0.31918855263545254,False
NAA30,53,18,-0.2922488705663443,-0.14145630109851737,-0.9539458704682635,-1.5111826942067095,-0.39670904672981755,254.0,0.0032726055572511073,0.29203090989768676,False
CTRL,53,18,0.1389262182668173,0.2318874294831523,-0.9524366859321222,-1.509603667512006,-0.3952697043522385,217.0,0.0006036966906247025,0.22755468053914035,False
NFKBIZ,53,18,0.0257761852704231,0.1259103649306424,-0.9463861110800849,-1.5032741067374575,-0.3894981154227122,291.0,0.014212343870038628,0.37957201263720286,False
PRKCB,53,18,-0.0328999815924749,0.06842481603699355,-0.9442538301308354,-1.5010438990188595,-0.38746376124281123,238.0,0.0016194534060374843,0.25019631182309005,False
PLEKHA8,53,18,0.0354274477677994,0.1568907975809118,-0.9441352891763285,-1.5009199199492982,-0.3873506584033588,294.0,0.015856642801695874,0.389023593812089,False
GEMIN4,53,18,-0.9279237590867738,-0.6227787697129152,-0.9426524452055159,-1.4993691031075027,-0.3859357873035293,218.0,0.0006337796695033067,0.22755468053914035,False
ZNF326,53,18,-0.0256349490948073,0.042954535418223944,-0.9407524857490871,-1.4973821944535404,-0.38412277704463393,264.0,0.004973821080763956,0.32054114334619016,False
CCT4,53,18,-2.548544413936511,-2.244148092024762,-0.9390984473221022,-1.4956525928953133,-0.3825443017488912,240.0,0.0017723469550632118,0.25019631182309005,False
POTEG,45,14,-0.7041350301580828,-0.4869966865969307,-0.9366114703126345,-1.5597599420296069,-0.31346299859566207,154.0,0.004240482388952036,0.31167545558797466,False
RASSF6,53,18,0.0340009172539513,0.1608984025705888,-0.9351944322849547,-1.4915707135699103,-0.37881815099999905,209.0,0.0004067142420502297,0.22606956947960735,False
CD109,53,18,-0.0167122344315435,0.12352475204116281,-0.9331043440027971,-1.4893856835338029,-0.3768230044717914,254.0,0.0032726055572511073,0.29203090989768676,False
MCM3,53,18,-1.017149196980568,-0.7555715128528472,-0.9329243958250635,-1.4891975704288316,-0.37665122122129524,254.0,0.0032726055572511073,0.29203090989768676,False
LONP1,53,18,-2.0211141041028284,-1.5273631557420528,-0.9322151104744976,-1.4884561162980445,-0.3759741046509506,232.0,0.0012306254308372625,0.24002692443004225,False
NALF2,53,18,0.0474602547604305,0.1670084634771702,-0.9313174344589634,-1.487517759684824,-0.3751171092331028,223.0,0.0008062418415649732,0.24002692443004225,False
CNBD1,53,18,0.1696060934936152,0.26630144468225947,-0.9279542960838574,-1.4840025337866227,-0.37190605838109214,252.0,0.0030039377519916997,0.28881643672798035,False
POLD2,53,18,-1.1181555855052905,-0.9607374221016708,-0.926140606434678,-1.482107036800356,-0.37017417606900005,278.0,0.00869857245750179,0.35004866131580165,False
ZNF143,53,18,-0.3440634718969676,-0.24876926746408712,-0.9203921348734446,-1.476100256218088,-0.3646840135288012,291.0,0.014212343870038628,0.37957201263720286,False
KIFC1,53,18,-0.2201530597042357,-0.06891394816694285,-0.9182020857885047,-1.4738121883874393,-0.3625919831895701,220.0,0.0006981731503853767,0.23430954388499428,False
RAB11FIP1,53,18,0.1096618660084282,0.1975154232989666,-0.9172631959526847,-1.472831343436481,-0.36169504846888834,254.0,0.0032726055572511073,0.29203090989768676,False
CD247,53,18,0.0685986890914156,0.13182700417231658,-0.9169674321897563,-1.4725223714451496,-0.36141249293436295,298.0,0.01830804268162841,0.40553568515333066,False
HMOX1,53,18,-0.0001544668517283,0.0561345191036478,-0.9133029065288583,-1.4686945226597448,-0.35791129039797176,252.0,0.0030039377519916997,0.28881643672798035,False
TFPI2,53,18,-0.0038579315150207,0.09543369289837844,-0.9132018861919167,-1.468589008562451,-0.35781476382138244,259.0,0.004042681346054116,0.30469141145027356,False
SCNN1B,53,18,0.0059744370707941,0.1175560099252097,-0.9126730507604548,-1.4680366560831155,-0.3573094454377942,270.0,0.0063445993537614735,0.3328949519332015,False
CA13,53,18,0.0631711887043088,0.15503328823720441,-0.9126518089625719,-1.4680144699368598,-0.35728914798828415,239.0,0.0016943144677253983,0.25019631182309005,False
IQUB,53,18,0.1121953152201833,0.1853488639935271,-0.9119539242034662,-1.4672855705880057,-0.35662227781892675,273.0,0.0071502002420757,0.34096678741501474,False
CLPB,53,18,-0.167329128926011,-0.048232811969584746,-0.908097329691332,-1.4632579824649457,-0.35293667691771824,225.0,0.0008867006825225592,0.24002692443004225,False
RPS3A,45,14,-3.3612997449928073,-3.1615203968342867,-0.9080701744056998,-1.529841855840815,-0.28629849297058474,172.0,0.011117560716107004,0.3657315470285389,False
AVL9,53,18,0.0339578636538674,0.10707199130500644,-0.9077309647145564,-1.4628754085624045,-0.3525865208667083,301.0,0.020358417145819763,0.4129021274489123,False
ARHGAP24,53,18,0.0303323784516621,0.10855728408485835,-0.9074288994365137,-1.462559983705841,-0.3522978151671864,270.0,0.0063445993537614735,0.3328949519332015,False
CCL13,53,18,-0.0853726938052932,0.02248473295001575,-0.9060112092141458,-1.461079647769623,-0.35094277065866863,237.0,0.0015476474213619088,0.25019631182309005,False
SNX32,53,18,-0.2593044045155244,-0.19316765825459625,-0.8995157463494522,-1.4542983223736177,-0.3447331703252866,279.0,0.009042015715183774,0.35190234112364904,False
WT1,53,18,0.0789315184226624,0.15628921500191245,-0.8994145804949651,-1.4541927193593955,-0.34463644163053475,262.0,0.004580282333778843,0.3145539840576227,False
IL6R,53,18,-0.0718963806742008,0.02680007102844985,-0.8977550896755414,-1.452460509037016,-0.34304967031406686,228.0,0.0010214344459253822,0.24002692443004225,False
