gene,cohens_d,p_value,n_lost,n_intact,median_resid_lost,median_resid_intact,fdr,composite_score
PRLR,-0.0196,0.4746973677318337,67,585,-0.0065,0.0044,0.9988716805228369,0.0
SYNPO2,-0.0196,0.8420623889318688,67,585,-0.0005,0.0,0.9988716805228369,0.0
ZHX3,-0.0196,0.8991977415111589,67,585,0.0004,0.0,0.9988716805228369,0.0
IFI16,-0.0195,0.33706022413361303,67,585,-0.0185,0.0032,0.9988716805228369,0.0
GHRHR,-0.0195,0.9356025818724194,67,585,-0.0036,0.0028,0.9988716805228369,0.0
POLB,-0.0195,0.938325724552045,67,585,-0.0043,-0.0054,0.9988716805228369,0.0
CGB7,-0.0195,0.6201863106104064,61,552,-0.0007,-0.0111,0.9988716805228369,0.0
OR4C46,-0.0195,0.9572732259611859,61,570,0.0488,0.0276,0.9988716805228369,0.0
TMIGD3,-0.0195,0.9841573351040315,67,585,-0.0043,-0.006,0.9996544161134269,0.0
NDUFB9,-0.0195,0.9013659902906934,67,585,0.0118,0.0316,0.9988716805228369,0.0
RHOBTB1,-0.0195,0.8813398604019216,67,585,0.0015,0.0019,0.9988716805228369,0.0
ITGB2,-0.0195,0.6646999024461175,67,585,0.0155,0.0,0.9988716805228369,0.0
BRWD3,-0.0195,0.994536695779174,67,585,0.0163,-0.006,0.9996544161134269,0.0
CIMIP1,-0.0194,0.8727025887724411,67,585,-0.0048,0.0033,0.9988716805228369,0.0
HNRNPC,-0.0194,0.4167408028090559,67,585,-0.0029,0.0353,0.9988716805228369,0.0
PAQR3,-0.0194,0.7968251558251686,67,585,-0.0094,0.0042,0.9988716805228369,0.0
ERCC8,-0.0194,0.943229178127815,67,585,0.0088,-0.0018,0.9988716805228369,0.0
RNF24,-0.0194,0.4943796834066325,67,585,-0.0012,0.0064,0.9988716805228369,0.0
TMEM101,-0.0194,0.6375739333434522,67,585,0.0001,0.0051,0.9988716805228369,0.0
ZNF442,-0.0194,0.8786391467936608,67,585,0.0066,0.0018,0.9988716805228369,0.0
MBOAT4,-0.0193,0.8991977415111589,67,585,-0.0004,0.0012,0.9988716805228369,0.0
SLC5A8,-0.0193,0.9808801160620194,67,585,-0.0001,0.0017,0.9996544161134269,0.0
FXYD7,-0.0193,0.8549371831209682,67,585,0.0076,0.0002,0.9988716805228369,0.0
MAGEA4,-0.0193,0.8867453982943735,67,585,0.0069,0.0006,0.9988716805228369,0.0
FAM234B,-0.0193,0.7434406458464109,67,585,-0.0015,0.0124,0.9988716805228369,0.0
SLC30A10,-0.0193,0.5956509654953901,67,585,-0.0194,0.0016,0.9988716805228369,0.0
MYCBPAP,-0.0193,0.5786790752181379,67,585,0.0207,0.0052,0.9988716805228369,0.0
COLEC12,-0.0193,0.8276287196797669,67,585,-0.0025,-0.0027,0.9988716805228369,0.0
CYP26A1,-0.0192,0.8121906056270619,67,585,-0.0032,0.0073,0.9988716805228369,0.0
FGF12,-0.0192,0.8021150223271794,67,585,0.0046,-0.0099,0.9988716805228369,0.0
FAM220A,-0.0192,0.8037037644800333,67,585,0.0048,0.0135,0.9988716805228369,0.0
ZDHHC17,-0.0192,0.8501044150058249,67,585,-0.0151,-0.0052,0.9988716805228369,0.0
NTRK2,-0.0191,0.8127217776539132,67,585,-0.0074,-0.0022,0.9988716805228369,0.0
DNAJC13,-0.0191,0.842598021496581,67,585,0.0595,0.0451,0.9988716805228369,0.0
PPP2R5D,-0.0191,0.8981138981764958,67,585,0.0025,-0.0049,0.9988716805228369,0.0
MRPL52,-0.0191,0.7915446065258764,67,585,0.0237,0.0279,0.9988716805228369,0.0
TSPAN12,-0.019,0.6947998368392485,67,585,-0.0082,0.0056,0.9988716805228369,0.0
KEAP1,-0.019,0.4768156936139534,67,585,-0.0038,0.0559,0.9988716805228369,0.0
SPATA17,-0.019,0.8549371831209682,67,585,0.0014,0.0026,0.9988716805228369,0.0
ZC3H4,-0.019,0.9258057319118072,67,585,0.0051,0.0002,0.9988716805228369,0.0
CHRDL1,-0.019,0.901908168132715,67,585,0.014,0.0,0.9988716805228369,0.0
CAPS,-0.019,0.9062472171280227,67,585,0.0074,0.0003,0.9988716805228369,0.0
TFF3,-0.019,0.9563150730926667,67,585,-0.0035,-0.0029,0.9988716805228369,0.0
OSBPL10,-0.019,0.8840419545629721,67,585,-0.002,-0.0066,0.9988716805228369,0.0
IL17REL,-0.019,0.8780991724614179,67,585,0.0057,-0.0028,0.9988716805228369,0.0
ORM2,-0.019,0.734138511846485,67,585,-0.0002,0.0013,0.9988716805228369,0.0
RETN,-0.019,0.9601341691721557,67,585,0.0118,0.002,0.9988716805228369,0.0
IMPG1,-0.0189,0.7968251558251686,67,585,-0.0014,-0.0011,0.9988716805228369,0.0
NPNT,-0.0189,0.7694732264527906,67,585,0.0037,0.0014,0.9988716805228369,0.0
GBP4,-0.0188,0.5504515124914673,67,585,-0.0097,0.0057,0.9988716805228369,0.0
NAA80,-0.0188,0.7202585540026368,67,585,-0.0066,-0.0019,0.9988716805228369,0.0
KDM7A,-0.0188,0.8937804451853306,67,585,0.0117,0.0017,0.9988716805228369,0.0
MRPS25,-0.0188,0.7295019380793402,67,585,-0.019,0.007,0.9988716805228369,0.0
PRPS1,-0.0188,0.4717404133794916,67,585,0.0164,0.0117,0.9988716805228369,0.0
FAM107A,-0.0188,0.7223091644206687,67,585,-0.0169,0.0037,0.9988716805228369,0.0
PLPP2,-0.0187,0.9149335871670312,67,585,0.0209,0.0111,0.9988716805228369,0.0
SLC36A1,-0.0187,0.9100461864317604,67,585,0.0042,0.0009,0.9988716805228369,0.0
PRR14,-0.0187,0.693788386201954,67,585,-0.0056,0.0004,0.9988716805228369,0.0
GPR19,-0.0187,0.7741877819302458,67,585,-0.0035,0.0018,0.9988716805228369,0.0
SIGLEC10,-0.0187,0.7289873696258892,67,585,-0.0106,-0.0075,0.9988716805228369,0.0
WNT16,-0.0186,0.5791474338598664,67,585,-0.0131,-0.0024,0.9988716805228369,0.0
NAT14,-0.0186,0.5740053067892572,67,585,0.0068,0.0069,0.9988716805228369,0.0
CPSF1,-0.0186,0.9084177997307924,67,585,-0.0058,-0.0006,0.9988716805228369,0.0
NOL9,-0.0186,0.766857694324017,67,585,-0.0317,-0.0202,0.9988716805228369,0.0
ARNT2,-0.0186,0.5904410593287783,67,585,0.0084,0.0044,0.9988716805228369,0.0
OAZ1,-0.0186,0.5070088470773788,67,585,-0.0192,0.0023,0.9988716805228369,0.0
GIPC1,-0.0185,0.6766784397004753,67,585,0.0187,0.0,0.9988716805228369,0.0
ADAM2,-0.0185,0.6786829428885759,67,585,-0.0042,0.0001,0.9988716805228369,0.0
TMEM233,-0.0185,0.9606798310702591,67,585,0.0024,0.001,0.9988716805228369,0.0
SEPTIN5,-0.0185,0.8064794899978003,61,570,-0.0011,0.0049,0.9988716805228369,0.0
SWAP70,-0.0184,0.830831355890299,67,585,0.004,0.0023,0.9988716805228369,0.0
WFDC10A,-0.0184,0.6042211758536642,67,585,0.0004,0.0068,0.9988716805228369,0.0
FAM3A,-0.0184,0.6229771017910954,67,585,0.0224,0.0074,0.9988716805228369,0.0
WDR82,-0.0184,0.8721632517964721,67,585,-0.0838,-0.0445,0.9988716805228369,0.0
STIMATE,-0.0183,0.8743209537637381,67,585,0.0004,0.0,0.9988716805228369,0.0
TAPT1,-0.0183,0.8079443599087903,67,585,0.0279,0.0324,0.9988716805228369,0.0
LCE4A,-0.0183,0.856588202013818,67,584,-0.0005,-0.0049,0.9988716805228369,0.0
SYMPK,-0.0183,0.6104449868306459,67,585,-0.0124,-0.0055,0.9988716805228369,0.0
DTNA,-0.0182,0.9606798310702591,67,585,0.0067,0.0029,0.9988716805228369,0.0
FAM89A,-0.0182,0.9759649097528946,67,585,0.0111,0.0,0.9996544161134269,0.0
ERLEC1,-0.0182,0.5619379128338556,67,585,0.0093,-0.0102,0.9988716805228369,0.0
TFRC,-0.0182,0.7259025296226475,67,585,0.1204,0.0795,0.9988716805228369,0.0
CANT1,-0.0182,0.5951764722572617,67,585,-0.0111,-0.0042,0.9988716805228369,0.0
FBH1,-0.0181,0.8286959494359636,67,585,-0.0017,-0.0002,0.9988716805228369,0.0
ESCO1,-0.0181,0.7362023387485017,67,585,0.0026,0.0047,0.9988716805228369,0.0
LRIG2,-0.0181,0.843669504885576,67,585,-0.0073,-0.008,0.9988716805228369,0.0
MPP2,-0.0181,0.9219987996236023,67,585,-0.006,0.0032,0.9988716805228369,0.0
WAC,-0.0181,0.6607258201262993,67,585,-0.0189,0.0,0.9988716805228369,0.0
GPR173,-0.018,0.6766784397004753,67,585,0.0065,0.0012,0.9988716805228369,0.0
SSUH2,-0.018,0.8867453982943735,67,585,0.013,0.008,0.9988716805228369,0.0
NUFIP2,-0.018,0.5810226459345258,67,585,-0.0115,0.0072,0.9988716805228369,0.0
SLC37A3,-0.0179,0.9171068092134593,67,585,0.0058,0.0,0.9988716805228369,0.0
MTMR3,-0.0179,0.80847483408067,67,585,0.0118,0.0196,0.9988716805228369,0.0
TCF3,-0.0179,0.6867235870350291,67,585,0.0039,0.0113,0.9988716805228369,0.0
CDK16,-0.0179,0.7228221295681327,67,585,-0.0098,-0.0034,0.9988716805228369,0.0
POLR3H,-0.0179,0.7367185936947871,67,585,-0.0699,-0.0249,0.9988716805228369,0.0
TEKT5,-0.0178,0.830831355890299,67,585,-0.0185,0.0,0.9988716805228369,0.0
SH3GLB2,-0.0178,0.6400206682064458,67,585,0.005,-0.003,0.9988716805228369,0.0
C6orf136,-0.0178,0.6171791769254187,67,585,-0.0046,0.0018,0.9988716805228369,0.0
COA3,-0.0178,0.9853693399454546,67,567,0.0191,0.0164,0.9996544161134269,0.0
EIF2AK4,-0.0178,0.5354686581152239,67,585,0.049,0.0599,0.9988716805228369,0.0
CUL2,-0.0178,0.8862046030712141,67,585,-0.0221,-0.0002,0.9988716805228369,0.0
CEACAM16,-0.0178,0.9095033485337619,67,585,-0.0126,0.0074,0.9988716805228369,0.0
CTXN3,-0.0178,0.9868885575585112,67,585,0.0222,0.0029,0.9996544161134269,0.0
RGS7,-0.0177,0.9574061449200472,67,585,-0.0045,0.0,0.9988716805228369,0.0
WNT2B,-0.0177,0.9057046802337599,67,585,0.0075,-0.0007,0.9988716805228369,0.0
ACOX1,-0.0177,0.616697085161465,67,585,-0.0002,0.0161,0.9988716805228369,0.0
CIAO3,-0.0177,0.890532427707453,67,585,-0.0805,-0.0146,0.9988716805228369,0.0
TBC1D16,-0.0177,0.938325724552045,67,585,0.016,0.0128,0.9988716805228369,0.0
DNAJB9,-0.0177,0.8813398604019216,67,585,0.0188,0.0092,0.9988716805228369,0.0
RIN2,-0.0177,0.777335464023635,67,585,0.0006,-0.0009,0.9988716805228369,0.0
ZFYVE21,-0.0177,0.7705201760432492,67,585,0.0168,0.0,0.9988716805228369,0.0
ERI3,-0.0177,0.8420623889318688,67,585,-0.0053,-0.0051,0.9988716805228369,0.0
C11orf16,-0.0176,0.8228301508820957,67,585,-0.0069,-0.0119,0.9988716805228369,0.0
UBE2A,-0.0176,0.6410004612009503,67,585,0.0269,0.0315,0.9988716805228369,0.0
NTAQ1,-0.0176,0.6094856271043883,67,585,0.0003,0.0082,0.9988716805228369,0.0
DUSP16,-0.0176,0.6341551338420046,67,585,0.0045,0.0144,0.9988716805228369,0.0
SPINK1,-0.0176,0.8260284722487929,67,585,-0.013,0.0022,0.9988716805228369,0.0
OR1D5,-0.0176,0.8386757694017631,61,570,0.0048,0.0063,0.9988716805228369,0.0
BBOF1,-0.0175,0.9029926608413165,67,585,-0.006,0.0,0.9988716805228369,0.0
RMI1,-0.0175,0.7264163625261058,67,585,0.0673,0.0055,0.9988716805228369,0.0
LRFN5,-0.0175,0.8420623889318688,67,585,-0.0165,-0.0067,0.9988716805228369,0.0
RNF144A,-0.0175,0.7569431101761911,67,585,0.0065,-0.0024,0.9988716805228369,0.0
BPGM,-0.0175,0.8619274196213492,67,585,-0.0077,0.0031,0.9988716805228369,0.0
NEK5,-0.0174,0.5885517625948661,67,585,0.0138,0.0042,0.9988716805228369,0.0
SLC4A10,-0.0174,0.9715965977297478,67,585,-0.0169,-0.0153,0.9994885455847995,0.0
KCNB2,-0.0174,0.7947118050913787,67,585,-0.0008,0.0041,0.9988716805228369,0.0
RAB3GAP1,-0.0174,0.43102530965379904,67,585,-0.0027,0.0144,0.9988716805228369,0.0
PKP4,-0.0173,0.7151408524463294,67,585,0.0033,0.0023,0.9988716805228369,0.0
SLC30A7,-0.0173,0.7736635274300553,67,585,0.0173,0.0066,0.9988716805228369,0.0
GALK1,-0.0173,0.6577515159361701,67,585,0.0004,0.0164,0.9988716805228369,0.0
ISCU,-0.0172,0.9399599584926045,67,585,0.0504,0.011,0.9988716805228369,0.0
ARF5,-0.0172,0.9568605989031823,67,585,-0.0013,0.0007,0.9988716805228369,0.0
SLC22A16,-0.0172,0.58008468470035,67,585,-0.0051,0.0,0.9988716805228369,0.0
NKX2-1,-0.0172,0.9133040869389413,67,585,-0.0,0.0,0.9988716805228369,0.0
FFAR2,-0.0172,0.8281622949031704,67,585,0.0082,0.0138,0.9988716805228369,0.0
CDC42EP3,-0.017,0.6958118310814342,67,585,0.0009,0.0064,0.9988716805228369,0.0
CGN,-0.017,0.19990836732532025,67,585,-0.0042,0.0129,0.9988716805228369,0.0
GALT,-0.017,0.787853889358694,67,585,-0.0092,-0.0024,0.9988716805228369,0.0
SLBP,-0.0169,0.9825186887061605,67,585,0.0161,0.0016,0.9996544161134269,0.0
KLK3,-0.0169,0.7663349054354053,67,585,-0.0068,0.004,0.9988716805228369,0.0
IKZF1,-0.0169,0.8105976089492916,67,585,0.0057,0.0018,0.9988716805228369,0.0
ATP7B,-0.0169,0.8954051256219417,67,585,-0.001,-0.0008,0.9988716805228369,0.0
GABBR1,-0.0169,0.9486799761660013,67,585,0.0083,0.0,0.9988716805228369,0.0
STAMBPL1,-0.0169,0.7984111480013648,67,585,0.0069,-0.0026,0.9988716805228369,0.0
USP35,-0.0168,0.7449946912579186,67,585,0.0054,0.0034,0.9988716805228369,0.0
CUX1,-0.0168,0.9934440574759181,67,585,0.0205,0.0061,0.9996544161134269,0.0
CCDC185,-0.0168,0.9819724892886365,67,585,-0.0046,-0.0078,0.9996544161134269,0.0
ELP1,-0.0167,0.7952400022059636,67,585,-0.0128,0.0244,0.9988716805228369,0.0
TMEM260,-0.0166,0.7202585540026368,67,585,-0.0045,0.0076,0.9988716805228369,0.0
HPCAL1,-0.0166,0.8948635163859122,67,585,-0.0035,-0.0039,0.9988716805228369,0.0
DAGLB,-0.0166,0.6488612152747112,67,585,-0.0026,0.0082,0.9988716805228369,0.0
PLG,-0.0165,0.7295019380793402,67,585,0.0066,0.011,0.9988716805228369,0.0
GALK2,-0.0165,0.42424475982847454,67,585,0.0006,0.0062,0.9988716805228369,0.0
PRDM16,-0.0165,0.9067897977757707,67,585,-0.0065,0.0069,0.9988716805228369,0.0
SLC12A1,-0.0165,0.7393016470172442,67,585,0.0017,0.0015,0.9988716805228369,0.0
PYCR2,-0.0165,0.8689284864026863,67,585,0.0118,0.0,0.9988716805228369,0.0
ZSCAN5A,-0.0165,0.7590271310254467,67,585,-0.0139,0.0026,0.9988716805228369,0.0
PTPN6,-0.0165,0.8302973865055873,67,585,0.0061,0.0024,0.9988716805228369,0.0
S1PR3,-0.0165,0.6806897217278087,67,585,0.0026,0.0006,0.9988716805228369,0.0
CUL3,-0.0165,0.858699778323199,67,585,-0.0057,-0.0113,0.9988716805228369,0.0
CYP51A1,-0.0165,0.7810123811319961,67,585,0.0185,0.0043,0.9988716805228369,0.0
KCTD20,-0.0165,0.8527886030516519,67,585,0.0182,0.0024,0.9988716805228369,0.0
PHYHIP,-0.0165,0.9868885575585112,67,585,0.0027,0.0,0.9996544161134269,0.0
GEMIN8,-0.0165,0.9279818904379055,67,585,0.0265,0.0024,0.9988716805228369,0.0
TMSB4X,-0.0164,0.8534253605517204,61,552,0.0033,0.0054,0.9988716805228369,0.0
SPINK14,-0.0164,0.3628199622047805,67,585,-0.0159,0.0065,0.9988716805228369,0.0
ZNF221,-0.0164,0.8743209537637381,67,585,-0.0016,0.002,0.9988716805228369,0.0
KLK13,-0.0164,0.9879810913601081,67,585,-0.0052,0.0006,0.9996544161134269,0.0
SERINC5,-0.0164,0.7336228544129104,67,585,0.0077,-0.0047,0.9988716805228369,0.0
COL22A1,-0.0164,0.9089605528830447,67,585,0.012,0.0003,0.9988716805228369,0.0
FGL2,-0.0163,0.8431337268949161,67,585,0.006,0.0007,0.9988716805228369,0.0
YBX2,-0.0163,0.9497704322572756,67,585,-0.004,0.0019,0.9988716805228369,0.0
DYNC1I2,-0.0163,0.6847100563607282,67,585,-0.0265,0.0023,0.9988716805228369,0.0
RXRG,-0.0163,0.5490809511106802,67,585,-0.0068,0.0046,0.9988716805228369,0.0
PRR5,-0.0163,0.9890736477004332,67,585,-0.0108,-0.003,0.9996544161134269,0.0
ARK2C,-0.0162,0.8517147214363193,67,585,0.0065,-0.0048,0.9988716805228369,0.0
RSRC1,-0.0162,0.8495677847648573,67,585,0.008,0.0027,0.9988716805228369,0.0
FCER1A,-0.0162,0.7300166283821834,67,585,0.0064,0.0051,0.9988716805228369,0.0
SERINC2,-0.0162,0.8415268294419762,67,585,0.0121,0.0028,0.9988716805228369,0.0
BBS9,-0.0161,0.9732346219346718,67,585,0.023,0.0091,0.9994885455847995,0.0
GJB1,-0.0161,0.9967220010739913,67,585,-0.0036,-0.0032,0.9996544161134269,0.0
RAB34,-0.0161,0.5596313929207034,67,585,-0.0129,0.0075,0.9988716805228369,0.0
KDELR3,-0.0161,0.7444765604277768,67,585,-0.0089,0.0,0.9988716805228369,0.0
PPP3R2,-0.0161,0.6518191734546651,67,585,-0.0086,0.0,0.9988716805228369,0.0
SCN1A,-0.0161,0.42464188116777857,67,585,-0.0037,0.0028,0.9988716805228369,0.0
TAF1L,-0.016,0.8624655855643214,67,585,-0.0068,0.0103,0.9988716805228369,0.0
PLD3,-0.016,0.5805535765945142,67,585,-0.0007,0.0024,0.9988716805228369,0.0
HMBOX1,-0.016,0.767380589356701,67,585,-0.0014,0.0012,0.9988716805228369,0.0
KRTAP1-4,-0.016,0.9538802749895495,67,567,-0.0055,-0.0098,0.9988716805228369,0.0
DESI1,-0.016,0.8292296830396917,67,585,-0.0,0.0004,0.9988716805228369,0.0
CXorf66,-0.016,0.7403356943391509,67,585,-0.0097,0.0078,0.9988716805228369,0.0
SENP8,-0.0159,0.717186411942454,67,585,0.0055,0.0,0.9988716805228369,0.0
PLCZ1,-0.0159,0.8813398604019216,67,585,0.0034,-0.0008,0.9988716805228369,0.0
ZXDB,-0.0159,0.46837350663102195,67,585,-0.0292,0.0066,0.9988716805228369,0.0
ASXL1,-0.0159,0.8431337268949161,67,585,0.0222,0.0131,0.9988716805228369,0.0
TM9SF2,-0.0159,0.6051768294383362,67,585,0.0076,0.0285,0.9988716805228369,0.0
UPF2,-0.0159,0.5327667479332749,67,585,-0.0339,0.007,0.9988716805228369,0.0
BLTP2,-0.0159,0.6832013763824123,67,585,0.0116,0.0254,0.9988716805228369,0.0
CDHR2,-0.0159,0.6361077836634789,67,585,-0.0116,0.0017,0.9988716805228369,0.0
RAB8A,-0.0159,0.8829609532140262,67,585,0.0181,0.0041,0.9988716805228369,0.0
OCM,-0.0158,0.5582785855131244,67,567,-0.0258,-0.0139,0.9988716805228369,0.0
CAVIN3,-0.0158,0.5030713971096761,67,585,-0.0013,0.0041,0.9988716805228369,0.0
MTARC1,-0.0158,0.7853819027290175,61,570,-0.0039,0.0007,0.9988716805228369,0.0
FBLN7,-0.0158,0.5070088470773788,67,585,-0.0187,0.001,0.9988716805228369,0.0
BCL11B,-0.0158,0.5273837016163468,67,585,0.0106,0.0089,0.9988716805228369,0.0
WDR46,-0.0158,0.723335219312651,67,585,-0.0149,0.0,0.9988716805228369,0.0
DCAF12,-0.0157,0.7595484104944041,67,585,0.0057,0.0011,0.9988716805228369,0.0
SPSB4,-0.0157,0.937236379127921,67,585,0.008,0.0,0.9988716805228369,0.0
IL18RAP,-0.0157,0.9617712098726662,67,585,-0.0089,-0.0026,0.9988716805228369,0.0
GSTM5,-0.0157,0.7621564423043792,67,585,-0.004,0.0047,0.9988716805228369,0.0
C2CD4B,-0.0157,0.9328801923737859,67,585,-0.0201,-0.001,0.9988716805228369,0.0
GRIA1,-0.0157,0.9154768337098789,67,585,0.0021,-0.0003,0.9988716805228369,0.0
GIMAP1,-0.0157,0.985249803597167,67,585,-0.0032,0.007,0.9996544161134269,0.0
MRPS12,-0.0157,0.7217963240804488,67,585,-0.0368,0.0258,0.9988716805228369,0.0
DNAJA1,-0.0157,0.9956293443282287,67,585,0.0,-0.005,0.9996544161134269,0.0
CDH1,-0.0157,0.7507016991275082,67,585,0.0023,0.0065,0.9988716805228369,0.0
EPHX2,-0.0157,0.7372349675003604,67,585,0.0028,0.0063,0.9988716805228369,0.0
C5AR1,-0.0156,0.6008817371183413,67,585,-0.0154,0.0018,0.9988716805228369,0.0
KATNIP,-0.0156,0.6862199952397844,67,585,-0.0343,-0.0083,0.9988716805228369,0.0
PRSS21,-0.0156,0.6249149734063097,67,585,0.0061,-0.0061,0.9988716805228369,0.0
PTGR3,-0.0156,0.7331073171240006,67,585,-0.0087,0.0012,0.9988716805228369,0.0
COMMD1,-0.0156,0.6998652119203913,67,585,-0.0121,0.0033,0.9988716805228369,0.0
ARCN1,-0.0156,0.843669504885576,67,585,-0.0181,0.0292,0.9988716805228369,0.0
KRTAP19-5,-0.0156,0.9415944453041747,67,585,-0.0118,-0.0045,0.9988716805228369,0.0
ZYG11A,-0.0156,0.9994536653514544,67,585,-0.0079,-0.0006,0.9998997753398946,0.0
THAP6,-0.0156,0.9024503917330503,67,585,0.0068,-0.0012,0.9988716805228369,0.0
RPS21,-0.0155,0.9918051237141478,67,585,0.0147,-0.0036,0.9996544161134269,0.0
GIMAP5,-0.0155,0.8948635163859122,67,585,-0.008,0.0022,0.9988716805228369,0.0
PSPN,-0.0155,0.830831355890299,67,585,-0.0071,0.0,0.9988716805228369,0.0
CHAC1,-0.0155,0.7486248261842161,67,585,-0.019,-0.0018,0.9988716805228369,0.0
FBXO36,-0.0155,0.9443191332950732,67,585,-0.0112,-0.0013,0.9988716805228369,0.0
HPS1,-0.0155,0.9241739763329421,67,585,-0.0063,-0.0073,0.9988716805228369,0.0
CLIP4,-0.0154,0.9399599584926045,67,585,0.0064,-0.0012,0.9988716805228369,0.0
SLC25A2,-0.0154,0.7533003312543759,67,585,-0.0048,0.0091,0.9988716805228369,0.0
GPR137,-0.0154,0.9029926608413165,67,585,0.0054,0.0,0.9988716805228369,0.0
ATG16L2,-0.0154,0.8452772719970165,67,585,0.0043,0.0,0.9988716805228369,0.0
KRTAP10-5,-0.0154,0.9797877786862416,67,585,-0.0063,-0.0065,0.9996544161134269,0.0
LRRC14B,-0.0154,0.8743209537637381,67,585,0.005,-0.0009,0.9988716805228369,0.0
NPR1,-0.0153,0.79946893889669,67,585,-0.0008,0.0,0.9988716805228369,0.0
BRI3,-0.0153,0.6907573119435131,67,585,0.026,-0.0019,0.9988716805228369,0.0
RAB38,-0.0153,0.9683209156299111,67,585,0.0062,0.007,0.9994885455847995,0.0
PURB,-0.0153,0.5427073471225214,67,585,-0.0413,-0.0014,0.9988716805228369,0.0
GEN1,-0.0153,0.7857470389995579,67,585,0.0151,0.0132,0.9988716805228369,0.0
AK9,-0.0152,0.7621564423043792,67,585,0.0042,0.0004,0.9988716805228369,0.0
SPIN4,-0.0152,0.7810123811319961,67,585,0.004,-0.0066,0.9988716805228369,0.0
IPO4,-0.0152,0.6444346559874268,67,585,0.0282,0.0202,0.9988716805228369,0.0
RTN2,-0.0152,0.5999291453767723,67,585,-0.0129,0.0072,0.9988716805228369,0.0
SNX1,-0.0151,0.8791791775855432,67,585,-0.0002,0.0037,0.9988716805228369,0.0
MAD1L1,-0.0151,0.4763916147744647,67,585,0.0213,-0.0051,0.9988716805228369,0.0
TMEM248,-0.0151,0.7931277792560214,67,585,0.0015,0.0022,0.9988716805228369,0.0
NDUFA13,-0.0151,0.6542883330397056,67,585,0.0066,0.0055,0.9988716805228369,0.0
DTYMK,-0.0151,0.4671143551199425,67,585,-0.149,-0.0161,0.9988716805228369,0.0
TAF1,-0.0151,0.9994536653514544,67,585,-0.0026,-0.0051,0.9998997753398946,0.0
NIF3L1,-0.015,0.9503156957089963,67,585,0.0205,-0.0015,0.9988716805228369,0.0
ABHD4,-0.015,0.8646188852980222,67,585,0.0067,0.0078,0.9988716805228369,0.0
ST6GALNAC6,-0.015,0.8700065005670367,67,585,-0.0216,-0.014,0.9988716805228369,0.0
SULT1A2,-0.015,0.8786391467936608,67,585,-0.0247,-0.0128,0.9988716805228369,0.0
MORF4L1,-0.015,0.9628626603150059,67,585,0.0203,0.0037,0.9990793566407251,0.0
PNPLA1,-0.015,0.49828098786040664,67,585,-0.0281,-0.0061,0.9988716805228369,0.0
MT1A,-0.015,0.5145518320815179,61,552,0.0314,0.0056,0.9988716805228369,0.0
DAPK3,-0.015,0.8835014267730106,67,585,-0.0008,0.0,0.9988716805228369,0.0
SDR39U1,-0.015,0.8807996062454495,67,585,0.0017,-0.0108,0.9988716805228369,0.0
PDSS1,-0.015,0.7752365997042859,67,585,-0.0165,0.0007,0.9988716805228369,0.0
SMIM22,-0.015,0.7424051954829393,67,585,-0.0056,-0.0007,0.9988716805228369,0.0
FAM110B,-0.015,0.48192072897436633,67,585,-0.0157,0.0087,0.9988716805228369,0.0
CCDC183,-0.0149,0.9519516246326516,67,585,-0.0041,-0.0041,0.9988716805228369,0.0
LRRIQ4,-0.0149,0.8597753991528272,67,585,0.008,0.0086,0.9988716805228369,0.0
PRR3,-0.0149,0.7978823911553659,67,585,-0.0068,0.0012,0.9988716805228369,0.0
SPAG7,-0.0149,0.901908168132715,67,585,0.0137,-0.0001,0.9988716805228369,0.0
GHRL,-0.0149,0.6375739333434522,67,585,-0.0132,0.0,0.9988716805228369,0.0
ZNF571,-0.0149,0.777335464023635,67,585,0.0004,0.0137,0.9988716805228369,0.0
RPL13,-0.0149,0.9399599584926045,67,585,0.0033,0.009,0.9988716805228369,0.0
SECTM1,-0.0149,0.8921562103039437,67,585,0.0139,0.0018,0.9988716805228369,0.0
ST7,-0.0149,0.5824309170999622,67,585,-0.0118,0.0082,0.9988716805228369,0.0
ASB12,-0.0149,0.9394151854103504,67,585,-0.0047,-0.0022,0.9988716805228369,0.0
COMMD10,-0.0149,0.8015856230051945,67,585,0.005,0.0001,0.9988716805228369,0.0
STPG1,-0.0148,0.858699778323199,67,585,0.0016,0.0066,0.9988716805228369,0.0
PCP4,-0.0148,0.6051768294383362,67,585,-0.0104,0.0023,0.9988716805228369,0.0
ENTPD8,-0.0147,0.3285155530101037,67,585,-0.0116,0.0058,0.9988716805228369,0.0
CREB3L4,-0.0147,0.8683895705439411,67,585,-0.0098,-0.0,0.9988716805228369,0.0
AP3B1,-0.0147,0.8185703057442244,67,585,0.0108,0.0153,0.9988716805228369,0.0
MAGI2,-0.0147,0.858699778323199,67,585,0.0021,0.0007,0.9988716805228369,0.0
ICOS,-0.0147,0.3785552131239859,67,585,-0.0094,0.0063,0.9988716805228369,0.0
MOV10L1,-0.0146,0.9524969796143339,67,585,0.0095,0.0001,0.9988716805228369,0.0
MRPL53,-0.0146,0.861389317764129,67,585,0.0362,0.0213,0.9988716805228369,0.0
CENPI,-0.0146,0.6837041295024935,67,585,0.0543,0.0195,0.9988716805228369,0.0
GTF2A1L,-0.0146,0.47766447110168564,67,585,-0.0008,0.0054,0.9988716805228369,0.0
