treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K82960980-003-01-9,,-0.1827,0.1275755411027166,85,469,-0.0878,-0.046,0.6167819891412526
BRD:BRD-K82960980-003-02-7,,0.0879,0.34242994147224826,77,447,0.206,0.1514,0.7987287195453678
BRD:BRD-K82967180-001-01-6,,-0.3104,0.008726098895695462,85,451,-1.8656,-1.4724,0.20178169275357388
BRD:BRD-K82967685-300-01-2,,-0.1173,0.47740524752878855,78,457,-0.2904,-0.2813,0.8570408995833286
BRD:BRD-K82983861-001-04-3,,0.003,0.8933598781374124,84,471,-0.1377,-0.1486,0.9762073154752694
BRD:BRD-K83003151-057-02-4,,-0.1497,0.29277471128483357,77,447,-0.0323,0.052,0.7768025686724
BRD:BRD-K83020231-001-01-2,,-0.0312,0.939842430084664,75,393,0.3513,0.3183,0.9909725696531283
BRD:BRD-K83022601-001-01-0,,-0.4004,0.0023375130247807064,85,463,-0.6195,-0.3902,0.0934507642158458
BRD:BRD-K83023055-001-02-7,,0.0303,0.5738190611142788,84,471,0.293,0.2357,0.8950455539942027
BRD:BRD-K83029223-001-01-3,,-0.0751,0.5033746311912679,84,451,-1.224,-1.1354,0.8649181530171517
BRD:BRD-K83030136-001-02-9,AT-406,-0.2784,0.003986271851958815,117,757,-0.6448,-0.4164,0.13012877824423247
BRD:BRD-K83036479-001-09-2,,-0.1456,0.23809088784081334,85,466,0.1254,0.1691,0.7422826729661642
BRD:BRD-K83063356-003-02-5,,0.0449,0.6732981419145933,85,465,0.0321,-0.0185,0.9347421017913686
BRD:BRD-K83064458-001-23-0,,-0.0175,0.8146904588072753,85,467,0.146,0.1436,0.9650209892770366
BRD:BRD-K83114366-001-02-8,,-0.0251,0.877985890148638,74,393,-0.1831,-0.168,0.9723378463065389
BRD:BRD-K83144676-001-09-5,,0.1071,0.4677919813449849,84,451,0.0519,0.0374,0.855257497856143
BRD:BRD-K83146339-001-04-0,strontium-ranelate,-0.0345,0.9766390179573338,118,754,0.0256,0.021,0.9958849371207478
BRD:BRD-K83157152-001-02-9,BLZ945,-0.0178,0.7327286600971142,117,752,0.0273,0.052,0.9497213777304553
BRD:BRD-K83176916-001-01-4,,-0.0083,0.6478054976714553,74,393,0.0694,0.1078,0.9265714173350952
BRD:BRD-K83186168-001-01-8,,-0.0654,0.49954422907964546,84,455,-0.1167,-0.0655,0.8635196831595705
BRD:BRD-K83189926-001-03-1,,0.1541,0.1429011880326603,85,473,0.0111,-0.081,0.636261683109353
BRD:BRD-K83192048-050-02-7,,0.1356,0.1836719627716058,85,463,-0.0217,-0.0501,0.6818658432035011
BRD:BRD-K83213911-001-08-9,PF-750,-0.09,0.5742000637995209,118,754,0.0752,0.0522,0.8950455539942027
BRD:BRD-K83245588-001-01-4,,-0.0148,0.7778404687374597,84,461,-0.3625,-0.4291,0.9583533458244655
BRD:BRD-K83257731-003-23-5,,-0.3409,0.012078232385021221,85,469,-1.9655,-1.7438,0.23333864261524725
BRD:BRD-K83289131-003-01-0,,-0.3278,0.005980310396249145,74,393,-4.6449,-4.1733,0.16490138360331374
BRD:BRD-K83322645-050-01-9,,-0.068,0.5385924945474414,85,469,0.0551,0.1276,0.8793082563061138
BRD:BRD-K83335125-001-07-0,,-0.0185,0.8428934542728032,84,458,0.2266,0.2199,0.9679115859198323
BRD:BRD-K83354763-001-07-9,NFKB-activation-inhibitor-II,-0.0369,0.8634666581596182,118,754,-0.0074,-0.027,0.9715720059499116
BRD:BRD-K83359602-001-02-3,,-0.1341,0.5065075879281637,85,469,0.0369,0.0264,0.8655274119455623
BRD:BRD-K83405785-001-01-5,,-0.0309,0.8706783047657694,84,455,0.0148,0.0093,0.9715720059499116
BRD:BRD-K83452553-001-07-9,daminozide,-0.0136,0.9750716610077624,118,754,-0.0411,-0.0482,0.9956201139523035
BRD:BRD-K83459933-001-05-4,,0.1193,0.16623978444741283,85,465,0.1629,0.1052,0.6618308263936723
BRD:BRD-K83492904-001-01-9,,0.0243,0.8905879151894827,74,393,0.0358,0.0387,0.9756781247846814
BRD:BRD-K83508485-001-02-7,,-0.2973,0.011104866277084709,84,458,-0.166,0.0372,0.22607231177906298
BRD:BRD-K83547600-001-02-9,JNJ-47965567,0.0088,0.9657543456305209,118,756,0.0653,0.1324,0.9932737385005423
BRD:BRD-K83551379-001-01-8,,-0.001,0.7556775288895873,74,437,-0.2571,-0.1975,0.9563933683430191
BRD:BRD-K83551379-001-02-6,,-0.0024,0.9139938309989387,84,458,0.1255,0.1151,0.982898022249413
BRD:BRD-K83597974-003-22-2,,0.2075,0.09394159654770619,78,457,-0.0843,-0.1693,0.5617004299427754
BRD:BRD-K83607951-001-02-2,,-0.1119,0.5323140920807106,84,471,-0.0773,-0.0704,0.8784578834508685
BRD:BRD-K83631119-001-04-9,paeoniflorin,-0.1202,0.34159830972125116,118,756,-0.1067,-0.0762,0.7979297654786879
BRD:BRD-K83636919-001-04-8,,-0.0245,0.747397239967331,84,468,0.0715,0.1104,0.9526567520809828
BRD:BRD-K83649660-003-04-9,VU0360172,0.2037,0.08243527935136438,118,754,-0.0871,-0.1472,0.5413303160500621
BRD:BRD-K83699324-001-01-1,,0.001,0.8517977575299248,84,458,-3.246,-3.35,0.9686519762270875
BRD:BRD-K83720053-001-03-8,,0.0756,0.9680759235665314,78,457,-0.1584,-0.1054,0.9932737385005423
BRD:BRD-K83766205-001-03-8,,-0.0625,0.46780288000899195,85,467,0.0852,0.1575,0.855257497856143
BRD:BRD-K83776863-001-08-9,,-0.0488,0.7863599265634988,85,451,-0.0322,-0.0074,0.9600772376444898
BRD:BRD-K83794243-001-01-8,,0.1927,0.05358831001513369,78,457,0.0041,-0.1654,0.4697345447501288
BRD:BRD-K83834509-001-01-1,PTC-209,-0.0363,0.7415660396741184,84,471,0.0622,0.0847,0.9503985145974204
BRD:BRD-K83834509-001-04-9,PTC-209,0.0494,0.7111706382365492,117,757,-0.0477,-0.0355,0.945165126957559
BRD:BRD-K83837640-001-04-8,,-0.0468,0.6483270697730541,78,457,-3.0651,-3.0069,0.9265714173350952
BRD:BRD-K83896451-001-06-7,,-0.1927,0.25732738731789606,77,447,0.1061,0.1213,0.7591167130866954
BRD:BRD-K83904070-001-02-9,R-268712,-0.1575,0.13251711717018036,118,756,-0.1079,-0.0383,0.6192644360533549
BRD:BRD-K83914624-415-01-3,C11-Acetate,0.0245,0.5940024022232449,118,756,-0.0711,-0.0959,0.9054260689908847
BRD:BRD-K83963101-001-06-9,,-0.0994,0.5488187382803658,78,457,-0.7705,-0.7046,0.8849392621523827
BRD:BRD-K83970940-001-01-0,,0.063,0.6177322035392463,74,393,0.1229,0.1023,0.9138129982639395
BRD:BRD-K83982397-001-06-9,2-Benzyl-4-chlorophenol,-0.0512,0.47162094497844576,119,735,-0.0297,-0.035,0.8562216256005745
BRD:BRD-K83988098-001-02-0,,-0.1915,0.06899988745921276,85,463,-3.279,-2.9638,0.5159793346344214
BRD:BRD-K83988098-003-03-4,,-0.0893,0.3748412565752808,77,447,-2.9227,-2.7423,0.816490657053582
BRD:BRD-K84011460-051-01-7,,-0.1258,0.4465361356941271,78,457,-0.2379,-0.2487,0.843677409104494
BRD:BRD-K84034737-001-01-1,,0.138,0.37458779235210005,75,393,-5.0343,-5.1056,0.816490657053582
BRD:BRD-K84036904-001-08-8,,0.0679,0.5143856558004567,85,451,0.0146,0.0013,0.8692579897673223
BRD:BRD-K84068331-001-02-9,CW-008,0.1556,0.06028620526851272,118,756,-0.171,-0.2517,0.4930044324096664
BRD:BRD-K84075000-001-05-5,,0.0179,0.4720834837835759,85,468,0.0812,0.0353,0.8563423787829094
BRD:BRD-K84091759-001-07-1,,-0.1834,0.12332834712874353,76,450,-0.756,-0.6805,0.6137684605231418
BRD:BRD-K84163249-001-01-9,,0.0955,0.7789251317248711,78,456,-0.3134,-0.3117,0.9585448386612815
BRD:BRD-K84173274-001-01-6,,-0.0167,0.8714154948446068,85,451,0.0666,0.0828,0.9715720059499116
BRD:BRD-K84214706-001-05-7,,-0.1701,0.11199427771384049,85,473,-0.0312,0.0117,0.5906911951394603
BRD:BRD-K84253429-001-06-9,zoledronic-acid,-0.0486,0.338617676850299,118,754,-0.0584,-0.0042,0.794989346826802
BRD:BRD-K84266862-001-03-2,,0.0868,0.3812855262329421,85,468,0.2726,0.2203,0.8200238854133782
BRD:BRD-K84281997-003-08-4,,-0.2732,0.06476143178281993,84,451,0.0704,0.141,0.5044596841970452
BRD:BRD-K84313779-003-03-9,tinoridine,0.0975,0.5822410113130477,117,757,-0.0985,-0.1139,0.898782822245519
BRD:BRD-K84459715-001-01-6,,-0.3572,0.005042373675504433,85,451,-0.1007,0.0021,0.14694299251791887
BRD:BRD-K84466663-001-05-4,,-0.0874,0.5435418134611971,84,458,0.22,0.2467,0.8816381783652645
BRD:BRD-K84544951-236-01-0,,0.111,0.5548539395020446,84,471,-0.308,-0.2754,0.8886219408579118
BRD:BRD-K84564571-001-02-4,,-0.2167,0.10058697430452247,84,458,0.1965,0.2872,0.5729744593353251
BRD:BRD-K84605263-003-01-6,KHK-IN-1,-0.0523,0.5822611397779721,118,754,-0.7144,-0.6805,0.898782822245519
BRD:BRD-K84663978-003-02-9,,0.0698,0.47059293494421495,85,465,0.0486,-0.0012,0.8561966849601338
BRD:BRD-K84683831-001-01-0,,-0.1555,0.20331842458998017,84,458,-0.2561,-0.2471,0.7072398068473184
BRD:BRD-K84698278-001-03-4,,-0.1169,0.2315839774112649,78,457,-0.2188,-0.1278,0.7334212717455638
BRD:BRD-K84748119-050-01-1,,-0.0154,0.9906269680656848,84,458,0.2001,0.23,0.9980111025919424
BRD:BRD-K84783599-001-01-0,,0.0692,0.3090668199494089,78,457,-0.2636,-0.3323,0.7859276126159611
BRD:BRD-K84794093-001-07-5,,-0.0679,0.49476840621388696,78,457,-0.3451,-0.2606,0.8627805475684353
BRD:BRD-K84798689-236-02-9,,0.0251,0.6488970388287532,78,457,-0.1447,-0.1836,0.9269756660110231
BRD:BRD-K84810405-003-01-1,,-0.2082,0.07268410619518036,77,456,-0.6595,-0.6069,0.5250266819843347
BRD:BRD-K84868168-001-01-0,,-0.2349,0.057845151065162026,84,451,-0.0609,-0.0001,0.48445489193918867
BRD:BRD-K84883208-001-01-1,,-0.11,0.12646606508430247,74,393,0.3198,0.3698,0.6167819891412526
BRD:BRD-K84892605-001-01-1,,0.0482,0.850703966757107,78,457,-0.4422,-0.4514,0.9686519762270875
BRD:BRD-K84895041-001-02-4,,-0.0901,0.45608447342723857,85,471,-0.2198,-0.1733,0.848504444704995
BRD:BRD-K84924563-001-04-9,6-Diazo-5-oxo-L-nor-Leucine - QC Failure,0.034,0.8019472044419211,117,752,0.1588,0.115,0.963342582401952
BRD:BRD-K84925803-001-01-9,,0.01,0.9314481960724023,84,458,0.2031,0.1998,0.9892215514773666
BRD:BRD-K84937637-001-09-9,,-0.2747,0.028019839925353476,77,447,-1.0967,-0.8733,0.3470776411772589
BRD:BRD-K84964099-001-03-9,spautin-1,0.0215,0.45957980257405573,118,754,-0.535,-0.6099,0.8510352700912843
BRD:BRD-K84971356-001-01-4,,-0.1273,0.336782263796614,84,451,0.0979,0.1046,0.794698982104222
BRD:BRD-K84986517-001-01-8,,-0.0421,0.6392354192269339,84,458,0.2943,0.2891,0.9236973075286915
BRD:BRD-K84996356-001-01-1,,-0.261,0.027284983285999487,84,458,0.1223,0.2646,0.3442138611849121
BRD:BRD-K85014146-001-02-5,,-0.2596,0.02297546426453551,76,412,0.1341,0.2493,0.32099465505390146
BRD:BRD-K85015012-003-02-9,,0.0854,0.3671855908615781,85,463,0.0643,0.0131,0.8143903167427606
BRD:BRD-K85030058-003-16-9,benactyzine,0.0475,0.27718853624875117,117,752,0.1572,0.1054,0.7724280995022482
BRD:BRD-K85046107-003-01-2,,0.1726,0.042751714882233706,85,471,0.1637,0.0799,0.427512719465799
BRD:BRD-K85066592-001-01-6,,0.0501,0.7078079886161501,84,462,-0.0365,-0.065,0.943313695673967
BRD:BRD-K85090592-008-22-7,,0.056,0.6281879209674015,76,441,-0.1063,-0.102,0.9197725145590767
BRD:BRD-K85119730-001-28-9,,0.0401,0.695456410247592,84,458,-0.1558,-0.149,0.9410767881450084
BRD:BRD-K85139301-001-01-3,,-0.2261,0.07791199604848441,74,393,-0.1055,-0.0357,0.5359595620814536
BRD:BRD-K85140930-001-12-7,,-0.225,0.08377788519104983,84,458,-2.8788,-2.6224,0.5444454124332592
BRD:BRD-K85146014-314-05-4,,-0.1878,0.22523467539836384,77,445,-0.5941,-0.5282,0.7265575595410246
BRD:BRD-K85178109-001-02-3,,0.0343,0.613411000471961,85,469,-0.101,-0.2217,0.9123900751817338
BRD:BRD-K85307935-236-09-5,,-0.0245,0.9453463776002935,78,457,0.058,0.0282,0.9913799828994696
BRD:BRD-K85307935-236-10-3,,-0.1703,0.09100272289285898,77,447,-0.0626,0.0493,0.5602071518064482
BRD:BRD-K85333151-003-13-4,,0.179,0.30681066349516595,78,457,0.159,0.1068,0.7852513329840648
BRD:BRD-K85337334-004-02-6,,0.0086,0.8444963967523837,78,457,-0.041,-0.0452,0.9679115859198323
BRD:BRD-K85402309-001-06-6,,-0.2553,0.05557044961649813,85,465,-1.9308,-1.6563,0.4768172852100178
BRD:BRD-K85402309-389-03-2,,-0.2025,0.09398402392094325,85,471,-0.4962,-0.2774,0.5617004299427754
BRD:BRD-K85406984-001-01-0,,-0.09,0.5471878632227191,77,457,-0.4342,-0.3864,0.883988958192306
BRD:BRD-K85479953-001-11-3,,0.1255,0.19014247138605544,85,465,-0.4288,-0.5055,0.6904103640167467
BRD:BRD-K85503079-001-02-8,,-0.1414,0.3033874909930211,85,463,0.1853,0.2073,0.7831919004012919
BRD:BRD-K85554912-001-06-3,,-0.1451,0.42733842487298623,77,445,0.1835,0.302,0.840486706479262
BRD:BRD-K85554912-001-08-9,,-0.0812,0.32892417395862406,85,463,0.1459,0.2241,0.7928190262223274
BRD:BRD-K85606544-001-09-1,,0.3759,0.0006870345103567218,78,457,0.085,-0.2937,0.044009097408699446
BRD:BRD-K85649978-001-02-1,,-0.2382,0.15229486097264353,74,393,0.2563,0.262,0.6495029045346021
BRD:BRD-K85693895-001-02-9,,-0.137,0.18244440189116728,75,393,0.1655,0.2116,0.6807771139331147
BRD:BRD-K85751432-001-03-3,,0.249,0.10441321605027498,84,458,0.2304,0.1399,0.5815961747181027
BRD:BRD-K85757157-001-01-7,,-0.0216,0.8005732749708608,85,469,0.0812,0.0541,0.963342582401952
BRD:BRD-K85764479-003-01-0,,-0.196,0.055606448292002945,74,393,0.2642,0.3326,0.4768172852100178
BRD:BRD-K85804405-003-01-3,LY231617,-0.0177,0.8150772799259198,118,756,-0.0653,-0.0409,0.9650209892770366
BRD:BRD-K85849709-001-01-5,,-0.1219,0.28891711614772264,85,469,-1.2196,-1.055,0.7755867175586002
BRD:BRD-K85872723-001-15-9,,0.0053,0.8304707523255672,85,473,-0.1711,-0.1473,0.9669710646967267
BRD:BRD-K85882401-323-01-5,,-0.0265,0.8636056176822606,85,451,-0.0229,0.0023,0.9715720059499116
BRD:BRD-K85883481-001-25-7,,0.074,0.46941805335345,84,458,-0.045,-0.0872,0.8560622598914716
BRD:BRD-K85920262-001-02-1,,-0.0863,0.4494436787335421,85,469,-0.7487,-0.7079,0.8447487165460761
BRD:BRD-K85925969-001-17-4,,-0.168,0.1646412034963728,84,458,-0.0913,-0.0047,0.6584568278868157
BRD:BRD-K86003836-001-10-5,,-0.1386,0.14377683306981967,85,469,-2.3491,-1.9608,0.6369996268957229
BRD:BRD-K86109159-001-02-6,,-0.0917,0.7734236711596296,85,473,-0.0352,-0.0307,0.9583533458244655
BRD:BRD-K86118762-001-01-8,,0.6004,5.143891337895441e-08,84,455,0.3517,0.102,6.732663950217997e-05
BRD:BRD-K86161929-001-11-7,,0.0344,0.5579270869734364,77,447,0.0209,-0.0028,0.889904843915817
BRD:BRD-K86161929-001-13-3,,0.0477,0.38008273946992555,85,468,0.1699,0.0982,0.8187696069164957
BRD:BRD-K86171477-001-01-3,,-0.0743,0.4096136329471891,85,451,-0.1185,-0.1137,0.8304797156498698
BRD:BRD-K86204871-001-16-2,,0.0028,0.83953726495514,78,457,-0.2965,-0.2493,0.9679115859198323
BRD:BRD-K86226872-001-01-6,,0.0104,0.9866195874532174,75,393,0.1152,0.1263,0.9980111025919424
BRD:BRD-K86283245-001-03-9,OR-1896,-0.2159,0.20172518769620507,119,735,0.0059,0.0772,0.7068167861658143
BRD:BRD-K86294588-001-01-9,,-0.0491,0.5393502173918046,85,473,-0.201,-0.1986,0.8796992496013339
BRD:BRD-K86301799-001-34-8,,-0.2733,0.04702393526646701,85,468,-0.0644,0.011,0.44563650125244847
BRD:BRD-K86307448-001-17-5,,-0.0037,0.9339971087021596,78,457,-0.1149,-0.1145,0.9892215514773666
BRD:BRD-K86307448-001-19-1,,-0.0018,0.9720468024580148,77,447,0.1234,0.125,0.9950664122581975
BRD:BRD-K86309810-001-01-5,,0.4131,0.0004619189592227852,74,393,0.0349,-0.2028,0.03736200929066298
BRD:BRD-K86344238-003-04-6,,-0.0909,0.5499322310322257,85,471,-0.2241,-0.2085,0.8863137547374347
BRD:BRD-K86358349-001-02-0,,-0.1354,0.24029386009823472,84,451,-0.042,-0.0056,0.7424847216701868
BRD:BRD-K86410485-046-01-0,,0.0949,0.3924266573057642,84,451,0.0616,0.0528,0.8232422104085182
BRD:BRD-K86435560-001-01-0,,-0.0402,0.8758352045632545,85,471,0.1157,0.1371,0.9715720059499116
BRD:BRD-K86436199-003-01-3,,-0.1746,0.10631804170813187,85,463,-0.047,0.0349,0.5827636096410781
BRD:BRD-K86525559-001-04-5,,0.0677,0.7121934896011828,78,457,-2.3826,-2.3759,0.9454142315526943
BRD:BRD-K86525559-001-07-8,,-0.0291,0.8538796282876764,77,447,-3.3436,-3.3468,0.9686519762270875
BRD:BRD-K86600316-003-02-0,,0.0109,0.9796710339101815,84,471,-0.2848,-0.3039,0.9966124873825765
BRD:BRD-K86670086-001-02-5,,-0.0849,0.537290768743522,84,451,0.0672,0.0693,0.8790446158864786
BRD:BRD-K86673452-001-01-7,,0.2126,0.07112040551345393,75,393,0.0702,0.0246,0.5221658839705577
BRD:BRD-K86677390-001-02-9,MK-8998,0.0593,0.3024352369886407,117,752,0.2602,0.2273,0.7828118410305458
BRD:BRD-K86687746-001-01-3,,-0.1874,0.10571401478518806,84,458,-4.1333,-3.7887,0.5827636096410781
BRD:BRD-K86718786-001-03-9,SGC-707,-0.0029,0.6798456908386714,118,756,-0.0075,-0.0446,0.9347421017913686
BRD:BRD-K86727142-001-12-4,,-0.1759,0.11950500785757624,85,466,-0.0593,-0.0085,0.6071920601696067
BRD:BRD-K86797399-001-04-4,,-0.0278,0.8906356908986507,78,457,-2.485,-2.4711,0.9756781247846814
BRD:BRD-K86797399-001-05-1,,-0.1616,0.18219912823493112,77,447,-3.7643,-3.6429,0.6807771139331147
BRD:BRD-K86799112-001-02-0,,-0.1854,0.092561284884998,85,463,-0.0726,0.0259,0.5617004299427754
BRD:BRD-K86816506-001-01-8,,-0.1308,0.18354783339457026,77,455,-0.46,-0.2958,0.6817777837796126
BRD:BRD-K86856088-001-06-9,,0.0714,0.3911514245871175,84,451,-0.1637,-0.2083,0.8232422104085182
BRD:BRD-K86864073-001-01-1,,0.098,0.42825101044017644,84,451,0.0087,-0.0084,0.840486706479262
BRD:BRD-K86872788-065-01-5,sparteine-(-),-0.0683,0.6070948538270413,118,756,-0.1723,-0.1336,0.9107764157060562
BRD:BRD-K86873305-236-14-7,,-0.1741,0.23449527625460564,84,451,0.0031,0.0461,0.7390830515628095
BRD:BRD-K86882815-001-03-2,,0.1276,0.3083135524591446,78,457,-0.131,-0.1581,0.7859276126159611
BRD:BRD-K86887724-001-10-6,,-0.1928,0.20521907882490875,78,457,-0.7449,-0.6818,0.7084074962995071
BRD:BRD-K86892782-001-17-0,,-0.0102,0.8881918513766623,84,458,0.0695,0.076,0.9751863794854195
BRD:BRD-K86930074-001-05-0,,-0.2598,0.055606773827214385,84,458,-0.1095,0.0272,0.4768172852100178
BRD:BRD-K86932920-001-02-9,BAY-60-7550,0.1139,0.4254943386696656,118,754,-0.125,-0.1616,0.840486706479262
BRD:BRD-K86972824-001-01-4,,-0.2953,0.025192729265638574,78,457,-0.2984,-0.2032,0.33659972244349806
BRD:BRD-K86972824-001-02-2,,-0.2971,0.06587289290315287,85,463,0.0255,0.0928,0.5088474889788487
BRD:BRD-K87021635-003-02-2,,0.3521,0.00969798725648519,74,393,-0.4938,-0.5759,0.2091898907092126
BRD:BRD-K87024524-065-17-7,,0.0019,0.9687077560060113,78,457,-0.3126,-0.3105,0.9933763865491317
BRD:BRD-K87028197-001-01-3,,-0.0211,0.8214667261402118,85,465,0.1632,0.1436,0.9650209892770366
BRD:BRD-K87036601-001-01-6,,-0.1505,0.7022309598025283,82,470,-0.3502,-0.3458,0.9422669763496371
BRD:BRD-K87048468-003-02-7,,0.1946,0.0996931378234024,85,464,0.0957,0.0164,0.571656918592871
BRD:BRD-K87112191-001-04-5,,-0.2801,0.016581958183830955,85,471,-1.6297,-1.268,0.27394524590805885
BRD:BRD-K87122641-001-10-7,,-0.0462,0.8558242064093,74,393,0.2185,0.167,0.9689922230313736
BRD:BRD-K87124298-001-03-4,,-0.007,0.8666520959506866,85,469,-0.4606,-0.367,0.9715720059499116
BRD:BRD-K87156652-001-12-7,,-0.1594,0.1269963654679427,84,458,-0.2323,-0.1629,0.6167819891412526
BRD:BRD-K87158025-001-01-6,,-0.0518,0.8182013820888981,85,468,0.1357,0.1552,0.9650209892770366
BRD:BRD-K87199310-001-01-4,,0.0445,0.7159669644867486,74,393,0.0693,0.0304,0.9461413992644306
BRD:BRD-K87202646-001-32-6,,-0.0597,0.7264031376613299,85,471,-0.011,0.0009,0.9487917732311304
BRD:BRD-K87202646-061-04-9,,0.071,0.30347244329245937,85,468,0.1883,0.159,0.7831919004012919
BRD:BRD-K87278688-001-01-0,,-0.0563,0.6657077912464775,85,468,0.2298,0.2437,0.9333667631889834
BRD:BRD-K87316765-001-01-4,,-0.2268,0.09597069281902454,84,451,0.1366,0.2077,0.5641111040573704
BRD:BRD-K87343924-001-16-9,wortmannin,0.0746,0.7646653965588365,118,756,-0.7271,-0.7413,0.9583533458244655
BRD:BRD-K87349602-001-03-8,,0.1721,0.13150739697871092,85,473,-0.1026,-0.1495,0.6190681460221872
BRD:BRD-K87349682-347-03-8,,-0.1964,0.12774006639373406,77,447,-1.3356,-1.2401,0.6167819891412526
BRD:BRD-K87386013-001-01-7,,-0.1565,0.06509545515705127,85,451,-0.0887,-0.0187,0.5051407320187179
BRD:BRD-K87454346-001-01-1,NVP-TNKS656,0.0545,0.9587779771902379,118,754,-0.2169,-0.2063,0.9929870443460241
BRD:BRD-K87461578-001-02-9,TC-SP-14,-0.1055,0.8527159804748847,118,756,-0.1216,-0.1073,0.9686519762270875
BRD:BRD-K87465484-001-02-7,,-0.2572,0.011957358368526204,84,451,-0.0252,0.1176,0.23313811083374653
BRD:BRD-K87468701-001-01-0,,0.0529,0.979930557105675,75,393,-0.5415,-0.4732,0.9966124873825765
BRD:BRD-K87492696-001-16-5,,-0.1233,0.33098829227302407,85,469,0.207,0.2168,0.7928190262223274
BRD:BRD-K87510569-001-02-8,,0.0202,0.9923612019869945,85,469,-0.0576,-0.0456,0.9982932721234337
BRD:BRD-K87512222-019-01-7,,-0.1671,0.12907447447495712,85,471,-3.0288,-2.7389,0.6167819891412526
BRD:BRD-K87535339-001-01-6,,0.0725,0.3226287247310001,84,462,-0.2648,-0.3323,0.7898036744717699
BRD:BRD-K87573013-001-01-0,,-0.0424,0.7049157578949219,85,451,0.0619,0.0905,0.9425714840698147
BRD:BRD-K87595680-001-05-9,sobuzoxane,0.0086,0.7119683319595305,117,752,-0.1725,-0.1157,0.9454142315526943
BRD:BRD-K87632963-001-03-0,,0.1167,0.3999032390872296,74,393,0.2631,0.2351,0.8273441915113636
BRD:BRD-K87665527-001-02-9,A-784168,0.0474,0.4344323520946788,118,756,-0.0378,-0.0983,0.8423389885479904
BRD:BRD-K87691185-001-01-2,,-0.0833,0.27485269843251625,75,393,0.3189,0.3602,0.7705408019639907
BRD:BRD-K87696786-003-04-4,,-0.0893,0.7858669738085999,85,465,-0.83,-0.8589,0.9600772376444898
BRD:BRD-K87700323-003-05-1,,-0.0873,0.5959813957119895,85,468,-0.716,-0.696,0.9063560819149624
BRD:BRD-K87714311-001-05-9,zebularine,0.0481,0.27912561455685103,118,754,-0.0214,-0.0543,0.7740219793298375
BRD:BRD-K87718015-001-04-9,dynasore,-0.1007,0.12208179517022795,118,754,-0.1682,-0.0942,0.611782857618898
BRD:BRD-K87727457-001-02-9,VU152100,0.0021,0.8711983684078253,118,754,-0.0135,-0.0402,0.9715720059499116
BRD:BRD-K87737963-001-06-0,,-0.0884,0.37034934820442367,84,470,0.1698,0.2623,0.8153930202036436
BRD:BRD-K87774949-001-03-9,,-0.4165,0.0009325814118709769,85,473,-0.4454,-0.2972,0.05366294734410113
BRD:BRD-K87777313-001-02-2,,0.0833,0.6432448543410837,84,451,-0.0616,-0.0556,0.9257381434879097
BRD:BRD-K87782578-001-01-4,,0.0025,0.9314301068388675,84,471,0.0262,-0.0057,0.9892215514773666
BRD:BRD-K87827419-001-16-8,,-0.3058,0.02175742552397297,84,458,-0.6852,-0.3942,0.3129934731096959
BRD:BRD-K87909389-003-03-4,,-0.0928,0.3824548516865589,84,471,-3.7118,-3.7327,0.8209597219056928
BRD:BRD-K87919739-001-08-9,tyrphostin-AG-825,-0.2221,0.16631120243798359,118,754,-0.0966,-0.057,0.6618308263936723
BRD:BRD-K87932577-001-02-4,,0.1578,0.19572512094228178,85,465,-0.1955,-0.2527,0.6963526484430947
BRD:BRD-K87941707-001-02-9,TP-003,-0.0963,0.16917479194035623,118,756,-0.274,-0.205,0.6651957691652262
BRD:BRD-K87948281-001-01-9,,-0.0121,0.7945926315377355,85,451,-0.0454,-0.0177,0.9624083049344082
BRD:BRD-K87956243-001-01-9,,-0.069,0.6370434230216476,74,393,0.2239,0.2323,0.9231304560727309
BRD:BRD-K87973152-001-02-9,RQ-00203078,-0.0697,0.8250182928579671,118,754,0.0491,0.0306,0.966340211920924
BRD:BRD-K87990216-001-10-2,,-0.1504,0.30975654383279616,85,468,0.2831,0.3273,0.7862605355606302
BRD:BRD-K88025533-003-03-3,,-0.0079,0.7839820019631986,85,468,0.3254,0.3114,0.9600772376444898
BRD:BRD-K88052444-001-08-8,,0.2323,0.015271366161473735,85,468,0.3521,0.2275,0.2631791275035702
BRD:BRD-K88061624-001-21-4,,0.0,0.8219630046833584,76,446,-0.3279,-0.3344,0.9650209892770366
BRD:BRD-K88090157-050-10-8,,-0.0011,0.867811005310569,85,469,0.1955,0.1675,0.9715720059499116
BRD:BRD-K88120876-001-10-9,EIPA,0.0708,0.3763845975843896,118,754,-0.2313,-0.2307,0.816727218091586
BRD:BRD-K88143662-001-01-5,,0.0546,0.5988551981850702,85,451,-0.1547,-0.1739,0.9079636203307795
BRD:BRD-K88154110-001-01-0,,-0.004,0.9906352612898265,74,393,-0.0417,-0.0384,0.9980111025919424
BRD:BRD-K88165431-003-01-4,,-0.0948,0.39860093851590905,75,393,0.0124,0.0466,0.8273441915113636
BRD:BRD-K88172511-003-20-3,,-0.0709,0.7248060872030015,77,447,-0.6306,-0.6176,0.9480703779827356
BRD:BRD-K88172511-003-21-1,,-0.1657,0.1827628200959307,85,468,0.1642,0.2176,0.6810974470095332
