gene,spearman_r,pvalue,fdr
GPR37,-0.3421,0.02303999752520299,0.4308562870545079
CYTH3,-0.3421,0.02303999752520299,0.4308562870545079
MTF1,-0.3419,0.023100196103749273,0.4308562870545079
GCNA,-0.3418,0.023160526236477477,0.4308562870545079
LZTS3,-0.3416,0.023220988142077743,0.4308562870545079
KLRC1,-0.3416,0.023220988142077743,0.4308562870545079
GPR50,-0.3416,0.023220988142077743,0.4308562870545079
HEXA,-0.3415,0.023281582039438788,0.4308562870545079
APOBEC3H,-0.3415,0.023281582039438788,0.4308562870545079
SF3B1,-0.3412,0.02340316668598854,0.4308562870545079
SLC30A8,-0.3409,0.02352528193119706,0.4308562870545079
LTN1,-0.3409,0.02352528193119706,0.4308562870545079
FER1L6,-0.3409,0.02352528193119706,0.4308562870545079
ZNFX1,-0.3405,0.023709453518492327,0.4311010905867422
BRICD5,-0.3404,0.023771111253677552,0.4311010905867422
SPATA20,-0.3402,0.023832902959518277,0.4311010905867422
CRYAA,-0.3402,0.023832902959518277,0.4311010905867422
MAPK15,-0.3402,0.023832902959518277,0.4311010905867422
SNX22,-0.34,0.02395688916681165,0.4311010905867422
EPM2AIP1,-0.34,0.02395688916681165,0.4311010905867422
CX3CL1,-0.34,0.02395688916681165,0.4311010905867422
GLDN,-0.34,0.02395688916681165,0.4311010905867422
TRANK1,-0.3394,0.024206478960337854,0.4311010905867422
BRPF1,-0.3394,0.024206478960337854,0.4311010905867422
LZTS1,-0.3393,0.024269214655883987,0.4311010905867422
TBC1D12,-0.3393,0.024269214655883987,0.4311010905867422
OR1I1,-0.3393,0.03715249574751453,0.473395762918661
TNIP2,-0.3391,0.02433208609446643,0.4311010905867422
PBX2,-0.3391,0.02433208609446643,0.4311010905867422
NAA38,-0.3391,0.02433208609446643,0.4311010905867422
ZEB2,-0.339,0.024395093498511506,0.43136491758216106
UPK3B,-0.3388,0.024458237090640277,0.4314728179484469
C3orf33,-0.3387,0.024521517093668007,0.4314728179484469
GNRH1,-0.3387,0.024521517093668007,0.4314728179484469
CCER1,-0.3385,0.024584933730604178,0.4317412946030685
TMEM139,-0.3383,0.02471217779920935,0.43270444134748404
UBC,-0.3382,0.1236561974589969,0.6488591500775626
MYOM2,-0.338,0.02483997108440662,0.4336664319134863
SUSD5,-0.3378,0.024904074242807786,0.4336664319134863
TRIM25,-0.3376,0.025032694712064485,0.4336664319134863
GPR78,-0.3374,0.02509721247183742,0.4336664319134863
ASB18,-0.3373,0.025161868881305616,0.4336664319134863
NKX3-1,-0.3371,0.025226664165408044,0.4336664319134863
CBFB,-0.337,0.025291598549275675,0.43436624711543376
SPATA31F1,-0.3369,0.025356672258230784,0.43506711348332816
CCDC85C,-0.3366,0.025487238553649073,0.43592814218782633
CCKBR,-0.3364,0.02555273159171252,0.43592814218782633
CDR2L,-0.3362,0.025684138578978492,0.4373377062878294
DTX1,-0.3356,0.025948642540459012,0.4389237365570095
TDRD6,-0.3352,0.026148506400273577,0.43959263471239646
CBY2,-0.3352,0.026148506400273577,0.43959263471239646
SCEL,-0.3352,0.026148506400273577,0.43959263471239646
FFAR4,-0.335,0.02621541192642271,0.43959263471239646
DAB2IP,-0.335,0.02621541192642271,0.43959263471239646
SLC22A3,-0.3347,0.026349650705630497,0.43959263471239646
USP20,-0.3346,0.02641698441521137,0.43959263471239646
MAP1B,-0.3346,0.02641698441521137,0.43959263471239646
PSMF1,-0.3345,0.026484461309437924,0.43959263471239646
ROM1,-0.3343,0.026552081617039897,0.43959263471239646
DCTD,-0.334,0.026687753388224558,0.44143119764840066
TMEM247,-0.3335,0.026960827975942722,0.44268099414711815
DROSHA,-0.3335,0.026960827975942722,0.44268099414711815
SIK2,-0.3333,0.027029458597288027,0.4429965197891904
FHIT,-0.3332,0.02709823446855978,0.4433132700924059
UGCG,-0.3329,0.027236222882683958,0.4439504329877485
ZNF467,-0.3325,0.02744430064442226,0.4469357952356867
IGFL1,-0.3323,0.02751395286019797,0.4472576380628736
CHEK1,-0.3322,0.027583751942600484,0.4475806989419246
PCDHGA5,-0.3319,0.02772379163423737,0.4490402746177742
GUCA1B,-0.3316,0.02786442157506392,0.44956045605861544
SEC31A,-0.3314,0.028005643623730377,0.44956045605861544
ITPKB,-0.3312,0.028076477270127822,0.44956045605861544
GFRA4,-0.3312,0.028076477270127822,0.44956045605861544
IPPK,-0.3311,0.028147459641797257,0.44956045605861544
CDK2AP1,-0.3308,0.028289871493726967,0.44956045605861544
FXN,-0.3307,0.02836130144082622,0.44956045605861544
ZIC2,-0.3305,0.028432881046875063,0.44956045605861544
TGIF2,-0.3301,0.02864852015831842,0.45127540778418
RNF144A,-0.3301,0.02864852015831842,0.45127540778418
MUTYH,-0.3301,0.02864852015831842,0.45127540778418
HELLS,-0.33,0.02872070074066244,0.45127540778418
MVP,-0.3298,0.02879303215310106,0.45127540778418
CD247,-0.3298,0.02879303215310106,0.45127540778418
NSF,-0.3298,0.02879303215310106,0.45127540778418
SLC7A13,-0.3295,0.02893814840750439,0.45310630800633955
MFAP3L,-0.3294,0.02901093371953585,0.45310630800633955
RPS6KA2,-0.3292,0.029083870801794757,0.4534554812836348
RRAS2,-0.3285,0.029450841014416283,0.4563989450202973
ERGIC3,-0.3285,0.029450841014416283,0.4563989450202973
SLC4A1AP,-0.3285,0.029450841014416283,0.4563989450202973
GCNT3,-0.3283,0.029598699746393557,0.4573453130629726
RNF4,-0.3283,0.029598699746393557,0.4573453130629726
SLITRK1,-0.3281,0.02967285948251834,0.4573453130629726
KLRC4,-0.328,0.029747173114525193,0.4573453130629726
OR1J2,-0.3279,0.044434828156389834,0.49516250394286493
ALDH2,-0.3278,0.029821640879476433,0.4573453130629726
ATP6V0E2,-0.3277,0.02989626301460888,0.4573453130629726
MYMK,-0.3277,0.02989626301460888,0.4573453130629726
CAPN1,-0.3276,0.029971039757333673,0.4573453130629726
HLA-B,-0.3274,0.03004597134523598,0.45766666030392034
DGKQ,-0.3273,0.030121058016074752,0.45766666030392034
MAP2K6,-0.3271,0.030196300007782364,0.45766666030392034
ZNF746,-0.3271,0.030196300007782364,0.45766666030392034
SMARCD3,-0.3271,0.030196300007782364,0.45766666030392034
RRAGA,-0.327,0.030271697558464112,0.4580350525090814
CNTN2,-0.3267,0.030422960290035772,0.45916134511813245
PSMD14,-0.3263,0.030651027042257112,0.4602641339216872
PDK3,-0.3263,0.030651027042257112,0.4602641339216872
PLEKHH1,-0.3261,0.03072736295665538,0.4602641339216872
SUPT6H,-0.3261,0.03072736295665538,0.4602641339216872
MBTPS2,-0.3259,0.03088050671653478,0.4602641339216872
KCTD5,-0.3259,0.03088050671653478,0.4602641339216872
CCL3,-0.3254,0.031111405778807864,0.4602641339216872
ABCG2,-0.3254,0.031111405778807864,0.4602641339216872
GLB1,-0.3253,0.03118868867200879,0.4602641339216872
MATN1,-0.3252,0.03126613023517094,0.4602641339216872
CKB,-0.3252,0.03126613023517094,0.4602641339216872
ZIC5,-0.3252,0.03126613023517094,0.4602641339216872
DAGLA,-0.3249,0.03142149033353611,0.460660115846527
NPTX2,-0.3246,0.031577487999900865,0.462191314153651
CALML5,-0.3243,0.03173412516294902,0.4633492379248175
SNX29,-0.3242,0.03181268415917486,0.4637409975398417
IGF2BP2,-0.324,0.031891403754039885,0.46413382249183044
POLA1,-0.3239,0.03197028418938023,0.4641715750646741
HLA-DQB1,-0.3237,0.03204932570719836,0.4641715750646741
PSMC6,-0.3237,0.03204932570719836,0.4641715750646741
TTLL9,-0.3237,0.03204932570719836,0.4641715750646741
PIK3C2B,-0.3237,0.03204932570719836,0.4641715750646741
CD79A,-0.3235,0.03220789295910467,0.46470804156603246
NUDT19,-0.3232,0.03236710744908373,0.46470804156603246
NANOS1,-0.3232,0.03236710744908373,0.46470804156603246
MAMLD1,-0.3232,0.03236710744908373,0.46470804156603246
MOV10,-0.323,0.03244695801511019,0.46470804156603246
MAFK,-0.3229,0.032526971119094854,0.46470804156603246
CAMTA2,-0.3229,0.032526971119094854,0.46470804156603246
ZCCHC3,-0.3229,0.032526971119094854,0.46470804156603246
SH3KBP1,-0.3225,0.03276798809116167,0.46485900732299723
ARL11,-0.3225,0.03276798809116167,0.46485900732299723
LILRB1,-0.3223,0.032848653780158256,0.46485900732299723
LRRC41,-0.3223,0.032848653780158256,0.46485900732299723
SUSD1,-0.3222,0.03292948322451675,0.4649472479661594
TRIM50,-0.3221,0.033010476668205294,0.4649472479661594
FZD9,-0.3221,0.033010476668205294,0.4649472479661594
ZSCAN20,-0.3219,0.03309163435535345,0.46535921881685277
FAM131A,-0.3218,0.03317295653025237,0.4654583691114417
THRB,-0.3216,0.03325444343735398,0.4654583691114417
SOX2,-0.3216,0.03325444343735398,0.4654583691114417
PSMA1,-0.3216,0.03325444343735398,0.4654583691114417
MICALL1,-0.3215,0.03333609532127076,0.46551105070902243
CBX8,-0.3215,0.03333609532127076,0.46551105070902243
GLB1L2,-0.3212,0.033499894998801544,0.4668228386592442
PCSK1N,-0.3212,0.033499894998801544,0.4668228386592442
PROB1,-0.3211,0.03358204328244075,0.4668228386592442
ASB2,-0.3211,0.03358204328244075,0.4668228386592442
CAPN5,-0.3209,0.033664357522944936,0.4668228386592442
RUNX1,-0.3209,0.033664357522944936,0.4668228386592442
LAG3,-0.3209,0.033664357522944936,0.4668228386592442
ISCU,-0.3208,0.03374683796572469,0.4676049495559843
IFNL2,-0.3207,0.049626113830803224,0.5119325833848217
ASB10,-0.3205,0.033912298440545614,0.4684495462549945
SEPSECS,-0.3204,0.033995278964199294,0.4686579127445442
PRRC2B,-0.3202,0.03407842667335286,0.4686579127445442
ADGRA1,-0.3202,0.03407842667335286,0.4686579127445442
POR,-0.3202,0.03407842667335286,0.4686579127445442
CSRNP1,-0.3199,0.03424522463311592,0.4686579127445442
GJB3,-0.3197,0.034412694291313106,0.4686579127445442
ANKRD13D,-0.3197,0.034412694291313106,0.4686579127445442
PPP2CA,-0.3197,0.034412694291313106,0.4686579127445442
FBXL18,-0.3195,0.03449668162409476,0.4686579127445442
TNFAIP8L2,-0.3194,0.03458083762192036,0.4686579127445442
ELFN1,-0.3194,0.03458083762192036,0.4686579127445442
LMBR1,-0.319,0.03483432007778715,0.470045358131949
G0S2,-0.3187,0.03500415624185028,0.47013072765271574
NEURL1B,-0.3187,0.03500415624185028,0.47013072765271574
PSME3IP1,-0.3185,0.03508932942518252,0.4709219136179061
BLTP3A,-0.3181,0.03534587235753268,0.47154128822214353
HRNR,-0.3181,0.03534587235753268,0.47154128822214353
SEMG2,-0.3181,0.03534587235753268,0.47154128822214353
NTSR2,-0.318,0.035431728623641884,0.47192297859357946
MYO5B,-0.3178,0.03551775628173061,0.47192297859357946
PLCE1,-0.3178,0.03551775628173061,0.47192297859357946
DUSP9,-0.3177,0.035603955580615285,0.47192297859357946
EMC3,-0.3175,0.03569032676926345,0.47192297859357946
LHFPL4,-0.3175,0.03569032676926345,0.47192297859357946
POU4F1,-0.3175,0.03569032676926345,0.47192297859357946
ACOT4,-0.3175,0.03569032676926345,0.47192297859357946
POLL,-0.3175,0.03569032676926345,0.47192297859357946
PGD,-0.3174,0.03577687009679245,0.47202301753899095
NCKAP5L,-0.3173,0.03586358581246994,0.4724717807623704
TTC39A,-0.3173,0.03586358581246994,0.4724717807623704
ERAS,-0.3171,0.035950474165712655,0.4726795975355792
SEC11C,-0.317,0.03603753540608682,0.4726795975355792
CFAP97,-0.317,0.03603753540608682,0.4726795975355792
FHIP1B,-0.317,0.03603753540608682,0.4726795975355792
PNMA2,-0.3168,0.03612476978330736,0.4730048531509026
TP53,-0.3168,0.03612476978330736,0.4730048531509026
IRX1,-0.3167,0.03621217754723755,0.4730048531509026
CC2D1B,-0.3167,0.03621217754723755,0.4730048531509026
PFN3,-0.3166,0.03629975894788857,0.4730048531509026
AP2A2,-0.3166,0.03629975894788857,0.4730048531509026
CTAGE9,-0.3166,0.0528292087760138,0.5220786525198807
POTEF,-0.3166,0.0528292087760138,0.5220786525198807
SIGMAR1,-0.3161,0.03656354747249203,0.473395762918661
UGT1A3,-0.3161,0.05317578231807776,0.5232824102205103
TBL2,-0.3161,0.03656354747249203,0.473395762918661
GIMAP2,-0.316,0.03665182592308638,0.473395762918661
PDZD7,-0.316,0.03665182592308638,0.473395762918661
CDSN,-0.3157,0.03682890774211869,0.473395762918661
PLS3,-0.3157,0.03682890774211869,0.473395762918661
SULT1A2,-0.3157,0.03682890774211869,0.473395762918661
TENM1,-0.3156,0.03691771161248471,0.473395762918661
PRIM1,-0.3156,0.03691771161248471,0.473395762918661
ARSJ,-0.3154,0.037006691124944466,0.473395762918661
SMARCB1,-0.3154,0.037006691124944466,0.473395762918661
MPP4,-0.3154,0.037006691124944466,0.473395762918661
TBX1,-0.3154,0.037006691124944466,0.473395762918661
PROC,-0.3153,0.03709584653082408,0.473395762918661
FBXO15,-0.3153,0.03709584653082408,0.473395762918661
MBP,-0.315,0.03727468602886805,0.473395762918661
TERT,-0.315,0.03727468602886805,0.473395762918661
CCL14,-0.3149,0.03736437062440389,0.473395762918661
ACOX2,-0.3149,0.03736437062440389,0.473395762918661
GLRX2,-0.3147,0.03745423212010196,0.473395762918661
ELOA2,-0.3147,0.03745423212010196,0.473395762918661
ITPRID2,-0.3147,0.03745423212010196,0.473395762918661
IAH1,-0.3146,0.03754427076800535,0.473395762918661
STUM,-0.3146,0.03754427076800535,0.473395762918661
HNRNPAB,-0.3143,0.03772488052931074,0.4736744453014997
SLC30A1,-0.3143,0.03772488052931074,0.4736744453014997
LSM6,-0.314,0.0379062019275012,0.47462164843582166
NAGA,-0.314,0.0379062019275012,0.47462164843582166
NISCH,-0.3139,0.037997130122039806,0.4754281528877695
OR7A10,-0.3139,0.054936020248765254,0.5242674518908814
P2RY6,-0.3137,0.0380882369840142,0.47557248546196
YIPF1,-0.3136,0.03817952276645456,0.47604926509216294
GOLGA6L6,-0.3135,0.055293586881012165,0.5243094395739019
CDH17,-0.3133,0.03836263210554994,0.4771287143396702
SYNGAP1,-0.3132,0.03845445616896048,0.4771287143396702
LRP8,-0.3132,0.03845445616896048,0.4771287143396702
SLC22A13,-0.313,0.0385464601663473,0.4771287143396702
COL16A1,-0.3129,0.03863864435143342,0.4771287143396702
MTBP,-0.3129,0.03863864435143342,0.4771287143396702
CSH2,-0.3128,0.05583341640524666,0.5246819476656565
VTI1A,-0.3128,0.038731008978079115,0.47794011767168515
CHRNA2,-0.3123,0.03900918804803064,0.4785752477714811
PCDHGB6,-0.3123,0.03900918804803064,0.4785752477714811
ZNF580,-0.3122,0.03910227698225234,0.4785752477714811
ZBTB16,-0.3122,0.03910227698225234,0.4785752477714811
MICU1,-0.3121,0.03919554762938195,0.4785752477714811
BAIAP2L2,-0.3121,0.03919554762938195,0.4785752477714811
SLC22A6,-0.3121,0.03919554762938195,0.4785752477714811
SAP18,-0.3119,0.039289000244095616,0.4785752477714811
CBX4,-0.3119,0.039289000244095616,0.4785752477714811
CXCL14,-0.3116,0.03947645239565089,0.4785752477714811
RB1,-0.3116,0.03947645239565089,0.4785752477714811
HGFAC,-0.3116,0.03947645239565089,0.4785752477714811
TRIO,-0.3113,0.03966463547700834,0.47988320789659883
GGTLC2,-0.3112,0.039759001754474346,0.4800531322947644
SRF,-0.3111,0.03985355153039005,0.48022458262089623
HPR,-0.3111,0.03985355153039005,0.48022458262089623
APOBEC3D,-0.3108,0.04004320260013595,0.4805720365598645
ZBP1,-0.3108,0.04004320260013595,0.4805720365598645
TBC1D9B,-0.3106,0.040138304405577724,0.48074802805077393
ADAM11,-0.3106,0.040138304405577724,0.48074802805077393
XXYLT1,-0.3105,0.04023359073269103,0.4809255212247668
KLHL42,-0.3105,0.04023359073269103,0.4809255212247668
FHOD1,-0.3104,0.040329061837608184,0.4817455554619019
TRIM22,-0.3102,0.04042471797659115,0.48183530625975485
LRRC61,-0.3099,0.040616586382449665,0.48183530625975485
CDC42EP4,-0.3099,0.040616586382449665,0.48183530625975485
RAB32,-0.3099,0.040616586382449665,0.48183530625975485
CSN3,-0.3099,0.040616586382449665,0.48183530625975485
CASK,-0.3098,0.04071279916249462,0.48183530625975485
ECHDC2,-0.3095,0.040905783160701224,0.4828444319100546
ZFPM1,-0.3095,0.040905783160701224,0.4828444319100546
ZNF611,-0.3092,0.04109951345639779,0.4838570428583141
PCDH19,-0.3092,0.04109951345639779,0.4838570428583141
MAN2B2,-0.3089,0.041293992107359956,0.48506524371530557
BRD3,-0.3089,0.041293992107359956,0.48506524371530557
GREM2,-0.3088,0.04139151270967192,0.48506524371530557
ADGRE5,-0.3087,0.04148922117337839,0.48533486019627775
ADGRA2,-0.3085,0.04158711775626579,0.48533486019627775
ASPHD1,-0.3085,0.04158711775626579,0.48533486019627775
CDK6,-0.3084,0.041685202716244714,0.48533486019627775
TMEM179,-0.3084,0.041685202716244714,0.48533486019627775
SGK2,-0.3081,0.04188193879973724,0.48613673106227984
ZNF217,-0.3081,0.04188193879973724,0.48613673106227984
CUTA,-0.308,0.04198059043968892,0.48613673106227984
MPP3,-0.3078,0.042079431489607265,0.48613673106227984
ST13,-0.3077,0.16354807675328847,0.6889522717970055
GLI2,-0.3075,0.04227768285356422,0.4874847932890074
TBXAS1,-0.3074,0.04237709368501655,0.4876901731529825
ADRA1D,-0.3074,0.04237709368501655,0.4876901731529825
CLEC4G,-0.3073,0.04247669496126181,0.48790408893533993
ARPC2,-0.3071,0.04257648694130804,0.48790408893533993
GOLGA1,-0.307,0.04267646988428318,0.48790408893533993
NMBR,-0.307,0.04267646988428318,0.48790408893533993
SMC1A,-0.307,0.04267646988428318,0.48790408893533993
RCSD1,-0.307,0.04267646988428318,0.48790408893533993
SP9,-0.3066,0.0429775670838455,0.48926208115133324
TOR4A,-0.306,0.043381719238778586,0.4914854747144558
CELF2,-0.306,0.043381719238778586,0.4914854747144558
FAM153A,-0.306,0.043381719238778586,0.4914854747144558
RNF207,-0.3057,0.04358495251760993,0.49242482586058356
PHRF1,-0.3056,0.04368685936791078,0.49295493295572074
BRD4,-0.3054,0.04378896003931593,0.4934858915807257
TSNARE1,-0.3054,0.04378896003931593,0.4934858915807257
ADAM33,-0.3053,0.04389125479235398,0.49370777818501055
BTN3A3,-0.3053,0.04389125479235398,0.49370777818501055
PDHA2,-0.3051,0.04399374388766714,0.49446463203075264
FUOM,-0.305,0.04409642758601079,0.49446463203075264
NEFH,-0.305,0.04409642758601079,0.49446463203075264
CYP2A13,-0.3049,0.04419930614825327,0.49514507769206745
EPHB4,-0.3047,0.04430237983537513,0.49514507769206745
NHLRC1,-0.3047,0.04430237983537513,0.49514507769206745
LRRIQ1,-0.3043,0.04461277425749722,0.49614430373586743
PROM2,-0.3043,0.04461277425749722,0.49614430373586743
OXSR1,-0.3042,0.04471663105617188,0.49614430373586743
SLC12A8,-0.3039,0.04492493420951678,0.49753185322831117
SIPA1L3,-0.3037,0.04502938108758483,0.4980732898830327
MYL7,-0.3036,0.04513402518236335,0.4987829667704291
F2RL3,-0.3035,0.04523886675582215,0.4987829667704291
ZBTB38,-0.3033,0.045343906070039006,0.4987829667704291
CDK9,-0.3033,0.045343906070039006,0.4987829667704291
TUBA1A,-0.3033,0.045343906070039006,0.4987829667704291
CDC42BPB,-0.3032,0.04544914338719832,0.49932790498312857
THBS1,-0.3032,0.04544914338719832,0.49932790498312857
ZNF419,-0.303,0.04555457896959155,0.49956795163594897
RAB11FIP1,-0.3027,0.04576604597977454,0.500967768264565
DOP1B,-0.3027,0.04576604597977454,0.500967768264565
CEACAM6,-0.3026,0.045872077932675316,0.5016422030812477
NDFIP2,-0.3025,0.04597830920103115,0.5016422030812477
ARHGAP39,-0.3025,0.04597830920103115,0.5016422030812477
ANXA8,-0.3025,0.06485232384123728,0.5521278566396692
KIR2DL4,-0.3023,0.046084740047658904,0.5016422030812477
KAT6A,-0.3023,0.046084740047658904,0.5016422030812477
BZW1,-0.3023,0.046084740047658904,0.5016422030812477
THYN1,-0.3022,0.04619137073547908,0.5016422030812477
ZFYVE28,-0.3019,0.04640523268689438,0.5029966755547789
PSG11,-0.3018,0.04651246447684458,0.5029966755547789
LRP10,-0.3018,0.04651246447684458,0.5029966755547789
RNF125,-0.3018,0.04651246447684458,0.5029966755547789
STEAP1,-0.3017,0.06567012607366507,0.55478883700368
CYP1B1,-0.3015,0.046727531001881276,0.5037074922584656
MDFI,-0.3015,0.046727531001881276,0.5037074922584656
CACNA1B,-0.3013,0.046835366263931484,0.5037074922584656
NIPSNAP3B,-0.3012,0.04694340321047941,0.5037074922584656
DEDD2,-0.3011,0.04705164210525734,0.5039641236244111
SYNJ2,-0.3009,0.047160083212096506,0.5044417375307287
DIRAS1,-0.3008,0.0472687267949271,0.5044417375307287
HTRA1,-0.3008,0.0472687267949271,0.5044417375307287
EHHADH,-0.3006,0.047377573117777315,0.5044417375307287
HTR5A,-0.3006,0.047377573117777315,0.5044417375307287
TINAGL1,-0.3006,0.047377573117777315,0.5044417375307287
PHC3,-0.3005,0.04748662244477323,0.5053027539672309
C14orf39,-0.3001,0.0478149910933505,0.5063598418306772
CLDN22,-0.3001,0.06712084482020997,0.5548940523571292
PSTK,-0.3001,0.0478149910933505,0.5063598418306772
ZNF536,-0.2999,0.04792485508012599,0.5063598418306772
SMARCC1,-0.2999,0.04792485508012599,0.5063598418306772
SLC22A12,-0.2996,0.04814519629705002,0.5074916928901275
TSHZ1,-0.2996,0.04814519629705002,0.5074916928901275
LSS,-0.2995,0.04825567405669615,0.5080309196716858
GLB1L,-0.2994,0.04836635693695302,0.5080309196716858
SERPINB10,-0.2994,0.04836635693695302,0.5080309196716858
