gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
MIS18BP1,144,1042,-1.0352603653574461,-1.016073424529211,-0.20471853915556318,-0.37916420670719997,-0.030272871603926388,67355.0,0.04653669201593394,0.406651766343914,False
QTRT2,144,1042,-0.0235158684724217,-0.00656414535414295,-0.20469613443744997,-0.37914175941020467,-0.030250509464695263,67972.0,0.06719917819334421,0.45659282462480294,False
CENPA,144,1042,-1.210844604132784,-1.0658366159534178,-0.20431896140534786,-0.3787638702803985,-0.029874052530297235,65235.0,0.011060689599486277,0.24204451497791438,False
KLHL1,144,1042,0.03844827860765175,0.0465874390123495,-0.204313604649828,-0.378758503364076,-0.029868705935580026,68119.0,0.07310363143298965,0.46648441822951503,False
NR1D1,144,1042,-0.05086258386612595,-0.03189086722106385,-0.2042973897087971,-0.37874225766783576,-0.02985252174975847,68213.0,0.0770970503892216,0.4742460413479013,False
LATS2,144,1042,-0.027939088390314,-0.0060239936984433,-0.20428992775455593,-0.3787347815611721,-0.029845073947939782,65757.0,0.01616001802857016,0.2762896290449991,False
STK31,144,1042,0.0948115135212559,0.1344373043690383,-0.2042763432330987,-0.37872117127648985,-0.029831515189707586,64486.0,0.006234398565247192,0.20833740970336356,False
ABCC11,144,1042,0.04717929879590915,0.07094788754805151,-0.20417761102674425,-0.3786222518745581,-0.029732970178930423,67029.0,0.0379761899136588,0.3843907444386326,False
GPR137C,144,1042,-0.190696921153277,-0.15017114896648714,-0.20412475540602673,-0.37856929607706036,-0.029680214734993104,64304.0,0.005395303473855413,0.19906005471131977,False
FAM162A,144,1042,-0.10572224693651655,-0.06941311627712465,-0.20403691983904765,-0.37848129409336084,-0.029592545584734425,63951.0,0.004052318304605736,0.17985673148486497,False
NUMA1,144,1042,-0.62554463319905,-0.5982261876025847,-0.20386677369101153,-0.37831082578304204,-0.029422721598981016,67933.0,0.06570033606562214,0.45119598850734227,False
COPRS,144,1042,-0.17861431716184215,-0.1542796592426785,-0.20381969949791204,-0.3782636625049326,-0.02937573649089148,67114.0,0.04006788339928703,0.39195701976683894,False
FGF9,144,1042,0.0157870524806119,0.02886707561821445,-0.20371961595009447,-0.3781633896233825,-0.029275842276806435,66712.0,0.03097493940314058,0.358330089314654,False
MPZL3,144,1042,0.0173470972375512,0.035825572649439696,-0.20360810299712293,-0.3780516658243107,-0.02916454016993511,66345.0,0.02428086376888294,0.32539623934218237,False
DPYSL5,144,1042,-0.0567816879483489,-0.04679470061485495,-0.20353697425951767,-0.37798040265831157,-0.02909354586072377,68209.0,0.07692356873511487,0.47382910030551173,False
DHRS11,144,1042,-0.019149232908187,-0.0155394558010125,-0.20351423232368998,-0.37795761775168596,-0.029070846895694002,69940.0,0.1869983646720066,0.629031107782214,False
IFNA14,144,1042,-0.0443984026255497,-0.014188597763191351,-0.20344533870637563,-0.3778885939893942,-0.029002083423357083,64230.0,0.005084344852149881,0.1926459540891623,False
SLC12A6,144,1042,-0.0532887204989207,-0.025888378167097652,-0.20330203812491984,-0.37774502284371503,-0.028859053406124657,64968.0,0.009052103581182101,0.2289825368345918,False
HABP4,144,1042,-0.02144543213180295,-0.00622863126218795,-0.2032943460619329,-0.37773731626280954,-0.02885137586105624,68118.0,0.07306207583521862,0.46638521958038626,False
C17orf78,144,1042,0.04345713956923885,0.0555866111380266,-0.20308301440069007,-0.3775255859508059,-0.028640442850574266,67411.0,0.048159660810729775,0.41205445834896165,False
SNX21,144,1042,-0.0677729963911835,-0.043477678297837954,-0.2030767627791821,-0.3775193225426957,-0.028634203015668463,65971.0,0.018786833962612038,0.29216541178108973,False
CASTOR1,144,1042,-0.1435232526845836,-0.11117137476891209,-0.20303453437795324,-0.37747701453490634,-0.028592054221000113,65240.0,0.011101811535027883,0.24246843195442747,False
RBM27,144,1042,-0.1925086261827069,-0.1479685521022237,-0.2030303213591521,-0.37747279357487007,-0.02858784914343418,65567.0,0.014104175147424805,0.26384236562780783,False
PRORP,144,1042,-0.5752204157412808,-0.4979680628336254,-0.20291061534235494,-0.3773528619896105,-0.02846836869509936,66021.0,0.019451896837120543,0.2963398149417234,False
TNFRSF21,144,1042,0.1093787866518105,0.12509412032446734,-0.20287410164555886,-0.3773162795145192,-0.028431923776598533,65440.0,0.012862122155325697,0.25548526647363257,False
PCNT,144,1042,-0.24306478738983445,-0.21694249457817835,-0.20284092219887737,-0.3772830375807465,-0.028398806817008238,67387.0,0.04745837099168634,0.4107027269555636,False
GNG8,144,1042,-0.06726700256442394,-0.0506880746542077,-0.20276268357421678,-0.377204651649096,-0.028320715499337568,68262.0,0.07924818680356,0.4782898813782007,False
IRX3,144,1042,-0.14244761647400145,-0.1301022728016477,-0.202742064409545,-0.3771839936722848,-0.02830013514680524,70072.0,0.19870563018793264,0.6398522418442083,False
IP6K2,144,1042,-0.14326863031236364,-0.10759126432558246,-0.20263806079891375,-0.37707979435223193,-0.028196327245595537,66197.0,0.021959266274396066,0.31165857822176246,False
HUS1,144,1042,-0.5208165776497355,-0.46942964484946337,-0.20261721796819143,-0.37705891231243993,-0.02817552362394296,66957.0,0.03627775691694343,0.37907719072127777,False
SATB2,144,1042,0.00520998048273135,0.0117547399776863,-0.20260501763484826,-0.3770466890299682,-0.028163346239728354,72919.0,0.584887497719645,0.8786542997328213,False
FNDC7,144,1042,-0.14949041582070585,-0.13151930760925562,-0.20253137054531503,-0.3769729034377235,-0.02808983765290654,68055.0,0.0704827838650415,0.46327961784606275,False
RAB26,144,1042,-0.16256123652842003,-0.15416352031901032,-0.20252527741716578,-0.3769667988529229,-0.028083755981408665,67906.0,0.06467890496173181,0.4501286166630568,False
KICS2,144,1042,-0.0072891488879133996,0.030746518325517898,-0.20244314497699709,-0.37688451201616063,-0.02800177793783354,64538.0,0.006494824282734998,0.21212876905960154,False
KDELR3,144,1042,-0.03211940550985235,-0.027679018617888802,-0.20238491230224182,-0.37682616991062423,-0.027943654693859427,70029.0,0.1948344710400215,0.6369928605336522,False
NACA,144,1042,-1.466140109442492,-1.4113382282768694,-0.20234697436958465,-0.3767881607019432,-0.027905788037226098,68599.0,0.09539698506048819,0.511226341637661,False
GPC3,144,1042,0.11997273797002109,0.11581249870785555,-0.2021905030473631,-0.37663139554957603,-0.027749610545150183,68853.0,0.10923066400355501,0.531348359579655,False
CNOT6L,144,1042,-0.16639303687510396,-0.1488791283669061,-0.2021173840781168,-0.37655813935140936,-0.027676628804824244,67412.0,0.048189069162778014,0.41205445834896165,False
HMGN1,123,944,-0.3766213814096526,-0.33594636689533686,-0.20209033892315537,-0.39017072694782357,-0.014009950898487167,51689.0,0.047651294456198194,0.4116703775976133,False
DZIP3,144,1042,0.0035005433759683997,0.0159818628569456,-0.20205105246798183,-0.3764916832936439,-0.027610421642319777,69447.0,0.1477631936687494,0.5872986652488269,False
MRPL37,144,1042,-0.42603647429116887,-0.3844556676293796,-0.20189214760781313,-0.37633248047090884,-0.027451814744717445,67030.0,0.0380002474965916,0.3843907444386326,False
BIRC6,144,1042,-0.3531890980410246,-0.34032381886337537,-0.2018288458365036,-0.37626906006757566,-0.027388631605431535,71078.0,0.3057770863192667,0.7344794286390852,False
USP24,144,1042,-0.1866971637231718,-0.16449413333772114,-0.20179299646505736,-0.37623314352832077,-0.027352849401793944,66224.0,0.0223678055038554,0.3125784241234949,False
LINGO3,144,1042,-0.04640605102163285,-0.0236788375747587,-0.2016900325208435,-0.37612998673583986,-0.027250078305847164,64666.0,0.007178041125478595,0.21587830587719947,False
DDX43,144,1042,-0.1385630563263872,-0.10749018167837746,-0.20162535432686868,-0.37606518745184137,-0.027185521201895962,65145.0,0.01034328204934125,0.23709429158573642,False
ANGEL1,144,1042,-0.0043356933584236,0.0169721683907438,-0.2016003726331301,-0.3760401589979404,-0.027160586268319797,67316.0,0.04543381101653985,0.40549663750145293,False
AFG2A,144,1042,-0.9059985917782456,-0.8116988487403982,-0.2015722787070597,-0.37601201249320915,-0.027132544920910273,64664.0,0.0071668877681892685,0.21587830587719947,False
PCBP1,144,1042,-1.419278804234073,-1.3580667239359543,-0.20147475703376333,-0.3759143083617954,-0.027035205705731258,67478.0,0.05016365026805086,0.4166208489839833,False
TMEM177,144,1042,-0.08612984163818174,-0.056864594642611205,-0.2014437101476559,-0.37588320340702397,-0.027004216888287885,67271.0,0.04418871015812544,0.40323041315284847,False
SEC14L6,144,1042,-0.0462972073297049,-0.02915603324382815,-0.20115792053887693,-0.37559687968996125,-0.026718961387792645,67743.0,0.05878732206511127,0.43710665546239813,False
CLDND1,144,1042,-0.07660313548155159,-0.05083124822419065,-0.2011393396644491,-0.375578264116188,-0.026700415212710188,67289.0,0.04468325091386504,0.40352404930427216,False
MAP3K9,144,1042,0.06638368033111434,0.0953921833363029,-0.20106951768028578,-0.3755083117697049,-0.026630723590866684,65681.0,0.015308028490938803,0.27285115195926807,False
MRPL18,144,1042,-0.5805720921369519,-0.4854924573556047,-0.20103794756770035,-0.37547668272843227,-0.02659921240696847,65917.0,0.01809098728900242,0.28906217585435373,False
OR2AP1,123,944,-0.1309553636995308,-0.1105071325293756,-0.20102325171348875,-0.3891015812044126,-0.012944922222564909,51393.0,0.0382147788980824,0.38460927030889147,False
SYN1,144,1042,0.06715833018146485,0.08649319717073395,-0.20097981313481886,-0.37541843980613065,-0.026541186463507088,68113.0,0.07285458766721144,0.46638521958038626,False
RIMS2,144,1042,-0.001661534849917956,0.0188309283755482,-0.2006347899102456,-0.37507277334981337,-0.02619680647067782,65041.0,0.009566089228710554,0.2310139174043356,False
NUDT12,144,1042,-0.1262592074541832,-0.1051087514335884,-0.20048095108010683,-0.37491864807122577,-0.02604325408898786,65446.0,0.01291854837320381,0.25548526647363257,False
DMRT1,144,1042,0.10874800846895641,0.1230186304072555,-0.20044728205478432,-0.37488491638330196,-0.026009647726266683,66917.0,0.03536247102667655,0.3763822429172478,False
