gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
KCNA1,38,46,0.07077477779967625,0.09374640365421225,-0.03377798257988827,-0.46346052210511063,0.39590455694533405,820.0,0.6306588319936023,,0.9857463687062569,False
PHKG1,38,46,-0.2363977686541951,-0.24864687364053895,-0.033750911952426105,-0.4634334028372431,0.39593157893239095,833.0,0.7158804864268594,,0.9857463687062569,False
ENPEP,38,46,-0.052203103489044556,-0.047130601440332,-0.03372332806836583,-0.4634057694306677,0.39595911329393607,842.0,0.7771096101509991,,0.9888129732910563,False
LRCH2,38,46,-0.07014483977752245,-0.038652012536825556,-0.033706150254220545,-0.46338856079692137,0.3959762602884803,812.0,0.5804722549767802,,0.9857463687062569,False
PTCHD4,38,46,0.048042236866257,0.0341024530059874,-0.033699538059016966,-0.4633819367426228,0.3959828606245888,935.0,0.586642342395437,,0.9857463687062569,False
SPOCK1,38,46,0.025150868079775998,0.02319851994758405,-0.033672895958105485,-0.46335524688217833,0.3960094549659674,884.0,0.93196274655678,,0.9965456408463602,False
ADAM7,38,46,-0.00178041424517645,-0.00631321656868125,-0.03366167275755743,-0.46334400357384653,0.39602065805873166,871.0,0.9820752139634195,,0.9989556762864802,False
FUT5,38,46,-0.08276056048320925,-0.10441588692335445,-0.03365293527661949,-0.4633352504432459,0.3960293798900069,892.0,0.8750313182795834,,0.9946716700454123,False
FBXL6,38,46,-0.2226768176907665,-0.23227634206894435,-0.0336384654920756,-0.4633207547508701,0.39604382376671887,890.0,0.8892153638767697,,0.9952884325639424,False
SLC35F5,38,46,0.0039018986089982997,-0.0152869672837068,-0.03350981821625292,-0.4631918776247455,0.39617224119223965,891.0,0.8821186156411883,,0.9946716700454123,False
MYO7A,38,46,-0.09696397846895441,-0.09061272666656806,-0.033506713818738584,-0.4631887676915768,0.3961753400540996,879.0,0.9677414639820949,,0.9977903622944595,False
ADAMTS5,38,46,0.10232140111729895,0.09809097263576111,-0.03349729702315007,-0.4631793341074208,0.39618474006112064,881.0,0.9534181288672863,,0.9965456408463602,False
GCC1,38,46,0.0136961019636898,-0.0045477610810196,-0.033360616692884947,-0.4630424106302936,0.39632117724452376,848.0,0.8187397161818788,,0.9902078679925312,False
NCBP3,38,46,0.0068577372864718,0.01063496084487695,-0.03332813278948664,-0.4630098690859937,0.39635360350702037,879.0,0.9677414639820949,,0.9977903622944595,False
TXNDC15,38,46,-0.031017410280737498,-0.034515508557782945,-0.033310722444430334,-0.4629924278703472,0.39637098298148654,850.0,0.832737132310658,,0.9933109842800927,False
CCN5,38,46,-0.047342707728140296,-0.02270585484705335,-0.0332667758666895,-0.46294840344188987,0.3964148517085108,744.0,0.24450305005374584,,0.9563390086921026,False
CARTPT,38,46,-0.0194047125491656,-0.00793658766576235,-0.03322274806683004,-0.4629042977504767,0.3964588016168167,847.0,0.8117623169927566,,0.9902078679925312,False
FSIP1,38,46,0.037488032384475956,0.03688702273168405,-0.033203365030623225,-0.4628848804555711,0.39647815039432466,920.0,0.6826097792076391,,0.9857463687062569,False
SSTR4,38,46,0.10066651617090311,0.0842499618204143,-0.03319073199317627,-0.4628722251005237,0.39649076111417114,868.0,0.9605782058106451,,0.9972860754091064,False
E2F4,38,46,-0.0931830956837469,-0.0883417262313054,-0.033150991265444844,-0.46283241422195565,0.39653043169106594,869.0,0.9677414639820949,,0.9977903622944595,False
RAB9A,38,46,0.0825687040314385,0.06969388563197645,-0.03307865045828919,-0.4627599459335986,0.39660264501702025,994.0,0.2828514218601491,,0.9608491612824075,False
TTLL9,38,46,0.08742518632755986,0.07490207373471561,-0.03307437802295448,-0.46275566597795487,0.3966069099320459,866.0,0.9462618097357209,,0.9965456408463602,False
LTN1,38,46,-0.1849921075642956,-0.1950531732619484,-0.03307131685090081,-0.4627525994182461,0.39660996571644447,904.0,0.7909217368810977,,0.9900429366628484,False
FOCAD,38,46,-0.0204511246088823,-0.01144561728001875,-0.03305499687960069,-0.4627362507322522,0.3966262569730509,817.0,0.6116213298201372,,0.9857463687062569,False
ZNF619,38,46,-0.0088255921440717,-0.045319866064617895,-0.03300993717954276,-0.46269111182404976,0.39667123746496424,932.0,0.6053325106820534,,0.9857463687062569,False
GRM5,38,46,0.007525487148227801,0.0017140976594400004,-0.033009931437505836,-0.4626911060719261,0.3966712431969144,912.0,0.7361099899883563,,0.9872242505969496,False
FAM13C,38,46,0.0696665577797435,0.061670115995357704,-0.0329160714813536,-0.4625970814710744,0.3967649385083672,881.0,0.9534181288672863,,0.9965456408463602,False
JAK1,38,46,-0.014584720562218049,-0.08956876196771796,-0.03288027687722288,-0.46256122420120965,0.39680067044676387,975.0,0.3664279475748107,,0.9704557896201754,False
SLCO3A1,38,46,0.0148559598908699,0.0302832558138409,-0.03285447207078594,-0.4625353742605004,0.3968264301189285,813.0,0.586642342395437,,0.9857463687062569,False
ARHGAP24,38,46,0.034028069821223306,0.02655519879890075,-0.03265551211909307,-0.46233606750473394,0.3970250432665478,859.0,0.8963210016859144,,0.9954742571217177,False
TRIM25,38,46,-0.0443580033357212,-0.04221714388811525,-0.03264871942442831,-0.4623292630070089,0.39703182415815225,860.0,0.9034349656283535,,0.9956052098016106,False
ZNF280B,38,46,0.0173554718027259,0.0584384497854146,-0.03262814297487776,-0.46230865081857775,0.3970523648688222,874.0,1.0,,1.0,False
PRR15,38,46,-0.09038238347173261,-0.08859256442573285,-0.032574796455414896,-0.4622552117473802,0.39710561883655043,824.0,0.656426640488576,,0.9857463687062569,False
SMCO2,38,46,0.10371806991440799,0.12618890267408772,-0.03256428473770226,-0.4622446818105779,0.3971161123351734,796.0,0.4861247654008122,,0.9826734242756632,False
EDNRA,38,46,0.0904755459328348,0.09624660955037881,-0.032562588019587425,-0.46224298215223325,0.39711780611305836,862.0,0.9176856082575561,,0.9965456408463602,False
AMDHD2,38,46,-0.0436045083566141,-0.033909943758292496,-0.03253425417197849,-0.46221459922775304,0.3971460908837961,849.0,0.825731500011341,,0.9915081716134303,False
HEXIM2,38,46,-0.0881897130507964,-0.08942853292164935,-0.03252376951176809,-0.4622040964179597,0.39715655739442346,842.0,0.7771096101509991,,0.9888129732910563,False
RNF113A,38,46,-1.0400156712014805,-1.0005199309186381,-0.03246540873899845,-0.4621456347260443,0.3972148172480474,799.0,0.5031607167043388,,0.9829147849684604,False
CYC1,38,46,-0.6123266409501271,-0.5881444722473635,-0.03243894238136934,-0.46211912266174865,0.39724123789900995,851.0,0.8397560736083229,,0.9933109842800927,False
COG2,38,46,-0.5398104012901104,-0.5432193273886365,-0.03241775335100486,-0.46209789706538007,0.3972623903633703,901.0,0.8117623169927566,,0.9902078679925312,False
WDR72,38,46,0.12164183399287046,0.10288540355043324,-0.03237691592282937,-0.46205698923126204,0.3973031573856033,898.0,0.832737132310658,,0.9933109842800927,False
MVD,38,46,-0.7408291945284872,-0.7474641038422605,-0.032361759871710485,-0.4620418070728661,0.39731828732944513,875.0,0.9964147532535934,,0.9997601108270485,False
LPIN3,38,46,0.0327085994686765,0.07538393853211009,-0.0323429029962643,-0.4620229177322975,0.3973371117397689,795.0,0.48051622612252143,,0.9821197367608494,False
ZNF782,38,46,-0.0389072289913638,-0.04038068843039935,-0.03232599011622205,-0.46200597575012625,0.39735399551768213,901.0,0.8117623169927566,,0.9902078679925312,False
SSX1,38,46,-0.09903206282130785,-0.11788198544589984,-0.03232477516082809,-0.46200475870473473,0.39735520838307853,868.0,0.9605782058106451,,0.9972860754091064,False
SOX15,38,46,-0.3240577915899166,-0.2581574484601822,-0.032318963768497806,-0.46199893731658387,0.39736100977958827,816.0,0.6053325106820534,,0.9857463687062569,False
GP1BA,38,46,-0.014361676665553401,-0.0349396084436565,-0.03227013853252197,-0.46195002817027714,0.3974097511052332,857.0,0.8821186156411883,,0.9946716700454123,False
NBAS,38,46,-0.5199653826508817,-0.5700654107693168,-0.03225209515387312,-0.461931953814643,0.3974277635068968,837.0,0.7428948353562037,,0.9880851875628202,False
CSPG4,38,46,-0.16390037721245376,-0.1643739167240426,-0.03223298578437327,-0.4619128116569465,0.3974468400881999,856.0,0.8750313182795834,,0.9946716700454123,False
PPP1R17,38,46,0.13459847386104457,0.1540752780268601,-0.03221582970644153,-0.46189562615886315,0.39746396674598006,824.0,0.656426640488576,,0.9857463687062569,False
MPHOSPH6,38,46,-0.18321831694201218,-0.21672754573486763,-0.032207572278602103,-0.4618873545763318,0.3974722100191276,892.0,0.8750313182795834,,0.9946716700454123,False
ZNF550,38,46,0.040435371915428744,0.07030996358873234,-0.03217585586156287,-0.4618555838254738,0.3975038721023481,812.0,0.5804722549767802,,0.9857463687062569,False
IFITM10,38,46,0.061400178524273,0.0680146612098632,-0.0321573807591551,-0.46183707709779087,0.3975223155794807,845.0,0.7978527999750329,,0.9900429366628484,False
LYZL6,38,46,-0.0030144606002708,0.00390442452423195,-0.03215701965771224,-0.46183671537840343,0.397522676062979,838.0,0.7496997111908541,,0.9880851875628202,False
IFI35,38,46,-0.08454365440182515,-0.08652345372250195,-0.032114853439389406,-0.46179447704971144,0.3975647701709326,890.0,0.8892153638767697,,0.9952884325639424,False
DOK3,38,46,-0.0065131590750338,-0.0079087326314048,-0.032030896611455834,-0.4617103769250982,0.3976485837021866,891.0,0.8821186156411883,,0.9946716700454123,False
CHRM4,38,46,-0.11550557977333155,-0.1384393717591475,-0.03197886806048191,-0.46165825976054137,0.3977005236395776,895.0,0.8538317095553742,,0.994222055690833,False
SLC10A3,38,46,0.04783985694270015,0.0470927002499512,-0.031971706104022724,-0.4616510856173151,0.39770767340926966,853.0,0.8538317095553742,,0.994222055690833,False
PEPD,38,46,-0.007848154212151001,0.01373185459094005,-0.031959799741985234,-0.4616391590014821,0.3977195595175116,816.0,0.6053325106820534,,0.9857463687062569,False
OSBPL9,38,46,-0.18650981108214204,-0.17659450839669724,-0.0319375106035773,-0.46161683196751757,0.39774181076036297,822.0,0.6434891489981304,,0.9857463687062569,False
FLRT1,38,46,-0.12863627839162475,-0.13365139346009075,-0.03185924314739067,-0.4615384316519215,0.3978199453571401,873.0,0.9964147532535934,,0.9997601108270485,False
APBA1,38,46,-0.011430060536203698,-0.01759529308790115,-0.031827267221624884,-0.4615064015406423,0.39785186709739256,898.0,0.832737132310658,,0.9933109842800927,False
TBX6,38,46,-0.0886504612235505,-0.11339791644422345,-0.031749650524838524,-0.4614286535430681,0.39792935249339106,889.0,0.8963210016859144,,0.9954742571217177,False
ASPH,38,46,0.05213566325186385,0.0511178803433172,-0.03173248274143429,-0.4614114567609641,0.3979464912780955,882.0,0.9462618097357209,,0.9965456408463602,False
MT1X,30,40,-0.24818980775365956,-0.2415476927471372,-0.03169086093619948,-0.5050962423438811,0.44171452047148213,597.0,0.9763306036207221,,0.9989556762864802,False
KRT23,38,46,-0.09966149150891415,-0.12064845941979165,-0.03168201962715311,-0.46136090849848066,0.39799686924417443,902.0,0.8047998351903228,,0.9900429366628484,False
TTLL4,38,46,0.00637604309759545,0.0184381907326493,-0.031669335079349055,-0.46134820256889963,0.39800953241020154,846.0,0.8047998351903228,,0.9900429366628484,False
SNX8,38,46,-0.0189833660396485,0.0032193848260591,-0.031657899781299584,-0.4613367480022159,0.3980209484396168,856.0,0.8750313182795834,,0.9946716700454123,False
VIM,38,46,0.0830599237234224,0.106174003850516,-0.03146750845491201,-0.4611460368861441,0.39821101997632,801.0,0.5146908308620959,,0.9857463687062569,False
GOLIM4,38,46,0.025852994842202798,0.0388863943384779,-0.03141287836302445,-0.4610913153912598,0.39826555866521096,830.0,0.6958485101603995,,0.9857463687062569,False
TBL1XR1,38,46,-0.3911881290797907,-0.33204436113913893,-0.03141276721749021,-0.461091204059927,0.3982656696249466,825.0,0.6629345433579346,,0.9857463687062569,False
TTC22,38,46,-0.14177131805688295,-0.1329525217205831,-0.03135548155561425,-0.4610338227228594,0.39832285961163094,861.0,0.91055669025796,,0.9965327156381519,False
ROM1,38,46,0.09593862177464706,0.07480957317425715,-0.03132060885313195,-0.46099889186351384,0.39835767415725,872.0,0.9892445493139013,,0.9993883606821546,False
ZNF563,38,46,-0.1006227526748131,-0.0851029801951613,-0.031315247098364925,-0.4609935211727405,0.39836302697601067,788.0,0.4422609244642297,,0.975661987766745,False
POLD2,38,46,-1.1062432237266502,-1.119646281882443,-0.03130608487769641,-0.46098434368567454,0.3983721739302817,905.0,0.7840071676575825,,0.9900429366628484,False
ZC3H8,38,46,-0.7821461486176056,-0.7503273840722142,-0.0312786295138684,-0.46095684260155123,0.39839958357381444,861.0,0.91055669025796,,0.9965327156381519,False
SF3B4,38,46,-2.1958623873223644,-2.133027938321935,-0.031269327518467664,-0.4609475251250144,0.39840887008807907,839.0,0.7565241254375392,,0.9880851875628202,False
LYL1,38,46,-0.1413538956202691,-0.1344440493354945,-0.031254333599840124,-0.46093250626198184,0.39842383906230155,828.0,0.6826097792076391,,0.9857463687062569,False
CDKN2D,38,46,-0.05795911441433485,-0.02967655089853185,-0.031238116550981295,-0.460916262247342,0.3984400291453794,831.0,0.7025031087711013,,0.9857463687062569,False
ELOVL7,38,46,0.11633489815621745,0.1293458236324102,-0.031220201937886653,-0.4608983178620166,0.3984579139862433,830.0,0.6958485101603995,,0.9857463687062569,False
RHCE,38,46,0.0735224804334478,0.07838607392021729,-0.031201072288310636,-0.4608791564397986,0.3984770118631773,858.0,0.8892153638767697,,0.9952884325639424,False
PRPF40A,38,46,-0.994013888227353,-0.9713384409099222,-0.03119509610348064,-0.46087317033305025,0.39848297812608896,865.0,0.9391098240902357,,0.9965456408463602,False
DNAJC15,38,46,0.030923330938764,0.0079864989038353,-0.031164775606295842,-0.4608427995257552,0.39851324831316354,977.0,0.35696773964692363,,0.9704557896201754,False
RAB2B,38,46,-0.0296596736127405,-0.0096252941228677,-0.031160149726218497,-0.46083816597436134,0.39851786652192434,817.0,0.6116213298201372,,0.9857463687062569,False
NKX6-1,38,46,0.07358943359079415,0.07621469747282986,-0.031159132067957594,-0.46083714662862224,0.398518882492707,843.0,0.7840071676575825,,0.9900429366628484,False
CDH10,38,46,0.0847947082425253,0.09536927581672236,-0.03113902358896722,-0.46081700481710786,0.39853895763917346,882.0,0.9462618097357209,,0.9965456408463602,False
GATAD2B,38,46,-0.1510759500705548,-0.13206138665875894,-0.03113506898376542,-0.46081304365914477,0.3985429056916139,853.0,0.8538317095553742,,0.994222055690833,False
CEP63,38,46,-0.0480272745936107,-0.0424159323015666,-0.031131511064490833,-0.46080947984512655,0.39854645771614483,846.0,0.8047998351903228,,0.9900429366628484,False
DNAJC10,38,46,-0.09597206582024045,-0.10408757163952606,-0.03108727543608355,-0.4607651709835898,0.39859062011142277,859.0,0.8963210016859144,,0.9954742571217177,False
NID2,38,46,0.060663223965981505,0.036743261505402205,-0.031084016455203787,-0.4607619066115082,0.39859387370110055,880.0,0.9605782058106451,,0.9972860754091064,False
AKR1E2,38,46,0.1132806016483062,0.13300703957925014,-0.031079235511517537,-0.4607571177599203,0.3985986467368852,855.0,0.86795403081937,,0.9946716700454123,False
FAM3C,38,46,0.16766823591993116,0.15813946821918157,-0.03105783122428168,-0.4607356780839166,0.3986200156353532,892.0,0.8750313182795834,,0.9946716700454123,False
RNASE1,38,46,0.0061299905874834994,-0.03317771778743035,-0.03100972902546287,-0.4606874964443022,0.3986680383933764,916.0,0.7091805883463913,,0.9857463687062569,False
DDX55,38,46,-1.3905141559166632,-1.399491195089428,-0.030989413145873817,-0.46066714705001205,0.3986883207582644,886.0,0.9176856082575561,,0.9965456408463602,False
SOWAHC,38,46,-0.230944356849339,-0.2393284752462017,-0.030905435712318328,-0.46058303131357453,0.3987721598889378,885.0,0.9248211505744677,,0.9965456408463602,False
FOXE3,38,46,-0.0191410267552189,-0.0069243851189049,-0.030895249749378084,-0.4605728286008357,0.39878232910207956,883.0,0.9391098240902357,,0.9965456408463602,False
RPL36,38,46,-1.9469455402625404,-1.85797348299644,-0.030893970029660895,-0.4605715467771377,0.39878360671781593,837.0,0.7428948353562037,,0.9880851875628202,False
PPP1R10,38,46,-1.2651201603319855,-1.233350487760982,-0.030848202529555648,-0.4605257040881983,0.398829299029087,833.0,0.7158804864268594,,0.9857463687062569,False
LYN,38,46,0.05048983093620485,0.064734590025899,-0.030774639445113113,-0.46045202038467736,0.39890274149445115,870.0,0.974907326027806,,0.9981194052189444,False
SLC67A1,38,46,0.051520726031218,0.06358876075472004,-0.030753841717641603,-0.46043118860803767,0.39892350517275443,851.0,0.8397560736083229,,0.9933109842800927,False
NSUN5,38,46,-0.2001244284150659,-0.20065046051195334,-0.030715026732354177,-0.4603923101380426,0.3989622566733343,818.0,0.617938911467901,,0.9857463687062569,False
TMEM200B,38,46,-0.05304548258826915,-0.05462281952124165,-0.030705349682815148,-0.4603826172734759,0.39897191790784564,887.0,0.91055669025796,,0.9965327156381519,False
MMP23B,38,46,-0.1726133234468876,-0.18106655622810874,-0.030696312124599962,-0.460373564949842,0.3989809407006421,890.0,0.8892153638767697,,0.9952884325639424,False
LBHD1,38,46,-0.04310078224870995,-0.012821342609374651,-0.03066902828124488,-0.4603462365569433,0.3990081799944535,835.0,0.7293456624631036,,0.9857463687062569,False
NPAP1,38,46,0.012604151582692999,0.0375542325834019,-0.030628578963553955,-0.46030572126578007,0.3990485633386721,822.0,0.6434891489981304,,0.9857463687062569,False
PDP1,38,46,0.057888188079556396,0.05597743814059625,-0.03061029527510656,-0.4602874077849196,0.3990668172347065,864.0,0.93196274655678,,0.9965456408463602,False
AKAP9,38,46,-0.023545874373393248,-0.0085496413844212,-0.03060716695216415,-0.4602842743663038,0.3990699404619755,822.0,0.6434891489981304,,0.9857463687062569,False
RUFY3,38,46,-0.02000194502677515,0.02593522304430375,-0.030605609200886945,-0.4602827140778255,0.3990714956760516,806.0,0.5441054477056926,,0.9857463687062569,False
CAP1,38,46,-0.7000046048579105,-0.6761192514677716,-0.03057905365615739,-0.460256115300382,0.39909800798806727,809.0,0.5621467782269598,,0.9857463687062569,False
PANK1,38,46,0.024026635194594602,0.0328993907953313,-0.030557904068929526,-0.46023493130824056,0.39911912317038145,835.0,0.7293456624631036,,0.9857463687062569,False
SETD5,38,46,-0.2965545290836324,-0.28507113412957524,-0.03054596593238873,-0.46022297376194543,0.39913104189716797,875.0,0.9964147532535934,,0.9997601108270485,False
EBAG9,38,46,0.0141283501581406,0.0064430217754292505,-0.03052735196561875,-0.4602043295465772,0.39914962561533973,884.0,0.93196274655678,,0.9965456408463602,False
ZNF605,38,46,0.1055044108366549,0.12732774183608037,-0.030444538877883395,-0.46012138210702946,0.39923230435126267,832.0,0.7091805883463913,,0.9857463687062569,False
SLC38A11,38,46,-0.05688517487831355,-0.07455949523504285,-0.030406891568753144,-0.4600836738414419,0.3992698907039356,912.0,0.7361099899883563,,0.9872242505969496,False
GDF5,38,46,-0.06415787481301335,-0.09459033813762405,-0.030399549080957818,-0.4600763194738819,0.39927722131196625,880.0,0.9605782058106451,,0.9972860754091064,False
NDUFB10,38,46,-0.600562118718886,-0.6072299939498116,-0.030362906933746762,-0.4600396180844549,0.3993138042169614,863.0,0.9248211505744677,,0.9965456408463602,False
RAB20,38,46,0.08142014063297476,0.0653564831998874,-0.030346829060978995,-0.46002351423988813,0.3993298561179301,888.0,0.9034349656283535,,0.9956052098016106,False
FARP2,38,46,0.08160869008219526,0.06087184922190425,-0.030314560967328975,-0.4599911940626604,0.39936207212800245,900.0,0.8187397161818788,,0.9902078679925312,False
MLEC,38,46,0.0200347075120253,0.04839539587100135,-0.03028411771737424,-0.45996070172538117,0.39939246629063274,783.0,0.4160372181058619,,0.975661987766745,False
TEX261,38,46,-0.05315684894190515,-0.042745257165345746,-0.030283887762231693,-0.4599604713996419,0.39939269587517856,832.0,0.7091805883463913,,0.9857463687062569,False
CYP3A7,38,46,0.09331475811264711,0.0918195533934836,-0.03026071944248441,-0.45993726575614724,0.3994158268711784,811.0,0.5743327383213085,,0.9857463687062569,False
CCL26,38,46,-0.13764526564697682,-0.12202874585556185,-0.030250961912459493,-0.45992749251546405,0.399425568690545,831.0,0.7025031087711013,,0.9857463687062569,False
NET1,38,46,0.0014625629629299508,0.01032883505874805,-0.03022437650163728,-0.45990086432501653,0.39945211132174196,821.0,0.6370603900227195,,0.9857463687062569,False
DUSP8,38,46,-0.12156413471190745,-0.12295840527729776,-0.030141623528969236,-0.4598179784320262,0.3995347313740878,858.0,0.8892153638767697,,0.9952884325639424,False
NUP107,38,46,-0.8365560844124684,-0.8060626547413854,-0.03013615373108626,-0.4598124998612274,0.3995401923990549,820.0,0.6306588319936023,,0.9857463687062569,False
TRIM39,38,46,0.0469765639609772,0.0508913378730088,-0.030128295486674176,-0.45980462901589725,0.3995480380425489,842.0,0.7771096101509991,,0.9888129732910563,False
FGF8,38,46,0.028965775928872298,0.0443013769853389,-0.03011257576728976,-0.45978888409935725,0.39956373256477773,810.0,0.5682241343362833,,0.9857463687062569,False
HCN2,38,46,-0.18306881521214124,-0.17344954780528038,-0.030095664151755568,-0.4597719453908579,0.39958061708734677,833.0,0.7158804864268594,,0.9857463687062569,False
CASK,38,46,0.12776072945701472,0.11501169488763546,-0.029954188506250166,-0.4596302436928764,0.3997218666803761,854.0,0.8608873098827359,,0.9946243784476377,False
GPR22,38,46,0.0771577766658898,0.0609628021649595,-0.029872494781485407,-0.45954841992137974,0.39980343035840893,950.0,0.4974472518069374,,0.9826734242756632,False
ENHO,38,46,-0.10078722757279475,-0.055942176283197004,-0.029849927366585257,-0.45952581664442815,0.39982596191125763,848.0,0.8187397161818788,,0.9902078679925312,False
