gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
CHMP6,7,8,-1.6142305385150546,-1.8323575872504327,0.49588804873869374,-0.5338934699842698,1.5256695674616574,41.0,0.151981351981352,,0.9455377081819893,False
ASB15,7,8,0.2801761047283074,0.19290079499323615,0.4959304839434894,-0.5338536515028135,1.5257146193897921,36.0,0.39689199689199695,,0.9686495538855584,False
PCDHGA8,7,8,-0.0023600471791519,-0.042847213336430545,0.4961293085482478,-0.5336670901069143,1.52592570720341,34.0,0.5358197358197359,,0.9795093156244236,False
TMPRSS4,7,8,0.0953073577665553,0.0532143064547203,0.49634929013980966,-0.5334606822136285,1.5261592624932478,37.0,0.33566433566433573,,0.9600356228431484,False
XIRP2,7,8,0.0808157946884708,0.033560594760533205,0.49636710386297045,-0.5334439679202556,1.5261781756461965,33.0,0.6125874125874127,,0.9874120804433447,False
ZNF253,7,8,-0.2117818505216152,-0.26574559640422524,0.4965872325494647,-0.5332374283254357,1.5264118934243651,34.0,0.5358197358197359,,0.9795093156244236,False
CAMK2N2,7,8,0.0505923097782096,0.02601974901006725,0.4967359890618202,-0.5330978582327799,1.5265698363564202,35.0,0.46340326340326343,,0.9723432636727435,False
APLN,7,8,0.0959476803643022,0.0494490455509559,0.4968986964547298,-0.5329452018492999,1.5267425947587594,36.0,0.39689199689199695,,0.9686495538855584,False
CELSR1,7,8,0.0792001220787625,0.0686494954830342,0.4969841441601829,-0.5328650338288913,1.526833322149257,33.0,0.6125874125874127,,0.9874120804433447,False
PAN2,7,8,-0.0981405323833584,-0.18079056642246272,0.4972346454390089,-0.5326300157226302,1.527099306600648,37.0,0.33566433566433573,,0.9600356228431484,False
NELL1,7,8,0.2558832835670986,0.1876371249685172,0.4972974536863957,-0.5325710907617758,1.527165998134567,36.0,0.39689199689199695,,0.9686495538855584,False
LANCL3,7,8,-0.0443058965265808,-0.06986390520331225,0.49746841446058887,-0.5324107025013735,1.527347531422551,35.0,0.46340326340326343,,0.9723432636727435,False
WDR86,7,8,-0.1030750517021855,-0.071549855609765,0.49749381901994105,-0.5323868693053403,1.5273745073452223,31.0,0.778865578865579,,0.9926685333392127,False
CTAGE1,7,8,-0.1210616206469586,-0.0792639864218315,0.4975516078539783,-0.5323326552083691,1.5274358709163258,30.0,0.8665112665112666,,1.0,False
SLC25A2,7,8,0.0127777915727217,-0.06387397572613826,0.497584925487669,-0.5323013987403198,1.5274712497156577,39.0,0.23185703185703188,,0.9495834735530798,False
ZNF608,7,8,-0.0053562602403603,-0.0662420628107099,0.49785140928361377,-0.5320514055444172,1.5277542241116446,34.0,0.5358197358197359,,0.9795093156244236,False
TMEM229A,7,8,0.0391553458755118,-0.037476157754033346,0.4982027795553605,-0.5317217919254149,1.528127351036136,37.0,0.33566433566433573,,0.9600356228431484,False
ZIC5,7,8,0.0616097570266685,-0.1080274905663519,0.49831423757440685,-0.5316172384359695,1.5282457135847833,42.0,0.1205905205905206,,0.9436619400543729,False
EDF1,7,8,0.0624229902861735,-0.0087998274409444,0.4984735184221313,-0.5314678272159988,1.5284148640602613,37.0,0.33566433566433573,,0.9600356228431484,False
CC2D1B,7,8,-0.1284076356108195,-0.21982406934437798,0.4986635857612742,-0.5312895411527625,1.528616712675311,37.0,0.33566433566433573,,0.9600356228431484,False
NLRX1,7,8,0.0803258665297991,0.04853667187812965,0.4990431274443986,-0.5309335383001658,1.5290197931889629,32.0,0.6943278943278944,,0.9926685333392127,False
POLR2B,7,8,-2.2784937579108724,-2.2586351948693384,0.49924091351850863,-0.5307480256234648,1.5292298526604822,29.0,0.9550893550893552,,1.0,False
ZNF114,7,8,-5.5566596032734185e-05,0.0289991950244776,0.49927747614645646,-0.530713732365798,1.529268684658711,33.0,0.6125874125874127,,0.9874120804433447,False
USP32,7,8,-0.2285662131677061,-0.26632643938426737,0.4993494226530331,-0.5306462519078081,1.5293450972138742,35.0,0.46340326340326343,,0.9723432636727435,False
MSI1,7,8,-0.1096688812491217,-0.1078162237115418,0.4993826340379122,-0.5306151023159795,1.5293803703918039,33.0,0.6125874125874127,,0.9874120804433447,False
AP1B1,7,8,-0.0020148946354836,-0.13359938671331417,0.4995603229749506,-0.5304484467294204,1.5295690926793215,36.0,0.39689199689199695,,0.9686495538855584,False
PIGH,7,8,-0.3582446650613671,-0.4253545217020151,0.4996347362211308,-0.5303786552025207,1.5296481276447824,40.0,0.1892773892773893,,0.9495834735530798,False
TUBB1,7,8,-0.0040957374684857,-0.0294538638913411,0.49969028215751743,-0.5303265595941603,1.529707123909195,32.0,0.6943278943278944,,0.9926685333392127,False
GNPAT,7,8,0.0917159926579753,0.027665135854554948,0.4997973250339804,-0.5302261669128241,1.529820816980785,34.0,0.5358197358197359,,0.9795093156244236,False
SP6,7,8,-0.0425926197209703,-0.049913961088487405,0.49980309130981715,-0.5302207589145146,1.5298269415341488,31.0,0.778865578865579,,0.9926685333392127,False
MRPS11,7,8,-0.770319500280383,-1.1087386266269794,0.4999380863982873,-0.5300941526567576,1.5299703254533323,37.0,0.33566433566433573,,0.9600356228431484,False
ZNF766,7,8,0.0369960252213501,0.016013145255477597,0.4999841857216393,-0.530050918529183,1.5300192899724614,34.0,0.5358197358197359,,0.9795093156244236,False
HOXC6,7,8,-0.1118983342652219,-0.19435882284591705,0.5000362508178945,-0.530002089725485,1.530074591361274,36.0,0.39689199689199695,,0.9686495538855584,False
UPF2,7,8,-1.297522618559527,-1.5276322906930004,0.5000446326610585,-0.5299942289163492,1.530083494238466,35.0,0.46340326340326343,,0.9723432636727435,False
TP53INP1,7,8,-0.0820746790719076,-0.09649831831784031,0.5000743715070035,-0.529966338771602,1.530115081785609,36.0,0.39689199689199695,,0.9686495538855584,False
FZD2,7,8,-0.0982847949271364,-0.12376380149433165,0.5002953883120212,-0.5297590647118443,1.530349841335887,34.0,0.5358197358197359,,0.9795093156244236,False
POFUT2,7,8,-0.0145896076460595,-0.061834794792011344,0.5004159181216874,-0.5296460318837728,1.5304778681271476,34.0,0.5358197358197359,,0.9795093156244236,False
FAM91A1,7,8,-0.1583551178045708,-0.234233444589634,0.5005065272407544,-0.5295610598257104,1.5305741143072193,35.0,0.46340326340326343,,0.9723432636727435,False
KRTAP10-5,7,8,0.0999356052117714,0.11174141938437385,0.5005683831540955,-0.5295030527199531,1.530639819028144,31.0,0.778865578865579,,0.9926685333392127,False
MYF6,7,8,-0.0087197084501631,-0.10270285649261385,0.5006688083230512,-0.5294088772026976,1.5307464938487998,36.0,0.39689199689199695,,0.9686495538855584,False
PNPLA4,7,8,0.1822786223295591,0.09499866532616165,0.5007052769279177,-0.5293746784102684,1.5307852322661037,37.0,0.33566433566433573,,0.9600356228431484,False
FA2H,7,8,0.0221660707838931,-0.07457443054321786,0.5009899649343184,-0.5291077149466505,1.5310876448152873,37.0,0.33566433566433573,,0.9600356228431484,False
ARHGEF6,7,8,0.1367807141504113,0.07393990562912575,0.5010701708452466,-0.5290325043823633,1.5311728460728564,36.0,0.39689199689199695,,0.9686495538855584,False
CFAP46,7,8,0.0836130827333439,-0.0065790843326794,0.5010708023709399,-0.529031912192132,1.531173516934012,35.0,0.46340326340326343,,0.9723432636727435,False
MYOM2,7,8,0.1357202095408816,0.0569074364602448,0.5010815333057572,-0.5290218496559567,1.531184916267471,38.0,0.280963480963481,,0.9529934088286491,False
THBS1,7,8,-0.0422980452529599,-0.03604580034366245,0.5011621670117055,-0.528946238832465,1.531270572855876,33.0,0.6125874125874127,,0.9874120804433447,False
CGA,7,8,0.1277772231125061,0.08473778710040865,0.501385215859768,-0.5287370883574058,1.531507520076942,33.0,0.6125874125874127,,0.9874120804433447,False
BRK1,7,8,-0.3029140105728055,-0.36988456523988333,0.5015032402403918,-0.5286264206074385,1.5316329010882221,34.0,0.5358197358197359,,0.9795093156244236,False
RUSF1,7,8,0.0809843354667723,0.08113789127302296,0.5016703135489761,-0.5284697640908299,1.531810391188782,33.0,0.6125874125874127,,0.9874120804433447,False
ZNF600,7,8,0.195147217618819,0.09946741845963625,0.5016706723514467,-0.5284694276628225,1.531810772365716,37.0,0.33566433566433573,,0.9600356228431484,False
EIF4E2,7,8,-0.1221545477001921,-0.1689223487460928,0.501736460976669,-0.528407741794352,1.53188066374769,33.0,0.6125874125874127,,0.9874120804433447,False
FYB1,7,8,0.1449479862324616,0.12116467459538476,0.5018074844935377,-0.5283411480818164,1.531956117068892,33.0,0.6125874125874127,,0.9874120804433447,False
ARMCX3,7,8,0.125862404056489,0.0695867587409051,0.5018148557414862,-0.5283342366204403,1.5319639481034129,35.0,0.46340326340326343,,0.9723432636727435,False
RNF41,7,8,-0.2486949344712771,-0.3730169877897384,0.5018337155214179,-0.5283165532618408,1.5319839843046765,38.0,0.280963480963481,,0.9529934088286491,False
OTOA,7,8,0.0479212190655085,-0.0060028559412675,0.5018897657706421,-0.5282639995264166,1.5320435310677007,33.0,0.6125874125874127,,0.9874120804433447,False
CTNS,7,8,0.0404634463213171,-0.02354799830121795,0.5018904268631404,-0.5282633796762982,1.532044233402579,38.0,0.280963480963481,,0.9529934088286491,False
DOK1,7,8,-0.1055358562164574,-0.1555258819686052,0.5020684165068291,-0.528096495866213,1.532233328879871,36.0,0.39689199689199695,,0.9686495538855584,False
INTS13,7,8,-0.1591755889017239,-0.29400774943449615,0.5022604900910159,-0.5279164111797208,1.5324373913617526,35.0,0.46340326340326343,,0.9723432636727435,False
DEFB110,7,8,0.2303311141313727,0.1316570642034552,0.5024343454854323,-0.5277534113688997,1.5326221023397644,33.0,0.6125874125874127,,0.9874120804433447,False
DUS2,7,8,-0.1817238857660322,-0.23343002467676255,0.5025381280731873,-0.5276561107336268,1.5327323668800015,31.0,0.778865578865579,,0.9926685333392127,False
AWAT2,7,8,0.1078262667009253,0.0351528554422316,0.5025451306157,-0.5276495455958852,1.5327398068272853,35.0,0.46340326340326343,,0.9723432636727435,False
FLCN,7,8,0.0101665956648299,-0.08762248253050055,0.5026166602148974,-0.5275824843391572,1.532815804768952,33.0,0.6125874125874127,,0.9874120804433447,False
LPGAT1,7,8,-0.099965947366941,-0.16595064350843408,0.5027376777675127,-0.5274690279682485,1.5329443835032737,34.0,0.5358197358197359,,0.9795093156244236,False
OR13C5,5,7,0.2123239102440326,0.2022000837236742,0.5027948745368019,-0.6623383332176317,1.6679280822912355,20.0,0.7550505050505051,,0.9926685333392127,False
KANK2,7,8,-0.0018717042619907,-0.04658711974709315,0.5028194737422602,-0.527392343608938,1.5330312910934585,35.0,0.46340326340326343,,0.9723432636727435,False
TSPAN9,7,8,0.0684221665244023,-0.01215566798606655,0.5028611731001718,-0.5273532504484766,1.53307559664882,40.0,0.1892773892773893,,0.9495834735530798,False
SLC9A1,7,8,0.0806283303426106,0.0147821422133518,0.5028712533006842,-0.5273438002889416,1.53308630689031,32.0,0.6943278943278944,,0.9926685333392127,False
UBE2G1,7,8,0.0096253014715836,-0.18243775741262866,0.5029888896848503,-0.5272335174159509,1.5332112967856517,36.0,0.39689199689199695,,0.9686495538855584,False
DNTTIP2,7,8,-0.691268723470555,-0.6274924214502013,0.5030583157345055,-0.5271684320070024,1.5332850634760136,36.0,0.39689199689199695,,0.9686495538855584,False
TOLLIP,7,8,0.0114904601498822,0.05704196900791545,0.5030867035906831,-0.5271418191776235,1.5333152263589898,36.0,0.39689199689199695,,0.9686495538855584,False
ABCA13,7,8,-0.0100102136766219,-0.0075550121529777,0.5031634179703991,-0.527069902055895,1.5333967379966933,36.0,0.39689199689199695,,0.9686495538855584,False
IDH1,7,8,-0.1169369637585359,-0.16070622616452312,0.5031703424064452,-0.5270634106675126,1.5334040954804031,38.0,0.280963480963481,,0.9529934088286491,False
CCND2,7,8,-0.1289319849607655,-0.178532663315617,0.5035144408983473,-0.5267408390458629,1.5337697208425576,32.0,0.6943278943278944,,0.9926685333392127,False
TRIML2,7,8,0.1003778138554404,0.036866092733996644,0.5035552168392889,-0.5267026150013707,1.5338130486799486,36.0,0.39689199689199695,,0.9686495538855584,False
RBM38,7,8,-0.0564531801576575,-0.09099383384681585,0.5037183548009941,-0.5265496887697202,1.5339863983717086,36.0,0.39689199689199695,,0.9686495538855584,False
WDR76,7,8,-0.1827351717030025,-0.24943705798249324,0.5037743152046709,-0.5264972319836309,1.5340458623929725,37.0,0.33566433566433573,,0.9600356228431484,False
RNF220,7,8,0.0595197214239284,0.0025009933700592003,0.5038673129905309,-0.526410057518468,1.5341446834995298,39.0,0.23185703185703188,,0.9495834735530798,False
SKOR1,7,8,0.0289638099403306,-0.07294847994668449,0.5038897079494796,-0.5263890650392017,1.534168480938161,38.0,0.280963480963481,,0.9529934088286491,False
ZNF260,7,8,0.1082779044216715,0.06338087580609855,0.5041075074308733,-0.5261849083567182,1.5343999232184649,39.0,0.23185703185703188,,0.9495834735530798,False
OTOP2,7,8,-0.1185555247102177,-0.1343766994944019,0.5043340623280151,-0.5259725507553611,1.5346406754113913,36.0,0.39689199689199695,,0.9686495538855584,False
LRCH4,7,8,-0.1271863161612881,-0.16428512240924803,0.5043834860292319,-0.5259262250628441,1.534693197121308,34.0,0.5358197358197359,,0.9795093156244236,False
PLEKHA4,7,8,0.0714942358275648,0.08730843468052846,0.5046806891450929,-0.5256476576318015,1.5350090359219872,33.0,0.6125874125874127,,0.9874120804433447,False
HOXD13,7,8,-0.0024727402084941,-0.3155136161514974,0.504720409320775,-0.5256104288574487,1.5350512474989988,35.0,0.46340326340326343,,0.9723432636727435,False
VPS53,7,8,-0.1097905747902283,-0.2602759877740242,0.5049260436008035,-0.5254176957846964,1.5352697829863033,39.0,0.23185703185703188,,0.9495834735530798,False
IPO8,7,8,0.0009496952859029,-0.024781488655612798,0.505310798582682,-0.5250570934734767,1.5356786906388407,34.0,0.5358197358197359,,0.9795093156244236,False
ATP1A4,7,8,-0.0631874191418985,-0.06201744035149495,0.505348148180327,-0.52502208941491,1.535718385775564,33.0,0.6125874125874127,,0.9874120804433447,False
PIGO,7,8,-0.1598423701969256,-0.1795992427724413,0.5053723516137713,-0.5249994060366626,1.535744109264205,34.0,0.5358197358197359,,0.9795093156244236,False
EFCAB9,7,8,0.1216614964513959,0.15771811842184044,0.5058632120336711,-0.5245393884904092,1.5362658125577515,35.0,0.46340326340326343,,0.9723432636727435,False
CLDN20,7,8,0.0195254943256945,0.012376698557173849,0.5060062314138771,-0.5244053610929194,1.5364178239206736,32.0,0.6943278943278944,,0.9926685333392127,False
DIP2A,7,8,0.051087160430294,0.05117857639515955,0.5062820804626492,-0.5241468623147404,1.5367110232400387,32.0,0.6943278943278944,,0.9926685333392127,False
UQCRC2,7,8,-0.542646659333707,-0.796743716283095,0.5063639353562601,-0.5240701576686815,1.5367980283812017,34.0,0.5358197358197359,,0.9795093156244236,False
FOXS1,7,8,-0.1491040290373023,-0.15242425421400804,0.5065689833344198,-0.523878014695291,1.5370159813641306,34.0,0.5358197358197359,,0.9795093156244236,False
CCDC68,7,8,0.2239423260404445,0.12520963623713666,0.5066804429867858,-0.5237735720488835,1.537134458022455,35.0,0.46340326340326343,,0.9723432636727435,False
MR1,7,8,0.063744978439603,-0.1135466353355762,0.5066828889431665,-0.523771280095856,1.537137057982189,38.0,0.280963480963481,,0.9529934088286491,False
NCMAP,7,8,-0.0576980490182819,-0.15838516218509802,0.5068428477920311,-0.5236213942086242,1.5373070897926864,36.0,0.39689199689199695,,0.9686495538855584,False
TMPPE,7,8,0.0147279445207267,-0.047836997324023446,0.5069749321024672,-0.5234976298610763,1.5374474940660108,35.0,0.46340326340326343,,0.9723432636727435,False
TBCEL,7,8,0.0704797810153576,0.02549203295620825,0.5071282623408416,-0.523353960496859,1.5376104851785422,36.0,0.39689199689199695,,0.9686495538855584,False
LGI1,7,8,-0.0637873540080518,-0.13523038978822186,0.5073545914592621,-0.5231418968641985,1.5378510797827227,37.0,0.33566433566433573,,0.9600356228431484,False
IL18RAP,7,8,0.0502676188629893,0.005390254510088951,0.5074626331321189,-0.5230406672144093,1.537965933478647,42.0,0.1205905205905206,,0.9436619400543729,False
PLEC,7,8,-0.1788034261840159,-0.31536289677897367,0.5075392938984419,-0.5229688407586756,1.5380474285555592,40.0,0.1892773892773893,,0.9495834735530798,False
DCAF12,7,8,-0.0054505274398277,-0.07752509619235184,0.5075995974827696,-0.5229123404806135,1.5381115354461528,36.0,0.39689199689199695,,0.9686495538855584,False
ACE,7,8,-0.1179672354708011,-0.139586383760265,0.5077743382349449,-0.5227486229819014,1.5382972994517912,37.0,0.33566433566433573,,0.9600356228431484,False
SEC31A,7,8,-0.0571895387916953,-0.11183883588256514,0.5077758346067563,-0.5227472210222951,1.538298890235808,34.0,0.5358197358197359,,0.9795093156244236,False
CDC40,7,8,-0.7105649484826108,-0.9118059577324842,0.5078505536366655,-0.522677216663761,1.538378323937092,37.0,0.33566433566433573,,0.9600356228431484,False
EAF2,7,8,-0.0558800508221179,-0.11026158605376249,0.5078572749284549,-0.522670919509491,1.5383854693664007,34.0,0.5358197358197359,,0.9795093156244236,False
PCDHA10,7,8,0.104250139795613,0.061550155738758855,0.5081559202570028,-0.5223911252574215,1.538702965771427,35.0,0.46340326340326343,,0.9723432636727435,False
THSD4,7,8,0.163103474930066,0.07480068994878515,0.5082029625613673,-0.5223470533340544,1.538752978456789,36.0,0.39689199689199695,,0.9686495538855584,False
SLC22A25,7,8,-0.2366473503484141,-0.33545507389048945,0.5083324510604541,-0.522225742472261,1.5388906445931692,39.0,0.23185703185703188,,0.9495834735530798,False
CASP1,7,8,0.0142279582158444,-0.08554050274837505,0.5083738681367663,-0.5221869414506509,1.5389346777241837,36.0,0.39689199689199695,,0.9686495538855584,False
UNC5A,7,8,0.1652509452359066,0.1433799276380372,0.508599894242009,-0.5219751956229998,1.5391749841070177,36.0,0.39689199689199695,,0.9686495538855584,False
CARMIL1,7,8,0.1168214295741498,0.0670495735745002,0.5087880226225451,-0.5217989578399461,1.5393750030850364,36.0,0.39689199689199695,,0.9686495538855584,False
WDFY3,7,8,0.0855413361879817,0.004925410190027398,0.5088487498863952,-0.5217420697340165,1.5394395695068068,36.0,0.39689199689199695,,0.9686495538855584,False
ZNF658,7,8,-0.339155857856609,-0.34869373951875393,0.5088737495141824,-0.5217186507035725,1.5394661497319373,31.0,0.778865578865579,,0.9926685333392127,False
IFT70B,7,8,0.0681333822331105,0.0157394899804035,0.5089639354119726,-0.5216341674194929,1.539562038243438,35.0,0.46340326340326343,,0.9723432636727435,False
GDPGP1,7,8,0.0864367947607828,0.034812824843287654,0.50911295173753,-0.5214945758047994,1.5397204792798593,36.0,0.39689199689199695,,0.9686495538855584,False
TMCO2,7,8,0.1489636817108962,0.1306363667113774,0.5092242201407453,-0.521390346444141,1.5398387867256316,36.0,0.39689199689199695,,0.9686495538855584,False
PAWR,7,8,0.2504190533401392,0.14180407105092474,0.5093343704646726,-0.5212871658987931,1.5399559068281383,35.0,0.46340326340326343,,0.9723432636727435,False
RAB6A,7,8,-0.7838271763665392,-0.847843129503161,0.5095340970123897,-0.521100080803416,1.5401682748281953,36.0,0.39689199689199695,,0.9686495538855584,False
DCAF6,7,8,-0.1382928250400744,-0.2869393736713223,0.5095375210248273,-0.5210968735515987,1.5401719156012534,40.0,0.1892773892773893,,0.9495834735530798,False
KCNS1,7,8,0.0364482620085881,-0.04135501125946925,0.5099186811458376,-0.5207398519841526,1.5405772142758278,43.0,0.09386169386169387,,0.9436619400543729,False
RGS11,7,8,0.0263676111204354,0.0351140731914975,0.5102399066119061,-0.5204389830362586,1.5409187962600708,34.0,0.5358197358197359,,0.9795093156244236,False
DDX43,7,8,-0.0438600903372705,-0.1430554856878244,0.510302711420164,-0.5203801597099541,1.5409855825502823,38.0,0.280963480963481,,0.9529934088286491,False
SUSD2,7,8,-0.0027219091380612,-0.0792151917491287,0.5105457142680798,-0.5201525663870945,1.5412439949232541,36.0,0.39689199689199695,,0.9686495538855584,False
ZCCHC17,7,8,-0.1182211418499005,-0.19517380551456304,0.5106220109194793,-0.5200811093964287,1.5413251312353875,39.0,0.23185703185703188,,0.9495834735530798,False
CILK1,7,8,-0.0492305807342294,-0.17900004298318206,0.5107399978987595,-0.5199706079642212,1.5414506037617401,42.0,0.1205905205905206,,0.9436619400543729,False
ZNF585A,7,8,0.0986735518282702,0.044434762615768994,0.5108728220717206,-0.5198462126711559,1.541591856814597,33.0,0.6125874125874127,,0.9874120804433447,False
NFX1,7,8,0.0522455567718556,-0.0778552088960726,0.5110747920690145,-0.5196570635418353,1.5418066476798642,40.0,0.1892773892773893,,0.9495834735530798,False
BZW1,7,8,0.0378744478947169,-0.0023773306409386997,0.5113361416584684,-0.5194123114663937,1.5420845947833306,36.0,0.39689199689199695,,0.9686495538855584,False
NUP88,7,8,-0.9992257284642778,-1.511317753540368,0.5115045365686761,-0.5192546151558874,1.5422636882932397,37.0,0.33566433566433573,,0.9600356228431484,False
MAS1,7,8,0.1232562088306499,0.072047495024799,0.5115798350642791,-0.5191841016881829,1.542343771816741,36.0,0.39689199689199695,,0.9686495538855584,False
MANEAL,7,8,0.0021249479329537,-0.05552178223707101,0.5116629200159869,-0.5191062973654433,1.5424321373974172,37.0,0.33566433566433573,,0.9600356228431484,False
TMEM220,7,8,0.0108719763908772,0.011947865132741351,0.511715918283432,-0.5190566679418859,1.54248850450875,31.0,0.778865578865579,,0.9926685333392127,False
LMAN1L,7,8,0.0464925359244488,0.0186078480322177,0.5118868901552044,-0.5188965662296227,1.5426703465400315,36.0,0.39689199689199695,,0.9686495538855584,False
ARB2A,7,8,0.1789105889555223,0.013292794660789097,0.511901283757236,-0.518883087913757,1.542685655428229,40.0,0.1892773892773893,,0.9495834735530798,False
SCLT1,7,8,0.2071567293949122,0.19456202883313334,0.5119430794295329,-0.5188439501608503,1.542730109019916,33.0,0.6125874125874127,,0.9874120804433447,False
UNC5D,7,8,0.1779866884125394,0.11004890428030001,0.5119716031135974,-0.5188172405089885,1.542760446736183,35.0,0.46340326340326343,,0.9723432636727435,False
KRTAP10-2,5,7,0.1193408169886296,0.0998735256265895,0.5120805478732495,-0.65369978001631,1.677860875762809,21.0,0.638888888888889,,0.9926685333392127,False
CSN1S1,7,8,0.0288456125865379,0.0067226860874909505,0.5121576137241306,-0.5186430620903353,1.5429582895385965,36.0,0.39689199689199695,,0.9686495538855584,False
PGS1,7,8,-0.7699891227700725,-0.97009635160866,0.5122243422231916,-0.5185805792259228,1.543029263672306,37.0,0.33566433566433573,,0.9600356228431484,False
CEP170,7,8,-0.1358424457702347,-0.1828452785325092,0.512226652088095,-0.5185784163369388,1.5430317205131288,30.0,0.8665112665112666,,1.0,False
PDPN,7,8,0.1962857417826219,0.09320507661150235,0.512365702407266,-0.5184482149246129,1.5431796197391447,37.0,0.33566433566433573,,0.9600356228431484,False
EPDR1,7,8,0.1474506179553509,0.06375390493188705,0.5124191182096608,-0.5183981990240892,1.543236435443411,36.0,0.39689199689199695,,0.9686495538855584,False
DDX60L,7,8,0.1829711713370882,0.13377592380042405,0.5125845364344562,-0.518243311803278,1.5434123846721906,37.0,0.33566433566433573,,0.9600356228431484,False
RAB18,7,8,-0.2313712913144426,-0.19014583708129423,0.5126403696923785,-0.5181910337954632,1.54347177318022,34.0,0.5358197358197359,,0.9795093156244236,False
MPP4,7,8,0.0951141141226656,0.03381587000955005,0.512655234305797,-0.5181771157674545,1.5434875843790485,35.0,0.46340326340326343,,0.9723432636727435,False
EAPP,7,8,-0.287518592474019,-0.502020701727,0.5127009078099241,-0.5181343509393401,1.5435361665591882,35.0,0.46340326340326343,,0.9723432636727435,False
PTCD1,7,8,-0.4360524105963826,-0.4739456018393085,0.5127406050051049,-0.5180971820281335,1.5435783920383432,34.0,0.5358197358197359,,0.9795093156244236,False
MMP9,7,8,-0.0096389449293155,-0.036708054254915246,0.5128418595183951,-0.5180023771956223,1.5436860962324124,39.0,0.23185703185703188,,0.9495834735530798,False
PPP1R27,7,8,-0.0914345197235815,-0.15127341422430465,0.5128456315789274,-0.5179988454305393,1.543690108588394,38.0,0.280963480963481,,0.9529934088286491,False
TMEM26,7,8,-0.0225101253510203,-0.039745648995995045,0.5130413102939042,-0.5178156345850204,1.5438982551728289,35.0,0.46340326340326343,,0.9723432636727435,False
YBX3,7,8,-0.1344811613581293,-0.190097617681924,0.5131334460311457,-0.5177293709652605,1.543996263027552,40.0,0.1892773892773893,,0.9495834735530798,False
TRIM5,7,8,0.0714909810809483,0.0123309118390039,0.5135064161836901,-0.5173801818748959,1.5443930142422762,38.0,0.280963480963481,,0.9529934088286491,False
RB1,7,8,0.2290106453884372,0.0366267327826867,0.513759999980939,-0.5171427764646963,1.5446627764265743,42.0,0.1205905205905206,Cell_cycle,0.9436619400543729,False
PRUNE2,7,8,-0.0163723696462379,-0.01936378299078885,0.5138514094751218,-0.5170572006990616,1.544760019649305,31.0,0.778865578865579,,0.9926685333392127,False
ADGRA1,7,8,0.1076550679062479,0.0572930146711911,0.5138732165141235,-0.5170367855276903,1.5447832185559374,39.0,0.23185703185703188,,0.9495834735530798,False
ANTKMT,7,8,-0.0214878180654928,-0.13704885482049606,0.5141285765672596,-0.5167977284763596,1.545054881610879,39.0,0.23185703185703188,,0.9495834735530798,False
SLC25A13,7,8,0.0431793462220961,0.025718217982019398,0.514200383916269,-0.5167305069505292,1.5451312747830672,32.0,0.6943278943278944,,0.9926685333392127,False
MRPL9,7,8,-0.2793678225653859,-0.567520456689166,0.5142762447814541,-0.5166594914512227,1.545211981014131,38.0,0.280963480963481,,0.9529934088286491,False
CRCP,7,8,-1.653115524468713,-1.514561302165016,0.5143354585827523,-0.5166040602196657,1.5452749773851702,32.0,0.6943278943278944,,0.9926685333392127,False
DYRK1A,7,8,-0.0787484770058595,-0.11026154704633576,0.5144970518812396,-0.5164527916248179,1.5454468953872973,34.0,0.5358197358197359,,0.9795093156244236,False
GCC1,7,8,0.0233506935331613,-0.05706151788177005,0.5147880153595771,-0.5161804266340698,1.545756457353224,38.0,0.280963480963481,,0.9529934088286491,False
TNPO1,7,8,-0.2033942439499467,-0.37046581113784743,0.5152378318260488,-0.5157593826261003,1.546235046278198,33.0,0.6125874125874127,,0.9874120804433447,False
CCAR1,7,8,-0.3511323388891398,-0.623935021690909,0.5152977174608466,-0.5157033294039775,1.5462987643256707,39.0,0.23185703185703188,,0.9495834735530798,False
LAMB2,7,8,-0.0306291590042486,-0.17010730889502465,0.5155092777060347,-0.5155053115199525,1.5465238669320218,38.0,0.280963480963481,,0.9529934088286491,False
POGK,7,8,-0.041241158001407,-0.07120682987355345,0.5155664520822582,-0.5154517979045031,1.5465847020690195,36.0,0.39689199689199695,,0.9686495538855584,False
C1QA,7,8,-0.0491071794483982,-0.0373628665733841,0.5156764543412135,-0.5153488399752294,1.5467017486576564,30.0,0.8665112665112666,,1.0,False
LILRA5,7,8,-0.052941012804402,-0.1320421022386989,0.5157039644524307,-0.5153230917851609,1.5467310206900224,37.0,0.33566433566433573,,0.9600356228431484,False
MMP21,7,8,0.0310751561263636,-0.0399022379857544,0.515806023740391,-0.5152275698129893,1.5468396172937713,35.0,0.46340326340326343,,0.9723432636727435,False
GALNS,7,8,0.0527923266952269,-0.0164733359442431,0.5158426110272551,-0.5151933263967463,1.5468785484512566,37.0,0.33566433566433573,,0.9600356228431484,False
OSBPL10,7,8,0.0538524467517027,0.0035143745319869,0.5160465982594983,-0.5150024100325975,1.547095606551594,35.0,0.46340326340326343,,0.9723432636727435,False
EXOC8,7,8,-0.543225900875943,-0.6808612125558238,0.5162251450284349,-0.514835308091056,1.5472855981479259,35.0,0.46340326340326343,,0.9723432636727435,False
