gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
PLEKHG1,10,20,0.09661307409359475,0.1221011018797845,-0.5422428545551565,-1.3136336245555755,0.22914791544526236,74.0,0.26192604004125386,0.9400481182836526,False
RPL9,10,20,-2.532573055021005,-2.3500234090206953,-0.5418378360245123,-1.31321038460865,0.22953471255962532,65.0,0.12906542011826527,0.9088228929705401,False
TEX15,10,20,0.0688900350005682,0.1106467122543252,-0.5418115356868445,-1.3131829014985388,0.22955983012484982,61.0,0.09030820256797847,0.9088228929705401,False
ZC3HAV1,10,20,-0.1193394075293301,-0.04755450813221345,-0.5417827740658202,-1.3131528464804765,0.22958729834883596,66.0,0.14053450408595752,0.9136283714096953,False
ST8SIA3,10,20,-0.03498294674285145,-0.0236524544771428,-0.5417205715992209,-1.3130878470245984,0.2296467038261566,77.0,0.32223862938734305,0.9508391673710468,False
LRFN1,10,20,-0.18874141492995214,-0.0693835835705275,-0.5416058156561897,-1.312967931794585,0.22975630048220574,67.0,0.15277173865747862,0.9164758568298725,False
PSMC3IP,10,20,-0.11018434936789165,-0.10651474762129806,-0.541338794767495,-1.312688910070189,0.23001132053519902,89.0,0.644125486780133,0.9713059241894675,False
DISP1,10,20,0.02518917095752925,0.08665198804051691,-0.541260431303409,-1.3126070257707485,0.2300861631639305,67.0,0.15277173865747862,0.9164758568298725,False
ACCSL,10,20,-0.1285676603579354,-0.03956405799736615,-0.5411115131751777,-1.3124514181780949,0.23022839182773946,66.0,0.14053450408595752,0.9136283714096953,False
OR6X1,10,20,-0.03631238779311505,0.0132181681111541,-0.5410252939627523,-1.3123613267775633,0.23031073885205877,66.0,0.14053450408595752,0.9136283714096953,False
TFPI2,10,20,0.01159748591017795,0.0191853684534885,-0.5408853550169201,-1.3122151043106192,0.23044439427677887,76.0,0.30120060673958793,0.9463796488389067,False
VWA1,10,20,-0.19184757520932422,-0.0845814293301176,-0.5406551277915475,-1.3119745428766638,0.23066428729356891,60.0,0.08225164615120803,0.9088228929705401,False
FOXF1,10,20,-0.0147524871053597,0.0474085228752799,-0.5403373776646341,-1.31164253690025,0.23096778157098186,74.0,0.26192604004125386,0.9400481182836526,False
CCDC69,10,20,-0.0190987673408107,0.0072384154160617005,-0.5402667758599653,-1.3115687686500197,0.2310352169300891,63.0,0.10832095763145862,0.9088228929705401,False
SHANK1,10,20,0.0490056655424793,0.12687010607987345,-0.5401602949502141,-1.3114575128979198,0.23113692299749156,61.0,0.09030820256797847,0.9088228929705401,False
PGLYRP4,10,20,-0.1230920294221137,0.0162939140010375,-0.5401573332621119,-1.3114544184141237,0.2311397518899,62.0,0.09898793180102639,0.9088228929705401,False
TRMT61A,10,20,-0.41867228899871967,-0.3203023135852126,-0.5401301296090045,-1.311425995040993,0.23116573582298383,68.0,0.16580332852091684,0.9224722566160612,False
AUH,10,20,-0.020830854035972998,-0.03596776411413135,-0.5400930151053412,-1.3113872165441711,0.23120118633348863,90.0,0.6759878582977128,0.9713059241894675,False
PLN,10,20,-0.1072616286312073,-0.02710842475907285,-0.5400600049037061,-1.31135272645488,0.23123271664746792,61.0,0.09030820256797847,0.9088228929705401,False
LLPH,10,20,-0.674207831895955,-0.5162674852502658,-0.5398360525584444,-1.3111187363659882,0.2314466312490996,74.0,0.26192604004125386,0.9400481182836526,False
COMMD2,10,20,-0.1632495442205758,-0.16281186120897725,-0.5398315797158509,-1.3111140630876807,0.23145090365597876,84.0,0.49529644047640675,0.9670513487106308,False
TCP11L1,10,20,-0.0483950718962814,-0.00953656682105055,-0.5397958837996005,-1.3110767676341164,0.23148500003491534,72.0,0.22634079342614988,0.9359291851748867,False
HYI,10,20,-0.29405033371146244,-0.20308156405647482,-0.5396455261365676,-1.3109196735549602,0.23162862128182504,60.0,0.08225164615120803,0.9088228929705401,False
KIT,10,20,-0.072073481859906,-0.026919363616195402,-0.5395670413768044,-1.310837673195011,0.2317035904414021,69.0,0.179654008244981,0.9227732606335934,False
MED26,10,20,-0.8549059505414605,-0.9406478957517206,-0.5393494398222098,-1.3106103271147063,0.23191144747028658,80.0,0.39095562378232207,0.9606577229861644,False
C21orf91,10,20,0.001562137268215049,0.09101090152551725,-0.5392688245600578,-1.3105261027461594,0.23198845362604403,64.0,0.11833705006413482,0.9088228929705401,False
KPLCE,10,20,0.04304760066996985,0.050131959655185646,-0.5383406345329442,-1.3095563957497758,0.23287512668388732,86.0,0.5525650758117651,0.9672743827835711,False
EXOC2,10,20,-0.3419637586964955,-0.2707946871459814,-0.5381083586192549,-1.3093137412164795,0.23309702397796972,69.0,0.179654008244981,0.9227732606335934,False
EIF2D,10,20,0.0050677357342797,0.06684375421460739,-0.5380601924077252,-1.3092634233715617,0.2331430385561113,74.0,0.26192604004125386,0.9400481182836526,False
AKR1B15,10,20,-0.2309736328089187,-0.1711824976420103,-0.5380392636000184,-1.3092415597110005,0.2331630325109637,73.0,0.24367729558356666,0.9359291851748867,False
TMEM255B,10,20,0.0021236118493032,-0.0180586283423153,-0.5379420391788444,-1.3091399929087268,0.2332559145510381,77.0,0.32223862938734305,0.9508391673710468,False
PIGG,10,20,0.12161595561496975,0.13644624796168198,-0.5378762451216873,-1.3090712606912875,0.23331877044791305,80.0,0.39095562378232207,0.9606577229861644,False
IFNLR1,10,20,-0.16996792855698506,-0.11475513661983075,-0.5378723254402438,-1.309067165979913,0.23332251509942536,73.0,0.24367729558356666,0.9359291851748867,False
FES,10,20,-0.0802504839983934,-0.01417107209838615,-0.5378283591861542,-1.3090212365360463,0.23336451816373793,71.0,0.20990277239126998,0.9227732606335934,False
TMX2,10,20,-0.3710799834474947,-0.27510665882899166,-0.5372127689011252,-1.3083781751226544,0.23395263732040394,71.0,0.20990277239126998,0.9227732606335934,False
