gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
CCL1,17,32,-0.2333103249148464,-0.18469509343874269,-0.20405776371423257,-0.7936728629647783,0.3855573355363132,227.0,0.34994965104584563,0.9772538845823171,False
SNX10,17,32,-0.0083839896283343,0.0378796501990549,-0.20403019923635046,-0.7936449245698991,0.3855845260971982,211.0,0.2038161154149939,0.9693039211344543,False
ACSBG1,17,32,0.0531220219922893,0.0946016964783574,-0.20401452668941542,-0.7936290394445241,0.38559998606569323,210.0,0.19644083373413512,0.9693039211344543,False
UTP15,17,32,-1.7161283650749817,-1.6185630270912197,-0.2039373942284537,-0.7935508610153128,0.3856760725584054,240.0,0.5082068764208796,0.9905062501198687,False
TMEM234,17,32,-0.0251198525646527,-0.02655375414427435,-0.20374352220949593,-0.7933543616991754,0.3858673172801836,254.0,0.713191261016072,0.9946855004557766,False
ADGRL4,17,32,0.0957422679360252,0.1218260760502586,-0.20369316872988663,-0.793303326250735,0.3859169887909617,233.0,0.41870973623358676,0.9788636610696798,False
GORASP2,17,32,-0.0438233232925997,-0.009374862342862,-0.2035278475676784,-0.7931357672197791,0.3860800720844223,232.0,0.40672767814213195,0.9788636610696798,False
DYRK3,17,32,0.0364120476040865,0.081925938456476,-0.20352522510892687,-0.7931331092767051,0.3860826590588513,259.0,0.7928955031789607,0.9948505540201487,False
KPLCE,17,32,0.0536866407546348,0.068871189627255,-0.2034098659032821,-0.7930161896032952,0.38619645779673095,264.0,0.8748259769492439,0.9958737056127016,False
CA3,17,32,0.0302705412364188,0.03959296686242715,-0.20329643331942981,-0.7929012234718222,0.3863083568329626,231.0,0.39495260864525783,0.9788636610696798,False
TPCN1,17,32,0.0534610361653506,0.0615367992743838,-0.20329061686702374,-0.7928953284070519,0.38631409467300437,247.0,0.6068305166203309,0.9920536790838592,False
ITGAD,17,32,-0.0254048117655634,-0.0018343552279131501,-0.2032667484860894,-0.7928711374560405,0.38633764048386177,252.0,0.6821126586182431,0.9944713199305093,False
C2CD2L,17,32,-0.0009169280970662,0.00636833903673525,-0.20326131345954057,-0.792865628982903,0.3863430020638219,281.0,0.8583022785871254,0.9958737056127016,False
WNK1,17,32,-1.1503621992420183,-0.9643355311038739,-0.20314762975736186,-0.7927504094565927,0.3864551499418689,240.0,0.5082068764208796,0.9905062501198687,False
POLR3D,17,32,-0.5778616290022136,-0.5224655612477949,-0.20313135853622472,-0.7927339184873301,0.3864712014148807,224.0,0.31842506670681625,0.9737779954381443,False
ANAPC2,17,32,-1.4758808119629412,-1.406829722336599,-0.20307202897654025,-0.7926737878110817,0.3865297298580012,249.0,0.6365024869138662,0.9936702855111577,False
RDX,17,32,-0.00139190682695,0.01755093712307585,-0.2030173024219902,-0.7926183225000585,0.386583717656078,254.0,0.713191261016072,0.9946855004557766,False
TRIM41,17,32,-0.0551458418235402,-0.0756874662531464,-0.20299624608182906,-0.7925969819721149,0.38660448980845674,260.0,0.8091301752228867,0.9952994216220556,False
MON1A,10,13,-0.14669291863502995,-0.169432039470451,-0.2029332103908045,-1.029420846615046,0.6235544258334371,68.0,0.8767870883365486,0.9958737056127016,False
SGO1,17,32,-1.0319602981951992,-0.9880209602561099,-0.20278189334701252,-0.7923797378861837,0.38681595119215856,270.0,0.9748657664594151,0.9993677267241452,False
FAM168A,17,32,-0.2101369865138296,-0.1802361912275009,-0.2025963329015173,-0.7921916769170234,0.3869990111139889,227.0,0.34994965104584563,0.9772538845823171,False
CEP83,17,32,0.100834860299999,0.07404399336785705,-0.2025101678473868,-0.7921043515186008,0.3870840158238272,277.0,0.9246969651204358,0.9972778348114119,False
GUCA2A,17,32,-0.2618766980669451,-0.31050458080557175,-0.20240682669863982,-0.7919996193711605,0.3871859659738808,259.0,0.7928955031789607,0.9948505540201487,False
