gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
H4C2,6,65,-0.062044653568075245,-0.0826981015109484,0.5468549685792519,-0.2942351401929585,1.3879450773514623,249.0,0.27634879643307664,0.9290234410860012,False
FAM131C,6,65,-0.0758914113236453,-0.1117114803881817,0.5468795264218695,-0.29421101430416774,1.387970067147907,245.0,0.3145700941534999,0.9367057918322701,False
DNAJA1,6,65,-0.2148092193346594,-0.4271245284467241,0.5470051871409253,-0.2940875641619558,1.3880979384438064,268.0,0.1366917108532507,0.8944807833833396,False
CDX2,6,65,-0.0730786671785009,-0.0997242461477582,0.5471027737636889,-0.2939916945932767,1.3881972421206545,228.0,0.5111396149333511,0.9654980024643779,False
TMEM65,6,65,0.13002651444135394,0.0470068751994173,0.5471250257477124,-0.29396983417928624,1.388219885674711,271.0,0.12055959139890371,0.8912189911142565,False
ICOSLG,6,65,0.0861676859656128,0.0432884572825187,0.5474676755405095,-0.293633216011416,1.388568567092435,238.0,0.3889716196103284,0.9487450941290868,False
RYR2,6,65,0.063281223903738,-0.0056898096254517,0.5475827611072969,-0.2935201571200895,1.3886856793346833,245.0,0.3145700941534999,0.9367057918322701,False
STUB1,6,65,-0.138669071849198,-0.2193712062785022,0.5487717087394904,-0.2923521716950427,1.3898955891740234,254.0,0.23298255282457328,0.9247551181740372,False
ZNF460,6,65,0.0589536900404189,0.0247550100226114,0.5489048820363718,-0.29222134916104914,1.3900311132337926,258.0,0.20177148424281338,0.9187679515470248,False
BAG3,6,65,-0.02283082896688005,-0.0554808850738591,0.5489736514398409,-0.2921537938895704,1.3901010967692522,260.0,0.18730246815926987,0.9124518484472128,False
ATL3,6,65,0.0023304363500565497,-0.0635172314153959,0.5489876871179985,-0.29214000603145307,1.3901153802674502,283.0,0.06981182713056108,0.8586951295602763,False
