gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
XPO7,9,63,-0.1040599617244586,-0.040179677242439,-0.393631822398496,-1.0950145695812001,0.3077509247842081,224.0,0.3150933958164457,0.9176449050486744,False
FTMT,9,63,-0.0880313403463393,-0.0545074138420832,-0.3934959660819849,-1.0948766796235192,0.3078847474595494,223.0,0.3069613142669674,0.9164374502365954,False
MNAT1,9,63,-0.908539431793091,-0.8070732392818967,-0.39345888048916333,-1.09483903901523,0.3079212780369033,210.0,0.21387901850481195,0.8910466265821986,False
RAET1G,5,50,-0.0290888771999417,0.00104014475861555,-0.393445908187558,-1.3156860665530918,0.5287942501779759,90.0,0.32278503754641374,0.9186108429459214,False
IL34,9,63,-0.1017524424249702,-0.0887072196436417,-0.39312273193738984,-1.0944978620982855,0.30825239822350575,227.0,0.340331244450099,0.9257402221229861,False
IL6,9,63,0.0583243710200593,0.0860144897098142,-0.39307254004741043,-1.0944469197655988,0.30830183967077796,212.0,0.22669523967765692,0.8951491615635468,False
CSF1R,9,63,-0.061262671220933,-0.0405823359407309,-0.3928146632408433,-1.094185188818993,0.30855586233730653,226.0,0.33177842101924426,0.9234894236721622,False
KYAT1,9,63,-0.0829161295620678,0.0006981344336001,-0.39280126899345164,-1.0941715944542052,0.308569056467302,201.0,0.1626505193727641,0.8825499785614919,False
TMEM87A,9,63,-0.2122201983100352,-0.1604640724010711,-0.3926021312053828,-1.0939694822366075,0.30876521982584193,220.0,0.28340581537753196,0.9077795061690828,False
KCNK15,9,63,0.0009973227938288,0.028834824448336,-0.3925313812088124,-1.0938976758399845,0.30883491342235964,211.0,0.2202202513548821,0.8925789618093108,False
SIX6,9,63,-0.0223759362927384,-0.0269958537168861,-0.3924824026944149,-1.0938479661159275,0.30888316072709754,261.0,0.7079627391206563,0.9740259245893108,False
ITPKC,9,63,-0.0577621707909344,0.0070023836937311,-0.3924468201886736,-1.09381185244886,0.3089182120715128,187.0,0.10213497888856769,0.8604012711872442,False
CUL1,9,63,-0.8680031109157575,-0.7750772446753553,-0.39243565866968527,-1.0938005243250473,0.3089292069856768,222.0,0.29896946437963867,0.9132574899133392,False
RNF128,9,63,-0.064526275198182,0.0007596711276964,-0.39217695932673885,-1.0935379647670762,0.30918404611359845,196.0,0.13851402672821228,0.8772790727574211,False
PXYLP1,9,63,-0.1571288259731604,-0.1098082273274766,-0.3916838845597102,-1.0930375395132335,0.3096697703938131,207.0,0.19564794613111958,0.8892682692210658,False
NSF,9,63,-3.1615272948511084,-2.5674085927449166,-0.39158501377899235,-1.0929371959252046,0.30976716836721985,193.0,0.12541677027446155,0.8724679297469133,False
GALC,9,63,-0.09881413289141,-0.0761949685372751,-0.39152467526308404,-1.0928759587707542,0.309826608244586,238.0,0.4435488805303247,0.9364506036487993,False
CCNJ,9,63,-0.124400265034607,-0.1148092044272193,-0.39147975004967933,-1.0928303645626594,0.30987086446330075,237.0,0.4334855157704668,0.9361470291798434,False
SSB,9,63,-0.9239129606855818,-0.8250052565151448,-0.39144873392360335,-1.0927988866106653,0.30990141876345856,194.0,0.12967079542554927,0.8724679297469133,False
ABTB3,9,63,0.0043383555194694,0.0378212053611962,-0.39136541185365614,-1.0927143240660557,0.30998350035874345,221.0,0.2911177046066237,0.9116366680582203,False
TPM4,9,63,-0.3600686557090645,-0.2715379856451374,-0.3911560636498047,-1.0925018603028067,0.3101897330031972,207.0,0.19564794613111958,0.8892682692210658,False
NRP1,9,63,0.0235755275584335,0.0611463052040902,-0.39088362357448964,-1.0922253681985805,0.3104581210496013,241.0,0.4745267273261997,0.939880564198176,False
CHURC1,9,63,-0.0924206894131059,-0.0784069896281948,-0.3906912358881704,-1.0920301207973273,0.31064764902098657,230.0,0.36682848106487875,0.9277294067664796,False
SLC41A3,9,63,-0.1459723336096728,-0.0704349521681171,-0.39067712872194865,-1.0920158039924104,0.31066154654851313,210.0,0.21387901850481195,0.8910466265821986,False
CEP192,9,63,-0.8146551348276235,-0.7632160377076701,-0.3904934609347882,-1.091829407506272,0.3108424856366957,238.0,0.4435488805303247,0.9364506036487993,False
SYNGR4,9,63,-0.0496274277825521,-0.0053515390505509,-0.39046062283506316,-1.091796081674532,0.31087483600440563,205.0,0.18414356889738925,0.8866483173735463,False
TMEM236,9,63,0.1331310580331121,0.1878540736454515,-0.3900859191403187,-1.091415815526216,0.31124397724557856,184.0,0.09185915354333567,0.8560948452107857,False
HEXA,9,63,-0.0075927590518108,0.0189155361999705,-0.39008218909739567,-1.091412030137657,0.31124765194286574,212.0,0.22669523967765692,0.8951491615635468,False
IRX1,9,63,0.0523608163440201,0.0808774458207141,-0.3900641053149568,-1.0913936780390872,0.31126546740917366,203.0,0.17314786392965598,0.8837786359586284,False
TMC5,9,63,-0.1049366522951561,-0.0526554751266461,-0.3900348283651036,-1.0913639667218678,0.3112943099916604,203.0,0.17314786392965598,0.8837786359586284,False
FBXO7,9,63,-0.1313961713257375,-0.047011930936246,-0.389837649790094,-1.0911638635498273,0.31148856396963925,182.0,0.08548241779594916,0.8560948452107857,False
LYSMD2,9,63,-0.0525158090479737,0.0142918284637704,-0.3898371717061046,-1.0911633783765708,0.3114890349643617,214.0,0.24005004193014323,0.8992137342307424,False
GON7,9,63,-0.2109790790915361,-0.1178427203731617,-0.38973094275519815,-1.0910555744237924,0.3115936889133962,219.0,0.27583350066733925,0.9073510365925629,False
PRR14L,9,63,-0.0974937756828049,-0.0481620155774584,-0.3895439504963571,-1.0908658107613802,0.311777909768666,202.0,0.1678375677259878,0.8825499785614919,False
PTX3,9,63,0.0505666776769061,0.1269424851805536,-0.38948533103465427,-1.0908063227749352,0.31183566070562657,208.0,0.20159391175129293,0.8910466265821986,False
RPS28,5,50,-2.3343670073066436,-2.1026540146824733,-0.389457436512068,-1.3116384716610245,0.5327235986368886,94.0,0.38306339527205235,0.9323454335241493,False
RCAN1,9,63,-0.0194954301326329,0.0347042818995947,-0.3894078684850869,-1.0907277127142274,0.3119119757440537,211.0,0.2202202513548821,0.8925789618093108,False
PCDHGA4,5,50,-0.2294379584442205,-0.1035946685956422,-0.3893907272886428,-1.311570778661581,0.5327893240842951,88.0,0.29496536266791534,0.9132574899133392,False
BMP7,9,63,0.0478773693823558,0.0700589101089642,-0.3893576070294916,-1.090676706818892,0.3119614927599087,218.0,0.2684003896242323,0.9053186159019964,False
ASB10,9,63,-0.029458591100934,0.0455462960140486,-0.389231391301999,-1.090548622086913,0.3120858394829149,189.0,0.10947966992047685,0.8650840475835528,False
