gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
CREBL2,7,38,0.0109207590111712,0.020293710211176298,-0.2557016610195072,-1.0635764050739622,0.5521730830349478,104.0,0.38018705313089884,1.0,False
POLR3E,7,38,-0.9008080369419736,-0.8809968776545316,-0.2556468743873339,-1.0635208783740628,0.5522271295993949,122.0,0.7476587067057857,1.0,False
MMP19,7,38,-0.1089933231031907,-0.10118147659941755,-0.25563414500734305,-1.0635079770659135,0.5522396870512275,115.0,0.5913046869938533,1.0,False
COL7A1,7,38,-0.147255833721611,-0.16341721190209918,-0.2555214277259419,-1.063393737751226,0.552350882299342,125.0,0.8183095407145324,1.0,False
HYPK,7,38,-0.9277138185688176,-0.8162122821307707,-0.2555193965018679,-1.0633916791054507,0.5523528861017148,123.0,0.7710150944410731,1.0,False
ALOX15B,7,38,0.0820653009164793,0.0974770298551755,-0.25535090636986674,-1.0632209150978142,0.5525191023580809,109.0,0.47012381328887287,1.0,False
GMIP,7,38,0.0427300872097386,0.0429275450921847,-0.25533070872177777,-1.0632004449705672,0.5525390275270117,127.0,0.8662445388480557,1.0,False
SLC4A1,7,38,-0.0930814476413368,-0.05684291824113215,-0.25528956851521784,-1.0631587498227524,0.5525796127923168,116.0,0.6127560345370897,1.0,False
ZCCHC24,7,38,0.0486329403069866,0.09786472761542911,-0.2552110902117036,-1.0630792131704094,0.5526570327470022,110.0,0.4893645649743211,1.0,False
MTX1,7,38,-0.0526263890199172,-0.038176139015683244,-0.25521014312930695,-1.0630782533177539,0.5526579670591398,109.0,0.47012381328887287,1.0,False
MYBPC3,7,38,-0.1612141565854257,-0.08117931301415995,-0.25503443710938206,-1.0629001789314347,0.5528313047126705,104.0,0.38018705313089884,1.0,False
GPC4,7,38,0.1307322203790758,0.15283778416861876,-0.2549763325256757,-1.062841291505154,0.5528886264538027,99.0,0.30123610554693936,1.0,False
FBXL17,7,38,-0.0439300161211027,0.009623671987025649,-0.25494436743267473,-1.062808895822454,0.5529201609571044,110.0,0.4893645649743211,1.0,False
MPV17,7,38,-0.1018567124837991,-0.09075332345920155,-0.25491919762060017,-1.0627833869951722,0.5529449917539717,115.0,0.5913046869938533,1.0,False
RNF222,7,38,0.0129970230397754,0.00137156615528275,-0.2548642151345777,-1.0627276640593986,0.5529992337902432,124.0,0.794572673812606,1.0,False
MIOS,7,38,-0.4751104996502259,-0.3324080454889152,-0.2548251763275962,-1.0626880996129207,0.5530377469577283,124.0,0.794572673812606,1.0,False
CPEB3,7,38,0.0718589175874784,0.05322547537572975,-0.2547106721736588,-1.0625720541759383,0.5531507098286208,129.0,0.9146543316140595,1.0,False
ADNP2,7,38,0.030766946707864,0.0226046585389192,-0.25467777577659817,-1.0625387151045111,0.5531831635513149,123.0,0.7710150944410731,1.0,False
CLPX,7,38,-0.2707902158400922,-0.24584934694480304,-0.2546656159404632,-1.062526391652475,0.5531951597715485,117.0,0.6345283191000719,1.0,False
MAPK6,7,38,-0.2438025634207295,-0.1850797024534131,-0.2545225147317617,-1.0623813655390166,0.5533363360754934,108.0,0.45129099802951195,1.0,False
MRPL40,7,38,-0.4739228229506,-0.4436683455164828,-0.25451976396987763,-1.0623785777862196,0.5533390498464643,104.0,0.38018705313089884,1.0,False
DMTF1,7,38,0.0170009900084401,0.026869883496582248,-0.254358580529436,-1.062215227524044,0.5534980664651721,124.0,0.794572673812606,1.0,False
ZMYND19,7,38,0.0317600210844546,0.0419041730052712,-0.25435789752889704,-1.0622145353446983,0.5534987402869042,109.0,0.47012381328887287,1.0,False
JMY,7,38,-0.0816884601008408,-0.0759786022043379,-0.25426434866411946,-1.062119729513748,0.5535910321855089,117.0,0.6345283191000719,1.0,False
EPS8,7,38,0.0714454241936064,0.1031201906880441,-0.2541831847444797,-1.0620374754108584,0.553671105921899,120.0,0.7016215208501086,1.0,False
ENTREP2,7,38,0.0248145480251882,0.00908470142637945,-0.2540952452345099,-1.061948355099978,0.5537578646309581,115.0,0.5913046869938533,1.0,False
PMEL,7,38,-0.0283761657105517,-0.06806744785924645,-0.2540240588870562,-1.061876213201379,0.5538280954272667,126.0,0.8422077575792836,1.0,False
