gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
SLCO1A2,-0.078,0.24418699689671042,0.0502,0.0581,300,886,0.5494196509672747
EEF1D,0.0563,0.24418699689671042,-0.1738,-0.182,300,886,0.5494196509672747
TM6SF1,0.0867,0.24418699689671042,-0.0094,-0.0222,300,886,0.5494196509672747
HSD17B1,-0.0481,0.24418699689671042,-0.0702,-0.0634,300,886,0.5494196509672747
HOXD10,-0.0972,0.24426598640237507,-0.1738,-0.1611,300,886,0.5494196509672747
CPNE2,-0.1334,0.24426598640237507,-0.1768,-0.1598,300,886,0.5494196509672747
MAD1L1,0.0602,0.24426598640237507,-0.0758,-0.0888,300,886,0.5494196509672747
CARS1,0.072,0.24434499384731756,-1.687,-1.7117,300,886,0.549530311281603
NXT2,-0.0777,0.2444240192326066,0.0027,0.0115,300,886,0.5496409849418276
PDIA2,0.0815,0.24458212382849254,0.0059,-0.0052,300,886,0.549771974410642
ZIC5,0.0522,0.24458212382849254,-0.054,-0.0608,300,886,0.549771974410642
SOST,-0.0773,0.24466120304122085,-0.0036,0.0047,300,886,0.549771974410642
SLC35E2B,0.0516,0.24466120304122085,-0.0446,-0.0511,300,886,0.549771974410642
C12orf71,-0.0579,0.24466120304122085,0.0615,0.0702,300,886,0.549771974410642
TTPAL,-0.0713,0.24466120304122085,-0.0298,-0.0219,300,886,0.549771974410642
ARL8A,-0.0669,0.2447403001985584,-0.04,-0.0312,300,886,0.549882685455262
SLCO4A1,0.0787,0.24489854835131186,-0.0952,-0.1065,300,886,0.5501041475394705
RNFT2,0.051,0.24489854835131186,-0.0964,-0.1032,300,886,0.5501041475394705
HGH1,-0.1147,0.24497769934884994,-0.0754,-0.0591,300,886,0.5501478727611219
ABHD12B,-0.1087,0.24497769934884994,-0.0048,0.0114,300,886,0.5501478727611219
ANKRD50,-0.059,0.2450568682952423,0.0575,0.0642,300,886,0.5501683926778879
GJB2,-0.079,0.24513605519154713,-0.0377,-0.0281,300,886,0.5501683926778879
C1QTNF2,0.0693,0.24513605519154713,0.0757,0.0665,300,886,0.5501683926778879
UBE2U,0.0671,0.24513605519154713,0.0282,0.0192,300,886,0.5501683926778879
SPRR3,-0.0448,0.24513605519154713,0.0646,0.0699,300,886,0.5501683926778879
IL4,-0.0534,0.24553225895872333,-0.0224,-0.0165,300,886,0.5509440600304412
NOMO2,-0.0865,0.2455622814138836,-0.0402,-0.0291,299,866,0.5509440600304412
EXOC4,-0.0823,0.24561155357666642,-0.3783,-0.363,300,886,0.5509440600304412
NEURL1,-0.097,0.24561155357666642,-0.0096,0.0027,300,886,0.5509440600304412
EYA2,-0.0584,0.24569086615189895,0.0372,0.0441,300,886,0.5509440600304412
MOCS2,-0.0817,0.24569086615189895,-0.0414,-0.0297,300,886,0.5509440600304412
MLYCD,0.0667,0.24569086615189895,0.1155,0.1077,300,886,0.5509440600304412
PGCKA1,0.0891,0.2459289116318234,-0.0116,-0.0232,300,886,0.5513205613446227
BCL3,-0.0402,0.24600829604669738,0.0695,0.0747,300,886,0.5513205613446227
DBX2,-0.0218,0.24600829604669738,-0.1249,-0.1221,300,886,0.5513205613446227
ATP13A2,0.0551,0.24600829604669738,-0.0305,-0.0393,300,886,0.5513205613446227
CEBPG,0.0938,0.24600829604669738,0.0009,-0.0125,300,886,0.5513205613446227
CTNNBL1,-0.0828,0.2460876984240965,-0.9713,-0.9432,300,886,0.5514314720369782
CRYBB3,0.0367,0.24616711876506503,-0.0371,-0.0424,300,886,0.5515423960177411
PKD1L1,-0.0921,0.24632601334187787,0.0289,0.0391,300,886,0.5516511596873884
NR2C1,0.0569,0.24632601334187787,-0.1332,-0.1402,300,886,0.5516511596873884
ZNF451,-0.0807,0.24632601334187787,-0.0125,-0.004,300,886,0.5516511596873884
TMEM178B,0.0934,0.2464054875798043,0.046,0.0342,300,886,0.5516511596873884
CNDP2,-0.0678,0.2464054875798043,0.0483,0.0556,300,886,0.5516511596873884
ZNF503,0.0707,0.24648497978546346,0.0464,0.039,300,886,0.5516511596873884
SPACA4,-0.0484,0.24648497978546346,-0.0349,-0.0294,300,886,0.5516511596873884
MICAL3,0.064,0.24648497978546346,0.0905,0.0759,300,886,0.5516511596873884
HSPB2,0.0947,0.24648497978546346,0.0099,-0.0012,300,886,0.5516511596873884
B3GLCT,0.0489,0.24664401810413084,0.0359,0.0298,300,886,0.5518061254550548
FAM184A,0.063,0.24664401810413084,0.0532,0.045,300,886,0.5518061254550548
SNRNP48,0.0627,0.24664401810413084,-0.4603,-0.475,300,886,0.5518061254550548
DUSP4,-0.0133,0.24672356421921182,-0.0346,-0.0305,300,886,0.5519171103484007
TLK1,0.0683,0.2468031283061708,-0.1405,-0.1509,300,886,0.5520281085081604
FAM9C,0.0924,0.2468827103660418,0.1153,0.1072,300,886,0.5520721452690418
CHRD,-0.0531,0.2468827103660418,-0.0061,0.0,300,886,0.5520721452690418
AP3D1,0.0597,0.24704192840864714,-0.042,-0.0516,300,886,0.5523611825607533
RPH3A,0.0744,0.2471215643934429,-0.0223,-0.0309,300,886,0.5524722337609895
PODN,-0.0574,0.2472808902951662,-0.1019,-0.0951,300,886,0.5527613935481253
ZYG11A,0.0867,0.2474402881132446,-0.0036,-0.0131,300,886,0.5530276885189449
ACAT2,-0.008,0.24752001399348056,0.1211,0.1221,300,886,0.5530276885189449
SC5D,0.0607,0.24752001399348056,0.0314,0.0218,300,886,0.5530276885189449
TMCC1,-0.0548,0.24752001399348056,-0.0064,0.0005,300,886,0.5530276885189449
FAH,0.072,0.24759975785587873,0.0265,0.0183,300,886,0.5531159231612898
ENTPD4,-0.079,0.24767951970146174,0.0534,0.0625,300,886,0.5531159231612898
SLC22A8,-0.0656,0.24767951970146174,-0.0809,-0.0727,300,886,0.5531159231612898
RNASET2,-0.0772,0.24767951970146174,-0.0921,-0.0811,300,886,0.5531159231612898
TBL1XR1,-0.1061,0.24775929953125064,-0.4146,-0.3768,300,886,0.5532270696291915
PDILT,-0.0523,0.2478390973462653,0.0723,0.0792,300,886,0.5532484159150957
LRCH2,0.0821,0.2478390973462653,-0.0432,-0.0534,300,886,0.5532484159150957
TSGA13,-0.0541,0.247918913147524,-0.0003,0.0055,300,886,0.5532484159150957
KIF13B,-0.0583,0.247918913147524,-0.0126,-0.0061,300,886,0.5532484159150957
INO80D,0.0767,0.247918913147524,0.0571,0.0446,300,886,0.5532484159150957
MYADM,0.0689,0.24799874693604507,-0.1104,-0.12,300,886,0.5533368381453467
UBE2L3,-0.08,0.24807859871284466,-1.4369,-1.4032,300,886,0.5533368381453467
DQX1,-0.0969,0.24807859871284466,-0.1111,-0.0999,300,886,0.5533368381453467
PEX19,-0.0902,0.24807859871284466,-0.1589,-0.145,300,886,0.5533368381453467
HRH1,0.0737,0.24823835623533974,0.0728,0.0646,300,886,0.5535592230795316
USP51,-0.109,0.24823835623533974,-0.0263,-0.0117,300,886,0.5535592230795316
SUB1,-0.0568,0.24839818572311856,-0.1267,-0.1148,300,886,0.5538259315271334
DNAJC10,-0.0722,0.24847812745651865,-0.113,-0.1034,300,886,0.5538259315271334
BHLHA15,0.0656,0.24847812745651865,-0.236,-0.2458,300,886,0.5538259315271334
DDX56,0.0627,0.24847812745651865,-2.1333,-2.1549,300,886,0.5538259315271334
KRT16,0.1298,0.24860137479344813,0.3105,0.2858,100,255,0.5539814752922035
VPS25,-0.0915,0.2486380649073877,-2.5836,-2.5339,300,886,0.5539814752922035
CYSTM1,-0.0314,0.2486380649073877,0.1018,0.1053,300,886,0.5539814752922035
NGRN,0.0792,0.24871806062687285,-0.2802,-0.2945,300,886,0.5540257911619624
LIMD2,0.1143,0.24871806062687285,-0.2438,-0.2592,300,886,0.5540257911619624
FBXL16,0.0893,0.24887810605897542,-0.0376,-0.049,300,886,0.5543153177718028
FLAD1,0.0873,0.2489581557736018,-0.023,-0.0345,300,886,0.5543596571670913
MBOAT7,0.0949,0.2489581557736018,0.0632,0.0513,300,886,0.5543596571670913
ADGRE3,-0.0949,0.24903822348861604,0.0357,0.0514,300,886,0.5544709722237484
COL7A1,0.0776,0.24919841292381195,-0.1485,-0.1585,300,886,0.5547606258000812
PRRT3,0.0453,0.2495190078428503,0.0581,0.0536,300,886,0.5553845843434024
ST13,0.1335,0.249545624070443,-0.0925,-0.12,100,255,0.5553845843434024
SOHLH1,0.054,0.2495992015885592,-0.0495,-0.0566,300,886,0.5553845843434024
OSTF1,-0.0947,0.2495992015885592,0.0362,0.0469,300,886,0.5553845843434024
APOC4,-0.1125,0.24975964310607568,0.0044,0.0156,300,886,0.5556733567658951
IDE,0.0766,0.24983989087986702,-0.1233,-0.1332,300,886,0.5556733567658951
SPACA3,-0.0245,0.24983989087986702,-0.0336,-0.0306,300,886,0.5556733567658951
DHRS7,-0.0295,0.24992015666500111,-0.0233,-0.0203,300,886,0.5556733567658951
SUN2,-0.0968,0.2500807422732526,-0.0407,-0.0286,300,886,0.5556733567658951
C6,0.0407,0.2500807422732526,0.0812,0.0766,300,886,0.5556733567658951
NKX2-5,0.0715,0.2500807422732526,-0.2162,-0.2274,300,886,0.5556733567658951
FGF16,0.9142,0.2501291989664083,0.3669,0.1884,4,41,0.5556733567658951
PHACTR1,0.3682,0.2501291989664083,0.1929,0.1259,4,41,0.5556733567658951
HAPSTR2,0.6388,0.2501291989664083,0.3454,0.2417,4,41,0.5556733567658951
SMIM10L1,-0.8302,0.2501291989664083,0.083,0.195,4,41,0.5556733567658951
LRRC9,-0.6053,0.2501291989664083,-0.3185,-0.209,4,41,0.5556733567658951
BAP1,0.0813,0.25016106209834443,-0.4715,-0.496,300,886,0.5556733567658951
MMP1,-0.0637,0.25016106209834443,0.1159,0.1224,300,886,0.5556733567658951
BRAF,0.0876,0.2502413999387286,-0.1494,-0.1819,300,886,0.5556733567658951
DSG3,-0.0791,0.2502413999387286,0.0224,0.03,300,886,0.5556733567658951
PIGN,0.0781,0.2502413999387286,-0.0484,-0.0563,300,886,0.5556733567658951
MGAT1,0.0705,0.2504021296693093,-0.3174,-0.3362,300,886,0.5559632976579209
ACTRT2,0.0229,0.25048252156147155,0.094,0.0914,300,886,0.5560748175560848
GNAI1,-0.0962,0.2505629314728568,-0.0248,-0.0117,300,886,0.5561863505962812
TAP2,0.0597,0.2506433594044446,0.0843,0.074,300,886,0.5562309294114525
KDM6B,-0.0698,0.2506433594044446,-0.0494,-0.0406,300,886,0.5562309294114525
LRRN4CL,-0.0793,0.25072380535721395,-0.0556,-0.0446,300,886,0.5562532128414395
TMEM42,-0.0526,0.25072380535721395,-0.0067,-0.0004,300,886,0.5562532128414395
GMNC,-0.0851,0.2508042693321424,-0.018,-0.0084,300,886,0.5562532128414395
NR1I3,0.0891,0.2508042693321424,-0.0298,-0.0408,300,886,0.5562532128414395
FIGLA,-0.0844,0.2508042693321424,-0.0934,-0.0831,300,886,0.5562532128414395
PLLP,-0.0815,0.25088475133020616,0.0353,0.0466,300,886,0.5562978579230636
TRAPPC9,0.0787,0.25088475133020616,-0.1231,-0.1333,300,886,0.5562978579230636
GPR31,0.0714,0.25104576939963985,-0.0434,-0.0524,300,886,0.5564772502883625
ZDHHC7,0.0708,0.25104576939963985,-0.1356,-0.1463,300,886,0.5564772502883625
RDH13,0.0918,0.251206859573303,-0.1102,-0.122,300,886,0.5564772502883625
ARGLU1,-0.0381,0.251206859573303,-0.5949,-0.585,300,886,0.5564772502883625
MRRF,0.0897,0.251206859573303,0.0184,0.0046,300,886,0.5564772502883625
SCN9A,-0.0703,0.2512874317016496,0.035,0.0447,300,886,0.5564772502883625
PPFIA3,-0.0642,0.2512874317016496,-0.0042,0.0024,300,886,0.5564772502883625
MDN1,0.0461,0.2512874317016496,-1.4501,-1.467,300,886,0.5564772502883625
SKA2,0.0143,0.2512874317016496,-0.4925,-0.4961,300,886,0.5564772502883625
MSRB3,0.0617,0.2512874317016496,-0.0294,-0.0357,300,886,0.5564772502883625
TRIM23,-0.0636,0.25136802185896556,-0.0443,-0.0356,300,886,0.5564772502883625
ALDOC,0.0936,0.25136802185896556,-0.2505,-0.2677,300,886,0.5564772502883625
PTAR1,0.083,0.25136802185896556,-0.2769,-0.2999,300,886,0.5564772502883625
BICD1,-0.057,0.25144863004621965,-0.1295,-0.1217,300,886,0.5564772502883625
ELOVL1,-0.1079,0.25144863004621965,-0.2129,-0.1912,300,886,0.5564772502883625
TATDN1,-0.0647,0.25144863004621965,0.049,0.0577,300,886,0.5564772502883625
TIMM13,-0.1033,0.25160990051440846,-0.9336,-0.896,300,886,0.556767316766669
ARHGAP22,-0.0707,0.2518519414653675,0.049,0.0567,300,886,0.5570134981423824
ZNF841,-0.0957,0.2518519414653675,-0.0025,0.008,300,886,0.5570134981423824
CHRNA3,0.018,0.2518519414653675,0.0991,0.0972,300,886,0.5570134981423824
TYRO3,-0.0844,0.25193265785251884,-0.249,-0.2351,300,886,0.5570134981423824
PCGF6,-0.0498,0.25193265785251884,-0.1546,-0.1483,300,886,0.5570134981423824
TAX1BP1,0.0736,0.25193265785251884,-0.0529,-0.0663,300,886,0.5570134981423824
ACSS2,-0.0706,0.25193265785251884,0.1474,0.1569,300,886,0.5570134981423824
ZNF154,-0.0503,0.25201339227635355,0.1487,0.1544,300,886,0.5571251812704855
POLN,0.0642,0.2520941447378314,0.033,0.026,300,886,0.557236877487041
HOXC11,-0.0764,0.2521749152379099,-0.1822,-0.1726,300,886,0.5572817744438826
FBXO36,0.1044,0.2521749152379099,-0.1471,-0.1616,300,886,0.5572817744438826
TBX21,0.0949,0.2522557037775458,-0.1028,-0.114,300,886,0.5573934914466087
DNAJB6,0.0768,0.252336510357695,-0.3811,-0.3989,300,886,0.5575052215297348
ADGRG6,-0.0568,0.25241733497931174,0.1891,0.1954,300,886,0.5576169646906665
USE1,-0.0767,0.25257903835075923,-0.457,-0.4376,300,886,0.5579073294987115
SH3GLB1,-0.0533,0.25265991710249336,0.0338,0.0405,300,886,0.5580191172618264
SAMD9L,-0.0623,0.2527408138995011,-0.0878,-0.0795,300,886,0.5580640680605226
IL20RA,-0.0381,0.2527408138995011,0.0601,0.0648,300,886,0.5580640680605226
HES5,0.0343,0.2529026616331309,-0.1042,-0.1097,300,886,0.5582440542113553
OLFML2A,0.0622,0.2529026616331309,-0.0217,-0.0302,300,886,0.5582440542113553
DERA,0.0883,0.25306458155922407,0.0068,-0.0045,300,886,0.5582440542113553
RAB11A,-0.1026,0.25306458155922407,-0.3717,-0.3489,300,886,0.5582440542113553
CDAN1,0.0554,0.25306458155922407,-0.9842,-1.0187,300,886,0.5582440542113553
PLS1,0.0684,0.25306458155922407,-0.007,-0.0153,300,886,0.5582440542113553
SLC16A4,-0.0808,0.25306458155922407,-0.1389,-0.129,300,886,0.5582440542113553
MORF4L2,0.0801,0.25306458155922407,-0.0034,-0.0131,300,886,0.5582440542113553
ACTR3B,0.0593,0.25314556859680615,0.0221,0.0142,300,886,0.5582890964328414
TRIM38,0.0681,0.25314556859680615,0.0236,0.016,300,886,0.5582890964328414
NEUROG3,0.0851,0.2532265736853365,-0.178,-0.1909,300,886,0.5584009432881792
DAPL1,0.0665,0.25330759682575654,-0.0171,-0.0252,300,886,0.5584243325619118
FARSB,-0.0792,0.25330759682575654,-2.4566,-2.42,300,886,0.5584243325619118
ASPSCR1,0.0837,0.2533886380190069,-0.1727,-0.1839,300,886,0.5584243325619118
FUT9,-0.086,0.2533886380190069,0.1079,0.1177,300,886,0.5584243325619118
CCDC167,0.1166,0.2533886380190069,-0.0715,-0.0839,300,886,0.5584243325619118
LRRC30,0.0738,0.25355077456775366,0.0512,0.0442,300,886,0.5586892100001746
ARL4D,-0.0484,0.25356943965671064,-0.3429,-0.3349,300,885,0.5586892100001746
TRANK1,-0.1,0.25371298333907866,-0.0715,-0.0606,300,886,0.5587619983424582
OR8G5,-0.0617,0.2537799580976825,0.0042,0.0126,282,785,0.5587619983424582
ACTR8,0.0604,0.25379411481054615,-0.6455,-0.6624,300,886,0.5587619983424582
KCNE5,0.0817,0.25379411481054615,0.1275,0.1174,300,886,0.5587619983424582
MFSD5,-0.0813,0.25379411481054615,0.0437,0.0536,300,886,0.5587619983424582
HOXA10,-0.0515,0.2538752643404627,-0.0904,-0.0828,300,886,0.5587619983424582
GPBP1L1,-0.0363,0.2538752643404627,-0.11,-0.1042,300,886,0.5587619983424582
ANAPC1,0.0361,0.2538752643404627,-1.5097,-1.5205,300,886,0.5587619983424582
MAS1L,-0.0962,0.2538752643404627,0.0633,0.0741,300,886,0.5587619983424582
STK11IP,0.065,0.25411882129022223,0.0684,0.058,300,886,0.5592097606051225
GPC5,0.0427,0.2542000430632453,0.1063,0.1019,300,886,0.5592097606051225
S100A3,-0.05,0.2542000430632453,0.0083,0.0134,300,886,0.5592097606051225
GAR1,-0.0679,0.2542000430632453,-0.529,-0.5156,300,886,0.5592097606051225
LRRC37B,-0.0522,0.2542812828993669,-0.3723,-0.3628,300,886,0.5593217337131403
SLC10A4,-0.0851,0.25436254079951426,-0.0399,-0.0286,300,886,0.5594337198328616
PLA2R1,-0.0789,0.2544438167646119,-0.0515,-0.0427,300,886,0.559545718961663
NDUFA5,0.062,0.25452511079558415,-0.3281,-0.3412,300,886,0.5595909859888604
UBR2,0.0299,0.25452511079558415,-0.1685,-0.1731,300,886,0.5595909859888604
KIFC3,-0.0893,0.2546877530588444,0.0221,0.0322,300,886,0.5598603388170205
OR5J2,-0.1327,0.2547184633541474,0.0174,0.0329,282,785,0.5598603388170205
GAK,-0.0875,0.2547691012929745,-0.4771,-0.4526,300,886,0.5598603388170205
IQGAP3,0.006,0.2547691012929745,-0.1377,-0.1385,300,886,0.5598603388170205
CIB3,-0.0949,0.25493185197083224,-0.0379,-0.0293,300,886,0.5600844584772127
CAPN15,0.1153,0.25493185197083224,-0.0147,-0.0311,300,886,0.5600844584772127
SAR1A,0.0523,0.255013254416395,-0.102,-0.1124,300,886,0.5601751438252837
ANP32D,0.0639,0.2550946749342694,-0.0646,-0.0737,300,886,0.5601751438252837
LAP3,0.084,0.2550946749342694,-0.1138,-0.1267,300,886,0.5601751438252837
HPD,0.0855,0.2550946749342694,-0.1325,-0.1433,300,886,0.5601751438252837
LRRC63,-0.0233,0.25517611352536984,0.0588,0.0609,300,886,0.5602872383087414
CCDC120,-0.0742,0.25533904493090165,0.0165,0.0249,300,886,0.560578217613573
RECQL5,0.0205,0.25558357761119754,-0.0416,-0.0451,300,886,0.5610482559255092
NIT1,0.0902,0.2557466897899975,-0.0112,-0.0224,300,886,0.561272645985548
ADORA2A,-0.0689,0.2557466897899975,-0.0936,-0.0863,300,886,0.561272645985548
CRAT,0.0739,0.25590987429080514,-0.0757,-0.0859,300,886,0.5614970879018083
MYRIP,-0.0748,0.25590987429080514,-0.0001,0.0095,300,886,0.5614970879018083
ANKLE1,-0.0792,0.25599149366422214,-0.129,-0.1186,300,886,0.5616093282994091
VMAC,0.0874,0.2560731311208503,-0.0452,-0.0579,300,886,0.5616333839327335
MRPL14,0.0857,0.2560731311208503,-0.4468,-0.4697,300,886,0.5616333839327335
OR10H3,-0.1218,0.2561307428454854,0.0373,0.0487,282,785,0.5616333839327335
RASGRF1,-0.0405,0.25615478666159064,0.0473,0.054,300,886,0.5616333839327335
SESTD1,0.0678,0.25615478666159064,-0.0009,-0.0072,300,886,0.5616333839327335
POLL,-0.0651,0.2562364602873428,-0.0721,-0.0648,300,886,0.5617456469731436
GABARAPL1,0.0726,0.25631815199900476,0.021,0.0131,300,886,0.5618579229609575
CKLF,0.0852,0.2563998617974743,-0.0457,-0.0553,300,886,0.561970211893525
CEP152,0.0736,0.2564815896836472,-0.2602,-0.2747,300,886,0.5620157025814854
SYNJ2,0.0606,0.2564815896836472,0.1329,0.1246,300,886,0.5620157025814854
TMEM62,-0.0862,0.25656333565841793,-0.0491,-0.0397,300,886,0.562128011987513
RELT,-0.0387,0.2566450997226808,-0.06,-0.0549,300,886,0.562173528206704
CST1,-0.0151,0.2566450997226808,0.001,0.0026,300,886,0.562173528206704
NOP56,0.0886,0.2567268818773276,-1.3914,-1.4198,300,886,0.5622190624148888
FAM167A,0.0593,0.2567268818773276,-0.0409,-0.0476,300,886,0.5622190624148888
RRBP1,-0.0434,0.2568905004613383,0.0443,0.0495,300,886,0.5625105565987376
APOOL,-0.0815,0.2569723368924812,-0.1192,-0.1083,300,886,0.5625349025145819
TAS2R41,-0.0506,0.25705419141756647,0.0351,0.0401,300,886,0.5625349025145819
ATP5IF1,0.0922,0.25705419141756647,-0.153,-0.1659,300,886,0.5625349025145819
GPR157,0.0255,0.25705419141756647,0.0244,0.0212,300,886,0.5625349025145819
BGLAP,-0.0906,0.25705419141756647,-0.1582,-0.1468,300,886,0.5625349025145819
KCNH1,0.1076,0.2571360640374808,0.0409,0.0293,300,886,0.5625805056409873
ZNF710,0.0675,0.2571360640374808,-0.0457,-0.0554,300,886,0.5625805056409873
TFR2,-0.1011,0.25729986356533663,-0.0563,-0.0428,300,886,0.5628052900838848
ANKAR,0.0624,0.25729986356533663,0.0888,0.0816,300,886,0.5628052900838848
CEP112,0.0661,0.2575456985904342,-0.0321,-0.0407,300,886,0.5631425635766403
LAMA4,0.0604,0.2575456985904342,0.0418,0.0339,300,886,0.5631425635766403
GLUD2,0.0843,0.2575456985904342,0.2245,0.2136,300,886,0.5631425635766403
RFC3,-0.0886,0.25779169651663747,-1.6032,-1.5691,300,886,0.5635467716452285
ZNHIT2,-0.0587,0.25779169651663747,-1.7013,-1.682,300,886,0.5635467716452285
CPT1A,-0.0794,0.25787373202971386,-0.1842,-0.1742,300,886,0.5635924422012774
RNF10,0.0622,0.25787373202971386,0.0283,0.0188,300,886,0.5635924422012774
SNURF,-0.0793,0.25795578564641986,-0.0227,-0.0145,300,886,0.5637049440957503
MT1E,0.0992,0.2580164411164311,-0.4982,-0.5339,299,866,0.5637506400298938
MED12,0.0558,0.2580378573676292,-0.5815,-0.608,300,886,0.5637506400298938
PPP4R4,-0.1007,0.2581199471942144,0.0399,0.0521,300,886,0.5637753033598368
CBLN1,-0.0498,0.2581199471942144,-0.178,-0.1702,300,886,0.5637753033598368
GPRC5A,-0.0938,0.2582020551270465,0.0085,0.0218,300,886,0.5637753033598368
DHH,0.0311,0.2582020551270465,-0.132,-0.1359,300,886,0.5637753033598368
LPAR3,0.0568,0.2582020551270465,0.0247,0.017,300,886,0.5637753033598368
ANKK1,-0.0499,0.2582841811669956,0.0267,0.0323,300,886,0.5638878351271392
RNPC3,0.0886,0.2585306679382273,-1.701,-1.7362,300,886,0.5643171050971751
DLGAP2,-0.0189,0.2586128664153209,0.1305,0.1327,300,886,0.5643171050971751
OR13C2,-0.0657,0.2586501077842227,0.0985,0.1055,281,765,0.5643171050971751
VPS37A,-0.0603,0.2586950830038637,-0.4892,-0.4718,300,886,0.5643171050971751
TXLNA,-0.0765,0.2586950830038637,-0.0539,-0.0424,300,886,0.5643171050971751
SPAG1,-0.0849,0.2586950830038637,0.0942,0.1024,300,886,0.5643171050971751
UBP1,0.0629,0.2586950830038637,-0.0303,-0.0395,300,886,0.5643171050971751
RNF166,0.0712,0.25885957051874764,0.0571,0.0427,300,886,0.5646091082007942
P4HA1,-0.0944,0.258941841446811,0.0295,0.0414,300,886,0.5646549381443057
FBXO38,-0.1064,0.258941841446811,0.0497,0.0623,300,886,0.5646549381443057
BLOC1S4,0.0676,0.25902413048976813,0.028,0.019,300,886,0.5647675748762715
MRPL38,0.0926,0.2591064376484771,-0.7792,-0.8154,300,886,0.564880224461882
PIK3R4,-0.0902,0.259188762923795,-0.4558,-0.4359,300,886,0.5649928868984463
PSMD6,-0.0798,0.2592711063165778,-1.8995,-1.8658,300,886,0.5651055621832716
ARHGEF16,0.0506,0.2593534678276793,-0.0963,-0.1026,300,886,0.5652182503136621
AMPD1,-0.0563,0.2594358474579538,-0.1115,-0.1024,300,886,0.5652641351952935
GTPBP8,0.0494,0.2594358474579538,-0.2137,-0.2257,300,886,0.5652641351952935
SVOPL,-0.0646,0.25951824520825306,0.0243,0.0323,300,886,0.5653768435847488
FHL5,-0.0694,0.25960066107942803,0.1142,0.1214,300,886,0.5654895648114446
TMBIM6,0.066,0.2596830950723288,0.0228,0.0152,300,886,0.5656022988726821
ZNF619,-0.0526,0.25984801742670005,-0.0521,-0.0455,300,886,0.5658278054879773
CPOX,0.1423,0.25984801742670005,-0.3359,-0.3687,300,886,0.5658278054879773
IQCF6,-0.0865,0.25993050578986454,0.0506,0.0592,300,886,0.5659405780366308
ADCY9,0.0673,0.2600130122781419,0.0749,0.0658,300,886,0.5659865251325477
CRYZ,0.0588,0.2600130122781419,0.0165,0.0092,300,886,0.5659865251325477
WNT16,0.0555,0.2600955368923762,0.0805,0.0733,300,886,0.5660324899788638
ARHGEF4,-0.0795,0.2600955368923762,0.0435,0.0539,300,886,0.5660324899788638
SRP68,0.0668,0.26017807963341,-0.8465,-0.8613,300,886,0.5661452901371474
SMCO1,0.0452,0.26026064050208453,0.0815,0.0768,300,886,0.5662581031105781
GP2,-0.0757,0.26050843188235084,0.0534,0.062,300,886,0.5665089962561417
POC5,-0.0801,0.26050843188235084,-0.0503,-0.0385,300,886,0.5665089962561417
ARHGEF10,-0.0929,0.26059106526998,0.0747,0.085,300,886,0.5665089962561417
NFYC,-0.0685,0.26059106526998,-0.8883,-0.8709,300,886,0.5665089962561417
SIRPB1,0.0656,0.26059106526998,0.1249,0.1188,300,886,0.5665089962561417
FAM170B,-0.0402,0.26059106526998,0.0391,0.0436,300,886,0.5665089962561417
CLEC4M,0.0619,0.26059106526998,0.133,0.1266,300,886,0.5665089962561417
TASL,0.0855,0.2606737167894395,0.1345,0.1244,300,886,0.5665550541161657
GAPDH,-0.0897,0.2606737167894395,-1.5164,-1.4774,300,886,0.5665550541161657
KANK3,0.0501,0.2607563864415636,0.0408,0.0335,300,886,0.5666569058967658
OR6C4,-0.0752,0.26078205530936593,-0.079,-0.0712,282,785,0.5666569058967658
EDNRA,0.0525,0.26083907422718566,0.1163,0.1099,300,886,0.5667140051123356
CFAP61,-0.0581,0.26100450420224897,0.029,0.0353,300,886,0.5670066032251309
PRKAG3,-0.0571,0.26108724639335057,0.0191,0.0273,300,886,0.5670781932084434
STEAP2,-0.0551,0.26117000672127044,-0.195,-0.1864,300,886,0.5670781932084434
TAS2R40,-0.0966,0.26117000672127044,0.0631,0.0747,300,886,0.5670781932084434
TAS2R42,-0.0703,0.26125278518683537,0.2603,0.2703,300,886,0.5670781932084434
ARL5C,-0.0669,0.26125278518683537,-0.1567,-0.1478,300,886,0.5670781932084434
DNAJC30,-0.0468,0.26125278518683537,-0.1782,-0.1722,300,886,0.5670781932084434
ASAH1,-0.0775,0.26125278518683537,0.0765,0.088,300,886,0.5670781932084434
WDR73,-0.0987,0.2613355817908716,-0.6136,-0.5671,300,886,0.5671243614260998
OLA1,-0.0455,0.2613355817908716,-0.1835,-0.176,300,886,0.5671243614260998
HHLA2,-0.0592,0.26141839653420373,0.0396,0.0471,300,886,0.5671705472646871
MYCBPAP,-0.0729,0.26141839653420373,-0.2207,-0.2116,300,886,0.5671705472646871
ZNF519,0.0617,0.2615012294176552,0.1079,0.0978,300,886,0.5672167507135515
HNF4G,-0.0312,0.2615012294176552,0.023,0.0277,300,886,0.5672167507135515
MTA3,-0.0543,0.2615840804420485,0.0274,0.0347,300,886,0.567294377857122
SLC37A1,-0.1118,0.26166694960820447,-0.0668,-0.055,300,886,0.567294377857122
RPUSD3,0.0823,0.26166694960820447,-0.3516,-0.371,300,886,0.567294377857122
C2orf68,-0.0669,0.26166694960820447,-0.2482,-0.2383,300,886,0.567294377857122
ARRDC5,0.0593,0.2617498369169431,-0.0455,-0.0526,300,886,0.567294377857122
