gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
PACSIN1,-0.181,0.24178456735367926,-0.0007,0.0204,69,1117,0.8705812395958815
MYH6,0.1644,0.2419302540841679,-0.06,-0.0808,69,1117,0.8705812395958815
LIN7B,-0.2085,0.2419302540841679,-0.0979,-0.0679,69,1117,0.8705812395958815
THRAP3,-0.1276,0.2419302540841679,-0.251,-0.2266,69,1117,0.8705812395958815
KRTAP21-2,-0.0857,0.2419302540841679,-0.0523,-0.0419,69,1117,0.8705812395958815
GAD1,-0.1205,0.24207600257038442,-0.1378,-0.1201,69,1117,0.8705812395958815
MS4A6E,-0.1877,0.24207600257038442,0.0507,0.0693,69,1117,0.8705812395958815
VTCN1,-0.2132,0.24207600257038442,-0.1786,-0.1482,69,1117,0.8705812395958815
PLEC,-0.1393,0.24222181281938104,-0.2123,-0.1906,69,1117,0.8705812395958815
TMEM121B,-0.1405,0.24222181281938104,-0.1008,-0.0822,69,1117,0.8705812395958815
NBEAL1,-0.1134,0.24222181281938104,-0.1885,-0.1729,69,1117,0.8705812395958815
LGALSL,-0.0781,0.24236768483819648,-0.0314,-0.0228,69,1117,0.8705812395958815
ZNF521,0.1519,0.24251361863385712,-0.0109,-0.0314,69,1117,0.8705812395958815
FAM83F,-0.1596,0.24251361863385712,0.0722,0.0903,69,1117,0.8705812395958815
CHRM4,0.2168,0.24251361863385712,-0.095,-0.1238,69,1117,0.8705812395958815
CCDC122,-0.1417,0.24251361863385712,0.0943,0.1124,69,1117,0.8705812395958815
IER5L,-0.1136,0.24251361863385712,-0.0325,-0.0094,69,1117,0.8705812395958815
SERINC1,-0.0951,0.24251361863385712,0.1019,0.1137,69,1117,0.8705812395958815
PCARE,0.1433,0.24265961421337523,0.051,0.0374,69,1117,0.8705812395958815
FKBP15,0.1398,0.24265961421337523,0.0607,0.0435,69,1117,0.8705812395958815
C1orf56,-0.121,0.24265961421337523,-0.1792,-0.1635,69,1117,0.8705812395958815
KRTAP8-1,0.1574,0.24265961421337523,0.0065,-0.0124,69,1117,0.8705812395958815
PCYT1B,0.1127,0.24265961421337523,0.013,0.002,69,1117,0.8705812395958815
MIXL1,0.1439,0.24280567158374966,-0.0279,-0.0467,69,1117,0.8705812395958815
PRPF8,-0.1522,0.24280567158374966,-2.3057,-2.2417,69,1117,0.8705812395958815
ATP6V0E1,0.1909,0.24280567158374966,-0.1332,-0.1937,69,1117,0.8705812395958815
PTGES2,-0.1257,0.24295179075196704,-0.1687,-0.1521,69,1117,0.8705812395958815
FNDC9,-0.1041,0.24295179075196704,0.0099,0.0223,69,1117,0.8705812395958815
PITPNA,0.1441,0.24309797172499992,0.0722,0.0551,69,1117,0.8705812395958815
TMEM115,-0.1725,0.24309797172499992,-0.0762,-0.0564,69,1117,0.8705812395958815
GABARAP,0.137,0.24309797172499992,-0.1486,-0.1688,69,1117,0.8705812395958815
LDHB,-0.3874,0.24309797172499992,-0.0213,0.0229,69,1117,0.8705812395958815
GPR3,-0.1013,0.24324421450980793,-0.0292,-0.0179,69,1117,0.8705812395958815
SOWAHC,-0.0886,0.24324421450980793,-0.2677,-0.2544,69,1117,0.8705812395958815
GSTM3,-0.1273,0.24324421450980793,-0.2574,-0.2366,69,1117,0.8705812395958815
PRAMEF12,0.186,0.24324421450980793,-0.1072,-0.1345,69,1117,0.8705812395958815
LSM14A,0.1708,0.24324421450980793,-0.2731,-0.2994,69,1117,0.8705812395958815
TMPRSS11E,0.1593,0.2433905191133373,-0.0516,-0.0685,69,1117,0.870583562382057
FAM76B,0.1274,0.2433905191133373,-0.0426,-0.0596,69,1117,0.870583562382057
IQCG,0.1635,0.2433905191133373,0.0279,0.0089,69,1117,0.870583562382057
EEF1D,0.1443,0.24353688554252106,-0.16,-0.1812,69,1117,0.8707596998330898
NOP53,-0.1377,0.24353688554252106,-0.6706,-0.6396,69,1117,0.8707596998330898
NFASC,0.1205,0.24368331380427866,0.0067,-0.0073,69,1117,0.8707623554851576
NR2F6,-0.0926,0.24368331380427866,-0.1055,-0.0924,69,1117,0.8707623554851576
PSMA1,-0.1471,0.24368331380427866,-2.4332,-2.372,69,1117,0.8707623554851576
CPSF4L,-0.1363,0.24382980390551678,-0.0295,-0.0156,69,1117,0.8711122163438576
ADORA1,-0.1243,0.24397635585312805,-0.0498,-0.0333,69,1117,0.8714621587255855
DPYD,-0.1133,0.24426964531497675,-0.0699,-0.0532,69,1117,0.8721683414538108
PARS2,0.0243,0.24441638284293343,-0.5776,-0.5861,69,1117,0.8721683414538108
CDX4,-0.1106,0.24441638284293343,-0.1265,-0.1141,69,1117,0.8721683414538108
EIF3J,-0.1132,0.24441638284293343,-0.5718,-0.5471,69,1117,0.8721683414538108
RBMXL1,-0.145,0.24456318224470253,-1.0054,-0.9637,69,1117,0.8721683414538108
SEMA6A,0.1684,0.24456318224470253,0.0732,0.0555,69,1117,0.8721683414538108
CCL20,0.1373,0.24456318224470253,0.2238,0.2119,69,1117,0.8721683414538108
TRHDE,-0.1255,0.24456318224470253,-0.041,-0.0239,69,1117,0.8721683414538108
PDCD2L,0.1626,0.24471004352711045,-0.0277,-0.0538,69,1117,0.8723450875714945
MORC2,-0.153,0.24471004352711045,-0.1736,-0.1477,69,1117,0.8723450875714945
ORMDL2,0.0609,0.2448569666969702,-0.0499,-0.0557,69,1117,0.8726117985327985
OR2A25,0.099,0.24488219118939503,0.0333,0.0236,64,1003,0.8726117985327985
NKAPD1,0.1658,0.24500395176108158,-0.3175,-0.3473,69,1117,0.8728722151853674
ZNF264,0.1386,0.24515099872623058,0.0863,0.0717,69,1117,0.8728758058300319
BCL3,-0.1672,0.24515099872623058,0.0532,0.0746,69,1117,0.8728758058300319
ALK,-0.1259,0.24515099872623058,-0.1129,-0.0948,69,1117,0.8728758058300319
SLC38A7,-0.1269,0.24529810759919035,-0.0951,-0.0787,69,1117,0.8732261995952119
DCTN5,-0.1326,0.24559251109556646,-1.2816,-1.2401,69,1117,0.8734113888183881
CCDC136,0.1031,0.24559251109556646,0.0515,0.0403,69,1117,0.8734113888183881
TONSL,-0.2125,0.24559251109556646,-1.8974,-1.8067,69,1117,0.8734113888183881
SSBP1,0.1293,0.24559251109556646,-0.4371,-0.4708,69,1117,0.8734113888183881
OLFM3,0.1471,0.24573980573246157,-0.0401,-0.0592,69,1117,0.8734113888183881
GPRC5C,-0.0648,0.24573980573246157,0.0349,0.0417,69,1117,0.8734113888183881
GNG8,-0.139,0.24573980573246157,-0.0659,-0.0496,69,1117,0.8734113888183881
ZNF92,0.1328,0.24573980573246157,-0.0653,-0.0824,69,1117,0.8734113888183881
M6PR,-0.1145,0.245887162304125,0.0006,0.015,69,1117,0.873556392113429
TMEM248,0.139,0.245887162304125,-0.0447,-0.0595,69,1117,0.873556392113429
NPBWR2,0.1563,0.2460345808172627,-0.0892,-0.1068,69,1117,0.873556392113429
OXR1,-0.0556,0.2461820612785668,0.0051,0.0118,69,1117,0.873556392113429
OTUD1,0.1406,0.2461820612785668,0.0096,-0.0083,69,1117,0.873556392113429
ITGA7,-0.1224,0.24647720807237705,-0.1876,-0.1715,69,1117,0.873556392113429
ADGRE1,-0.1331,0.24647720807237705,-0.0875,-0.073,69,1117,0.873556392113429
SPRR4,-0.1771,0.24647720807237705,-0.0099,0.0097,69,1117,0.873556392113429
PLEKHG4B,0.1009,0.24647720807237705,0.0274,0.0131,69,1117,0.873556392113429
SCML1,-0.1051,0.2466248744182009,0.0187,0.0293,69,1117,0.873556392113429
RPUSD3,-0.2136,0.24677260273882662,-0.4135,-0.3631,69,1117,0.873556392113429
TSPAN3,-0.1217,0.24677260273882662,0.0882,0.1023,69,1117,0.873556392113429
ADAMTS6,-0.1391,0.24677260273882662,-0.0464,-0.0305,69,1117,0.873556392113429
RWDD2B,-0.1439,0.24677260273882662,0.0422,0.0582,69,1117,0.873556392113429
WLS,0.1522,0.24692039304087898,0.073,0.0518,69,1117,0.873556392113429
BIN1,-0.0872,0.24692039304087898,-0.1357,-0.1237,69,1117,0.873556392113429
LDHC,-0.1024,0.24692039304087898,0.0531,0.0647,69,1117,0.873556392113429
RAD51AP2,-0.0955,0.24706824533097005,0.0267,0.0376,69,1117,0.873556392113429
ZMYND11,-0.2173,0.24706824533097005,-0.0061,0.0268,69,1117,0.873556392113429
KRTAP10-8,-0.0801,0.24706824533097005,-0.1122,-0.1004,69,1117,0.873556392113429
NRIP2,-0.101,0.24721615961569776,0.045,0.0549,69,1117,0.873556392113429
MAF1,0.1708,0.24721615961569776,-0.1763,-0.2042,69,1117,0.873556392113429
ITGAM,-0.1381,0.24721615961569776,-0.0494,-0.0295,69,1117,0.873556392113429
WIF1,-0.1764,0.24721615961569776,-0.0307,-0.0078,69,1117,0.873556392113429
MAGI2,-0.1347,0.24721615961569776,0.0129,0.0277,69,1117,0.873556392113429
ITM2A,-0.1543,0.24721615961569776,-0.0069,0.0165,69,1117,0.873556392113429
CTSE,-0.1059,0.24736413590164674,0.0749,0.0858,69,1117,0.873556392113429
KITLG,0.0601,0.24736413590164674,0.1166,0.1097,69,1117,0.873556392113429
XPO4,-0.0946,0.24736413590164674,-0.1123,-0.0951,69,1117,0.873556392113429
BSN,-0.1148,0.24736413590164674,-0.1434,-0.1274,69,1117,0.873556392113429
MAP1LC3B,-0.2521,0.2474380544027961,-0.2907,-0.2395,64,1003,0.873556392113429
OR4M1,-0.1421,0.2474380544027961,-0.0221,-0.0027,64,1003,0.873556392113429
FOXI1,0.1127,0.24751217419538807,0.1425,0.1293,69,1117,0.873556392113429
TLK1,-0.1262,0.24751217419538807,-0.1665,-0.1472,69,1117,0.873556392113429
SCN8A,-0.1467,0.24751217419538807,-0.1455,-0.1265,69,1117,0.873556392113429
ZC3H18,-0.1008,0.24766027450347972,-0.6485,-0.6227,69,1117,0.873556392113429
FAM200B,-0.0688,0.24766027450347972,-0.1361,-0.1238,69,1117,0.873556392113429
FSBP,0.178,0.24780843683246534,0.038,0.0131,69,1117,0.873556392113429
C7,-0.1014,0.24780843683246534,0.1335,0.1444,69,1117,0.873556392113429
SSR3,0.1637,0.24795666118887583,-0.091,-0.1189,69,1117,0.873556392113429
SCNN1D,0.1704,0.24795666118887583,-0.0941,-0.1227,69,1117,0.873556392113429
TPM2,0.1482,0.24810494757922807,-0.2183,-0.2447,69,1117,0.873556392113429
PNPT1,0.1146,0.24810494757922807,-0.8467,-0.8852,69,1117,0.873556392113429
SEC14L4,0.1352,0.24810494757922807,-0.0454,-0.0597,69,1117,0.873556392113429
GJB3,-0.1515,0.24810494757922807,-0.1147,-0.0974,69,1117,0.873556392113429
SDC1,0.1094,0.24825329601002555,-0.1841,-0.2029,69,1117,0.873556392113429
TBRG1,0.1089,0.24825329601002555,0.0422,0.0248,69,1117,0.873556392113429
RGS6,0.1357,0.24825329601002555,-0.0257,-0.0405,69,1117,0.873556392113429
SMIM7,0.1267,0.24825329601002555,-0.2595,-0.2803,69,1117,0.873556392113429
AFP,-0.1346,0.24840170648775828,-0.0182,-0.002,69,1117,0.873556392113429
MEGF9,-0.1374,0.24855017901890242,0.0665,0.0827,69,1117,0.873556392113429
TRNT1,0.1187,0.24855017901890242,-1.5162,-1.564,69,1117,0.873556392113429
ANOS1,0.1287,0.24855017901890242,0.1436,0.1297,69,1117,0.873556392113429
CKS2,0.1172,0.24855017901890242,-0.2619,-0.2827,69,1117,0.873556392113429
UCP3,0.1639,0.24869871360992102,0.0022,-0.0206,69,1117,0.873556392113429
CATSPER3,-0.1678,0.24869871360992102,-0.1452,-0.1242,69,1117,0.873556392113429
ZNF460,0.1272,0.24884731026726303,0.0145,-0.0035,69,1117,0.873556392113429
C6orf118,0.1625,0.24884731026726303,0.0672,0.0477,69,1117,0.873556392113429
SLC30A9,-0.1516,0.24884731026726303,-0.2797,-0.2373,69,1117,0.873556392113429
UQCC2,0.0421,0.24884731026726303,-0.289,-0.2967,69,1117,0.873556392113429
RASGEF1C,0.0917,0.24884731026726303,-0.0287,-0.0384,69,1117,0.873556392113429
PTBP1,0.0501,0.2489959689973641,-0.4995,-0.5157,69,1117,0.873556392113429
BEST3,0.1368,0.2489959689973641,-0.0746,-0.0905,69,1117,0.873556392113429
CCDC126,-0.1468,0.2489959689973641,0.0552,0.0718,69,1117,0.873556392113429
GCKR,0.1045,0.2489959689973641,0.042,0.0323,69,1117,0.873556392113429
UGT2A3,0.1494,0.2489959689973641,-0.0804,-0.1017,69,1117,0.873556392113429
WTIP,-0.061,0.2492541780959162,0.0288,0.037,69,1116,0.873853004055804
CSE1L,-0.124,0.24929347270151825,-2.0301,-1.99,69,1117,0.873853004055804
GSK3A,0.1325,0.24929347270151825,0.0334,0.0106,69,1117,0.873853004055804
CXCR4,0.0996,0.24929347270151825,0.0325,0.0233,69,1117,0.873853004055804
OR10C1,-0.149,0.2493241854190783,-0.3438,-0.3213,64,1003,0.873853004055804
GGT6,-0.1194,0.24944231768837433,-0.043,-0.0283,69,1117,0.8740961888743874
PPP6R3,0.1635,0.24959122477359608,-0.2721,-0.3178,69,1117,0.874447098752511
STAM2,0.1478,0.24974019396355052,-0.0023,-0.0251,69,1117,0.874456437797388
PRKCD,-0.1179,0.24974019396355052,-0.0882,-0.0749,69,1117,0.874456437797388
SGIP1,0.134,0.24974019396355052,-0.0725,-0.0886,69,1117,0.874456437797388
SLC41A3,-0.1279,0.249889225264592,-0.1159,-0.1012,69,1117,0.8748074381529478
KCNK2,0.0281,0.2500383186830606,0.0487,0.0454,69,1117,0.8751585188963419
KRTAP13-4,-0.1751,0.25018747422528287,-0.0695,-0.0346,69,1117,0.8751680843413085
ADGRA3,0.1328,0.25018747422528287,-0.0506,-0.0747,69,1117,0.8751680843413085
GPATCH1,-0.1705,0.25018747422528287,-0.3648,-0.3273,69,1117,0.8751680843413085
CNDP2,-0.1555,0.25048597170622666,0.0379,0.0547,69,1117,0.8752459196093249
IL10RA,0.152,0.2506353136575329,0.0801,0.0619,69,1117,0.8752459196093249
MYADML2,-0.1112,0.2506353136575329,0.0437,0.0564,69,1117,0.8752459196093249
UBIAD1,0.1614,0.25078471775776234,-0.4321,-0.5011,69,1117,0.8752459196093249
CDADC1,-0.1445,0.25078471775776234,-0.0356,-0.017,69,1117,0.8752459196093249
GLUD1,-0.1744,0.25078471775776234,-0.021,0.0029,69,1117,0.8752459196093249
FBXW9,0.1442,0.25093418401317336,-0.132,-0.1523,69,1117,0.8752459196093249
REM1,0.1434,0.25093418401317336,-0.0706,-0.0996,69,1117,0.8752459196093249
CLDN19,-0.1199,0.25093418401317336,-0.2138,-0.1968,69,1117,0.8752459196093249
CALCRL,0.1282,0.2510837124300104,0.0807,0.0673,69,1117,0.8752459196093249
ACADS,0.1011,0.2512333030145042,-0.0713,-0.0847,69,1117,0.8752459196093249
CNPY2,-0.1796,0.2512333030145042,-0.2838,-0.252,69,1117,0.8752459196093249
CCDC34,0.0602,0.2513829557728716,0.0329,0.0258,69,1117,0.8752459196093249
CIAPIN1,-0.1502,0.2513829557728716,-1.163,-1.123,69,1117,0.8752459196093249
MMRN1,0.0799,0.2513829557728716,0.1141,0.1067,69,1117,0.8752459196093249
PCDHGA10,-0.1261,0.2513829557728716,-0.0269,-0.0122,69,1117,0.8752459196093249
KCNH6,0.1276,0.25153267071131635,-0.0006,-0.0175,69,1117,0.8752459196093249
SPAG1,0.0861,0.25153267071131635,0.1083,0.0999,69,1117,0.8752459196093249
TYW5,-0.111,0.25168244783602756,-0.0514,-0.0382,69,1117,0.8752459196093249
DPYSL3,0.0922,0.25168244783602756,0.1086,0.1002,69,1117,0.8752459196093249
PSEN2,0.1476,0.2518322871531814,0.038,0.0239,69,1117,0.8752459196093249
CCT2,-0.1886,0.2518322871531814,-1.5813,-1.5211,69,1117,0.8752459196093249
ZFP3,0.171,0.2518322871531814,-0.0086,-0.0297,69,1117,0.8752459196093249
INVS,0.148,0.2518322871531814,0.1018,0.0859,69,1117,0.8752459196093249
ADARB2,0.163,0.2518322871531814,0.0762,0.0585,69,1117,0.8752459196093249
AASDH,-0.1589,0.2519821886689395,-0.0782,-0.0594,69,1117,0.8752459196093249
TAGLN2,0.1885,0.2519821886689395,-0.0967,-0.1237,69,1117,0.8752459196093249
ASH2L,-0.1032,0.2519821886689395,-0.3722,-0.3496,69,1117,0.8752459196093249
CASD1,-0.1061,0.25213215238945075,0.1023,0.1171,69,1117,0.8752459196093249
LRRC8D,0.1676,0.25213215238945075,0.0629,0.0382,69,1117,0.8752459196093249
TNFSF13B,0.0812,0.2522821783208491,-0.0104,-0.0199,69,1117,0.8752459196093249
LSM5,-0.1319,0.2522821783208491,-1.2195,-1.1843,69,1117,0.8752459196093249
ZFAND2A,-0.1185,0.2522821783208491,0.13,0.1436,69,1117,0.8752459196093249
ZSCAN25,-0.1204,0.25243226646925576,-0.1203,-0.1077,69,1117,0.8752459196093249
C18orf32,0.0551,0.25243226646925576,-0.098,-0.1064,69,1117,0.8752459196093249
IRF4,0.0516,0.25243226646925576,-0.2079,-0.2295,69,1117,0.8752459196093249
DDX50,0.1398,0.25243226646925576,-0.1353,-0.1561,69,1117,0.8752459196093249
ANKRD54,0.1372,0.25243226646925576,-0.1491,-0.1696,69,1117,0.8752459196093249
ZDHHC4,0.1118,0.25258241684077776,0.03,0.0176,69,1117,0.8752459196093249
PTPRN2,0.1156,0.25258241684077776,0.0367,0.0229,69,1117,0.8752459196093249
PPM1E,0.1696,0.25273262944150776,-0.0921,-0.1131,69,1117,0.8752459196093249
SFT2D2,-0.1519,0.25273262944150776,-0.0899,-0.0647,69,1117,0.8752459196093249
ACOT2,-0.1575,0.25273262944150776,0.0199,0.0514,69,1117,0.8752459196093249
LIAT1,-0.1408,0.25273262944150776,0.0265,0.0421,69,1117,0.8752459196093249
CDCA5,-0.1744,0.25273262944150776,-1.0422,-0.9761,69,1117,0.8752459196093249
SHISAL1,-0.1264,0.2528829042775256,0.0735,0.0856,69,1117,0.8752459196093249
RBM19,0.1494,0.2528829042775256,-0.8381,-0.8706,69,1117,0.8752459196093249
MAPK6,0.1035,0.2528829042775256,-0.1639,-0.1809,69,1117,0.8752459196093249
CEP76,0.1438,0.2528829042775256,0.1131,0.0954,69,1117,0.8752459196093249
WWOX,0.1298,0.2528829042775256,0.0915,0.0731,69,1117,0.8752459196093249
OTUD7B,-0.1788,0.2530332413548966,0.0064,0.0283,69,1117,0.8752459196093249
CCT8L2,-0.1391,0.2530332413548966,-0.1065,-0.0882,69,1117,0.8752459196093249
CXCL10,-0.0884,0.2530332413548966,0.0096,0.0186,69,1117,0.8752459196093249
AMOTL1,0.155,0.2530332413548966,0.0244,0.0021,69,1117,0.8752459196093249
TLR9,0.1539,0.2531836406796725,-0.084,-0.1023,69,1117,0.8752459196093249
NT5M,-0.112,0.2533341022578912,-0.0235,-0.0113,69,1117,0.8752459196093249
TAS2R42,-0.0979,0.2533341022578912,0.2546,0.2686,69,1117,0.8752459196093249
CCDC8,-0.1059,0.2534846260955773,-0.0737,-0.0602,69,1117,0.8752459196093249
CPA6,0.1567,0.2534846260955773,0.0142,-0.0041,69,1117,0.8752459196093249
GLYR1,-0.1278,0.2536352121987402,-0.0079,0.0104,69,1117,0.8752459196093249
SYBU,0.1113,0.2536352121987402,0.0903,0.0772,69,1117,0.8752459196093249
WEE2,-0.1197,0.2536352121987402,0.0463,0.0576,69,1117,0.8752459196093249
EEA1,0.123,0.2536352121987402,0.0439,0.0287,69,1117,0.8752459196093249
IL22RA1,-0.0778,0.2537858605733768,-0.1236,-0.1145,69,1117,0.8752459196093249
LRRC31,0.1571,0.2537858605733768,0.0876,0.0707,69,1117,0.8752459196093249
NOXO1,0.1213,0.2537858605733768,-0.095,-0.1093,69,1117,0.8752459196093249
TRIM29,-0.1391,0.2537858605733768,0.0192,0.0367,69,1117,0.8752459196093249
GJB5,-0.1288,0.25393657122546975,-0.0221,-0.0051,69,1117,0.8752459196093249
TAF9,0.1586,0.25393657122546975,-0.0708,-0.0913,69,1117,0.8752459196093249
CUL1,-0.1477,0.25393657122546975,-0.8003,-0.7589,69,1117,0.8752459196093249
CNIH2,0.1419,0.25393657122546975,-0.2061,-0.2237,69,1117,0.8752459196093249
C6orf163,-0.1118,0.25393657122546975,-0.0099,0.0037,69,1117,0.8752459196093249
ZBTB38,-0.1178,0.2540873441609872,-0.0285,-0.0095,69,1117,0.8752459196093249
BARX2,0.1527,0.2540873441609872,0.0725,0.0514,69,1117,0.8752459196093249
LCE5A,-0.2687,0.2540873441609872,-0.4723,-0.4347,69,1117,0.8752459196093249
GAS1,0.1571,0.2540873441609872,-0.1768,-0.2025,69,1117,0.8752459196093249
ANKRD65,-0.1661,0.25423817938588433,-0.1675,-0.1437,69,1117,0.8752459196093249
ESYT2,0.0772,0.25423817938588433,0.072,0.0632,69,1117,0.8752459196093249
SLC35F1,0.1579,0.2543890769061018,0.0449,0.0296,69,1117,0.8752459196093249
RRBP1,0.1643,0.2543890769061018,0.0666,0.047,69,1117,0.8752459196093249
RIN2,-0.0871,0.2543890769061018,-0.0009,0.0071,69,1117,0.8752459196093249
MYBL2,-0.1172,0.2545400367275671,-0.5705,-0.5307,69,1117,0.8752459196093249
PADI4,-0.0922,0.2545400367275671,0.0936,0.1041,69,1117,0.8752459196093249
SLC9A2,-0.1961,0.2546910588561926,-0.0317,-0.0107,69,1117,0.8752459196093249
TNS2,-0.1075,0.2546910588561926,-0.2619,-0.2464,69,1117,0.8752459196093249
CDAN1,-0.1581,0.2546910588561926,-1.1028,-1.0042,69,1117,0.8752459196093249
RPL4,0.0803,0.2546910588561926,-2.8562,-2.8905,69,1117,0.8752459196093249
GPR143,-0.1391,0.2546910588561926,0.0438,0.0587,69,1117,0.8752459196093249
GEMIN2,0.1361,0.2546910588561926,-0.7068,-0.7466,69,1117,0.8752459196093249
LILRB3,-0.114,0.2547579534790013,0.1206,0.1365,64,1002,0.8752459196093249
OR13C2,0.1754,0.2548241252641472,0.121,0.1025,64,982,0.8752459196093249
GIMAP5,0.1443,0.2548421432978779,0.1595,0.1456,69,1117,0.8752459196093249
ERGIC3,0.0948,0.2548421432978779,0.0459,0.0353,69,1117,0.8752459196093249
HES4,-0.1442,0.2548421432978779,-0.0407,-0.0209,69,1117,0.8752459196093249
ZC2HC1A,-0.1056,0.25499329005850835,0.1028,0.1165,69,1117,0.8752459196093249
SIGLEC7,-0.0898,0.25499329005850835,-0.0655,-0.0552,69,1117,0.8752459196093249
RITA1,-0.1435,0.25499329005850835,-0.2317,-0.2044,69,1117,0.8752459196093249
TACO1,-0.1165,0.25499329005850835,-0.082,-0.0644,69,1117,0.8752459196093249
SPANXB1,0.0945,0.25504278607418396,0.031,0.019,64,1003,0.8752482673868311
RHOBTB3,-0.1777,0.2551444991439551,-0.054,-0.0232,69,1117,0.8754297769135589
TMEM120A,0.2269,0.25524208904125323,0.2283,0.1894,23,332,0.875494729900638
ATP5MJ,-0.0694,0.2552610812514938,0.0197,0.0321,69,1116,0.875494729900638
KCNE3,-0.1134,0.2554471043127138,-0.0787,-0.0653,69,1117,0.8756216834544721
ITPA,0.1702,0.2554471043127138,-0.0693,-0.0948,69,1117,0.8756216834544721
GMEB2,-0.0907,0.2554471043127138,-0.1334,-0.1215,69,1117,0.8756216834544721
FCGR3B,0.1695,0.2555375162027287,0.2438,0.2185,64,982,0.8756216834544721
HACE1,-0.1389,0.2555985004076986,-0.0526,-0.0344,69,1117,0.8756216834544721
MTSS2,0.101,0.2555985004076986,0.007,-0.0037,69,1117,0.8756216834544721
KLK13,-0.147,0.2557499588508457,0.0475,0.0641,69,1117,0.8756216834544721
CDK2AP1,0.1365,0.2557499588508457,-0.143,-0.1616,69,1117,0.8756216834544721
MYO1G,0.1828,0.25590147964795706,-0.0704,-0.0897,69,1117,0.8756216834544721
KANSL2,-0.1769,0.2562047083272083,-1.0176,-0.966,69,1117,0.8756216834544721
LRRIQ3,-0.1116,0.2562047083272083,0.0395,0.0521,69,1117,0.8756216834544721
PFDN2,-0.1101,0.2562047083272083,-1.7998,-1.7575,69,1117,0.8756216834544721
ZIK1,-0.1194,0.2562047083272083,0.0906,0.1059,69,1117,0.8756216834544721
KRT24,0.1276,0.2563564162208817,0.0166,0.001,69,1117,0.8756216834544721
TFAP2E,-0.1936,0.2563564162208817,-0.0885,-0.0605,69,1117,0.8756216834544721
ZNF251,0.1406,0.2563564162208817,0.0329,0.0141,69,1117,0.8756216834544721
PKNOX2,0.1137,0.2563564162208817,0.2024,0.1906,69,1117,0.8756216834544721
LMNTD1,0.1862,0.2563564162208817,0.0199,-0.0032,69,1117,0.8756216834544721
SPATA31A1,-0.1878,0.25643120526119323,0.0058,0.0264,64,982,0.8756216834544721
EDA,-0.1527,0.2565081864915856,-0.0455,-0.0224,69,1117,0.8756216834544721
PPP1R10,-0.1643,0.2565081864915856,-1.274,-1.2254,69,1117,0.8756216834544721
SLC22A13,0.1671,0.2565081864915856,-0.0345,-0.0606,69,1117,0.8756216834544721
MAML3,0.1357,0.2565081864915856,0.1174,0.1009,69,1117,0.8756216834544721
ITPR3,0.1007,0.2566600191450521,-0.0712,-0.0862,69,1117,0.8756216834544721
DOK3,0.1991,0.2566600191450521,0.013,-0.0076,69,1117,0.8756216834544721
ZNF236,0.0381,0.2566600191450521,-0.2893,-0.2982,69,1117,0.8756216834544721
FN3K,-0.1285,0.2566600191450521,-0.0447,-0.0276,69,1117,0.8756216834544721
ZNF512,0.1251,0.25681191418699845,0.0155,0.0003,69,1117,0.8756216834544721
VSTM2L,-0.088,0.25681191418699845,-0.0933,-0.0836,69,1117,0.8756216834544721
ZNF114,-0.1361,0.25681191418699845,-0.0207,0.0004,69,1117,0.8756216834544721
KLHDC10,-0.1603,0.25681191418699845,-0.0635,-0.0454,69,1117,0.8756216834544721
GRIK4,0.0965,0.2569638716231286,0.0635,0.0526,69,1117,0.8758067253515147
IER2,0.1296,0.2569638716231286,-0.0416,-0.0566,69,1117,0.8758067253515147
STPG1,-0.1072,0.25711589145913205,-0.0429,-0.0304,69,1117,0.8759918392083786
GRB7,-0.0951,0.25711589145913205,-0.0327,-0.0202,69,1117,0.8759918392083786
FBXO39,-0.1305,0.257267973700684,0.0268,0.0399,69,1117,0.8761770249623865
RAC3,0.1233,0.257267973700684,-0.4523,-0.4865,69,1117,0.8761770249623865
CHRNA6,-0.1568,0.25757232542306685,-0.0288,-0.0114,69,1117,0.8767140028779445
SPEG,-0.1353,0.25757232542306685,0.0002,0.0161,69,1117,0.8767140028779445
TSPAN16,0.1432,0.25757232542306685,0.0136,-0.013,69,1117,0.8767140028779445
DLST,0.0893,0.25787692683540075,-0.3126,-0.3362,69,1117,0.8772447568627281
OCEL1,-0.1838,0.25787692683540075,0.0317,0.0517,69,1117,0.8772447568627281
S100Z,-0.0691,0.25787692683540075,0.0176,0.0267,69,1117,0.8772447568627281
COL18A1,-0.1104,0.25802932118933897,-0.0626,-0.0501,69,1117,0.8772447568627281
ZNF837,0.1587,0.25802932118933897,0.0368,0.0092,69,1117,0.8772447568627281
PENK,-0.0784,0.2581817779825839,0.0168,0.0323,69,1117,0.8772447568627281
KRTAP10-10,-0.1348,0.2583342972207132,0.0825,0.098,69,1117,0.8772447568627281
ARHGEF16,-0.1594,0.2583342972207132,-0.1196,-0.0998,69,1117,0.8772447568627281
ZNF644,0.1486,0.2583342972207132,-0.0431,-0.0664,69,1117,0.8772447568627281
SMOX,-0.1472,0.2584868789092898,-0.0309,-0.0115,69,1117,0.8772447568627281
RPGRIP1,-0.1415,0.2584868789092898,0.0153,0.0332,69,1117,0.8772447568627281
ACOT9,-0.1286,0.2584868789092898,0.0782,0.093,69,1117,0.8772447568627281
SMO,-0.1354,0.2584868789092898,-0.1066,-0.0904,69,1117,0.8772447568627281
