gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
MOCS1,0.2255,0.3685832275262868,0.0272,-0.0042,38,317,0.827203045410756
ST3GAL5,-0.0828,0.3686628815348397,0.045,0.0547,107,1079,0.827203045410756
C1QTNF2,0.0994,0.3686628815348397,0.0808,0.0676,107,1079,0.827203045410756
KCTD3,0.0688,0.36882052259561326,0.1821,0.174,107,1079,0.8272057910660088
VTA1,0.0661,0.36882052259561326,-0.0053,-0.0182,107,1079,0.8272057910660088
RBSN,-0.07,0.36882052259561326,-0.3536,-0.3347,107,1079,0.8272057910660088
PNPLA5,0.0827,0.3689782055837152,0.084,0.0695,107,1079,0.8272057910660088
URI1,0.1028,0.3689782055837152,-1.1168,-1.1458,107,1079,0.8272057910660088
TMEM250,-0.0959,0.3689782055837152,0.056,0.0661,107,1079,0.8272057910660088
CASR,-0.0576,0.3689782055837152,-0.0091,-0.0024,107,1079,0.8272057910660088
GAPT,0.0788,0.36913593049648574,-0.0728,-0.0825,107,1079,0.827257583114845
CXCL11,0.0878,0.36913593049648574,0.0511,0.0399,107,1079,0.827257583114845
CLC,-0.0593,0.36913593049648574,0.0088,0.0157,107,1079,0.827257583114845
LCT,-0.1509,0.36929369733125694,-0.0876,-0.0696,107,1079,0.8273613356029509
PHKG1,0.0919,0.36929369733125694,-0.2181,-0.2311,107,1079,0.8273613356029509
PRICKLE2,0.061,0.3694515060853535,-0.0722,-0.0794,107,1079,0.8273613356029509
PCDHB15,0.1039,0.3694515060853535,-0.087,-0.1,107,1079,0.8273613356029509
DENND1B,-0.0034,0.3694515060853535,-0.0032,-0.0029,107,1079,0.8273613356029509
DIRAS1,0.0732,0.3694515060853535,-0.0174,-0.0248,107,1079,0.8273613356029509
POM121,0.0365,0.3694982202028545,-0.2707,-0.2769,104,1061,0.8273654426624101
STRADB,0.0692,0.36960935675609097,-0.0825,-0.0916,107,1079,0.8275137833129144
MSH3,0.0735,0.36976724934077776,-0.0364,-0.0497,107,1079,0.8276662508010245
LRCH1,-0.0848,0.36976724934077776,0.0573,0.0667,107,1079,0.8276662508010245
VPS36,-0.0851,0.3699251838367136,-0.2791,-0.2566,107,1079,0.8279192380757333
CHCHD3,-0.0812,0.3700831602411907,-0.3496,-0.3336,107,1079,0.8281722577138081
LUC7L,0.0151,0.37024117855149286,0.0288,0.0272,107,1079,0.8283247726452392
TPRG1,-0.1241,0.37024117855149286,0.013,0.0354,107,1079,0.8283247726452392
INTS4,0.1685,0.3703677305737837,-1.7306,-1.8032,38,317,0.8284773072835301
ZNF556,-0.1443,0.3703992387648959,-0.0133,0.0027,107,1079,0.8284773072835301
ATP10A,0.0842,0.37055734087866743,-0.0515,-0.061,107,1079,0.8286298616082283
RPS14,-0.0883,0.37055734087866743,-2.1621,-2.1236,107,1079,0.8286298616082283
C8orf33,0.0248,0.37071548489006745,-0.303,-0.3083,107,1079,0.8286819405781973
NECAB3,0.0773,0.37071548489006745,-0.0068,-0.0163,107,1079,0.8286819405781973
GMPR2,-0.0165,0.37071548489006745,0.0013,0.003,107,1079,0.8286819405781973
OR1L3,0.1066,0.3707898678242536,0.0314,0.017,94,973,0.8287477222769296
HIGD1A,0.0778,0.37087367079634737,-0.1049,-0.1172,107,1079,0.8288345400813024
CNPY4,0.1084,0.37103189859475105,-0.2031,-0.2178,107,1079,0.8289389160857833
SLX9,0.1013,0.37103189859475105,-0.4553,-0.4794,107,1079,0.8289389160857833
ZNF292,-0.0558,0.3711901682825137,-0.0281,-0.0208,107,1079,0.8289389160857833
KLC2,0.065,0.3711901682825137,-0.5,-0.5129,107,1079,0.8289389160857833
FLAD1,-0.0887,0.3711901682825137,-0.0422,-0.0305,107,1079,0.8289389160857833
ZFP3,0.0747,0.3711901682825137,-0.0201,-0.0293,107,1079,0.8289389160857833
INSRR,-0.0456,0.3713484798568627,-0.0863,-0.0811,107,1079,0.829091586067732
C11orf16,0.0662,0.3713484798568627,0.1092,0.1013,107,1079,0.829091586067732
PCDHA6,-0.0984,0.37145626157478795,-0.0553,-0.0414,104,1061,0.829143882828372
TMEM89,0.1067,0.37150683331501777,-0.0758,-0.0882,107,1079,0.829143882828372
TMEM170B,-0.0507,0.37150683331501777,-0.013,-0.0078,107,1079,0.829143882828372
PRPH,0.0719,0.37166522865418994,-0.0972,-0.1061,107,1079,0.8291962350526433
SLC12A4,0.0091,0.37166522865418994,-0.0529,-0.054,107,1079,0.8291962350526433
ZNF853,-0.0928,0.37166522865418994,0.1672,0.1772,107,1079,0.8291962350526433
LCNL1,0.0751,0.3719821449643905,-0.0367,-0.0449,107,1079,0.8294014081299637
MEA1,0.1169,0.3719821449643905,-0.0998,-0.115,107,1079,0.8294014081299637
PABPC4,0.0251,0.3719821449643905,-0.0486,-0.0518,107,1079,0.8294014081299637
SYF2,-0.1039,0.3719821449643905,-1.0406,-1.0076,107,1079,0.8294014081299637
PVRIG,0.0585,0.3719821449643905,-0.0927,-0.1014,107,1079,0.8294014081299637
SYPL2,0.1067,0.37214066592980133,-0.1746,-0.1915,107,1079,0.8296545140181264
TIPIN,-0.0931,0.37229922876499366,-0.7776,-0.753,107,1079,0.829907652029342
DCAF10,-0.0584,0.37245783346713845,-0.1614,-0.1536,107,1079,0.830012664259993
OR6X1,0.0783,0.3724785244770068,0.0085,-0.0003,94,973,0.830012664259993
EDF1,0.1582,0.37261648003339853,-0.0551,-0.0921,107,1079,0.830012664259993
PLXNA1,-0.0216,0.37261648003339853,0.0073,0.0104,107,1079,0.830012664259993
NPB,-0.0643,0.37261648003339853,-0.3771,-0.3644,107,1079,0.830012664259993
ZFP36L1,-0.0535,0.37261648003339853,-0.3073,-0.2881,107,1079,0.830012664259993
NHEJ1,0.084,0.37277516846092895,-0.1245,-0.1375,107,1079,0.8302658246438596
RNF39,0.0898,0.3728544276940391,-0.1324,-0.1426,94,973,0.8303184086230267
PKDCC,0.0661,0.3729338987468761,-0.0615,-0.0707,107,1079,0.8303184086230267
FMNL1,0.0824,0.3729338987468761,-0.2021,-0.2116,107,1079,0.8303184086230267
SPRY2,0.0453,0.3730926708883785,0.1394,0.1332,107,1079,0.8303819405270658
TTC7A,-0.1603,0.3730926708883785,-0.2962,-0.2445,107,1079,0.8303819405270658
TMEM221,-0.0739,0.3732514848825669,0.0714,0.0811,107,1079,0.8303819405270658
MIA,-0.1082,0.3732514848825669,0.0514,0.063,107,1079,0.8303819405270658
TWSG1,-0.0919,0.3732514848825669,0.1466,0.1555,107,1079,0.8303819405270658
PYY,-0.1212,0.3732514848825669,-0.0547,-0.0389,107,1079,0.8303819405270658
ALDH18A1,0.0158,0.37341034072656365,-0.1289,-0.1325,107,1079,0.8303819405270658
SH3BGRL2,-0.119,0.37341034072656365,0.0634,0.08,107,1079,0.8303819405270658
HNRNPA0,0.1369,0.37341034072656365,-0.2757,-0.2978,107,1079,0.8303819405270658
PIK3C2G,0.0958,0.3735692384174828,0.0973,0.0856,107,1079,0.8303819405270658
PDLIM1,0.1312,0.3735692384174828,0.0399,0.0245,107,1079,0.8303819405270658
WDR5,0.063,0.3735692384174828,-1.1758,-1.1947,107,1079,0.8303819405270658
MTFMT,-0.0629,0.3735692384174828,-0.2374,-0.226,107,1079,0.8303819405270658
FAH,0.1096,0.37372817795243096,0.0317,0.0193,107,1079,0.8303819405270658
PRIM1,0.0926,0.37372817795243096,-1.7905,-1.8198,107,1079,0.8303819405270658
TMEM235,0.1151,0.37372817795243096,-0.1426,-0.1587,107,1079,0.8303819405270658
TTC9,0.0843,0.37372817795243096,0.0766,0.0671,107,1079,0.8303819405270658
PCDHGB7,0.0525,0.37388715932850614,0.0821,0.0768,107,1079,0.8304349135206036
GCG,-0.1074,0.37388715932850614,0.1132,0.1255,107,1079,0.8304349135206036
FAM162B,-0.0687,0.37388715932850614,-0.0562,-0.0458,107,1079,0.8304349135206036
DDX3Y,0.0968,0.37395280084006555,0.4667,0.4524,38,317,0.8304806509440559
USP42,0.0711,0.3740461825427983,0.0289,0.0191,107,1079,0.8304879411268803
HEY1,0.1059,0.3740461825427983,-0.0213,-0.0335,107,1079,0.8304879411268803
SLC39A1,0.0539,0.3743643544743537,0.0376,0.0281,107,1079,0.8306941351389877
LDLRAD3,-0.1033,0.3743643544743537,0.0206,0.0316,107,1079,0.8306941351389877
CREG2,-0.1413,0.3743643544743537,-0.0566,-0.036,107,1079,0.8306941351389877
TOPORS,0.0789,0.3743643544743537,0.0519,0.0412,107,1079,0.8306941351389877
LRRFIP2,-0.1486,0.3743643544743537,0.0988,0.1154,107,1079,0.8306941351389877
HHEX,-0.0532,0.37452350318575633,-0.0531,-0.0447,107,1079,0.830747296502156
FAM184B,-0.1129,0.37452350318575633,0.1745,0.1845,107,1079,0.830747296502156
YIPF3,-0.1466,0.37452350318575633,-0.1356,-0.1154,107,1079,0.830747296502156
LGALS9B,0.1439,0.37458386782193986,-0.2911,-0.3181,91,955,0.8307812323505126
ATMIN,0.0764,0.3746826937236555,-0.2829,-0.3003,107,1079,0.8308072499608931
MUCL1,0.0872,0.3748419260851005,-0.0858,-0.0949,107,1079,0.8308072499608931
POLR1B,0.1402,0.3748419260851005,-1.2686,-1.3104,107,1079,0.8308072499608931
SLC35E4,0.1262,0.3748419260851005,0.0587,0.0456,107,1079,0.8308072499608931
LCE2C,0.1437,0.3749746311156308,-1.4813,-1.5453,34,282,0.8308072499608931
ZCCHC3,-0.0245,0.3750012002671327,0.0874,0.0907,107,1079,0.8308072499608931
EVI2A,-0.1429,0.3750012002671327,-0.0414,-0.0205,107,1079,0.8308072499608931
RTP5,0.1164,0.3750012002671327,0.1036,0.0887,107,1079,0.8308072499608931
ARL9,0.0522,0.3750012002671327,-0.0326,-0.0384,107,1079,0.8308072499608931
RIOK1,-0.1109,0.3751605162667859,-1.0536,-1.0238,107,1079,0.8310603361425376
LRATD1,0.0825,0.3753198740810849,-0.0016,-0.0155,107,1079,0.8311137391813573
GID8,0.0985,0.3753198740810849,-0.0953,-0.1093,107,1079,0.8311137391813573
SEC23IP,-0.1698,0.3753198740810849,-0.1371,-0.1036,107,1079,0.8311137391813573
C9orf152,-0.0674,0.37579819838198947,0.0656,0.0731,107,1079,0.8320729986994927
GPR78,0.1253,0.37595772342496303,0.072,0.0574,107,1079,0.8321263814790724
TUSC1,-0.092,0.37595772342496303,0.0451,0.0653,107,1079,0.8321263814790724
PIGA,-0.0754,0.37595772342496303,0.0539,0.0617,107,1079,0.8321263814790724
ZNF44,-0.0994,0.37611729026758745,0.0623,0.0746,107,1079,0.832179818300885
BHLHE40,-0.0885,0.37611729026758745,0.0875,0.1011,107,1079,0.832179818300885
PTGER4,0.1089,0.37611729026758745,-0.0053,-0.0211,107,1079,0.832179818300885
CYP27C1,-0.0679,0.376276898906839,-0.009,-0.0015,107,1079,0.8323072620307153
SRGAP3,-0.0816,0.376276898906839,0.0333,0.0448,107,1079,0.8323072620307153
ZSCAN16,-0.081,0.37643654933968673,-0.0391,-0.0311,107,1079,0.8323072620307153
GPR137B,0.1241,0.37643654933968673,0.0289,0.0135,107,1079,0.8323072620307153
BUD23,-0.098,0.3765962415630906,-1.5358,-1.5067,107,1079,0.8323072620307153
MPND,0.1123,0.3765962415630906,-0.1329,-0.1479,107,1079,0.8323072620307153
SCAMP2,-0.0747,0.3765962415630906,-0.0169,-0.0098,107,1079,0.8323072620307153
RNF103,-0.0543,0.3765962415630906,-0.2315,-0.2241,107,1079,0.8323072620307153
AMER1,-0.1469,0.3765962415630906,0.0652,0.0837,107,1079,0.8323072620307153
OR10G8,-0.026,0.3766263726531178,-0.062,-0.0588,94,973,0.8323072620307153
GNG13,-0.1051,0.376755975574003,-0.0649,-0.049,107,1079,0.8324938762683382
DCHS2,-0.0437,0.37691575136936806,0.0326,0.0375,107,1079,0.8327010198277142
TMEM88,0.0634,0.37707556894612193,0.018,0.0118,107,1079,0.8327010198277142
TMCO3,0.1242,0.37707556894612193,-0.0993,-0.1153,107,1079,0.8327010198277142
TRIM44,-0.0668,0.37707556894612193,0.0677,0.0766,107,1079,0.8327010198277142
DCHS1,0.093,0.37707556894612193,0.0342,0.0179,107,1079,0.8327010198277142
RBCK1,-0.0674,0.3772354283011923,0.0842,0.0936,107,1079,0.8327547743662411
HS6ST2,-0.0768,0.3772354283011923,0.0362,0.0444,107,1079,0.8327547743662411
POLR2B,-0.0869,0.3772354283011923,-2.4716,-2.4412,107,1079,0.8327547743662411
IL36G,0.0817,0.3773953294314992,-0.0932,-0.1066,107,1079,0.8330080098263516
TFF1,0.0744,0.37755527233395425,0.0558,0.0487,107,1079,0.8331615328556915
FREM2,-0.0784,0.37755527233395425,-0.0181,-0.0077,107,1079,0.8331615328556915
STXBP1,0.0469,0.37771525700546105,-0.1941,-0.2003,107,1079,0.8334148130335935
MMP15,0.1018,0.37787528344291477,-0.045,-0.0575,107,1079,0.8335683678676719
CD74,-0.0079,0.37787528344291477,0.0713,0.0722,107,1079,0.8335683678676719
OR5T2,-0.0691,0.37795209551109854,-0.0955,-0.0858,94,973,0.8336380570408114
CCNT2,-0.062,0.378035351643203,-0.1381,-0.1292,107,1079,0.8337219413258102
SNX13,-0.0787,0.37819546160320483,0.1115,0.1256,107,1079,0.8337758113675056
TPD52,0.1162,0.37819546160320483,0.1254,0.1109,107,1079,0.8337758113675056
RAB11FIP5,0.057,0.37819546160320483,0.0219,0.0154,107,1079,0.8337758113675056
ERLIN2,0.1161,0.3783556133197914,-0.0142,-0.0305,107,1079,0.8339294274928687
OXCT2,-0.0824,0.3783556133197914,-0.0206,-0.0103,107,1079,0.8339294274928687
ANXA1,-0.1636,0.37851580678982544,0.0838,0.1018,107,1079,0.8340914296372782
LIN9,-0.0386,0.3786760420101619,-0.2271,-0.22,107,1079,0.8340914296372782
KRTAP10-11,0.1127,0.3786760420101619,-0.1425,-0.1598,107,1079,0.8340914296372782
CDKN2C,0.167,0.3786760420101619,0.2513,0.2278,107,1079,0.8340914296372782
NCS1,-0.0595,0.37883631897764747,0.0159,0.0237,107,1079,0.8340914296372782
RFT1,0.1099,0.37883631897764747,-0.719,-0.7485,107,1079,0.8340914296372782
KLHL21,-0.0824,0.37883631897764747,-0.0022,0.0103,107,1079,0.8340914296372782
SGO2,0.1089,0.37883631897764747,-0.1124,-0.1346,107,1079,0.8340914296372782
TRAPPC6B,0.1549,0.37883631897764747,-0.0811,-0.1025,107,1079,0.8340914296372782
ZNF804A,-0.1152,0.3789966376891204,0.1192,0.1318,107,1079,0.8342992672161516
OR7G1,0.0771,0.3790907144377448,-0.1992,-0.2106,94,973,0.8342992672161516
ZFPL1,0.1065,0.37915699814141135,-0.0706,-0.0842,107,1079,0.8342992672161516
DDX59,-0.0707,0.37915699814141135,-0.8486,-0.8274,107,1079,0.8342992672161516
STOX2,0.0821,0.37915699814141135,0.1255,0.1145,107,1079,0.8342992672161516
MACROD2,-0.0786,0.3793174003313424,0.0964,0.1062,107,1079,0.8345457162303309
YWHAH,0.1429,0.37947784425572795,0.0342,0.0158,107,1079,0.8345457162303309
NIN,-0.1426,0.37947784425572795,0.0437,0.0598,107,1079,0.8345457162303309
RBMXL1,0.0781,0.3796383299113737,-0.9457,-0.9681,107,1079,0.8345457162303309
SLC25A31,-0.0605,0.3796383299113737,-0.074,-0.0669,107,1079,0.8345457162303309
MPDU1,-0.0491,0.3796383299113737,-0.1698,-0.1614,107,1079,0.8345457162303309
OR2A12,-0.1154,0.37966081450367273,-0.0109,0.0032,94,973,0.8345457162303309
COMMD5,0.0554,0.37979885729507756,-0.2064,-0.2147,107,1079,0.8345457162303309
CD2AP,-0.1007,0.37979885729507756,0.1144,0.1266,107,1079,0.8345457162303309
CAPN12,0.0663,0.37979885729507756,-0.016,-0.024,107,1079,0.8345457162303309
TPTE2,0.0549,0.37979885729507756,-0.1704,-0.179,107,1079,0.8345457162303309
MS4A8,-0.0709,0.3799594264036291,-0.1115,-0.1007,107,1079,0.8345457162303309
SAT2,-0.0439,0.3799594264036291,-0.0239,-0.0177,107,1079,0.8345457162303309
KNTC1,0.0877,0.3799594264036291,-0.3297,-0.3559,107,1079,0.8345457162303309
HDAC6,0.0129,0.38012003723381016,0.0262,0.0248,107,1079,0.8345457162303309
MRPS21,-0.1512,0.38012003723381016,-1.1138,-1.0633,107,1079,0.8345457162303309
ZNF827,-0.0395,0.38012003723381016,-0.0022,0.0032,107,1079,0.8345457162303309
SNRPD3,-0.1536,0.3802781261277227,-5.5393,-5.462,38,317,0.8345457162303309
ZNF845,-0.0509,0.38028068978239393,0.001,0.0074,107,1079,0.8345457162303309
ARHGEF15,-0.088,0.38028068978239393,0.014,0.0227,107,1079,0.8345457162303309
C5,-0.067,0.38028068978239393,-0.02,-0.0138,107,1079,0.8345457162303309
HBZ,-0.0781,0.38028068978239393,-0.0506,-0.0405,107,1079,0.8345457162303309
CACUL1,0.0766,0.3804413840461456,0.061,0.0501,107,1079,0.8345457162303309
POTEF,-0.1014,0.38047299126436607,-0.1168,-0.0999,91,955,0.8345457162303309
DENR,0.081,0.3806021200218228,-0.8665,-0.892,107,1079,0.8345457162303309
RGS18,0.0933,0.3806021200218228,0.0988,0.0882,107,1079,0.8345457162303309
CDH15,0.1053,0.3806021200218228,-0.1642,-0.1847,107,1079,0.8345457162303309
KLC4,0.0641,0.3806021200218228,-0.0683,-0.0759,107,1079,0.8345457162303309
PCDHB3,-0.0864,0.3806021200218228,-0.029,-0.0164,107,1079,0.8345457162303309
ITGAE,-0.1315,0.3807628977061738,0.0729,0.0872,107,1079,0.8345457162303309
C22orf23,0.0979,0.3807628977061738,-0.0922,-0.1045,107,1079,0.8345457162303309
WNT8B,-0.0565,0.3807628977061738,0.0614,0.0674,107,1079,0.8345457162303309
RNASE6,0.0808,0.3807628977061738,0.0968,0.0897,107,1079,0.8345457162303309
PLEKHG3,0.0559,0.38092371709593986,0.0748,0.0667,107,1079,0.8346997176588198
PSMC3,0.092,0.38092371709593986,-1.8367,-1.8736,107,1079,0.8346997176588198
ARID3A,-0.1005,0.38108457818785346,-0.1876,-0.1722,107,1079,0.8347652206396208
GJD4,0.0793,0.38108457818785346,-0.0796,-0.0904,107,1079,0.8347652206396208
CFHR5,-0.1464,0.3812454809786394,0.0591,0.077,107,1079,0.8347652206396208
ADD2,0.0752,0.3812454809786394,-0.0434,-0.0525,107,1079,0.8347652206396208
MYO10,-0.0303,0.3812454809786394,-0.0682,-0.0637,107,1079,0.8347652206396208
HARS2,-0.1195,0.3812454809786394,-0.5774,-0.5353,107,1079,0.8347652206396208
TRPM2,0.0699,0.3814064254650136,-0.0499,-0.0584,107,1079,0.8347652206396208
RAB22A,0.0918,0.3814064254650136,-0.0462,-0.059,107,1079,0.8347652206396208
FCGRT,0.147,0.3814064254650136,0.0391,0.0244,107,1079,0.8347652206396208
PHF19,-0.0888,0.3814064254650136,-0.0261,-0.0176,107,1079,0.8347652206396208
H2BC4,0.0391,0.3815674116436847,-1.2246,-1.2371,107,1079,0.8350184275464538
FKBP2,-0.0626,0.381889509064709,-0.0595,-0.0519,107,1079,0.8354808048918826
NCAM2,0.0826,0.381889509064709,0.0858,0.0766,107,1079,0.8354808048918826
MARCHF9,0.1501,0.3819464820935963,-0.3443,-0.3732,94,973,0.8354808048918826
TRIR,-0.0783,0.3820506203004378,-0.238,-0.2195,107,1079,0.8354808048918826
ZNF420,0.0637,0.3820506203004378,0.1343,0.1275,107,1079,0.8354808048918826
SLC39A13,0.0498,0.3820506203004378,-0.0179,-0.0245,107,1079,0.8354808048918826
GNG4,0.1412,0.3822117732152146,-0.0144,-0.0315,107,1079,0.8356349667009585
NUB1,-0.1158,0.3822117732152146,0.0739,0.0891,107,1079,0.8356349667009585
CARD19,-0.0833,0.38237296780570695,0.0129,0.0229,107,1079,0.8356900606399772
KHDC3L,0.0116,0.38237296780570695,-0.0712,-0.0727,107,1079,0.8356900606399772
GRM7,0.094,0.38237296780570695,-0.0659,-0.0756,107,1079,0.8356900606399772
FLOT1,0.0922,0.38253420406857397,-0.1615,-0.1804,107,1079,0.8357013990379774
BCAS2,0.1609,0.38253420406857397,-0.9429,-0.9868,107,1079,0.8357013990379774
TMEM52B,-0.0668,0.38253420406857397,-0.0022,0.0035,107,1079,0.8357013990379774
MYH4,0.123,0.38269548200046677,-0.0078,-0.0191,107,1079,0.8357013990379774
SLC35D3,-0.0333,0.38269548200046677,0.0971,0.1006,107,1079,0.8357013990379774
FRK,-0.0273,0.38269548200046677,-0.0074,-0.0044,107,1079,0.8357013990379774
ENC1,0.1154,0.38269548200046677,0.0552,0.0412,107,1079,0.8357013990379774
AGTR2,-0.0356,0.38285680159802826,0.0458,0.0504,107,1079,0.8357073632369074
RNF168,0.0687,0.38285680159802826,-0.5166,-0.5389,107,1079,0.8357073632369074
RTL6,-0.1376,0.38301816285789325,0.1633,0.1781,107,1079,0.8357073632369074
CFAP107,0.0721,0.38301816285789325,0.0121,0.0051,107,1079,0.8357073632369074
PSMB5,0.0996,0.38301816285789325,-1.7665,-1.839,107,1079,0.8357073632369074
LIPG,0.0736,0.38301816285789325,0.0709,0.0633,107,1079,0.8357073632369074
AGMO,0.0658,0.38301816285789325,0.039,0.0325,107,1079,0.8357073632369074
DDX20,-0.059,0.38317956577668844,-1.0523,-1.0377,107,1079,0.8357073632369074
RAP2A,0.0723,0.38317956577668844,-0.1455,-0.1544,107,1079,0.8357073632369074
ZBTB43,0.0623,0.38317956577668844,-0.0131,-0.0199,107,1079,0.8357073632369074
TJAP1,-0.1677,0.3833410103510321,-0.1644,-0.1452,107,1079,0.8357073632369074
KLC3,0.0887,0.38350249657753455,-0.0968,-0.1092,107,1079,0.8357073632369074
MORN4,0.0827,0.38350249657753455,-0.0433,-0.0537,107,1079,0.8357073632369074
RECK,-0.0786,0.3838255939734162,-0.006,0.0024,107,1079,0.8357073632369074
FGB,-0.0726,0.3838255939734162,0.1299,0.1374,107,1079,0.8357073632369074
BMPR1B,-0.1251,0.3838255939734162,0.0368,0.0517,107,1079,0.8357073632369074
NTSR1,-0.1047,0.38398720513597484,0.0925,0.1037,107,1079,0.8357073632369074
ZFYVE26,-0.0867,0.38398720513597484,-0.0891,-0.0772,107,1079,0.8357073632369074
MINDY4B,0.4466,0.38402630960770495,-0.1505,-0.2114,4,41,0.8357073632369074
HAPSTR2,0.169,0.38402630960770495,0.2763,0.2485,4,41,0.8357073632369074
CCDC194,-0.5664,0.38402630960770495,0.3516,0.4789,4,41,0.8357073632369074
SLC46A1,-0.3767,0.38402630960770495,-0.1383,-0.0688,4,41,0.8357073632369074
NUTM2D,-0.4243,0.38402630960770495,0.2273,0.3112,4,41,0.8357073632369074
CIROP,-0.4712,0.38402630960770495,0.0386,0.1214,4,41,0.8357073632369074
TEX53,-0.5486,0.38402630960770495,0.0653,0.1565,4,41,0.8357073632369074
RYK,-0.7163,0.38402630960770495,-0.0707,0.1081,4,41,0.8357073632369074
PPP2R2D,-0.3829,0.38402630960770495,0.0183,0.0938,4,41,0.8357073632369074
SYN2,-0.4253,0.38402630960770495,-0.1576,-0.0828,4,41,0.8357073632369074
THSD7B,0.3963,0.38402630960770495,-0.0349,-0.1198,4,41,0.8357073632369074
PSMB1,-0.0395,0.384148857937052,-1.4394,-1.4277,107,1079,0.8357073632369074
PROSER1,0.0835,0.384148857937052,0.0226,0.0129,107,1079,0.8357073632369074
TMPRSS7,-0.1129,0.384148857937052,0.011,0.0238,107,1079,0.8357073632369074
FBLN7,0.1085,0.38431055237321665,-0.1077,-0.1215,107,1079,0.8357632456057861
KLRD1,-0.0649,0.38431055237321665,0.034,0.041,107,1079,0.8357632456057861
HLF,0.0659,0.38431055237321665,-0.0855,-0.0929,107,1079,0.8357632456057861
GLIS1,0.1439,0.3844722884410299,0.034,0.0149,107,1079,0.835917754146761
PLEKHG6,-0.0715,0.3844722884410299,-0.0837,-0.068,107,1079,0.835917754146761
ZBTB11,-0.0558,0.3846340661370452,-1.3448,-1.3266,107,1079,0.8360722803014301
IFT20,-0.0882,0.3846340661370452,0.0445,0.056,107,1079,0.8360722803014301
KIAA0586,0.0987,0.3847958854578071,-0.0379,-0.0527,107,1079,0.836226824049826
RAB39B,-0.0714,0.3847958854578071,0.08,0.0882,107,1079,0.836226824049826
SHD,-0.0868,0.3849577463998526,-0.0491,-0.0382,107,1079,0.8363813853719838
TRIM15,-0.1429,0.3849577463998526,-0.0025,0.017,107,1079,0.8363813853719838
METRN,-0.0524,0.38511964895970996,-0.0838,-0.0774,107,1079,0.8364374091154869
GLIPR1L1,-0.0821,0.38511964895970996,-0.2168,-0.2023,107,1079,0.8364374091154869
GAS2L1,-0.0845,0.38511964895970996,0.0871,0.0986,107,1079,0.8364374091154869
MLYCD,-0.0335,0.38528159313389965,0.1061,0.11,107,1079,0.8366905606577265
LYRM9,-0.1194,0.38544357891893377,-0.0833,-0.0659,107,1079,0.8367466294595554
HPF1,-0.0873,0.38544357891893377,-0.0297,-0.018,107,1079,0.8367466294595554
IFT172,0.1263,0.38544357891893377,-0.0068,-0.0223,107,1079,0.8367466294595554
TMED4,-0.0647,0.38560560631131646,0.0285,0.0372,107,1079,0.8369012658758087
EIF4G1,0.1144,0.38560560631131646,-0.7784,-0.8098,107,1079,0.8369012658758087
LAMC2,-0.1283,0.3857676753075431,-0.139,-0.1241,107,1079,0.8369714109627098
P2RY14,-0.0772,0.38592978590410154,-0.0705,-0.0613,107,1079,0.8369714109627098
ATP6V0D1,0.1408,0.38592978590410154,-0.875,-0.9207,107,1079,0.8369714109627098
CLTC,-0.0513,0.38592978590410154,-1.5314,-1.5085,107,1079,0.8369714109627098
FGF22,-0.0764,0.38592978590410154,0.0436,0.0525,107,1079,0.8369714109627098
ARHGEF28,-0.0835,0.38592978590410154,-0.1196,-0.1071,107,1079,0.8369714109627098
BMERB1,-0.079,0.38609193809747133,-0.0308,-0.0209,107,1079,0.8369714109627098
TNFRSF9,0.0867,0.38609193809747133,-0.0341,-0.0449,107,1079,0.8369714109627098
CCR8,0.1208,0.38609193809747133,-0.0149,-0.0266,107,1079,0.8369714109627098
ELSPBP1,-0.0534,0.38609193809747133,0.0359,0.0413,107,1079,0.8369714109627098
SNX6,0.1011,0.38641636726052087,-0.0764,-0.0941,107,1079,0.8370004283440687
UCP2,0.0829,0.38641636726052087,0.0235,0.0137,107,1079,0.8370004283440687
NINJ2,0.079,0.38641636726052087,0.0106,-0.002,107,1079,0.8370004283440687
C1orf74,0.0917,0.38641636726052087,-0.1846,-0.1993,107,1079,0.8370004283440687
CFC1,-0.0958,0.38641865408313736,-0.1233,-0.1097,91,955,0.8370004283440687
MAPKAPK5,0.1166,0.3865786442231187,-0.1403,-0.159,107,1079,0.8370004283440687
ZNF667,0.0916,0.3865786442231187,0.0728,0.0621,107,1079,0.8370004283440687
CBLIF,0.0785,0.3865786442231187,0.0139,0.0054,107,1079,0.8370004283440687
SERPINA9,0.0544,0.3865786442231187,0.0771,0.0711,107,1079,0.8370004283440687
TTLL5,-0.1049,0.38674096276836334,-0.1318,-0.1158,107,1079,0.8370004283440687
SLC5A7,-0.0533,0.38674096276836334,-0.0164,-0.01,107,1079,0.8370004283440687
MAST4,-0.0958,0.38674096276836334,-0.0373,-0.0253,107,1079,0.8370004283440687
LTBP3,0.0738,0.38674096276836334,-0.2572,-0.2683,107,1079,0.8370004283440687
SPINT4,0.0632,0.38674096276836334,0.0901,0.0828,107,1079,0.8370004283440687
PRR3,0.1609,0.3869033228926936,-0.1368,-0.1554,107,1079,0.8370154408050979
LMO3,-0.1405,0.3869033228926936,0.0433,0.0573,107,1079,0.8370154408050979
H2BC26,-0.1222,0.3870657245925392,-0.1119,-0.0834,107,1079,0.8370154408050979
UBE2E2,0.0403,0.3870657245925392,0.0742,0.0699,107,1079,0.8370154408050979
