gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
SSRP1,-0.1562,0.49540098236258434,-1.3601,-1.3158,29,1157,0.939417541875246
OR52A5,0.1524,0.495631217215592,-0.0035,-0.0204,25,1042,0.939417541875246
EPHX2,-0.1047,0.495748195676996,0.0255,0.0367,29,1157,0.939417541875246
DPP7,-0.1574,0.495748195676996,-0.1731,-0.1461,29,1157,0.939417541875246
MC3R,0.0645,0.495748195676996,0.1321,0.1236,29,1157,0.939417541875246
RNF224,0.0374,0.495748195676996,-0.1445,-0.1492,29,1157,0.939417541875246
CRBN,-0.0326,0.495748195676996,0.0893,0.0938,29,1157,0.939417541875246
C11orf58,-0.2575,0.4960955388433673,-0.0991,-0.0634,29,1157,0.939417541875246
GANC,0.0449,0.4960955388433673,0.0273,0.0221,29,1157,0.939417541875246
AHCTF1,0.1383,0.4960955388433673,-1.0989,-1.1378,29,1157,0.939417541875246
DNAI1,0.037,0.4960955388433673,-0.042,-0.0461,29,1157,0.939417541875246
GAS2L2,-0.1606,0.4960955388433673,-0.2724,-0.251,29,1157,0.939417541875246
MAPK13,-0.1042,0.4960955388433673,-0.0784,-0.0635,29,1157,0.939417541875246
TGM2,-0.1433,0.4960955388433673,0.0685,0.0853,29,1157,0.939417541875246
MTHFS,-0.1917,0.49644301180556705,-0.0323,-0.0092,29,1157,0.939417541875246
KDM2A,-0.1009,0.49644301180556705,-0.568,-0.5415,29,1157,0.939417541875246
SNX31,0.0243,0.49644301180556705,0.0126,0.0096,29,1157,0.939417541875246
PDXDC1,0.2399,0.49679061450736495,-0.1882,-0.2227,29,1157,0.939417541875246
SNX27,-0.0275,0.49679061450736495,-0.0848,-0.0805,29,1157,0.939417541875246
DPY19L3,-0.1234,0.49679061450736495,-0.0527,-0.0361,29,1157,0.939417541875246
NUCKS1,-0.1024,0.49679061450736495,0.001,0.0193,29,1157,0.939417541875246
PLAAT3,0.0914,0.49679061450736495,-0.0078,-0.0167,29,1157,0.939417541875246
ALDH9A1,-0.1214,0.49679061450736495,-0.0222,-0.0056,29,1157,0.939417541875246
KIF2A,0.1266,0.4971383468924313,0.0268,-0.0007,29,1157,0.939417541875246
CREBL2,0.0724,0.4971383468924313,0.0147,0.0067,29,1157,0.939417541875246
CMA1,-0.2152,0.4974862089043375,-0.0622,-0.0305,29,1157,0.939417541875246
ZNF544,-0.1536,0.4974862089043375,0.0559,0.0738,29,1157,0.939417541875246
SERHL2,-0.1602,0.4974862089043375,-0.192,-0.1688,29,1157,0.939417541875246
DCTN3,0.1034,0.4974862089043375,-0.6986,-0.7246,29,1157,0.939417541875246
JKAMP,-0.0887,0.4974862089043375,-0.1606,-0.148,29,1157,0.939417541875246
LAMA2,0.1095,0.4974862089043375,-0.0093,-0.0213,29,1157,0.939417541875246
PLA2G15,-0.184,0.4974862089043375,0.02,0.0389,29,1157,0.939417541875246
CLVS2,0.2099,0.4974862089043375,0.1307,0.1105,29,1157,0.939417541875246
BANK1,-0.0411,0.4974862089043375,-0.0372,-0.0315,29,1157,0.939417541875246
OR11H6,-0.1878,0.4977108162126561,-0.0779,-0.0588,25,1042,0.939417541875246
ANKRD53,-0.0849,0.4978342004865557,-0.0811,-0.0697,29,1157,0.939417541875246
CNIH4,0.1117,0.4978342004865557,-0.5703,-0.601,29,1157,0.939417541875246
CCM2L,0.223,0.4978342004865557,0.0747,0.0437,29,1157,0.939417541875246
KEAP1,-0.0539,0.4978342004865557,-0.1984,-0.1725,29,1157,0.939417541875246
ZNF180,-0.1998,0.4978342004865557,-0.0392,-0.0154,29,1157,0.939417541875246
CERS1,0.1902,0.4978342004865557,-0.0528,-0.0731,29,1157,0.939417541875246
BCL2L10,0.133,0.4978342004865557,0.0018,-0.0145,29,1157,0.939417541875246
OR5D16,0.0863,0.4981272926969216,-0.0412,-0.0524,25,1042,0.939417541875246
TMEM205,-0.3379,0.49818232158245856,-0.1544,-0.1163,29,1157,0.939417541875246
ERBB4,-0.1285,0.49818232158245856,-0.0895,-0.0725,29,1157,0.939417541875246
CPLANE2,0.213,0.49818232158245856,-0.1154,-0.1428,29,1157,0.939417541875246
MAT2A,0.1435,0.49818232158245856,-1.3682,-1.4415,29,1157,0.939417541875246
SULF1,0.125,0.49818232158245856,0.0178,0.0041,29,1157,0.939417541875246
PPP6R3,-0.031,0.49818232158245856,-0.3236,-0.3149,29,1157,0.939417541875246
ZNF70,-0.2483,0.49853057213532015,-0.0336,-0.002,29,1157,0.939417541875246
ACAP3,-0.1115,0.49853057213532015,-0.1717,-0.1569,29,1157,0.939417541875246
DNAJC5G,0.0402,0.49853057213532015,-0.0734,-0.0794,29,1157,0.939417541875246
FAM209B,-0.0931,0.49853057213532015,-0.0668,-0.0555,29,1157,0.939417541875246
SMG7,0.0759,0.49853057213532015,-0.4711,-0.494,29,1157,0.939417541875246
SPG7,-0.0426,0.498878952088315,0.0552,0.0609,29,1157,0.939417541875246
SMIM19,-0.1842,0.498878952088315,0.0852,0.1064,29,1157,0.939417541875246
PPP4R4,0.1923,0.498878952088315,0.0717,0.0484,29,1157,0.939417541875246
INVS,0.1146,0.498878952088315,0.0988,0.0865,29,1157,0.939417541875246
RPUSD1,-0.1204,0.498878952088315,0.0656,0.0788,29,1157,0.939417541875246
ARPP19,-0.0803,0.498878952088315,-0.2697,-0.2551,29,1157,0.939417541875246
IGF2BP1,0.182,0.498878952088315,-0.0216,-0.0496,29,1157,0.939417541875246
PEG10,0.1148,0.498878952088315,0.1244,0.1099,29,1157,0.939417541875246
ST13,-0.324,0.4990292102292756,-0.1768,-0.1102,11,344,0.939417541875246
AKAP1,-0.0719,0.4992274613845189,-0.0569,-0.0482,29,1157,0.939417541875246
IVD,-0.1039,0.4992274613845189,-0.0242,-0.011,29,1157,0.939417541875246
VARS1,0.1464,0.4992274613845189,-1.5857,-1.6431,29,1157,0.939417541875246
TMEM258,0.1404,0.4992274613845189,-0.8381,-0.8682,29,1157,0.939417541875246
WDR46,0.1218,0.4992274613845189,-0.8156,-0.8465,29,1157,0.939417541875246
SLC7A14,0.218,0.4992274613845189,0.0715,0.0493,29,1157,0.939417541875246
OR7G2,-0.0877,0.49937783377315215,-0.3261,-0.3103,25,1042,0.939417541875246
OR1D2,-0.1683,0.49937783377315215,-0.5558,-0.5156,25,1042,0.939417541875246
ANGPTL2,-0.1179,0.499576099966908,0.0166,0.0302,29,1157,0.939417541875246
FKBP10,-0.1275,0.499576099966908,-0.1603,-0.1415,29,1157,0.939417541875246
INAVA,0.1737,0.499576099966908,-0.0574,-0.0779,29,1157,0.939417541875246
CYP11A1,0.0016,0.499576099966908,-0.0996,-0.0998,29,1157,0.939417541875246
ANKRD30B,-0.1508,0.499576099966908,0.0079,0.026,29,1157,0.939417541875246
OR51Q1,-0.1308,0.49979505101463084,-0.058,-0.0446,25,1042,0.939417541875246
CNDP2,-0.0173,0.4999248677783601,0.0519,0.0538,29,1157,0.939417541875246
ONECUT1,0.0003,0.4999248677783601,0.0863,0.0862,29,1157,0.939417541875246
DPPA4,0.0535,0.4999248677783601,0.1043,0.098,29,1157,0.939417541875246
AP2A2,-0.0287,0.5002737647616533,0.0989,0.1024,29,1157,0.939417541875246
TRMT61B,-0.1041,0.5002737647616533,-0.1643,-0.1478,29,1157,0.939417541875246
ZKSCAN8,-0.1367,0.5002737647616533,-0.0065,0.0082,29,1157,0.939417541875246
PIGL,0.1053,0.5002737647616533,-0.1752,-0.1963,29,1157,0.939417541875246
SMCP,0.1002,0.5002737647616533,0.2292,0.2159,29,1157,0.939417541875246
MACROH2A1,0.0632,0.5002737647616533,-0.1558,-0.1652,29,1157,0.939417541875246
ETFDH,0.0768,0.5002737647616533,0.0903,0.0823,29,1157,0.939417541875246
ATP6V1B1,0.1055,0.500622790859467,-0.0231,-0.036,29,1157,0.939417541875246
METTL3,-0.0789,0.500622790859467,-0.7043,-0.6837,29,1157,0.939417541875246
GSTZ1,0.152,0.500622790859467,0.1412,0.1251,29,1157,0.939417541875246
RAB21,-0.1488,0.500622790859467,-0.1486,-0.1196,29,1157,0.939417541875246
VDAC2,-0.0897,0.5009719460143817,-0.1904,-0.1724,29,1157,0.939417541875246
LYPLAL1,0.0005,0.5009719460143817,0.0365,0.0365,29,1157,0.939417541875246
VWA5A,0.1298,0.5009719460143817,0.2045,0.1906,29,1157,0.939417541875246
PDE2A,-0.1855,0.5009719460143817,-0.0726,-0.0494,29,1157,0.939417541875246
TEPSIN,0.065,0.5009719460143817,-0.3125,-0.3235,29,1157,0.939417541875246
GDE1,0.1269,0.5009719460143817,-0.123,-0.1426,29,1157,0.939417541875246
SEMA6B,-0.0242,0.5009719460143817,-0.1863,-0.1836,29,1157,0.939417541875246
HTATIP2,0.1215,0.5009719460143817,0.0436,0.0269,29,1157,0.939417541875246
NBR1,-0.1474,0.5009719460143817,-0.0692,-0.0503,29,1157,0.939417541875246
TEKT5,-0.1979,0.5013212301688781,-0.0629,-0.0401,29,1157,0.939417541875246
LDLRAD3,-0.0906,0.5013212301688781,0.0212,0.0308,29,1157,0.939417541875246
COX19,0.1958,0.5013212301688781,-0.1943,-0.2446,29,1157,0.939417541875246
CARD9,0.0369,0.5013212301688781,0.0411,0.0372,29,1157,0.939417541875246
PCF11,-0.1021,0.5013212301688781,-1.0853,-1.0547,29,1157,0.939417541875246
KCNA3,0.0633,0.5013212301688781,-0.1108,-0.1222,29,1157,0.939417541875246
WDSUB1,-0.1819,0.5013212301688781,-0.0234,0.0016,29,1157,0.939417541875246
SELENOP,-0.2448,0.501670643265339,-0.0921,-0.0426,29,1157,0.939417541875246
BCAM,-0.0042,0.501670643265339,0.0092,0.0097,29,1157,0.939417541875246
CTHRC1,-0.1094,0.501670643265339,0.009,0.022,29,1157,0.939417541875246
ERI2,-0.1017,0.501670643265339,-0.0687,-0.0545,29,1157,0.939417541875246
SECISBP2,-0.0647,0.501670643265339,-0.1204,-0.1097,29,1157,0.939417541875246
PIGA,0.0856,0.501670643265339,0.0696,0.0608,29,1157,0.939417541875246
ABHD6,0.2237,0.501670643265339,0.0753,0.0542,29,1157,0.939417541875246
E2F4,0.0061,0.501670643265339,-0.0966,-0.0975,29,1157,0.939417541875246
CSTF2,-0.0734,0.501670643265339,-0.1891,-0.172,29,1157,0.939417541875246
HAT1,0.1694,0.501670643265339,-0.0188,-0.0467,29,1157,0.939417541875246
EGLN3,0.1429,0.5020201852460473,0.0506,0.0285,29,1157,0.939417541875246
TSTD2,-0.0545,0.5020201852460473,0.0581,0.0642,29,1157,0.939417541875246
PCGF6,-0.1196,0.5020201852460473,-0.1648,-0.1495,29,1157,0.939417541875246
ACOT8,0.1299,0.5020201852460473,0.0629,0.0458,29,1157,0.939417541875246
DOK1,-0.1382,0.5020201852460473,-0.1399,-0.1243,29,1157,0.939417541875246
RAB8B,-0.1268,0.5020201852460473,0.0192,0.0353,29,1157,0.939417541875246
ELFN1,-0.1285,0.5020201852460473,-0.0864,-0.0695,29,1157,0.939417541875246
GFI1,0.1633,0.5023698560531876,0.0119,-0.0146,29,1157,0.939417541875246
ZNF524,-0.0791,0.5023698560531876,-0.0652,-0.0555,29,1157,0.939417541875246
KAT14,-0.1411,0.5023698560531876,-0.1758,-0.1522,29,1157,0.939417541875246
RHBDF2,-0.1187,0.5023698560531876,-0.2041,-0.1889,29,1157,0.939417541875246
PLCL2,0.1392,0.5023698560531876,-0.0123,-0.0297,29,1157,0.939417541875246
SAXO2,0.2255,0.5023698560531876,0.0393,0.01,29,1157,0.939417541875246
SLC38A2,0.112,0.5023698560531876,-0.3426,-0.3706,29,1157,0.939417541875246
PADI1,0.115,0.5023698560531876,0.1155,0.1038,29,1157,0.939417541875246
ACSBG2,-0.1223,0.5023698560531876,-0.0201,-0.0066,29,1157,0.939417541875246
RWDD3,0.1303,0.5023698560531876,-0.0099,-0.0264,29,1157,0.939417541875246
PSPC1,-0.128,0.5027196556288452,-0.3303,-0.3028,29,1157,0.939417541875246
UAP1,-0.0613,0.5027196556288452,-0.3978,-0.3817,29,1157,0.939417541875246
MCHR2,0.137,0.5027196556288452,0.132,0.1207,29,1157,0.939417541875246
UBA3,-0.1933,0.5027196556288452,-0.8056,-0.7559,29,1157,0.939417541875246
NHERF1,-0.1084,0.5030695839150063,-0.0895,-0.0765,29,1157,0.939417541875246
BTAF1,-0.1606,0.5030695839150063,-0.4627,-0.4183,29,1157,0.939417541875246
CYB5RL,-0.0739,0.5030695839150063,0.0637,0.0766,29,1157,0.939417541875246
SEC31B,0.0804,0.5034196408535587,0.0787,0.0681,29,1157,0.939417541875246
AMER2,0.1021,0.5034196408535587,-0.142,-0.1554,29,1157,0.939417541875246
CLHC1,-0.1212,0.5034196408535587,-0.1052,-0.087,29,1157,0.939417541875246
TAFA3,-0.1421,0.5034196408535587,-0.1964,-0.1697,29,1157,0.939417541875246
TMC4,-0.0311,0.5034196408535587,-0.0439,-0.0401,29,1157,0.939417541875246
DYDC1,0.0733,0.5034196408535587,-0.1479,-0.1574,29,1157,0.939417541875246
RRH,-0.2033,0.5034196408535587,-0.0221,-0.0015,29,1157,0.939417541875246
ZNF596,0.0657,0.5034196408535587,0.0731,0.0622,29,1157,0.939417541875246
WFDC10B,0.1068,0.5034196408535587,-0.0122,-0.0252,29,1157,0.939417541875246
FAM47B,0.2273,0.5037698263862908,0.143,0.1122,29,1157,0.939417541875246
SNTA1,0.0918,0.5037698263862908,-0.1459,-0.1575,29,1157,0.939417541875246
KIRREL3,0.1122,0.5037698263862908,0.1551,0.1393,29,1157,0.939417541875246
SYNPO2,-0.0554,0.5037698263862908,0.1149,0.1211,29,1157,0.939417541875246
TTC39B,-0.144,0.5037698263862908,0.0933,0.1058,29,1157,0.939417541875246
TENT5D,0.1226,0.5037698263862908,0.1282,0.1089,29,1157,0.939417541875246
MACROD1,-0.0908,0.5041201404548924,-0.0873,-0.0753,29,1157,0.939417541875246
STRADB,-0.0931,0.5041201404548924,-0.1028,-0.0905,29,1157,0.939417541875246
PRPF39,0.1197,0.5041201404548924,-0.4022,-0.434,29,1157,0.939417541875246
PIP5K1A,-0.1167,0.5041201404548924,-0.5568,-0.5319,29,1157,0.939417541875246
GARIN1B,-0.1683,0.5041201404548924,0.0945,0.1114,29,1157,0.939417541875246
BTNL8,-0.0528,0.5041201404548924,-0.0251,-0.0185,29,1157,0.939417541875246
GGCT,0.1393,0.5044705830009542,-0.0395,-0.0582,29,1157,0.939417541875246
DNTTIP1,-0.1753,0.5044705830009542,-0.0563,-0.0257,29,1157,0.939417541875246
MXRA8,0.1175,0.5044705830009542,0.0371,0.0209,29,1157,0.939417541875246
TMCO2,0.1149,0.5044705830009542,0.1282,0.1152,29,1157,0.939417541875246
DNAJC2,-0.1331,0.5044705830009542,-0.2113,-0.1794,29,1157,0.939417541875246
SHD,-0.0408,0.5044705830009542,-0.0442,-0.039,29,1157,0.939417541875246
SLC25A42,-0.1143,0.5044705830009542,-0.2027,-0.1874,29,1157,0.939417541875246
TMPRSS6,-0.1787,0.5044705830009542,-0.0408,-0.0228,29,1157,0.939417541875246
ILKAP,0.0907,0.5044705830009542,-0.0118,-0.0224,29,1157,0.939417541875246
URI1,0.1147,0.5044705830009542,-1.1116,-1.1439,29,1157,0.939417541875246
NPPB,0.1074,0.5044705830009542,0.1366,0.1239,29,1157,0.939417541875246
GUCA1ANB-GUCA1A,0.2114,0.5047311713449165,0.1684,0.1166,11,344,0.939417541875246
ZNF614,-0.1419,0.5048211539659682,0.1257,0.1399,29,1157,0.939417541875246
LRTM2,-0.1329,0.5048211539659682,0.0778,0.0926,29,1157,0.939417541875246
TCTE1,0.0876,0.5048211539659682,-0.0537,-0.0658,29,1157,0.939417541875246
EP400,-0.1654,0.5048211539659682,-1.0412,-0.9966,29,1157,0.939417541875246
FCRL5,-0.0914,0.5048211539659682,-0.0032,0.0063,29,1157,0.939417541875246
EIF2B2,0.1525,0.5051718532913276,-1.4887,-1.5451,29,1157,0.939417541875246
APOBR,-0.1667,0.5051718532913276,-0.0306,-0.0102,29,1157,0.939417541875246
ADGRE1,0.1231,0.5051718532913276,-0.0608,-0.0742,29,1157,0.939417541875246
TAAR8,-0.065,0.5051718532913276,0.0756,0.082,29,1157,0.939417541875246
RNF113A,-0.1108,0.5055226809183268,-1.063,-1.0278,29,1157,0.939417541875246
S1PR3,0.1722,0.5055226809183268,0.0143,-0.0055,29,1157,0.939417541875246
NTN3,0.1629,0.5055226809183268,0.1227,0.103,29,1157,0.939417541875246
ZDHHC5,0.1351,0.5058736367881611,0.0207,-0.0015,29,1157,0.939417541875246
CNGA2,0.0819,0.5058736367881611,0.0806,0.0719,29,1157,0.939417541875246
INPP5B,0.0361,0.5058736367881611,-0.1197,-0.1241,29,1157,0.939417541875246
RGS19,-0.0417,0.5058736367881611,-0.0043,0.0011,29,1157,0.939417541875246
INHBA,0.1425,0.5058736367881611,0.0509,0.0372,29,1157,0.939417541875246
FAM210B,0.0496,0.5062247208419273,0.0844,0.0778,29,1157,0.939417541875246
GPR153,-0.1834,0.5062247208419273,-0.0398,-0.0175,29,1157,0.939417541875246
H3-5,0.1173,0.5062247208419273,-0.0793,-0.0997,29,1157,0.939417541875246
CD81,0.1978,0.5062247208419273,0.0296,0.0044,29,1157,0.939417541875246
RHOD,0.1995,0.5062247208419273,-0.1165,-0.144,29,1157,0.939417541875246
STXBP2,0.1629,0.5062247208419273,-0.0283,-0.0442,29,1157,0.939417541875246
SOWAHB,-0.005,0.5062247208419273,-0.1247,-0.124,29,1157,0.939417541875246
GLRX2,-0.0884,0.5062247208419273,-0.0613,-0.0467,29,1157,0.939417541875246
TLR7,-0.128,0.5062247208419273,0.0642,0.0789,29,1157,0.939417541875246
GOT1L1,0.092,0.5062247208419273,0.1391,0.1286,29,1157,0.939417541875246
DUSP19,-0.14,0.5062247208419273,-0.0895,-0.0654,29,1157,0.939417541875246
ZSWIM7,0.0989,0.5065759330206232,-0.1198,-0.1361,29,1157,0.939417541875246
USP13,-0.1298,0.5065759330206232,-0.0273,-0.0101,29,1157,0.939417541875246
WASL,-0.1632,0.5065759330206232,-0.0792,-0.0497,29,1157,0.939417541875246
LMAN2,0.0487,0.5065759330206232,-0.0863,-0.0937,29,1157,0.939417541875246
NMRK1,0.1735,0.5065759330206232,0.0881,0.0688,29,1157,0.939417541875246
DEFB131A,0.096,0.5066306766912614,0.0107,0.0021,24,1022,0.939417541875246
OR56A1,0.1835,0.5069159600066431,-0.0555,-0.0725,25,1042,0.939417541875246
PIK3R4,0.1498,0.5069272732651484,-0.4085,-0.4417,29,1157,0.939417541875246
KIF14,-0.1591,0.5069272732651484,-0.5458,-0.5039,29,1157,0.939417541875246
HGS,-0.1082,0.5069272732651484,-0.7786,-0.7492,29,1157,0.939417541875246
PUM1,-0.1535,0.5069272732651484,-0.2612,-0.225,29,1157,0.939417541875246
LURAP1L,-0.2212,0.5069272732651484,0.1354,0.1612,29,1157,0.939417541875246
RAD51,0.1507,0.5069272732651484,-1.2036,-1.257,29,1157,0.939417541875246
HTR1A,0.1519,0.5069272732651484,0.004,-0.0134,29,1157,0.939417541875246
FMNL2,0.0336,0.5072787415163029,0.0885,0.083,29,1157,0.939417541875246
HNRNPDL,-0.2436,0.5072787415163029,-0.119,-0.0846,29,1157,0.939417541875246
MDH1B,0.1496,0.5072787415163029,0.0398,0.0236,29,1157,0.939417541875246
ZDHHC4,0.1744,0.5072787415163029,0.0372,0.0179,29,1157,0.939417541875246
ZNF449,0.1659,0.5072787415163029,-0.0199,-0.0357,29,1157,0.939417541875246
MYF6,-0.0847,0.5072787415163029,-0.096,-0.0842,29,1157,0.939417541875246
GRIK4,0.1234,0.5072787415163029,0.0668,0.0529,29,1157,0.939417541875246
MACIR,0.1293,0.5072787415163029,-0.1534,-0.1718,29,1157,0.939417541875246
INSYN2B,0.0982,0.5076303377147886,0.1321,0.1216,29,1157,0.939417541875246
KCTD17,-0.1806,0.5076303377147886,0.0022,0.0265,29,1157,0.939417541875246
SLC17A3,-0.2924,0.5076303377147886,-0.0332,-0.0073,29,1157,0.939417541875246
SLC12A9,-0.3333,0.5076303377147886,-0.105,-0.064,29,1157,0.939417541875246
ZNF511,-0.0295,0.5076303377147886,-0.331,-0.3239,29,1157,0.939417541875246
ABHD13,0.011,0.5076303377147886,-0.1496,-0.1513,29,1157,0.939417541875246
IL23A,-0.0858,0.5076303377147886,-0.0789,-0.0686,29,1157,0.939417541875246
DIP2C,0.1269,0.5076303377147886,0.1224,0.1089,29,1157,0.939417541875246
ZNF750,0.0811,0.5076303377147886,-0.0787,-0.0882,29,1157,0.939417541875246
AMPD3,0.0152,0.5076303377147886,0.0241,0.0224,29,1157,0.939417541875246
MRGBP,0.0365,0.5079820618012088,-0.8661,-0.8794,29,1157,0.939417541875246
SERPIND1,-0.0715,0.5079820618012088,-0.113,-0.1013,29,1157,0.939417541875246
ZNF101,0.1358,0.5079820618012088,0.0443,0.0297,29,1157,0.939417541875246
PRELP,0.1516,0.5079820618012088,-0.0381,-0.0555,29,1157,0.939417541875246
NAGLU,0.0045,0.5079820618012088,-0.3273,-0.3281,29,1157,0.939417541875246
CPLX2,0.112,0.5079820618012088,0.0586,0.0447,29,1157,0.939417541875246
TAF7L,0.0552,0.5079820618012088,-0.0985,-0.1066,29,1157,0.939417541875246
THUMPD3,0.1024,0.5079820618012088,0.134,0.123,29,1157,0.939417541875246
RTN4R,-0.0541,0.5083339137160674,-0.0289,-0.0212,29,1157,0.939417541875246
CELA2B,-0.2286,0.5083339137160674,0.0208,0.0484,29,1157,0.939417541875246
FAM210A,0.0453,0.5083339137160674,-0.3033,-0.3145,29,1157,0.939417541875246
C6orf47,0.2402,0.5083339137160674,-0.1018,-0.1326,29,1157,0.939417541875246
AFAP1,0.0064,0.5083339137160674,0.1284,0.1277,29,1157,0.939417541875246
DLG1,0.0875,0.5083339137160674,0.0296,0.017,29,1157,0.939417541875246
RBM46,-0.1109,0.5083339137160674,-0.0294,-0.0143,29,1157,0.939417541875246
EIF4E1B,0.2401,0.5083339137160674,0.0166,-0.0146,29,1157,0.939417541875246
THOP1,0.099,0.5083339137160674,-0.1237,-0.1357,29,1157,0.939417541875246
MRGPRX2,0.0661,0.5086858933997703,0.102,0.0959,29,1157,0.939417541875246
NF1,-0.0438,0.5086858933997703,0.0051,0.0158,29,1157,0.939417541875246
SH2D7,0.1238,0.5086858933997703,-0.027,-0.0393,29,1157,0.939417541875246
CAB39L,-0.1369,0.5086858933997703,0.0365,0.0489,29,1157,0.939417541875246
MICU2,-0.1875,0.5086858933997703,-0.0088,0.0133,29,1157,0.939417541875246
POTEI,-0.0704,0.5090027823389397,-0.4627,-0.4472,28,1137,0.939417541875246
OR6C76,0.0788,0.5090204458217488,-0.037,-0.0473,25,1042,0.939417541875246
SULT1E1,-0.14,0.5090380007926245,-0.008,0.0131,29,1157,0.939417541875246
MSANTD3,-0.1622,0.5090380007926245,-0.0837,-0.0672,29,1157,0.939417541875246
SVIP,-0.1693,0.5090380007926245,-0.0629,-0.0365,29,1157,0.939417541875246
ARMCX2,0.0838,0.5090380007926245,0.0069,-0.0023,29,1157,0.939417541875246
LRRC24,0.1091,0.5090380007926245,0.0527,0.0383,29,1157,0.939417541875246
SFT2D1,-0.1437,0.5090380007926245,0.0139,0.0296,29,1157,0.939417541875246
LINGO3,0.0048,0.5090380007926245,-0.0277,-0.0283,29,1157,0.939417541875246
ADRA1B,0.1972,0.5090380007926245,0.0564,0.0384,29,1157,0.939417541875246
TMEM63C,-0.0498,0.5093902358348386,0.0199,0.0263,29,1157,0.939417541875246
MTAP,-0.1511,0.5093902358348386,0.0029,0.0243,29,1157,0.939417541875246
KRT71,-0.0983,0.5093902358348386,-0.0609,-0.0421,29,1157,0.939417541875246
LEO1,0.0381,0.5093902358348386,-0.1931,-0.2006,29,1157,0.939417541875246
CSRNP2,0.1712,0.5093902358348386,0.0019,-0.016,29,1157,0.939417541875246
PORCN,0.1581,0.5093902358348386,0.05,0.0272,29,1157,0.939417541875246
ZNF554,-0.0529,0.5093902358348386,-0.0359,-0.0313,29,1157,0.939417541875246
MFF,0.106,0.5093902358348386,-0.0676,-0.0829,29,1157,0.939417541875246
HLF,-0.1171,0.5093902358348386,-0.105,-0.0919,29,1157,0.939417541875246
KRTAP5-5,-0.0497,0.5097325987459203,-0.0458,-0.0397,28,1137,0.939417541875246
TEX35,0.2161,0.5097425984665218,0.0463,0.022,29,1157,0.939417541875246
HEG1,0.1673,0.5097425984665218,0.1517,0.1368,29,1157,0.939417541875246
TNNI3,-0.0222,0.5097425984665218,-0.081,-0.0788,29,1157,0.939417541875246
DND1,-0.0963,0.5097425984665218,-0.1391,-0.1212,29,1157,0.939417541875246
ISYNA1,0.1774,0.5097425984665218,-0.3119,-0.3413,29,1157,0.939417541875246
HES1,0.025,0.5097425984665218,-0.0905,-0.0951,29,1157,0.939417541875246
GPR87,0.119,0.5097425984665218,-0.0771,-0.0933,29,1157,0.939417541875246
KCNA1,-0.0607,0.510095088627686,0.0852,0.0918,29,1157,0.939417541875246
RASGRF1,-0.098,0.510095088627686,0.0364,0.0527,29,1157,0.939417541875246
PURB,0.1081,0.510095088627686,0.0825,0.0652,29,1157,0.939417541875246
ERLEC1,-0.1721,0.510095088627686,-0.1368,-0.1058,29,1157,0.939417541875246
SAMD4B,-0.0255,0.5104477062582433,-0.3634,-0.3564,29,1157,0.939417541875246
TMEM209,-0.2524,0.5104477062582433,-0.076,-0.0392,29,1157,0.939417541875246
DNAJA4,-0.0945,0.5104477062582433,0.0411,0.0535,29,1157,0.939417541875246
GRAP2,-0.0888,0.5104477062582433,-0.0893,-0.0778,29,1157,0.939417541875246
CBR3,-0.2423,0.5104477062582433,0.0239,0.0599,29,1157,0.939417541875246
HSD17B14,-0.1481,0.5104477062582433,0.022,0.0381,29,1157,0.939417541875246
VASN,-0.0839,0.5104477062582433,-0.0114,-0.0001,29,1157,0.939417541875246
TTC21A,0.1909,0.5104477062582433,0.1479,0.1279,29,1157,0.939417541875246
SYNPO,0.1063,0.5108004512980082,0.1095,0.0978,29,1157,0.939417541875246
IGSF1,-0.2216,0.5108004512980082,0.0777,0.0994,29,1157,0.939417541875246
SLC39A13,0.1194,0.5108004512980082,-0.0085,-0.0243,29,1157,0.939417541875246
TIFA,0.0807,0.5108004512980082,0.1096,0.1011,29,1157,0.939417541875246
C8orf34,0.0784,0.5108004512980082,0.0218,0.0142,29,1157,0.939417541875246
PGM2L1,0.0995,0.5108004512980082,0.0258,0.0141,29,1157,0.939417541875246
OR51V1,-0.1149,0.51112950010836,-0.1321,-0.1186,25,1042,0.939417541875246
NSUN7,-0.306,0.5111533236866961,-0.0274,0.0082,29,1157,0.939417541875246
NTRK1,-0.1708,0.5111533236866961,-0.0036,0.0138,29,1157,0.939417541875246
MFAP4,0.1596,0.5111533236866961,-0.0441,-0.059,29,1157,0.939417541875246
MAMDC4,0.0866,0.5111533236866961,0.0629,0.0533,29,1157,0.939417541875246
PSPH,0.0942,0.5111533236866961,-0.1384,-0.1504,29,1157,0.939417541875246
TSPYL6,0.1432,0.5115063233639237,0.0157,-0.0012,29,1157,0.939417541875246
H1-4,-0.0659,0.5115063233639237,-0.2394,-0.2256,29,1157,0.939417541875246
TAS2R3,-0.1307,0.5115063233639237,0.0978,0.1111,29,1157,0.939417541875246
CRACD,-0.1517,0.5115063233639237,-0.1468,-0.1228,29,1157,0.939417541875246
GPR137C,0.106,0.5115063233639237,-0.1448,-0.1628,29,1157,0.939417541875246
KANSL1L,0.0561,0.5118594502692098,0.0893,0.0825,29,1157,0.939417541875246
MRPL24,-0.1758,0.5118594502692098,-0.4592,-0.4188,29,1157,0.939417541875246
