gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
PDRG1,0.076,0.38432231602003775,-1.9197,-1.9515,37,1149,0.6859728696551162
ATXN3L,0.0819,0.38432231602003775,0.2857,0.277,37,1149,0.6859728696551162
CLSTN3,-0.191,0.38432231602003775,-0.1264,-0.1059,37,1149,0.6859728696551162
TRMT13,-0.1567,0.38432231602003775,0.0654,0.0847,37,1149,0.6859728696551162
MAST3,-0.1624,0.38432231602003775,-0.2045,-0.1845,37,1149,0.6859728696551162
PVALB,-0.211,0.38432231602003775,0.0101,0.0358,37,1149,0.6859728696551162
PTPN11,0.1448,0.38458887477905057,-0.6161,-0.6745,37,1149,0.6861713557773776
ZNF233,-0.1517,0.38458887477905057,-0.027,-0.0107,37,1149,0.6861713557773776
DDX19B,-0.1744,0.38458887477905057,-0.2368,-0.2115,37,1149,0.6861713557773776
CDCA8,-0.18,0.3848555465814444,-1.7616,-1.6876,37,1149,0.6861713557773776
LCN15,-0.1213,0.3848555465814444,-0.2336,-0.2172,37,1149,0.6861713557773776
TM4SF5,-0.1335,0.3848555465814444,0.0459,0.0611,37,1149,0.6861713557773776
TMEM215,-0.1392,0.3848555465814444,-0.0499,-0.0315,37,1149,0.6861713557773776
MYO7B,-0.194,0.3848555465814444,-0.1119,-0.0892,37,1149,0.6861713557773776
SEC16A,0.0988,0.3848555465814444,-0.5652,-0.5891,37,1149,0.6861713557773776
GPLD1,0.1324,0.3851223314117187,0.0005,-0.0144,37,1149,0.6861713557773776
BMP6,0.1524,0.3851223314117187,-0.0387,-0.0565,37,1149,0.6861713557773776
IL18BP,-0.1178,0.3851223314117187,-0.1192,-0.1039,37,1149,0.6861713557773776
CAMP,-0.1842,0.3851223314117187,-0.0657,-0.0437,37,1149,0.6861713557773776
SLC2A4RG,-0.221,0.3851223314117187,-0.0198,0.0072,37,1149,0.6861713557773776
BPTF,0.1025,0.3851223314117187,-0.544,-0.5754,37,1149,0.6861713557773776
SNRPD2,-0.1793,0.3851223314117187,-2.4673,-2.3907,37,1149,0.6861713557773776
SUMF1,0.136,0.3851223314117187,0.1043,0.0902,37,1149,0.6861713557773776
LRP8,0.1882,0.3851223314117187,-0.1417,-0.1883,37,1149,0.6861713557773776
ANG,-0.1005,0.3853892292543116,-0.1582,-0.1444,37,1149,0.6865786656491865
KCNIP1,0.1451,0.38565624009360167,0.1322,0.1081,37,1149,0.6867814123665082
ITM2C,-0.1437,0.38565624009360167,-0.0434,-0.025,37,1149,0.6867814123665082
TRIM67,0.1257,0.38565624009360167,0.0068,-0.0074,37,1149,0.6867814123665082
SLC25A46,0.1464,0.38565624009360167,-0.0508,-0.0771,37,1149,0.6867814123665082
PIGR,0.1099,0.38592336391390636,0.0738,0.0617,37,1149,0.6869841991800114
VCL,-0.0941,0.38592336391390636,-0.3563,-0.3353,37,1149,0.6869841991800114
HTT,-0.1248,0.38592336391390636,-0.1313,-0.105,37,1149,0.6869841991800114
TAF3,-0.1169,0.38592336391390636,-0.3081,-0.2827,37,1149,0.6869841991800114
DENND5A,0.2958,0.38619060069948374,-0.0005,-0.0377,37,1149,0.687187026013937
HAT1,0.126,0.38619060069948374,-0.0259,-0.0467,37,1149,0.687187026013937
TMEM230,-0.1478,0.38619060069948374,-0.3438,-0.3155,37,1149,0.687187026013937
MYCT1,0.1984,0.38619060069948374,0.1546,0.1191,37,1149,0.687187026013937
ALLC,-0.1326,0.38645795043453035,-0.0679,-0.0517,37,1149,0.6874580862342821
PARP10,-0.0536,0.38645795043453035,-0.1078,-0.1002,37,1149,0.6874580862342821
MAPRE1,-0.0986,0.38645795043453035,-0.4082,-0.3872,37,1149,0.6874580862342821
CSF2RB,0.1951,0.3867254131031832,-0.0402,-0.0677,37,1149,0.68766098595331
CISD3,-0.2421,0.3867254131031832,-0.1094,-0.0747,37,1149,0.68766098595331
IKBKB,-0.0991,0.3867254131031832,-0.1046,-0.0853,37,1149,0.68766098595331
YBX1,-0.0942,0.3867254131031832,-1.3591,-1.3237,37,1149,0.68766098595331
CIC,0.117,0.3869929886895186,-0.0112,-0.0362,37,1149,0.687727579800967
GLI1,-0.0188,0.3869929886895186,-0.2796,-0.2763,37,1149,0.687727579800967
SET,-0.1516,0.3869929886895186,-0.2038,-0.1776,37,1149,0.687727579800967
CTDNEP1,0.1296,0.3869929886895186,-0.4719,-0.5052,37,1149,0.687727579800967
RAB39B,-0.1031,0.3869929886895186,0.076,0.0879,37,1149,0.687727579800967
IPO8,-0.1773,0.3869929886895186,0.017,0.0421,37,1149,0.687727579800967
GMDS,0.1442,0.3872606771775523,0.1041,0.0871,37,1149,0.6879987320391053
AHCYL2,0.037,0.3872606771775523,-0.0616,-0.0659,37,1149,0.6879987320391053
PSMD7,-0.1212,0.3872606771775523,-2.3151,-2.2617,37,1149,0.6879987320391053
SOBP,-0.1155,0.3875284785512396,-0.0111,0.0033,37,1149,0.6882017578391876
ITGBL1,0.1882,0.3875284785512396,0.0713,0.0547,37,1149,0.6882017578391876
MOCS3,0.1017,0.3875284785512396,-0.8217,-0.8531,37,1149,0.6882017578391876
EXOC2,-0.1274,0.3875284785512396,-0.3799,-0.3548,37,1149,0.6882017578391876
ACY3,0.0858,0.3877963927944754,-0.0104,-0.0213,37,1149,0.6884048232053994
FKBP15,-0.1685,0.3877963927944754,0.0244,0.0452,37,1149,0.6884048232053994
MAPK6,-0.053,0.3877963927944754,-0.1883,-0.1796,37,1149,0.6884048232053994
OSCAR,-0.0414,0.3877963927944754,-0.035,-0.0277,37,1149,0.6884048232053994
CLCF1,0.0839,0.3880644198910944,0.0457,0.0365,37,1149,0.6885397895376226
ATP8B1,-0.1947,0.3880644198910944,0.0733,0.0962,37,1149,0.6885397895376226
STPG1,0.2075,0.3880644198910944,-0.0076,-0.0319,37,1149,0.6885397895376226
ATL2,0.1402,0.3880644198910944,-0.618,-0.675,37,1149,0.6885397895376226
TMEM182,0.1394,0.3880644198910944,0.0708,0.0556,37,1149,0.6885397895376226
ZNF578,0.2036,0.38833255982487014,-0.0438,-0.0715,37,1149,0.6886067177828072
IRGM,-0.1539,0.38833255982487014,0.0602,0.0754,37,1149,0.6886067177828072
IKZF1,-0.063,0.38833255982487014,0.0048,0.0161,37,1149,0.6886067177828072
CSKMT,-0.0342,0.38833255982487014,-0.1785,-0.1744,37,1149,0.6886067177828072
FUOM,-0.1057,0.38833255982487014,0.0431,0.0562,37,1149,0.6886067177828072
ZHX3,0.1436,0.38833255982487014,0.1223,0.1078,37,1149,0.6886067177828072
PCBP4,-0.1417,0.3886008125795164,0.0013,0.0209,37,1149,0.6889461311413198
DDX41,-0.1251,0.3886008125795164,-1.4675,-1.4302,37,1149,0.6889461311413198
OR2T12,0.0929,0.38873542913879156,-0.0746,-0.0866,33,1013,0.6890131653364404
SGTB,-0.167,0.38886917813868593,0.0711,0.0888,37,1149,0.6890131653364404
KLF12,-0.2343,0.38886917813868593,0.037,0.0689,37,1149,0.6890131653364404
C1QL4,-0.1626,0.38886917813868593,-0.012,0.0061,37,1149,0.6890131653364404
ARHGEF18,0.2253,0.38886917813868593,0.1001,0.0733,37,1149,0.6890131653364404
IL23A,-0.158,0.38886917813868593,-0.0872,-0.0682,37,1149,0.6890131653364404
TASOR,0.1114,0.3891376564859712,0.0366,0.0214,37,1149,0.6892164478911448
CDC20B,0.1472,0.3891376564859712,-0.1231,-0.1418,37,1149,0.6892164478911448
FAAP100,-0.1474,0.3891376564859712,-0.3531,-0.3271,37,1149,0.6892164478911448
ZNF280B,-0.0151,0.3891376564859712,0.067,0.0696,37,1149,0.6892164478911448
MRPS15,-0.1634,0.38940624760490405,-0.3294,-0.294,37,1149,0.6894878469244133
PASD1,0.0516,0.38940624760490405,0.098,0.092,37,1149,0.6894878469244133
PROK2,-0.1838,0.38940624760490405,-0.0346,-0.0105,37,1149,0.6894878469244133
NT5C1A,0.1682,0.3896749514789556,0.031,0.0117,37,1149,0.6897592847945857
DAPP1,-0.1658,0.3896749514789556,0.0439,0.0661,37,1149,0.6897592847945857
LMNA,-0.0652,0.3896749514789556,-0.2613,-0.2455,37,1149,0.6897592847945857
LIPN,0.1675,0.3899437680915365,0.0558,0.0408,37,1149,0.6899626707765286
PABIR2,-0.2324,0.3899437680915365,0.1069,0.1284,37,1149,0.6899626707765286
PIP4P2,-0.1515,0.3899437680915365,0.0385,0.0544,37,1149,0.6899626707765286
NTSR1,0.0844,0.3899437680915365,0.1115,0.1025,37,1149,0.6899626707765286
SHC1,-0.1662,0.3902126974259973,-0.2597,-0.2185,37,1149,0.690302276790209
TRAF5,0.0828,0.3902126974259973,0.0587,0.0488,37,1149,0.690302276790209
H2AC20,-0.093,0.3904350820143463,-1.0333,-1.0077,37,1128,0.6905057268597787
ANKRD44,0.1364,0.3904817394656269,0.049,0.0346,37,1149,0.6905057268597787
SPPL3,-0.0816,0.3904817394656269,0.078,0.0941,37,1149,0.6905057268597787
INHBA,0.2142,0.3904817394656269,0.0574,0.0369,37,1149,0.6905057268597787
CHAD,-0.1904,0.3907508941936545,-0.1247,-0.1009,37,1149,0.690573061678141
PYCR1,0.1912,0.3907508941936545,-0.0676,-0.0906,37,1149,0.690573061678141
RBPMS2,-0.0906,0.3907508941936545,0.0535,0.065,37,1149,0.690573061678141
SH3YL1,0.0988,0.3907508941936545,0.0562,0.0361,37,1149,0.690573061678141
MOSMO,-0.1049,0.3907508941936545,-0.0554,-0.0388,37,1149,0.690573061678141
TUBB1,0.1383,0.3907508941936545,-0.0135,-0.0314,37,1149,0.690573061678141
OR1A2,-0.1422,0.39079767556914013,-0.0888,-0.0723,33,1034,0.6905876732660147
SCNN1G,-0.1804,0.3910201615932485,0.0033,0.0248,37,1149,0.6907766027121712
ANXA9,-0.157,0.3910201615932485,-0.1917,-0.1691,37,1149,0.6907766027121712
GRID2,-0.1172,0.3910201615932485,-0.1045,-0.0912,37,1149,0.6907766027121712
PPIL3,0.176,0.39128954164751617,-0.0675,-0.0889,37,1149,0.6910474414875187
GUCD1,-0.1883,0.39128954164751617,-0.1212,-0.0981,37,1149,0.6910474414875187
AIF1,0.147,0.39128954164751617,-0.124,-0.1399,37,1149,0.6910474414875187
DMTN,0.0946,0.3915590343395048,0.0657,0.0554,37,1149,0.6910474414875187
SSR1,-0.2416,0.3915590343395048,-0.0614,-0.0165,37,1149,0.6910474414875187
TOX,0.1498,0.3915590343395048,-0.0065,-0.0261,37,1149,0.6910474414875187
ASH2L,-0.1001,0.3915590343395048,-0.3722,-0.3502,37,1149,0.6910474414875187
CHP2,0.132,0.3915590343395048,-0.0564,-0.0703,37,1149,0.6910474414875187
ZNF354B,0.1557,0.3915590343395048,0.1106,0.09,37,1149,0.6910474414875187
APH1A,0.1524,0.3918286396522003,-0.148,-0.1739,37,1149,0.6910474414875187
LOXL4,0.2311,0.3918286396522003,-0.0534,-0.0831,37,1149,0.6910474414875187
COX18,-0.2791,0.3918286396522003,-0.388,-0.3156,37,1149,0.6910474414875187
GABRB3,0.1512,0.3918286396522003,0.0149,-0.0006,37,1149,0.6910474414875187
LSM1,-0.1396,0.3918286396522003,-0.0333,-0.0097,37,1149,0.6910474414875187
LRRC27,0.1501,0.3918286396522003,0.1777,0.162,37,1149,0.6910474414875187
HARBI1,0.164,0.3918286396522003,-0.1008,-0.1209,37,1149,0.6910474414875187
RSL1D1,-0.2025,0.3918286396522003,-1.452,-1.3884,37,1149,0.6910474414875187
C9orf40,-0.1809,0.3920983575685285,0.0137,0.0339,37,1149,0.6911832136808184
SLC28A1,-0.0706,0.3920983575685285,0.024,0.0351,37,1149,0.6911832136808184
TMEM273,0.1325,0.3920983575685285,-0.0637,-0.0793,37,1149,0.6911832136808184
SLC25A32,-0.1623,0.3920983575685285,-0.0042,0.0199,37,1149,0.6911832136808184
PAG1,-0.1945,0.3920983575685285,-0.0505,-0.0292,37,1149,0.6911832136808184
ARRDC4,-0.0718,0.39236818807135443,0.044,0.0528,37,1149,0.6913869870585158
PTHLH,-0.0594,0.39236818807135443,0.0899,0.0962,37,1149,0.6913869870585158
LPAR1,0.189,0.39236818807135443,-0.01,-0.0451,37,1149,0.6913869870585158
CAPN12,0.1397,0.39236818807135443,-0.0069,-0.0239,37,1149,0.6913869870585158
PRR13,-0.1421,0.3926381311434821,-0.4214,-0.396,37,1149,0.6914549528121958
SATB1,0.0859,0.3926381311434821,-0.0321,-0.0469,37,1149,0.6914549528121958
ZNF268,-0.094,0.3926381311434821,0.0912,0.107,37,1149,0.6914549528121958
TREM2,-0.1123,0.3926381311434821,0.0079,0.0224,37,1149,0.6914549528121958
ZIK1,0.1627,0.3926381311434821,0.1252,0.1043,37,1149,0.6914549528121958
MED20,0.2351,0.3926381311434821,-0.9294,-0.9908,37,1149,0.6914549528121958
SPOUT1,-0.25,0.39290818676765493,-1.7064,-1.6073,37,1149,0.6914551670360998
PRDM9,-0.1409,0.39290818676765493,0.0934,0.1084,37,1149,0.6914551670360998
ID3,0.15,0.39290818676765493,-0.0085,-0.0315,37,1149,0.6914551670360998
SLC24A5,-0.0631,0.39290818676765493,0.0624,0.0686,37,1149,0.6914551670360998
TRIM56,-0.1588,0.39290818676765493,-0.0352,-0.0137,37,1149,0.6914551670360998
TMEM86B,-0.1878,0.39290818676765493,-0.0414,-0.015,37,1149,0.6914551670360998
IP6K2,-0.098,0.39290818676765493,-0.133,-0.1197,37,1149,0.6914551670360998
HS3ST2,0.1155,0.39317835492655573,0.0627,0.0497,37,1149,0.6915234018821059
CHRNA5,-0.1607,0.39317835492655573,-0.0681,-0.0472,37,1149,0.6915234018821059
MBOAT1,0.1122,0.39317835492655573,-0.0521,-0.0658,37,1149,0.6915234018821059
MFSD3,0.0721,0.39317835492655573,-0.0287,-0.0384,37,1149,0.6915234018821059
STPG4,-0.1326,0.39317835492655573,0.0797,0.0948,37,1149,0.6915234018821059
DTNBP1,0.1963,0.39317835492655573,-0.0381,-0.0645,37,1149,0.6915234018821059
A4GNT,-0.1709,0.3934486356028065,0.0565,0.0755,37,1149,0.6915917542391847
FAM227B,-0.1478,0.3934486356028065,-0.048,-0.0302,37,1149,0.6915917542391847
RPL26L1,-0.151,0.3934486356028065,-0.5807,-0.5427,37,1149,0.6915917542391847
CALHM5,0.1285,0.3934486356028065,0.0824,0.0697,37,1149,0.6915917542391847
TMEM192,0.0359,0.3934486356028065,0.0744,0.0704,37,1149,0.6915917542391847
AIF1L,-0.1126,0.3934486356028065,-0.1258,-0.1108,37,1149,0.6915917542391847
CHPT1,0.0547,0.3937190287789686,0.0623,0.056,37,1149,0.6915924671860977
RUNX3,0.1633,0.3937190287789686,-0.0383,-0.0681,37,1149,0.6915924671860977
AIDA,0.1346,0.3937190287789686,0.1102,0.0912,37,1149,0.6915924671860977
ANKRA2,-0.1566,0.3937190287789686,-0.1092,-0.0675,37,1149,0.6915924671860977
NDST4,0.0148,0.3937190287789686,0.121,0.1195,37,1149,0.6915924671860977
PZP,0.1172,0.3937190287789686,0.021,0.0067,37,1149,0.6915924671860977
ZNF318,-0.2555,0.3937190287789686,-0.1325,-0.0972,37,1149,0.6915924671860977
DNAJA3,0.1148,0.39398953443754214,-0.889,-0.9174,37,1149,0.6917288105355497
ZNF784,0.0967,0.39398953443754214,0.0084,-0.0023,37,1149,0.6917288105355497
C11orf65,0.0853,0.39398953443754214,-0.017,-0.0295,37,1149,0.6917288105355497
U2AF2,0.09,0.39398953443754214,-1.4434,-1.4776,37,1149,0.6917288105355497
ELOVL2,0.0854,0.39398953443754214,-0.0187,-0.0284,37,1149,0.6917288105355497
TRIM44,-0.1173,0.3942601525609669,0.0606,0.0763,37,1149,0.6919209919137386
FICD,0.1467,0.3942601525609669,-0.0455,-0.0622,37,1149,0.6919209919137386
PNMA1,0.0192,0.3942601525609669,-0.0465,-0.0503,37,1149,0.6919209919137386
RGS17,-0.1787,0.3942601525609669,0.0767,0.0971,37,1149,0.6919209919137386
OR51V1,0.1086,0.39429209044095637,-0.1066,-0.1193,33,1034,0.6919209919137386
ZNF365,-0.1333,0.3944178516275261,0.0492,0.0711,14,341,0.6919209919137386
LAG3,0.1317,0.3945308831316221,0.0194,0.0024,37,1149,0.6919209919137386
SLC6A15,0.1233,0.3945308831316221,0.0604,0.0442,37,1149,0.6919209919137386
MAF1,0.1006,0.3945308831316221,-0.1866,-0.2031,37,1149,0.6919209919137386
KRTAP3-1,0.1448,0.3945308831316221,0.0784,0.0628,37,1149,0.6919209919137386
IRX4,0.1513,0.3945308831316221,0.0557,0.0353,37,1149,0.6919209919137386
POTEM,0.1579,0.39456205132552435,-0.0884,-0.116,33,1013,0.6919209919137386
NOVA2,-0.1485,0.3948017261318254,0.1253,0.1462,37,1149,0.692138223628252
ABHD8,0.1049,0.3948017261318254,-0.0006,-0.0128,37,1149,0.692138223628252
TNRC6C,0.0529,0.3948017261318254,-0.0663,-0.0729,37,1149,0.692138223628252
WBP1,-0.1008,0.39507268154383424,-0.6084,-0.5862,37,1149,0.6924101507929324
VSTM2B,0.1334,0.39507268154383424,-0.0327,-0.0502,37,1149,0.6924101507929324
SLURP2,-0.0672,0.39507268154383424,-0.0017,0.0057,37,1149,0.6924101507929324
MUC16,0.15,0.39534374934984495,-0.0031,-0.0198,37,1149,0.6924791217731826
WRNIP1,-0.0694,0.39534374934984495,0.0308,0.0394,37,1149,0.6924791217731826
ATP5PD,-0.0701,0.39534374934984495,-0.3856,-0.3725,37,1149,0.6924791217731826
PRR22,-0.1376,0.39534374934984495,-0.2035,-0.1846,37,1149,0.6924791217731826
SSR2,0.1812,0.39534374934984495,-0.1752,-0.2139,37,1149,0.6924791217731826
MMACHC,-0.1435,0.39534374934984495,-0.1882,-0.1628,37,1149,0.6924791217731826
KRBA2,-0.174,0.39561492953199284,-0.0719,-0.0502,37,1149,0.6927511036560706
IL1RAP,0.1668,0.39561492953199284,0.0604,0.0382,37,1149,0.6927511036560706
ZNF398,-0.107,0.39561492953199284,0.0684,0.0815,37,1149,0.6927511036560706
PCNX2,-0.019,0.3958862220723528,-0.1215,-0.1188,37,1149,0.6929562927600458
COLGALT2,0.0203,0.3958862220723528,-0.0215,-0.0238,37,1149,0.6929562927600458
CYP4F12,-0.1011,0.3958862220723528,-0.1262,-0.1132,37,1149,0.6929562927600458
OR2C1,-0.1651,0.3958866913743745,-0.0607,-0.032,33,1034,0.6929562927600458
MEX3D,0.1081,0.3961576269529389,0.101,0.0892,37,1149,0.6932275211177074
MAP6,0.0464,0.3961576269529389,-0.0619,-0.068,37,1149,0.6932275211177074
NFKB2,-0.0584,0.3961576269529389,-0.1473,-0.1348,37,1149,0.6932275211177074
EIF4H,-0.0929,0.3964291441557035,-0.2971,-0.2798,37,1149,0.6935672732808976
PIGY,0.0238,0.3964291441557035,-0.2367,-0.2405,37,1149,0.6935672732808976
NCDN,-0.069,0.396700773662539,-0.1984,-0.1875,37,1149,0.6935687960747842
ADAT2,0.118,0.396700773662539,-0.3636,-0.403,37,1149,0.6935687960747842
PTP4A3,0.1501,0.396700773662539,-0.0681,-0.0907,37,1149,0.6935687960747842
PALD1,0.1181,0.396700773662539,0.0469,0.0344,37,1149,0.6935687960747842
CUL1,-0.1881,0.396700773662539,-0.8124,-0.7596,37,1149,0.6935687960747842
MICU2,-0.1317,0.396700773662539,-0.0023,0.0132,37,1149,0.6935687960747842
SIAH1,-0.1551,0.396700773662539,-0.0226,0.0146,37,1149,0.6935687960747842
USP4,0.1985,0.39697251545527623,-0.0886,-0.1159,37,1149,0.6935705129717001
ITIH4,-0.1566,0.39697251545527623,-0.121,-0.1018,37,1149,0.6935705129717001
IL23R,0.1565,0.39697251545527623,0.056,0.0354,37,1149,0.6935705129717001
NCAPH2,0.0603,0.39697251545527623,-0.8808,-0.9059,37,1149,0.6935705129717001
HAL,0.1047,0.39697251545527623,-0.1007,-0.1125,37,1149,0.6935705129717001
ALG9,0.1575,0.39697251545527623,-0.0857,-0.1173,37,1149,0.6935705129717001
SLCO1B3,0.1925,0.39697251545527623,0.0691,0.0479,37,1149,0.6935705129717001
PLEKHA7,-0.1175,0.39724436951568576,0.0253,0.0397,37,1149,0.6937750842296446
ZFP62,0.1611,0.39724436951568576,0.1088,0.0902,37,1149,0.6937750842296446
PDE8A,0.2058,0.39724436951568576,0.0147,-0.0061,37,1149,0.6937750842296446
ZYG11B,0.1611,0.39724436951568576,-0.1569,-0.1798,37,1149,0.6937750842296446
FNDC7,-0.271,0.3975163358254764,-0.1724,-0.1363,37,1149,0.6939121317841334
RAB11FIP5,0.0613,0.3975163358254764,0.0227,0.0157,37,1149,0.6939121317841334
GDF11,-0.1852,0.3975163358254764,-0.1327,-0.1051,37,1149,0.6939121317841334
GPR171,0.1443,0.3975163358254764,-0.0369,-0.0519,37,1149,0.6939121317841334
BMX,0.2599,0.3975163358254764,0.1468,0.1243,37,1149,0.6939121317841334
PCGF1,-0.1104,0.39806060511973396,-0.0719,-0.0456,37,1149,0.6945917390426186
C1orf54,-0.1227,0.39806060511973396,-0.1349,-0.116,37,1149,0.6945917390426186
MAG,0.1449,0.39806060511973396,-0.1624,-0.1812,37,1149,0.6945917390426186
DMXL2,-0.2123,0.39806060511973396,-0.0325,-0.0064,37,1149,0.6945917390426186
OR52N2,0.1211,0.3981256654233385,0.0811,0.063,33,1034,0.6946376672867454
OAF,-0.0805,0.39833290806731436,-0.0241,-0.0134,37,1149,0.6946612891028023
ASB14,-0.0148,0.39833290806731436,0.0514,0.0531,37,1149,0.6946612891028023
CDC42BPB,0.099,0.39833290806731436,0.0041,-0.0089,37,1149,0.6946612891028023
USP11,-0.1681,0.39833290806731436,0.1035,0.1249,37,1149,0.6946612891028023
SERPINA4,0.1509,0.39833290806731436,-0.0147,-0.0319,37,1149,0.6946612891028023
NEXN,0.1708,0.39860532319050357,-0.0054,-0.0309,37,1149,0.6948660363726346
UNC45A,-0.1669,0.39860532319050357,-0.3974,-0.3633,37,1149,0.6948660363726346
SLC6A12,-0.2019,0.39860532319050357,-0.0867,-0.0611,37,1149,0.6948660363726346
CNKSR1,-0.218,0.39860532319050357,-0.0166,0.014,37,1149,0.6948660363726346
DRC7,-0.1077,0.3988778504707058,-0.0132,-0.0031,37,1149,0.6950708199018684
GATA4,-0.0439,0.3988778504707058,0.0451,0.0507,37,1149,0.6950708199018684
HLA-C,0.1909,0.3988778504707058,-0.3178,-0.3543,37,1149,0.6950708199018684
C3orf22,-0.1127,0.3988778504707058,-0.1028,-0.0895,37,1149,0.6950708199018684
KRTAP10-3,-0.1351,0.3991301868425331,-0.2014,-0.1836,33,1013,0.6952172788447574
FAM168A,0.1173,0.3991504898892644,-0.1527,-0.1675,37,1149,0.6952172788447574
TSR3,0.1914,0.3991504898892644,-0.0241,-0.0609,37,1149,0.6952172788447574
MRGPRX2,-0.1275,0.3991504898892644,0.0845,0.0964,37,1149,0.6952172788447574
WTIP,0.071,0.3991557573870268,0.0457,0.0362,37,1148,0.6952172788447574
SMCR8,-0.0712,0.39942324142746155,-0.127,-0.118,37,1149,0.6954804954394846
DYNC1I1,0.2139,0.39942324142746155,0.069,0.0465,37,1149,0.6954804954394846
NUFIP1,-0.0879,0.39942324142746155,-0.6592,-0.6411,37,1149,0.6954804954394846
GAS1,0.1353,0.399696105066519,-0.1796,-0.2017,37,1149,0.6958204718395876
THEM5,-0.2392,0.399696105066519,-0.2181,-0.1676,37,1149,0.6958204718395876
U2AF1L4,-0.0939,0.39996908078759663,-0.0836,-0.0719,37,1149,0.6959578445029011
RASSF7,-0.172,0.39996908078759663,0.0131,0.0344,37,1149,0.6959578445029011
RASGRP3,0.1659,0.39996908078759663,0.0132,-0.0092,37,1149,0.6959578445029011
CBY3,-0.1933,0.39996908078759663,-0.0959,-0.0735,37,1149,0.6959578445029011
KLHL31,0.2128,0.39996908078759663,0.093,0.0697,37,1149,0.6959578445029011
UCK1,0.0633,0.40024216857179395,-0.1449,-0.1528,37,1149,0.6960277688547025
HUNK,-0.0544,0.40024216857179395,0.0471,0.0529,37,1149,0.6960277688547025
TECRL,0.1304,0.40024216857179395,0.0603,0.0367,37,1149,0.6960277688547025
UBE2K,0.1345,0.40024216857179395,-0.1708,-0.205,37,1149,0.6960277688547025
GABRR1,-0.0556,0.40024216857179395,0.0196,0.0251,37,1149,0.6960277688547025
SMC3,0.0922,0.40024216857179395,-1.1042,-1.1312,37,1149,0.6960277688547025
RAD51AP2,0.182,0.4005153684001489,0.0571,0.0363,37,1149,0.6963002783384787
SAP18,0.0946,0.4005153684001489,-1.1973,-1.2229,37,1149,0.6963002783384787
MYL6,-0.215,0.4005153684001489,-0.1325,-0.0918,37,1149,0.6963002783384787
ZNF324B,-0.1891,0.40078868025363856,-0.0775,-0.0533,37,1149,0.6965728240407087
DNAJB6,0.1173,0.40078868025363856,-0.368,-0.3952,37,1149,0.6965728240407087
PQBP1,0.1639,0.40078868025363856,-0.1496,-0.1785,37,1149,0.6965728240407087
ATCAY,0.0793,0.401062104113179,-0.0479,-0.0579,37,1149,0.6967103845043028
GZMB,-0.0484,0.401062104113179,-0.1472,-0.1391,37,1149,0.6967103845043028
ADGRE5,0.1096,0.401062104113179,0.0599,0.0463,37,1149,0.6967103845043028
TBCK,0.165,0.401062104113179,0.1098,0.086,37,1149,0.6967103845043028
IQCH,-0.2221,0.401062104113179,-0.1121,-0.0843,37,1149,0.6967103845043028
SOX3,-0.1128,0.40133563995962507,-0.0786,-0.0637,37,1149,0.696982988873224
ASAP2,0.165,0.40133563995962507,0.1396,0.1177,37,1149,0.696982988873224
REM2,-0.1395,0.40133563995962507,-0.025,-0.0073,37,1149,0.696982988873224
RBBP9,0.0786,0.4016092877737705,0.0378,0.0292,37,1149,0.6972556292671842
TAOK3,0.1217,0.4016092877737705,-0.0312,-0.0495,37,1149,0.6972556292671842
CETN1,-0.191,0.4016092877737705,0.0543,0.0726,37,1149,0.6972556292671842
LCE3E,0.1416,0.4017547812209832,-0.0032,-0.0182,33,1013,0.6974406992035481
KBTBD11,0.1494,0.4021569192280289,0.0855,0.0696,37,1149,0.6978010178708908
CATIP,0.1445,0.4021569192280289,0.0667,0.0469,37,1149,0.6978010178708908
LEMD1,0.1334,0.4021569192280289,0.0539,0.0398,37,1149,0.6978010178708908
SOD1,-0.1385,0.4021569192280289,-1.8015,-1.7249,37,1149,0.6978010178708908
OLIG2,0.1166,0.4021569192280289,0.039,0.0236,37,1149,0.6978010178708908
MADD,0.1523,0.40243090282942384,0.0039,-0.0134,37,1149,0.6981413040474457
DLX1,0.2171,0.40243090282942384,-0.0457,-0.0734,37,1149,0.6981413040474457
KRTAP13-2,-0.0364,0.40270499832108175,-0.0647,-0.06,37,1149,0.6984167926841945
AWAT1,0.1825,0.40270499832108175,0.0834,0.0603,37,1149,0.6984167926841945
NUTM2A,-0.104,0.4027416679841097,-0.4072,-0.3895,33,1013,0.6984167926841945
NSD1,-0.1526,0.402979205683491,-0.1045,-0.0768,37,1149,0.6984167926841945
IGLL1,0.181,0.402979205683491,-0.0668,-0.0924,37,1149,0.6984167926841945
IPO7,0.1106,0.402979205683491,-0.9651,-0.9946,37,1149,0.6984167926841945
ANP32D,-0.0478,0.402979205683491,-0.078,-0.0712,37,1149,0.6984167926841945
ZDHHC18,0.1479,0.402979205683491,-0.1464,-0.1659,37,1149,0.6984167926841945
KCNK1,-0.0619,0.402979205683491,0.0611,0.0694,37,1149,0.6984167926841945
INPP5J,-0.2092,0.402979205683491,0.0452,0.0688,37,1149,0.6984167926841945
ZKSCAN4,0.1792,0.403253524897078,-0.0417,-0.06,37,1149,0.69855462804845
TXNRD1,0.1084,0.403253524897078,-0.5324,-0.5818,37,1149,0.69855462804845
FUCA2,-0.257,0.403253524897078,-0.0432,-0.0201,37,1149,0.69855462804845
